wak,syllables,flag,guess,a,b,c
จะกล่าวถึงพระอภัยมณีนาถ,9,4-syllable word not at วรรค edge,จะกล่าวถึงพระอภัยมณีนาถ,,,
จะโดยสารก็ไม่สมอารมณ์คะเน,10,10 syllables — likely shatter/miscount,จะโดยสารก็ไม่สมอารมณ์คะเน,,,
เราเกิดมาอาภัพอัปภาคย์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เราเกิดมา | อาภัพ | อัปภาคย์,,,
กุมารว่าข้าจะบวชกับบิตุเรศ,10,10 syllables — likely shatter/miscount,กุมารว่าข้าจะบวชกับบิตุเรศ,,,
พระโยคีขัดสมาธิบนอาสน์รัตน์,10,10 syllables — likely shatter/miscount,พระโยคีขัดสมาธิบนอาสน์รัตน์,,,
หมั่นนมัสการเพลิงตะเกิงกอง,9,4-syllable word not at วรรค edge,หมั่นนมัสการเพลิงตะเกิงกอง,,,
จะขึ้นมาจบพระหัตถ์นมัสการ,10,10 syllables — likely shatter/miscount,จะขึ้นมาจบพระหัตถ์นมัสการ,,,
ฉนวนนั้นกั้นขึ้นมาถึงหน้าพระลาน,10,10 syllables — likely shatter/miscount,ฉนวนนั้นกั้นขึ้นมาถึงหน้าพระลาน,,,
ขึ้นจากเรือพระที่นั่งสะพรั่งพร้อม,9,4-syllable word not at วรรค edge,ขึ้นจากเรือพระที่นั่งสะพรั่งพร้อม,,,
อันพวงผลผลาสารพัด,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",อันพวงผล | ผลาสารพัด | ,,,
นั่นกุมารสินสมุทรบุตรพระอภัย,10,10 syllables — likely shatter/miscount,นั่นกุมารสินสมุทรบุตรพระอภัย,,,
พาโฉมยงองค์ราชธิดา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พาโฉมยง | องค์ราช | ธิดา,,,
จะคืนนครก็ไม่ได้ดังใจหมาย,10,10 syllables — likely shatter/miscount,จะคืนนครก็ไม่ได้ดังใจหมาย,,,
ผ่านสมบัติรัตนามหาสถาน,10,10 syllables — likely shatter/miscount,ผ่านสมบัติรัตนามหาสถาน,,,
ชวนพูดเล่นเจรจาประสาสบาย,10,10 syllables — likely shatter/miscount,ชวนพูดเล่นเจรจาประสาสบาย,,,
พอนางผีเสื้อสมุทรมาฉุดลาก,9,4-syllable word not at วรรค edge,พอนางผีเสื้อสมุทรมาฉุดลาก,,,
ทั้งพวกเหล่าสาวสุรางค์นางชาววัง,10,10 syllables — likely shatter/miscount,ทั้งพวกเหล่าสาวสุรางค์นางชาววัง,,,
กลัวทรงยศจะบรรทมไม่สมประดี,10,10 syllables — likely shatter/miscount,กลัวทรงยศจะบรรทมไม่สมประดี,,,
องค์ท่านท้าวสาวสุรางค์ต่างหัวร่อ,11,11 syllables — likely shatter/miscount,องค์ท่านท้าวสาวสุรางค์ต่างหัวร่อ,,,
มีอยู่ครบเครื่องกษัตริย์จะจัดถวาย,10,10 syllables — likely shatter/miscount,มีอยู่ครบเครื่องกษัตริย์จะจัดถวาย,,,
เห็นสองกษัตริย์ไสยาสน์ไม่หวาดไหว,9,word straddles a beat boundary,เห็นสองกษัตริย์ | ไสยาสน์ | ไม่หวาดไหว,,,
หวังสวาทว่าจะโลมนางโฉมฉาย,10,10 syllables — likely shatter/miscount,หวังสวาทว่าจะโลมนางโฉมฉาย,,,
ให้ปั่นป่วนกลับมานั่งข้างหลังครู,10,10 syllables — likely shatter/miscount,ให้ปั่นป่วนกลับมานั่งข้างหลังครู,,,
แล้วโยคีตีระฆังดังหง่างเหง่ง,10,10 syllables — likely shatter/miscount,แล้วโยคีตีระฆังดังหง่างเหง่ง,,,
สาวสุรางค์บ้างก็ยังกำลังหลับ,10,10 syllables — likely shatter/miscount,สาวสุรางค์บ้างก็ยังกำลังหลับ,,,
อยู่เป็นบุตรดาบสอดนักหนา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อยู่เป็นบุตร | ดาบสอด | นักหนา,,,
โภชนสาลีก็มีถม,7,"7 syllables — ambiguous, [3,2,2] is only a guess",โภชนสา | ลีก็ | มีถม,,,
แต่คราวหลังครั้งสมุทรโคดม,8,word straddles a beat boundary,แต่คราวหลัง | ครั้งสมุทร | โคดม,,,
พึ่งสมความปรารถนาเวลานี้,9,4-syllable word not at วรรค edge,พึ่งสมความปรารถนาเวลานี้,,,
ดูโปลงปล่องเปลี่ยวปลาบวาบวิญญาณ์,10,10 syllables — likely shatter/miscount,ดูโปลงปล่องเปลี่ยวปลาบวาบวิญญาณ์,,,
กระถินเทศกระทุ่มดอกออกไสว,10,10 syllables — likely shatter/miscount,กระถินเทศกระทุ่มดอกออกไสว,,,
ระรื่นร่มรุกขาคณาขนาน,9,word straddles a beat boundary,ระรื่นร่ม | รุกขาคณา | ขนาน,,,
ขนันขนุนครุนเครือเหลือประมาณ,10,10 syllables — likely shatter/miscount,ขนันขนุนครุนเครือเหลือประมาณ,,,
ดกระย้าอยู่ทุกกิ่งทั้งปริงปราง,10,10 syllables — likely shatter/miscount,ดกระย้าอยู่ทุกกิ่งทั้งปริงปราง,,,
สรรเสริญเจริญฤทธิ์พระสิทธา,8,word straddles a beat boundary,สรรเสริญเจริญ | ฤทธิ์ | พระสิทธา,,,
