wak,syllables,flag,guess,a,b,c
ประเดี๋ยวนี้อุศเรนมันเกณฑ์ทัพ,10,10 syllables — likely shatter/miscount,ประเดี๋ยวนี้อุศเรนมันเกณฑ์ทัพ,,,
ช่วยจัดแจงจีบวางไว้หางหงส์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ช่วยจัดแจง | จีบวาง | ไว้หางหงส์,,,
คาดปั้นเหน่งเปล่งเม็ดเพชรรัตน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",คาดปั้นเหน่ง | เปล่งเม็ด | เพชรรัตน์,,,
เที่ยวเดินดูหมู่พหลพลรบ,8,word straddles a beat boundary,เที่ยวเดินดู | หมู่พหล | พลรบ,,,
ด้วยโฉมตรูรู้พิชัยสงครามครบ,9,4-syllable word not at วรรค edge,ด้วยโฉมตรูรู้พิชัยสงครามครบ,,,
อุศเรนเห็นทหารข้างด้านเหนือ,10,10 syllables — likely shatter/miscount,อุศเรนเห็นทหารข้างด้านเหนือ,,,
ข้างเรืออุศเรนรุกมาทุกที,10,10 syllables — likely shatter/miscount,ข้างเรืออุศเรนรุกมาทุกที,,,
จะรักษาไว้ให้มั่นไม่อันตราย,10,10 syllables — likely shatter/miscount,จะรักษาไว้ให้มั่นไม่อันตราย,,,
พอลมกล้าฝรั่งข้างอุศเรน,10,10 syllables — likely shatter/miscount,พอลมกล้าฝรั่งข้างอุศเรน,,,
ปะทะทัพอุศเรนเจนประจญ,10,10 syllables — likely shatter/miscount,ปะทะทัพอุศเรนเจนประจญ,,,
พอเรือจดลำทรงองค์อุศเรน,10,10 syllables — likely shatter/miscount,พอเรือจดลำทรงองค์อุศเรน,,,
พลไพร่พรั่นตัวกลัวหนักหนา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไพร่พรั่น | ตัวกลัว | หนักหนา,,,
เอาตัวอุศเรนลงลำทรงได้,10,10 syllables — likely shatter/miscount,เอาตัวอุศเรนลงลำทรงได้,,,
ฝ่ายพระอภัยมณีกับศรีสุวรรณ,10,10 syllables — likely shatter/miscount,ฝ่ายพระอภัยมณีกับศรีสุวรรณ,,,
พจนารถมิให้ช้ำระส่ำระสาย,10,10 syllables — likely shatter/miscount,พจนารถมิให้ช้ำระส่ำระสาย,,,
ให้เป็นอัคเรศร่วมเสน่หา,10,10 syllables — likely shatter/miscount,ให้เป็นอัคเรศร่วมเสน่หา,,,
พ่อแกล้วกล้าการณรงค์ทรงกำลัง,10,10 syllables — likely shatter/miscount,พ่อแกล้วกล้าการณรงค์ทรงกำลัง,,,
แล้วจะมอบขอบขัณฑเสมา,8,word straddles a beat boundary,แล้วจะมอบ | ขอบขัณฑ | เสมา,,,
กุมาราว่าสมเด็จพระบิตุราช,10,10 syllables — likely shatter/miscount,กุมาราว่าสมเด็จพระบิตุราช,,,
หาไม่เลยแล้วพ่อคุณพ่อบุญลือ,10,10 syllables — likely shatter/miscount,หาไม่เลยแล้วพ่อคุณพ่อบุญลือ,,,
พระอภัยไม่รู้ที่จะเจรจา,10,10 syllables — likely shatter/miscount,พระอภัยไม่รู้ที่จะเจรจา,,,
อุศเรนเห็นจะเคืองนางโฉมยง,10,10 syllables — likely shatter/miscount,อุศเรนเห็นจะเคืองนางโฉมยง,,,
