wak,syllables,flag,guess,a,b,c
บ้างรำเต้นเล่นประชันเสียงครั่นครึก,10,10 syllables — likely shatter/miscount,บ้างรำเต้นเล่นประชันเสียงครั่นครึก,,,
อึกทึกครึกครื้นทุกคืนวัน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกครึก | ครื้นทุก | คืนวัน,,,
ว่านักเอ๊ยตุยนาสะลามะลู,10,10 syllables — likely shatter/miscount,ว่านักเอ๊ยตุยนาสะลามะลู,,,
เจ้ามอญว่าอาละกูลทิ้งปูนพลู,10,10 syllables — likely shatter/miscount,เจ้ามอญว่าอาละกูลทิ้งปูนพลู,,,
พร้อมพระญาติประยูรวงศ์ปลงพระศพ,10,10 syllables — likely shatter/miscount,พร้อมพระญาติประยูรวงศ์ปลงพระศพ,,,
เยี่ยมกรุงไกรรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เยี่ยมกรุงไกร | รมจักร | นัครา,,,
พระอัคเรศเกษราโศกาลัย,11,11 syllables — likely shatter/miscount,พระอัคเรศเกษราโศกาลัย,,,
สงสารพระจะระทดสลดพระทัย,10,10 syllables — likely shatter/miscount,สงสารพระจะระทดสลดพระทัย,,,
ให้อยู่เวียงวังนิเวศน์ประเทศสถาน,10,10 syllables — likely shatter/miscount,ให้อยู่เวียงวังนิเวศน์ประเทศสถาน,,,
จัตุสดมภ์กรมนาอย่าช้าการ,10,10 syllables — likely shatter/miscount,จัตุสดมภ์กรมนาอย่าช้าการ,,,
เจ้ากฤษณานำพหลพลขันธ์,10,10 syllables — likely shatter/miscount,เจ้ากฤษณานำพหลพลขันธ์,,,
พระกฤษณากองหนุนเป็นขุนพล,9,word straddles a beat boundary,พระกฤษณา | กองหนุน | เป็นขุนพล,,,
แล้วจัดแจงแต่งชำระเรือพระที่นั่ง,10,10 syllables — likely shatter/miscount,แล้วจัดแจงแต่งชำระเรือพระที่นั่ง,,,
สกนธ์กายเปล่งฉวีดังสีบุหลัน,10,10 syllables — likely shatter/miscount,สกนธ์กายเปล่งฉวีดังสีบุหลัน,,,
ทรงสุคันธรสรื่นชื่นชูใจ,8,word straddles a beat boundary,ทรงสุคันธรส | รื่น | ชื่นชูใจ,,,
ถึงกรุงไกรไม่เห็นพักตร์อัคเรศ,10,10 syllables — likely shatter/miscount,ถึงกรุงไกรไม่เห็นพักตร์อัคเรศ,,,
ทั้งแสนแค้นแสนสลดระทดเทวษ,10,10 syllables — likely shatter/miscount,ทั้งแสนแค้นแสนสลดระทดเทวษ,,,
เสียยศศักดิ์สิ้นบุญพ่อคุณเอ๋ย,9,word straddles a beat boundary,เสียยศศักดิ์ | สิ้นบุญ | พ่อคุณเอ๋ย,,,
พระมาตุรงค์สรงเสวยอย่าเลยละ,10,10 syllables — likely shatter/miscount,พระมาตุรงค์สรงเสวยอย่าเลยละ,,,
แล้วทูลลาพาสนมกรมใน,8,word straddles a beat boundary,แล้วทูลลา | พาสนม | กรมใน,,,
ลงเรือรบครบสรรพอาวุธ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ลงเรือรบ | ครบสรรพ | อาวุธ,,,
ให้สินสมุทรทัพหน้าตรวจตราพล,9,word straddles a beat boundary,ให้สินสมุทร | ทัพหน้า | ตรวจตราพล,,,
ฝ่ายพระอภัยมณีเข้าที่สรง,9,4-syllable word not at วรรค edge,ฝ่ายพระอภัยมณีเข้าที่สรง,,,
ให้พวกผลึกรมจักรพักทหาร,9,word straddles a beat boundary,ให้พวกผลึก | รมจักร | พักทหาร,,,
แต่งม้าใช้ไปไม่ขาดสืบราชการ,10,10 syllables — likely shatter/miscount,แต่งม้าใช้ไปไม่ขาดสืบราชการ,,,
แม้ดื้อดึงจึงค่อยปรามตามฮึกฮัก,10,10 syllables — likely shatter/miscount,แม้ดื้อดึงจึงค่อยปรามตามฮึกฮัก,,,
พระอัคเรศครองจังหวัดทรงสัตย์ศิล,11,11 syllables — likely shatter/miscount,พระอัคเรศครองจังหวัดทรงสัตย์ศิล,,,
ที่จอมวงศ์องค์พระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ที่จอมวงศ์ | องค์พระ | มังคลา,,,
