wak,syllables,flag,guess,a,b,c
ตามแต่อัธยาศัยพระทัยถวิล,10,10 syllables — likely shatter/miscount,ตามแต่อัธยาศัยพระทัยถวิล,,,
ขออภิวาทบาทมูลจะทูลลา,10,10 syllables — likely shatter/miscount,ขออภิวาทบาทมูลจะทูลลา,,,
ขุนเสนีตำมะหงงเร่งลงเรือ,10,10 syllables — likely shatter/miscount,ขุนเสนีตำมะหงงเร่งลงเรือ,,,
ทั้งปืนผาประจุไว้อย่าไผลเผล,10,10 syllables — likely shatter/miscount,ทั้งปืนผาประจุไว้อย่าไผลเผล,,,
ทั้งบิตุเรศนางพระยาอัชฌาสัย,10,10 syllables — likely shatter/miscount,ทั้งบิตุเรศนางพระยาอัชฌาสัย,,,
แม้นทินกรแจ่มสีรวีวรรณ,9,word straddles a beat boundary,แม้นทินกร | แจ่มสี | รวีวรรณ,,,
จงวัฒนาศรีสวัสดิ์กำจัดภัย,10,10 syllables — likely shatter/miscount,จงวัฒนาศรีสวัสดิ์กำจัดภัย,,,
บากกำปั่นไปวนชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บากกำปั่น | ไปวน | ชลสาย,,,
ฝ่ายอนงค์องค์ประไพวิไลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายอนงค์องค์ประไพวิไลสมร,,,
มาเตรียมท่าจอมกษัตริย์ราชหงส์,8,word straddles a beat boundary,มาเตรียมท่า | จอมกษัตริย์ | ราชหงส์,,,
ขึ้นบรรจถรณ์นคเรศนิเวศน์วัง,10,10 syllables — likely shatter/miscount,ขึ้นบรรจถรณ์นคเรศนิเวศน์วัง,,,
ทั้งเสนาข้าบาทพระญาติวงศ์,9,word straddles a beat boundary,ทั้งเสนา | ข้าบาทพระญาติ | วงศ์,,,
มีครบถ้วนที่ในงานการภิเษก,10,10 syllables — likely shatter/miscount,มีครบถ้วนที่ในงานการภิเษก,,,
