wak,syllables,flag,guess,a,b,c
พร้อมพระญาติเผ่าพงศ์พวกวงศา,9,word straddles a beat boundary,พร้อมพระญาติ | เผ่าพงศ์ | พวกวงศา,,,
ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,10,10 syllables — likely shatter/miscount,ฤทธิรุทรเรี่ยวแรงเข้มแข็งขัน,,,
เครี่องสาตราถ้วนทั่วทุกตัวคน,10,10 syllables — likely shatter/miscount,เครี่องสาตราถ้วนทั่วทุกตัวคน,,,
จะยิงปืนไม่ถนัดกระจัดกระจาย,10,10 syllables — likely shatter/miscount,จะยิงปืนไม่ถนัดกระจัดกระจาย,,,
ถอยมาตั้งชายทะเลระเหระหน,10,10 syllables — likely shatter/miscount,ถอยมาตั้งชายทะเลระเหระหน,,,
จึ่งรำพึงโดยฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,จึ่งรำพึงโดยฉบับตำหรับตำรา,,,
พอสุริเยนทร์เด่นดวงช่วงนภางค์,9,word straddles a beat boundary,พอสุริเยนทร์ | เด่นดวง | ช่วงนภางค์,,,
เอาให้มันย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เอาให้มัน | ย่อยยับ | อัปรา,,,
เอาเข็มตั้งข้างอิสานต่อบูรพทิศ,10,10 syllables — likely shatter/miscount,เอาเข็มตั้งข้างอิสานต่อบูรพทิศ,,,
จะอัสดงลับเงาเขาไสว,9,word straddles a beat boundary,จะอัสดง | ลับเงา | เขาไสว,,,
ฉวยมันบุกรุกรบหลบไม่ได้,8,word straddles a beat boundary,ฉวยมันบุกรุก | รบ | หลบไม่ได้,,,
ฉวัดเฉวียนบนอากาศดาษดา,10,10 syllables — likely shatter/miscount,ฉวัดเฉวียนบนอากาศดาษดา,,,
บ้างขึ้นเกาะเสาะหาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",บ้างขึ้นเกาะ | เสาะหา | ผลาผล,,,
เทพจินดารัตน์กษัตรา,7,"word straddles a beat boundary; 7 syllables — ambiguous, [3,2,2] is only a guess",เทพจินดา | รัตน์กษัต | รา,,,
บาทหลวงเห็นเภตรากลับมาพลัน,9,word straddles a beat boundary,บาทหลวงเห็น | เภตรากลับมา | พลัน,,,
