wak,syllables,flag,guess,a,b,c
วลายุดาวายุพัฒน์กษัตริย์สี่,10,10 syllables — likely shatter/miscount,วลายุดาวายุพัฒน์กษัตริย์สี่,,,
เป็นทัพหลวงเร่งพหลพลรบ,8,word straddles a beat boundary,เป็นทัพหลวง | เร่งพหล | พลรบ,,,
หัสกันเดินตรวจทุกหมวดกอง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หัสกันเดิน | ตรวจทุก | หมวดกอง,,,
ไม่รั้งรอรบรับสลับสลอน,9,word straddles a beat boundary,ไม่รั้งรอ | รบรับสลับ | สลอน,,,
กับวายุพัฒน์ราชบุตรวุฒิไกร,10,10 syllables — likely shatter/miscount,กับวายุพัฒน์ราชบุตรวุฒิไกร,,,
คนสกปรกตีต้อนให้อ่อนหู,9,word straddles a beat boundary,คนสกปรก | ตีต้อน | ให้อ่อนหู,,,
พอสุริยนสนธยาลงสายัณห์,10,10 syllables — likely shatter/miscount,พอสุริยนสนธยาลงสายัณห์,,,
พลางพลิกดูในฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,พลางพลิกดูในฉบับตำหรับตำรา,,,
จนศาสนาอับปางเสียอย่างเยี่ยง,9,word straddles a beat boundary,จนศาสนา | อับปาง | เสียอย่างเยี่ยง,,,
เราจึ่งกรีธาทัพออกรับรอง,8,word straddles a beat boundary,เราจึ่งกรีธาทัพ | ออก | รับรอง,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
แต่ขับเคี่ยวการณรงค์ทำสงคราม,10,10 syllables — likely shatter/miscount,แต่ขับเคี่ยวการณรงค์ทำสงคราม,,,
เห็นรุบหรู่ยังไม่ชัดถนัดดวง,10,10 syllables — likely shatter/miscount,เห็นรุบหรู่ยังไม่ชัดถนัดดวง,,,
ทศทิศที่ในเขตประเทศสถาน,10,10 syllables — likely shatter/miscount,ทศทิศที่ในเขตประเทศสถาน,,,
ครั้นภาณุมาศส่องสว่างทางสวรรค์,10,10 syllables — likely shatter/miscount,ครั้นภาณุมาศส่องสว่างทางสวรรค์,,,
น้ำกุหลาบซาบกระเซ็นเย็นทั้งองค์,10,10 syllables — likely shatter/miscount,น้ำกุหลาบซาบกระเซ็นเย็นทั้งองค์,,,
ถนอมชักชวนชิดสนิทถนอม,9,word straddles a beat boundary,ถนอมชัก | ชวนชิดสนิท | ถนอม,,,
เหมือนแมลงผึ้งคลึงเกสรเฝ้าวอนตอม,10,10 syllables — likely shatter/miscount,เหมือนแมลงผึ้งคลึงเกสรเฝ้าวอนตอม,,,
เมขลาโยนแก้วแววสว่าง,8,word straddles a beat boundary,เมขลาโยนแก้ว | แวว | สว่าง,,,
ไม่ห่างอาสน์เฝ้ากระชิดสนิทสนอง,11,11 syllables — likely shatter/miscount,ไม่ห่างอาสน์เฝ้ากระชิดสนิทสนอง,,,
แสนสำราญทั้งพหลพลไกร,8,word straddles a beat boundary,แสนสำราญ | ทั้งพหล | พลไกร,,,
ว่ามังคลาพาพหลพลไกร,8,word straddles a beat boundary,ว่ามังคลา | พาพหล | พลไกร,,,
พอใช้ใบเกิดพายุระบุระบัด,10,10 syllables — likely shatter/miscount,พอใช้ใบเกิดพายุระบุระบัด,,,
ปล่อยให้ทำผิดฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,ปล่อยให้ทำผิดฉบับตำหรับตำรา,,,
ได้ข้าวกลอยเป็นเสบียงเลี้ยงพลขันธ์,10,10 syllables — likely shatter/miscount,ได้ข้าวกลอยเป็นเสบียงเลี้ยงพลขันธ์,,,
ค่อยย่องเดินมิให้ดังระวังระไว,10,10 syllables — likely shatter/miscount,ค่อยย่องเดินมิให้ดังระวังระไว,,,
เพราะไม่สมปรารถนาพยายาม,10,10 syllables — likely shatter/miscount,เพราะไม่สมปรารถนาพยายาม,,,
ไม่รู้สิ้นเหมือนฉบับตำหรับตำรา,10,10 syllables — likely shatter/miscount,ไม่รู้สิ้นเหมือนฉบับตำหรับตำรา,,,
พร้อมกันสิ้นโอรสยศยง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พร้อมกันสิ้น | โอรส | ยศยง,,,
ขึ้นรถแก้วแววสว่างกระจ่างกระจก,10,10 syllables — likely shatter/miscount,ขึ้นรถแก้วแววสว่างกระจ่างกระจก,,,
จะพรรณาไปก็รู้อยู่ด้วยกัน,10,10 syllables — likely shatter/miscount,จะพรรณาไปก็รู้อยู่ด้วยกัน,,,
ทั่วขอบขัณฑเสมาประชาชน,9,word straddles a beat boundary,ทั่วขอบขัณฑ | เสมา | ประชาชน,,,
คงจะแย่งเอาให้สมที่ปรารถนา,10,10 syllables — likely shatter/miscount,คงจะแย่งเอาให้สมที่ปรารถนา,,,
ถ้าพบปะแล้วไม่ละอ้ายทรยศ,10,10 syllables — likely shatter/miscount,ถ้าพบปะแล้วไม่ละอ้ายทรยศ,,,
ฝูงปลาวาฬฉุดลากกระชากหาง,9,word straddles a beat boundary,ฝูงปลาวาฬ | ฉุดลาก | กระชากหาง,,,
จำจะชักชวนมันไปดั่งใจถวิล,10,10 syllables — likely shatter/miscount,จำจะชักชวนมันไปดั่งใจถวิล,,,
ท่านอย่าปรารมภ๊ไปในสิงหล,10,10 syllables — likely shatter/miscount,ท่านอย่าปรารมภ๊ไปในสิงหล,,,
เพราะมันทำทุจริตอิศโร,8,word straddles a beat boundary,เพราะมันทำ | ทุจริต | อิศโร,,,
กินอาหารก็ไม่ได้สวายสวิง,10,10 syllables — likely shatter/miscount,กินอาหารก็ไม่ได้สวายสวิง,,,
ขอให้สมปรารถนาที่ข้าบน,10,10 syllables — likely shatter/miscount,ขอให้สมปรารถนาที่ข้าบน,,,
มเหสีที่เอกภิเษกศักดิ์,9,word straddles a beat boundary,มเหสี | ที่เอกภิเษก | ศักดิ์,,,
นางที่สี่บุษบาสุดากนิษฐ์,10,10 syllables — likely shatter/miscount,นางที่สี่บุษบาสุดากนิษฐ์,,,
ปริบูรณ์พูนสุขไม่ทุกข์ร้อน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ปริบูรณ์พูน | สุขไม่ | ทุกข์ร้อน,,,
