wak,syllables,flag,guess,a,b,c
ใส่จานทองนพคุณทูลถวาย,9,4-syllable word not at วรรค edge,ใส่จานทองนพคุณทูลถวาย,,,
ช่วยตัดเกล้าน้องให้ขาดเหมือนปรารถนา,10,10 syllables — likely shatter/miscount,ช่วยตัดเกล้าน้องให้ขาดเหมือนปรารถนา,,,
ทูลลาภัสดามาตึกขวาขวาง,9,word straddles a beat boundary,ทูลลาภัสดา | มา | ตึกขวาขวาง,,,
เห็นแว่นแคว้นแดนดินจะสิ้นศึก,9,word straddles a beat boundary,เห็นแว่นแคว้น | แดนดิน | จะสิ้นศึก,,,
ฝ่ายรำภาสะหรีชลีฉลอง,10,10 syllables — likely shatter/miscount,ฝ่ายรำภาสะหรีชลีฉลอง,,,
ดูอาการเกือบสวรรคครรไล,8,word straddles a beat boundary,ดูอาการ | เกือบสวรรค | ครรไล,,,
เหมือนตัดใจพี่ให้ขาดสวาทวาย,10,10 syllables — likely shatter/miscount,เหมือนตัดใจพี่ให้ขาดสวาทวาย,,,
แม้มิตายจะต้องคิดเป็นนิจนิรันดร์,10,10 syllables — likely shatter/miscount,แม้มิตายจะต้องคิดเป็นนิจนิรันดร์,,,
จะปรนนิบัติผ่านฟ้าจนอาสัญ,9,word straddles a beat boundary,จะปรนนิบัติ | ผ่านฟ้า | จนอาสัญ,,,
ไม่ใช้สอยจะอุตสาห์รักษาสงวน,11,11 syllables — likely shatter/miscount,ไม่ใช้สอยจะอุตสาห์รักษาสงวน,,,
ขืนตะโกรงกระไรเลยไม่เคยพบ,10,10 syllables — likely shatter/miscount,ขืนตะโกรงกระไรเลยไม่เคยพบ,,,
ยิ่งหอมรื่นก็ยิ่งรักสมัครสมาน,10,10 syllables — likely shatter/miscount,ยิ่งหอมรื่นก็ยิ่งรักสมัครสมาน,,,
กลศึกลึกลับไม่รับรบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กลศึกลึก | ลับไม่ | รับรบ,,,
จะบัตรพลีแก้ไขดังใจจง,9,word straddles a beat boundary,จะบัตรพลี | แก้ไข | ดังใจจง,,,
ด้วยคลุ้มคลั่งเคลิ้มสกนธ์กระวนกระวาย,10,10 syllables — likely shatter/miscount,ด้วยคลุ้มคลั่งเคลิ้มสกนธ์กระวนกระวาย,,,
ละมุนละม่อมเหมาะหมดมียศศักดิ์,10,10 syllables — likely shatter/miscount,ละมุนละม่อมเหมาะหมดมียศศักดิ์,,,
อภิวาทบาทยุคลพระชนนี,11,11 syllables — likely shatter/miscount,อภิวาทบาทยุคลพระชนนี,,,
นางยุพาสารภาพกราบพระบาท,10,10 syllables — likely shatter/miscount,นางยุพาสารภาพกราบพระบาท,,,
แล้วเทวีลีลากลับมาห้อง,9,word straddles a beat boundary,แล้วเทวี | ลีลากลับมา | ห้อง,,,
กระหม่อมฉันจะช่วยว่ารำภาสะหรี,11,11 syllables — likely shatter/miscount,กระหม่อมฉันจะช่วยว่ารำภาสะหรี,,,
พระน้องแก้วคิดควรนวลหง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระน้องแก้ว | คิดควร | นวลหง,,,
ถนอมสนิทเนื้อน่วมร่วมเขนย,9,word straddles a beat boundary,ถนอมสนิท | เนื้อน่วม | ร่วมเขนย,,,
พระชลนาคลอคลอท้อฤทัย,9,word straddles a beat boundary,พระชลนา | คลอคลอ | ท้อฤทัย,,,
เห็นพระจันทร์แจ่มฟ้าพฤกษาไสว,9,word straddles a beat boundary,เห็นพระจันทร์ | แจ่มฟ้าพฤกษา | ไสว,,,
ด้วยหมายมุ่งจะไปหารำภาสะหรี,11,11 syllables — likely shatter/miscount,ด้วยหมายมุ่งจะไปหารำภาสะหรี,,,
ให้นายหมวดตรวจพหลพลไกร,8,word straddles a beat boundary,ให้นายหมวด | ตรวจพหล | พลไกร,,,
เสด็จเข้าที่ชำระสระสนาน,9,reading chosen by meter: สระ 2->1,เสด็จเข้า | ที่ชำระ | สระสนาน,,,
พระธำมรงค์วงรายประพรายพร้อย,9,word straddles a beat boundary,พระธำมรงค์ | วงราย | ประพรายพร้อย,,,
แล้วสวมทรงมงกุฎบุษยรัตน์,9,word straddles a beat boundary,แล้วสวมทรง | มงกุฎบุษย | รัตน์,,,
ขึ้นทรงรถให้นัดดาเป็นสารถี,10,10 syllables — likely shatter/miscount,ขึ้นทรงรถให้นัดดาเป็นสารถี,,,
นางทรงฟังสั่งสะหรีด้วยดีใจ,10,10 syllables — likely shatter/miscount,นางทรงฟังสั่งสะหรีด้วยดีใจ,,,
มาเฝ้าองค์อัคเรศเกศลังกา,10,10 syllables — likely shatter/miscount,มาเฝ้าองค์อัคเรศเกศลังกา,,,
นางละเวงเพ่งพิศดูธิดา,9,word straddles a beat boundary,นางละเวง | เพ่งพิศดู | ธิดา,,,
ทั้งไพร่ฟ้าข้าแผ่นดินจะยินดี,9,4-syllable word not at วรรค edge,ทั้งไพร่ฟ้าข้าแผ่นดินจะยินดี,,,
พระอนุชาว่าหม่อมฉันกับหลานรัก,10,10 syllables — likely shatter/miscount,พระอนุชาว่าหม่อมฉันกับหลานรัก,,,
ลมบรรเทาเข้าบรรทมหลับนมนาน,10,10 syllables — likely shatter/miscount,ลมบรรเทาเข้าบรรทมหลับนมนาน,,,
นางฟังคำทำอายชม้ายชม้อย,9,word straddles a beat boundary,นางฟังคำ | ทำอายชม้าย | ชม้อย,,,
ถวายต่อพระหัตถ์ชิดสนิทสนม,10,10 syllables — likely shatter/miscount,ถวายต่อพระหัตถ์ชิดสนิทสนม,,,
ก็ยังไม่เคยขยั้นพรั่นวิญญาณ์,10,10 syllables — likely shatter/miscount,ก็ยังไม่เคยขยั้นพรั่นวิญญาณ์,,,
อันชันษาข้าพเจ้าไม่เข้าใจ,10,10 syllables — likely shatter/miscount,อันชันษาข้าพเจ้าไม่เข้าใจ,,,
มาซักไซ้ไล่เลียงน้องไม่ต้องการ,9,4-syllable word not at วรรค edge,มาซักไซ้ไล่เลียงน้องไม่ต้องการ,,,
หรือจะข้องขัดรับสั่งชิงชังไฉน,10,10 syllables — likely shatter/miscount,หรือจะข้องขัดรับสั่งชิงชังไฉน,,,
แกล้งพาทีมิให้ฤทัยสะเทิน,9,word straddles a beat boundary,แกล้งพาที | มิให้ฤทัย | สะเทิน,,,
ฉันจะกลับเข้าไปดูพระภูวนาถ,10,10 syllables — likely shatter/miscount,ฉันจะกลับเข้าไปดูพระภูวนาถ,,,
พระมารดรสอนสั่งอย่างไรเล่า,9,word straddles a beat boundary,พระมารดร | สอนสั่ง | อย่างไรเล่า,,,
น้องไม่ฟังแล้วจะดื้อหรือไฉน,10,10 syllables — likely shatter/miscount,น้องไม่ฟังแล้วจะดื้อหรือไฉน,,,
ก็เจ็บหลังเหลือระอารำภาสะหรี,11,11 syllables — likely shatter/miscount,ก็เจ็บหลังเหลือระอารำภาสะหรี,,,
ฉันมีราชการมารักษาไข้,9,word straddles a beat boundary,ฉันมีราชการ | มา | รักษาไข้,,,
ฉันรักจริงเจียวนะจ๊ะยุพาผกา,10,10 syllables — likely shatter/miscount,ฉันรักจริงเจียวนะจ๊ะยุพาผกา,,,
ก็สมหมายเหมือนได้ผ่านพิมานพรหม,10,10 syllables — likely shatter/miscount,ก็สมหมายเหมือนได้ผ่านพิมานพรหม,,,
