wak,syllables,flag,guess,a,b,c
ให้แค้นใจสังฆราชไม่ปรารถนา,10,10 syllables — likely shatter/miscount,ให้แค้นใจสังฆราชไม่ปรารถนา,,,
จะปรารถนาบุษบงอนงค์นาง,10,10 syllables — likely shatter/miscount,จะปรารถนาบุษบงอนงค์นาง,,,
พร้อมกันหมดโดยทำนองประคองสงวน,10,10 syllables — likely shatter/miscount,พร้อมกันหมดโดยทำนองประคองสงวน,,,
แต่เขาก่อแล้วต้องสานเป็นการแม่น,9,4-syllable word not at วรรค edge,แต่เขาก่อแล้วต้องสานเป็นการแม่น,,,
ถึงเป็นหญิงสิ่งซึ่งกลศึก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถึงเป็นหญิง | สิ่งซึ่ง | กลศึก,,,
มิให้ข้องเคืองขัดหัทยา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มิให้ข้อง | เคืองขัด | หัทยา,,,
ตามระบอบในตำราภาษาสยาม,10,10 syllables — likely shatter/miscount,ตามระบอบในตำราภาษาสยาม,,,
จะมีผู้อุปถัมภ์ช่วยค้ำชู,9,4-syllable word not at วรรค edge,จะมีผู้อุปถัมภ์ช่วยค้ำชู,,,
ได้ฝึกสอนให้ชำนาญการณรงค์,10,10 syllables — likely shatter/miscount,ได้ฝึกสอนให้ชำนาญการณรงค์,,,
ให้อาวรณ์แค้นคั่งมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ให้อาวรณ์ | แค้นคั่ง | มังคลา,,,
ยัดเป็นพื้นตามสบายไม่วายถวิล,10,10 syllables — likely shatter/miscount,ยัดเป็นพื้นตามสบายไม่วายถวิล,,,
แล้วคำนับเชิญขึ้นไปดั่งใจถวิล,10,10 syllables — likely shatter/miscount,แล้วคำนับเชิญขึ้นไปดั่งใจถวิล,,,
แล้วตรองตรึกการณรงค์จะสงคราม,10,10 syllables — likely shatter/miscount,แล้วตรองตรึกการณรงค์จะสงคราม,,,
บาทหลวงเอนกายอิงแล้วนิ่งตรอง,9,word straddles a beat boundary,บาทหลวงเอนกาย | อิง | แล้วนิ่งตรอง,,,
ภาณุมาศแย้มเยี่ยมเห่ลียมไศล,10,10 syllables — likely shatter/miscount,ภาณุมาศแย้มเยี่ยมเห่ลียมไศล,,,
กระเหว่าแว่วร้องจำเรียงเสียงประสาน,10,10 syllables — likely shatter/miscount,กระเหว่าแว่วร้องจำเรียงเสียงประสาน,,,
พระสุริย์แสงแจ้งจำรัสชัชวาล,10,10 syllables — likely shatter/miscount,พระสุริย์แสงแจ้งจำรัสชัชวาล,,,
ก็ยุรยาตรนาดกรายรีบผายผัน,9,word straddles a beat boundary,ก็ยุรยาตร | นาดกราย | รีบผายผัน,,,
พูดเอาใจจะให้ชิดสนิทสนอง,10,10 syllables — likely shatter/miscount,พูดเอาใจจะให้ชิดสนิทสนอง,,,
พระมังคลาว่าเจ้าคุณการุญสนอง,10,10 syllables — likely shatter/miscount,พระมังคลาว่าเจ้าคุณการุญสนอง,,,
อ้ายแขกยกมาคั่งคับสลับสลอน,10,10 syllables — likely shatter/miscount,อ้ายแขกยกมาคั่งคับสลับสลอน,,,
ได้ปรึกษาการณรงค์ข้างสงคราม,10,10 syllables — likely shatter/miscount,ได้ปรึกษาการณรงค์ข้างสงคราม,,,
แล้วจึ่งว่าสุริยนจะสนธยา,10,10 syllables — likely shatter/miscount,แล้วจึ่งว่าสุริยนจะสนธยา,,,
ว่าสมความไหมเจ้าคุณการุญสนอง,10,10 syllables — likely shatter/miscount,ว่าสมความไหมเจ้าคุณการุญสนอง,,,
แม้นได้สมปรารถนาเองอย่ากลัว,10,10 syllables — likely shatter/miscount,แม้นได้สมปรารถนาเองอย่ากลัว,,,
การทั้งปวงจะให้สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,การทั้งปวงจะให้สมอารมณ์ประสงค์,,,
พยายามหมายล้างมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พยายาม | หมายล้าง | มังคลา,,,
แค้นสังฆราชในพระทัยดังไฟโหม,10,10 syllables — likely shatter/miscount,แค้นสังฆราชในพระทัยดังไฟโหม,,,
ที่ข้อนั้นพร้อมกันทั่วอย่ากลัวเกรง,10,10 syllables — likely shatter/miscount,ที่ข้อนั้นพร้อมกันทั่วอย่ากลัวเกรง,,,
พระทรงฟังสังรเสริญแสนฉลาด,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญแสนฉลาด,,,
จะขวนขวายต่อติดสนิทสนอม,9,word straddles a beat boundary,จะขวนขวาย | ต่อติดสนิท | สนอม,,,
แล้วตรัสสั่งสนทนากับอาจารย์,9,4-syllable word not at วรรค edge,แล้วตรัสสั่งสนทนากับอาจารย์,,,
เชิญภูวไนยโปรดให้สมอารมณ์ประสงค์,11,11 syllables — likely shatter/miscount,เชิญภูวไนยโปรดให้สมอารมณ์ประสงค์,,,
ครั้นทราบเสร็จมันมาตั้งสังรเสริญ,11,11 syllables — likely shatter/miscount,ครั้นทราบเสร็จมันมาตั้งสังรเสริญ,,,
เหมือนญาติกานับเนื้อดั่งเชื้อวงศ์,9,word straddles a beat boundary,เหมือนญาติกา | นับเนื้อ | ดั่งเชื้อวงศ์,,,
กูไม่กลัวบุญญาบารมี,8,word straddles a beat boundary,กูไม่กลัว | บุญญาบารมี | ,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
ออกมาจูบเล่นเป็นสุขสนุกสนาน,10,10 syllables — likely shatter/miscount,ออกมาจูบเล่นเป็นสุขสนุกสนาน,,,
จำต้องแก้ไขให้มันคลาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จำต้องแก้ | ไขให้ | มันคลาย,,,
พลดาบดาบสายสะพายแล่ง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลดาบดาบ | สายสะ | พายแล่ง,,,
พลหอกหอกแซงเคียงสลอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลหอกหอก | แซงเคียง | สลอน,,,
พลง้าวง้าวรายล้วนปลายงอน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลง้าวง้าว | รายล้วน | ปลายงอน,,,
พลโล่ถือโล่มือกุมดาบ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลโล่ถือ | โล่มือ | กุมดาบ,,,
เป็นใบแพลงพลิ้วพลิกนกจิกพลอย,10,10 syllables — likely shatter/miscount,เป็นใบแพลงพลิ้วพลิกนกจิกพลอย,,,
พระทรงนั่งอลังกตบนรถแก้ว,10,10 syllables — likely shatter/miscount,พระทรงนั่งอลังกตบนรถแก้ว,,,
