wak,syllables,flag,guess,a,b,c
ครองนครรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ครองนคร | รมจักร | นัครา,,,
สาวสุรางค์นางสนมประนมน้อม,10,10 syllables — likely shatter/miscount,สาวสุรางค์นางสนมประนมน้อม,,,
จนโฉมยงองค์อัครชายา,8,word straddles a beat boundary,จนโฉมยง | องค์อัคร | ชายา,,,
พระอัยกีอัยกาเอามาไว้,10,10 syllables — likely shatter/miscount,พระอัยกีอัยกาเอามาไว้,,,
เจ้าสานนนางอุบลกับพลขันธ์,10,10 syllables — likely shatter/miscount,เจ้าสานนนางอุบลกับพลขันธ์,,,
ด้วยใจหญิงนิ่งรำพึงตะลึงตะไล,10,10 syllables — likely shatter/miscount,ด้วยใจหญิงนิ่งรำพึงตะลึงตะไล,,,
อย่าได้ทรงพระวิตกสะทกสะท้าน,10,10 syllables — likely shatter/miscount,อย่าได้ทรงพระวิตกสะทกสะท้าน,,,
เป็นแว่นแคว้นแดนเมืองรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เป็นแว่นแคว้น | แดนเมือง | รมจักร,,,
เราจะตีรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เราจะตี | รมจักร | นัครา,,,
พลไกรหิวโหยโรยกำลัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พลไกรหิว | โหยโรย | กำลัง,,,
ตามบาญชีมีไว้ในหอทะเบียน,10,10 syllables — likely shatter/miscount,ตามบาญชีมีไว้ในหอทะเบียน,,,
แล้วเลือกอัศวราชชาติสินธพ,9,word straddles a beat boundary,แล้วเลือกอัศว | ราช | ชาติสินธพ,,,
ศรีสุวรรณนั้นก็ขับอัศวราช,10,10 syllables — likely shatter/miscount,ศรีสุวรรณนั้นก็ขับอัศวราช,,,
ชาวเมืองบุกรุกขึ้นปีนกำแพง,8,word straddles a beat boundary,ชาวเมืองบุกรุก | ขึ้น | ปีนกำแพง,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
แล้วพิศดูกุมารก็แม้นเหมือน,9,word straddles a beat boundary,แล้วพิศดู | กุมาร | ก็แม้นเหมือน,,,
อันตัวเราเจ้ากรุงรมจักร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อันตัวเรา | เจ้ากรุง | รมจักร,,,
เห็นธำมรงค์เรือนครุฑบุษรา,9,word straddles a beat boundary,เห็นธำมรงค์ | เรือนครุฑ | บุษรา,,,
กุ๋ยกุ๋ยกษัตราน่าไม่อาย,8,word straddles a beat boundary,กุ๋ยกุ๋ยกษัต | รา | น่าไม่อาย,,,
เพชรรัตน์เรืองเดชของเชษฐา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์เรือง | เดชของ | เชษฐา,,,
ซึ่งพระอภัยมณีเป็นพี่ยา,9,4-syllable word not at วรรค edge,ซึ่งพระอภัยมณีเป็นพี่ยา,,,
แล้วว่าเจ้าเราพิศดูผิวพรรณ,9,word straddles a beat boundary,แล้วว่าเจ้า | เราพิศดู | ผิวพรรณ,,,
วรพักตร์ผุดผ่องก็หมองศรี,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วรพักตร์ผุด | ผ่องก็ | หมองศรี,,,
พระชนนีเห็นจะคอยละห้อยหา,10,10 syllables — likely shatter/miscount,พระชนนีเห็นจะคอยละห้อยหา,,,
เห็นสามกษัตริย์ซบพักตร์เข้าผลักไส,9,word straddles a beat boundary,เห็นสามกษัตริย์ | ซบพักตร์ | เข้าผลักไส,,,
พระอัยกาว่าตายแล้วยายเอ๋ย,9,word straddles a beat boundary,พระอัยกา | ว่าตาย | แล้วยายเอ๋ย,,,
พระอัยกีตีทรวงสะอื้นไห้,9,word straddles a beat boundary,พระอัยกี | ตีทรวง | สะอื้นไห้,,,
สะอึกสะอื้นฝืนดำรงองค์ระทวย,10,10 syllables — likely shatter/miscount,สะอึกสะอื้นฝืนดำรงองค์ระทวย,,,
