wak,syllables,flag,guess,a,b,c
กับท่านครูผู้ประสิทธิ์ฤทธิไกร,10,10 syllables — likely shatter/miscount,กับท่านครูผู้ประสิทธิ์ฤทธิไกร,,,
ฝ่ายนิกรมพรหเมศทูลสนอง,10,10 syllables — likely shatter/miscount,ฝ่ายนิกรมพรหเมศทูลสนอง,,,
มารับเสด็จท่านท้าวเข้าในวัง,9,word straddles a beat boundary,มารับเสด็จ | ท่านท้าว | เข้าในวัง,,,
ดั่งกินรีไกรลาสเมื่อนาดกราย,9,word straddles a beat boundary,ดั่งกินรี | ไกรลาส | เมื่อนาดกราย,,,
ศัตรูนั้นย่อยยับอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ศัตรูนั้น | ย่อยยับ | อัปรา,,,
พระโปรดปรานคุณลบภพไกร,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พระโปรดปราน | คุณลบ | ภพไกร,,,
กว่าชีวาตม์ลูกรักจะตักษัย,9,word straddles a beat boundary,กว่าชีวาตม์ | ลูกรัก | จะตักษัย,,,
ขอบารมีทรงเดชปกเกศไป,9,word straddles a beat boundary,ขอบารมี | ทรงเดช | ปกเกศไป,,,
ท้าวทรงฟังสังรเสริญเจริญยศ,11,11 syllables — likely shatter/miscount,ท้าวทรงฟังสังรเสริญเจริญยศ,,,
พอสมหมายเปรมปราสถาวร,9,word straddles a beat boundary,พอสมหมาย | เปรมปรา | สถาวร,,,
เห็นสมเจตนาคิดไม่ผิดผัน,9,word straddles a beat boundary,เห็นสมเจตนา | คิด | ไม่ผิดผัน,,,
แจ่มจำรัสพื้นนภางค์สว่างไสว,10,10 syllables — likely shatter/miscount,แจ่มจำรัสพื้นนภางค์สว่างไสว,,,
แล้วจะได้กลับจังหวัดรัตนา,10,10 syllables — likely shatter/miscount,แล้วจะได้กลับจังหวัดรัตนา,,,
เป็นคู่ชมสมวาสนามาแต่เดิม,10,10 syllables — likely shatter/miscount,เป็นคู่ชมสมวาสนามาแต่เดิม,,,
ถึงหน่อกษัตริย์ดิ้นโดยให้โหยหวน,9,word straddles a beat boundary,ถึงหน่อกษัตริย์ | ดิ้นโดย | ให้โหยหวน,,,
พี่เลี้ยงวิงวอนเข้าชิดสนิทสนม,10,10 syllables — likely shatter/miscount,พี่เลี้ยงวิงวอนเข้าชิดสนิทสนม,,,
เอาชีวิตแทนพระคุณการุญสนอง,10,10 syllables — likely shatter/miscount,เอาชีวิตแทนพระคุณการุญสนอง,,,
นางฟังสี่พี่เลี้ยงเฉลยฉลอง,9,word straddles a beat boundary,นางฟังสี่ | พี่เลี้ยงเฉลย | ฉลอง,,,
เธอจะเห็นว่าไปชักสมัครสมาน,10,10 syllables — likely shatter/miscount,เธอจะเห็นว่าไปชักสมัครสมาน,,,
นุ่งสุหรัดดัดจริตติดจะงอน,10,10 syllables — likely shatter/miscount,นุ่งสุหรัดดัดจริตติดจะงอน,,,
ถวายกษัตริย์สองพระองค์เหมือนวงศา,10,10 syllables — likely shatter/miscount,ถวายกษัตริย์สองพระองค์เหมือนวงศา,,,
มีโอกาสแล้วจะนำคำเฉลย,10,10 syllables — likely shatter/miscount,มีโอกาสแล้วจะนำคำเฉลย,,,
จินตหราโฉมยงอนงค์นุช,9,word straddles a beat boundary,จินตหรา | โฉมยง | อนงค์นุช,,,
ไม่ห่างขวัญแก้วกัลยาณี,8,word straddles a beat boundary,ไม่ห่างขวัญ | แก้วกัลยาณี | ,,,
บนบรรจถรณ์แท่นในที่ไสยา,9,word straddles a beat boundary,บนบรรจถรณ์ | แท่นใน | ที่ไสยา,,,
เมื่อไรจะแจ้งแสงอุทัยในนภางค์,10,10 syllables — likely shatter/miscount,เมื่อไรจะแจ้งแสงอุทัยในนภางค์,,,
จับกระเหม่าเข้าให้ดำสวยสำอาง,10,10 syllables — likely shatter/miscount,จับกระเหม่าเข้าให้ดำสวยสำอาง,,,
ถือพานทองรองพระศรีบุหรี่เสวย,10,10 syllables — likely shatter/miscount,ถือพานทองรองพระศรีบุหรี่เสวย,,,
เพชรรัตน์แพรวพร่างกระจ่างฉาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์แพรว | พร่างกระ | จ่างฉาย,,,
นางพี่เลี้ยงทูลพลันบรรยาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นางพี่เลี้ยง | ทูลพลัน | บรรยาย,,,
เห็นเรียบเรียงตามระบอบจึ่งตอบสนอง,10,10 syllables — likely shatter/miscount,เห็นเรียบเรียงตามระบอบจึ่งตอบสนอง,,,
อันสิทธิศักดิ์อยู่ต้นไทรในสิงขร,10,10 syllables — likely shatter/miscount,อันสิทธิศักดิ์อยู่ต้นไทรในสิงขร,,,
ไปสมสมรองค์อุษาในธานินทร์,10,10 syllables — likely shatter/miscount,ไปสมสมรองค์อุษาในธานินทร์,,,
วายที่ตรอมสมในฤทัยถวิล,9,word straddles a beat boundary,วายที่ตรอม | สมในฤทัย | ถวิล,,,
ฝ่ายนิกรมพรหเมศแกหัวร่อ,10,10 syllables — likely shatter/miscount,ฝ่ายนิกรมพรหเมศแกหัวร่อ,,,
ด้วยท้าวไทเธอก็รักสมัครสมาน,10,10 syllables — likely shatter/miscount,ด้วยท้าวไทเธอก็รักสมัครสมาน,,,
ฝ่ายพระนุชบุตรีเกศพัฒน์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ฝ่ายพระนุช | บุตรี | เกศพัฒน์,,,
ประเดี๋ยวหนึ่งเป็นพายุระบุระบัด,10,10 syllables — likely shatter/miscount,ประเดี๋ยวหนึ่งเป็นพายุระบุระบัด,,,
สะท้านสะทึกกลางชลาเหลือฝ่าฝืน,10,10 syllables — likely shatter/miscount,สะท้านสะทึกกลางชลาเหลือฝ่าฝืน,,,
เกรงท้าวไทเธอยังไม่สละสลัด,10,10 syllables — likely shatter/miscount,เกรงท้าวไทเธอยังไม่สละสลัด,,,
สถิตแท่นเศวตฉัตรจำรัสไข,10,10 syllables — likely shatter/miscount,สถิตแท่นเศวตฉัตรจำรัสไข,,,
จะบัดพลีเทพไทในศวรรย์,9,word straddles a beat boundary,จะบัดพลี | เทพไท | ในศวรรย์,,,
จะพรรณนาไปทุกสิ่งเครื่องปิ้งจี่,10,10 syllables — likely shatter/miscount,จะพรรณนาไปทุกสิ่งเครื่องปิ้งจี่,,,
พวกโหรพราหมณ์ตามข้างไสยเวท,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พวกโหรพราหมณ์ | ตามข้าง | ไสยเวท,,,
ตามที่เคยสถิตอยู่แต่บูราณ,10,10 syllables — likely shatter/miscount,ตามที่เคยสถิตอยู่แต่บูราณ,,,
ประโคมขานบัดพลีพลีกรรม,8,word straddles a beat boundary,ประโคมขาน | บัดพลี | พลีกรรม,,,
กับสองกษัตริย์รัตนาปรีชาชาญ,10,10 syllables — likely shatter/miscount,กับสองกษัตริย์รัตนาปรีชาชาญ,,,
ถวายกษัตริย์ในสกูลประยูรหงส์,11,11 syllables — likely shatter/miscount,ถวายกษัตริย์ในสกูลประยูรหงส์,,,
คะนึงนวลเนตรชะม้ายอาลัยวอน,10,10 syllables — likely shatter/miscount,คะนึงนวลเนตรชะม้ายอาลัยวอน,,,
ศรีสวัสดิ์ลืมเลยเสวยสลา,9,word straddles a beat boundary,ศรีสวัสดิ์ | ลืมเลยเสวย | สลา,,,
ลืมเจรจางุ่นง่านรำคาญใจ,9,word straddles a beat boundary,ลืมเจรจา | งุ่นง่าน | รำคาญใจ,,,
เห็นหน่อกษัตริย์ลืมองค์เหมือนหลงใหล,9,word straddles a beat boundary,เห็นหน่อกษัตริย์ | ลืมองค์ | เหมือนหลงใหล,,,
จนภูวไนยเสวยเสร็จสำเร็จการ,10,10 syllables — likely shatter/miscount,จนภูวไนยเสวยเสร็จสำเร็จการ,,,
เรียกสองกษัตริย์มาข้างในปราศรัยสาร,10,10 syllables — likely shatter/miscount,เรียกสองกษัตริย์มาข้างในปราศรัยสาร,,,
ทั่วตำบลได้เป็นสุขสนุกสบาย,10,10 syllables — likely shatter/miscount,ทั่วตำบลได้เป็นสุขสนุกสบาย,,,
เหมือนอภิปรายคำบิดาอย่าอาวรณ์,10,10 syllables — likely shatter/miscount,เหมือนอภิปรายคำบิดาอย่าอาวรณ์,,,
ชุลีหัตถ์สมประสงค์จำนงสมร,10,10 syllables — likely shatter/miscount,ชุลีหัตถ์สมประสงค์จำนงสมร,,,
แก่นุชนางโฉมเฉลาลำเพาพาล,10,10 syllables — likely shatter/miscount,แก่นุชนางโฉมเฉลาลำเพาพาล,,,
เกศพัฒน์ลูกเราหนาเจ้าหนา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เกศพัฒน์ลูก | เราหนา | เจ้าหนา,,,
แสนเสบยสุขสบายเป็นใหญ่หลวง,10,10 syllables — likely shatter/miscount,แสนเสบยสุขสบายเป็นใหญ่หลวง,,,
ไขปทุมธารากระยาสนาน,10,10 syllables — likely shatter/miscount,ไขปทุมธารากระยาสนาน,,,
จรุงปนเกสรขจรจาย,9,word straddles a beat boundary,จรุงปน | เกสรขจร | จาย,,,
เพชรรัตน์กูก่องส่องพระฉาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เพชรรัตน์กู | ก่องส่อง | พระฉาย,,,
สนองราชกิจไปดั่งใจถวิล,10,10 syllables — likely shatter/miscount,สนองราชกิจไปดั่งใจถวิล,,,
จะสยมพรกษัตริย์กรุงรัตนา,10,10 syllables — likely shatter/miscount,จะสยมพรกษัตริย์กรุงรัตนา,,,
แล้วไปแวะรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วไปแวะ | รมจักร | นัครา,,,
เคยเป็นราชทูตไปเคยใช้สอย,9,word straddles a beat boundary,เคยเป็นราชทูต | ไป | เคยใช้สอย,,,
ไปตามท้องวังวนชลใส,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปตามท้อง | วังวน | ชลใส,,,
ปากอ่าวใหญ่รมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ปากอ่าวใหญ่ | รมจักร | นัครา,,,
พากันกลับมาถึงด่านเอาการสนอง,10,10 syllables — likely shatter/miscount,พากันกลับมาถึงด่านเอาการสนอง,,,
เป็นเรื่องข้อราชการเขาขานไข,9,4-syllable word not at วรรค edge,เป็นเรื่องข้อราชการเขาขานไข,,,
เนาวรัตน์เรืองอุไรมไหสวรรย์,10,10 syllables — likely shatter/miscount,เนาวรัตน์เรืองอุไรมไหสวรรย์,,,
ทั้งชีพราหมณ์สมณาประชาราษฎร์,9,word straddles a beat boundary,ทั้งชีพราหมณ์ | สมณา | ประชาราษฎร์,,,
ฝ่ายท่านผู้จัตุสดมภ์กรมท่า,9,4-syllable word not at วรรค edge,ฝ่ายท่านผู้จัตุสดมภ์กรมท่า,,,
กำปั่นจรเข้ามาทอดจอตเภตรา,10,10 syllables — likely shatter/miscount,กำปั่นจรเข้ามาทอดจอตเภตรา,,,
ผู้รับสั่งเร่งพหลพลพาย,8,word straddles a beat boundary,ผู้รับสั่ง | เร่งพหล | พลพาย,,,
ต่างก้มกรานภูวไนยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,ต่างก้มกรานภูวไนยเจ้าไอศวรรย์,,,
สารพัดธัญญาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สารพัด | ธัญญา | ผลาผล,,,
ทั้งชีพราหมณ์เหล่าอาณาประชาชน,10,10 syllables — likely shatter/miscount,ทั้งชีพราหมณ์เหล่าอาณาประชาชน,,,
ขอเชิญเสด็จภูวไนยพระอัยกา,11,11 syllables — likely shatter/miscount,ขอเชิญเสด็จภูวไนยพระอัยกา,,,
ขอสารภาพกราบก้มประนมกร,9,word straddles a beat boundary,ขอสารภาพ | กราบก้ม | ประนมกร,,,
พระทรงฟังสังรเสริญหน่อกษัตริย์,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญหน่อกษัตริย์,,,
จะอภิเษกให้เป็นเอกในพารา,10,10 syllables — likely shatter/miscount,จะอภิเษกให้เป็นเอกในพารา,,,
ช่วยประทานพรประสิทธิ์เหมือนอิศเรศ,10,10 syllables — likely shatter/miscount,ช่วยประทานพรประสิทธิ์เหมือนอิศเรศ,,,
องค์เทเวศในสถานพิมานสวรรค์,10,10 syllables — likely shatter/miscount,องค์เทเวศในสถานพิมานสวรรค์,,,
พระทรงฟังสังรเสริญเจริญยศ,11,11 syllables — likely shatter/miscount,พระทรงฟังสังรเสริญเจริญยศ,,,
กรมท่าพาทูตไปกินเลี้ยง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กรมท่าพา | ทูตไป | กินเลี้ยง,,,
ขอเป็นสัมพันธมิตรดั่งจิตปอง,9,4-syllable word not at วรรค edge,ขอเป็นสัมพันธมิตรดั่งจิตปอง,,,
ไปสำหรับจะประทานพระสุณิสา,10,10 syllables — likely shatter/miscount,ไปสำหรับจะประทานพระสุณิสา,,,
ในสำนักกรุงลังกามหาสถาน,10,10 syllables — likely shatter/miscount,ในสำนักกรุงลังกามหาสถาน,,,
พวกลำหนึ่งไปผลึกกรุงการะเวก,10,10 syllables — likely shatter/miscount,พวกลำหนึ่งไปผลึกกรุงการะเวก,,,
เรื่องภิเษกทูลถวายลายเลขา,10,10 syllables — likely shatter/miscount,เรื่องภิเษกทูลถวายลายเลขา,,,
ทุกนิเวศน์จะเสด็จให้ทันกำหนด,10,10 syllables — likely shatter/miscount,ทุกนิเวศน์จะเสด็จให้ทันกำหนด,,,
จะกล่าวข้างรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จะกล่าวข้าง | รมจักร | นัครา,,,
ท่าจะวอนทีจะว่าข้าเข้าใจ,10,10 syllables — likely shatter/miscount,ท่าจะวอนทีจะว่าข้าเข้าใจ,,,
ฝ่ายพระองค์ผู้ดำรงรมจักร,8,word straddles a beat boundary,ฝ่ายพระองค์ | ผู้ดำรง | รมจักร,,,
สวมมงกุฎบุษราจินดาประดับ,10,10 syllables — likely shatter/miscount,สวมมงกุฎบุษราจินดาประดับ,,,
พระกฤษณามาคอยตามเสด็จ,9,word straddles a beat boundary,พระกฤษณา | มาคอย | ตามเสด็จ,,,
พร้อมกันเสร็จคั่งคับสลับสลอน,9,word straddles a beat boundary,พร้อมกันเสร็จ | คั่งคับสลับ | สลอน,,,
เสด็จประทับแท่นระบายท้ายบาหลี,10,10 syllables — likely shatter/miscount,เสด็จประทับแท่นระบายท้ายบาหลี,,,
พระสุริยงลงลับพยับโพยม,10,10 syllables — likely shatter/miscount,พระสุริยงลงลับพยับโพยม,,,
เสด็จลีลาศไปทูลแจ้งแห่งนุสนธิ์,10,10 syllables — likely shatter/miscount,เสด็จลีลาศไปทูลแจ้งแห่งนุสนธิ์,,,
ทั้งพระชนนีสองฉลองการ,9,word straddles a beat boundary,ทั้งพระชนนี | สอง | ฉลองการ,,,
ทั้งพระเต้าเบญจครรภสำหรับกษัตริย์,12,12 syllables — likely shatter/miscount,ทั้งพระเต้าเบญจครรภสำหรับกษัตริย์,,,
