wak,syllables,flag,guess,a,b,c
จึงเรียกบาทหลางดาวิดศิษย์ผู้ใหญ่,10,10 syllables — likely shatter/miscount,จึงเรียกบาทหลางดาวิดศิษย์ผู้ใหญ่,,,
แม้นสมหมายชวนกันตีบุรีคืน,10,10 syllables — likely shatter/miscount,แม้นสมหมายชวนกันตีบุรีคืน,,,
ตำมะหงงผู้รับสั่งมานั่งหมาย,10,10 syllables — likely shatter/miscount,ตำมะหงงผู้รับสั่งมานั่งหมาย,,,
สิบทิวารก็กระทั่งอ่าวลังกา,10,10 syllables — likely shatter/miscount,สิบทิวารก็กระทั่งอ่าวลังกา,,,
ก็รีบรัดกลับไปที่ขมีขมัน,10,10 syllables — likely shatter/miscount,ก็รีบรัดกลับไปที่ขมีขมัน,,,
นามกรดาวิดจิตจำนง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นามกรดา | วิดจิต | จำนง,,,
ก็ถอยหลังมาเรียกคนพหลทหาร,10,10 syllables — likely shatter/miscount,ก็ถอยหลังมาเรียกคนพหลทหาร,,,
พระสังฆราชผู้เป็นใหญ่ให้เราจร,10,10 syllables — likely shatter/miscount,พระสังฆราชผู้เป็นใหญ่ให้เราจร,,,
แต่เดิมทีเป็นที่ตั้งสอนศาสนา,10,10 syllables — likely shatter/miscount,แต่เดิมทีเป็นที่ตั้งสอนศาสนา,,,
พระสังฆราชใช้เรามาว่าโดยดี,10,10 syllables — likely shatter/miscount,พระสังฆราชใช้เรามาว่าโดยดี,,,
พิเคราะห์ดูเห็นไม่สมอารมณ์ประสงค์,10,10 syllables — likely shatter/miscount,พิเคราะห์ดูเห็นไม่สมอารมณ์ประสงค์,,,
เล่นเอาขรัวอ่อนฤทธิ์เที่ยวติดตาม,9,word straddles a beat boundary,เล่นเอาขรัว | อ่อนฤทธิ์ | เที่ยวติดตาม,,,
พระตรัสว่าอย่าไปกล่าวจะยาวยืด,10,10 syllables — likely shatter/miscount,พระตรัสว่าอย่าไปกล่าวจะยาวยืด,,,
ให้ถอนสมอช่อใบใช้เภตรา,9,word straddles a beat boundary,ให้ถอนสมอ | ช่อใบ | ใช้เภตรา,,,
ฝ่ายพระจอมนคราเมืองวายุภักษ์,10,10 syllables — likely shatter/miscount,ฝ่ายพระจอมนคราเมืองวายุภักษ์,,,
ไม่มีข้าศึกศัตรูแต่บูราณ,10,10 syllables — likely shatter/miscount,ไม่มีข้าศึกศัตรูแต่บูราณ,,,
ในนครินทร์เวียงวังเกาะลังกา,9,word straddles a beat boundary,ในนครินทร์ | เวียงวัง | เกาะลังกา,,,
ฝ่ายพระปิ่นกษัตราเมืองวายุภักษ์,10,10 syllables — likely shatter/miscount,ฝ่ายพระปิ่นกษัตราเมืองวายุภักษ์,,,
เดินไปหาอาจารย์ใหญ่ดั่งใจถวิล,10,10 syllables — likely shatter/miscount,เดินไปหาอาจารย์ใหญ่ดั่งใจถวิล,,,
มีสังฆราชเป็นที่ครูผู้สั่งสอน,10,10 syllables — likely shatter/miscount,มีสังฆราชเป็นที่ครูผู้สั่งสอน,,,
ทั้งจะได้กุศลผลผลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ทั้งจะได้ | กุศล | ผลผลา,,,
เห็นสิ้นเคราะห์แล้วหนะกูมีผู้หนุน,10,10 syllables — likely shatter/miscount,เห็นสิ้นเคราะห์แล้วหนะกูมีผู้หนุน,,,
เข้าที่ไหนได้ที่นั่นดั่งพรรณนา,10,10 syllables — likely shatter/miscount,เข้าที่ไหนได้ที่นั่นดั่งพรรณนา,,,
ไม่ต้องยากแก่พหลพลไพร่,8,word straddles a beat boundary,ไม่ต้องยาก | แก่พหล | พลไพร่,,,
