wak,syllables,flag,guess,a,b,c
ชื่อสินสมุทรกุมารชาญชัยศรี,9,word straddles a beat boundary,ชื่อสินสมุทร | กุมาร | ชาญชัยศรี,,,
ครั้นจับได้ให้ระแวงแคลงวิญญาณ์,10,10 syllables — likely shatter/miscount,ครั้นจับได้ให้ระแวงแคลงวิญญาณ์,,,
แม่ของเจ้าเขาเป็นเชื้อผีเสื้อสมุทร,10,10 syllables — likely shatter/miscount,แม่ของเจ้าเขาเป็นเชื้อผีเสื้อสมุทร,,,
แม้นสินสมุทรสุดสวาทพ่อคลาดแคล้ว,10,10 syllables — likely shatter/miscount,แม้นสินสมุทรสุดสวาทพ่อคลาดแคล้ว,,,
พระราชบุตรฉุดลากลำบากเหลือ,9,word straddles a beat boundary,พระราชบุตร | ฉุดลาก | ลำบากเหลือ,,,
รู้เจรจาสารพัดน่าอัศจรรย์,11,11 syllables — likely shatter/miscount,รู้เจรจาสารพัดน่าอัศจรรย์,,,
ข้างฝ่ายเหนือถึงมหิงษะสิงขร,10,10 syllables — likely shatter/miscount,ข้างฝ่ายเหนือถึงมหิงษะสิงขร,,,
กินลูกไม้เผือกมันพรรณผลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กินลูกไม้ | เผือกมัน | พรรณผลา,,,
อสุรีมีกำลังดังปลาวาฬ,10,10 syllables — likely shatter/miscount,อสุรีมีกำลังดังปลาวาฬ,,,
นิมิตอย่างนางมนุษย์เสนหา,8,word straddles a beat boundary,นิมิตอย่าง | นางมนุษย์ | เสนหา,,,
วรพักตร์นารีศรีโสภา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",วรพักตร์นา | รีศรี | โสภา,,,
ยิ่งทุกข์โทมนัสในฤทัยทวี,10,10 syllables — likely shatter/miscount,ยิ่งทุกข์โทมนัสในฤทัยทวี,,,
ฝ่ายนางผีเสื้อสมุทรที่สุดโง่,9,4-syllable word not at วรรค edge,ฝ่ายนางผีเสื้อสมุทรที่สุดโง่,,,
เสียน้ำใจในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,เสียน้ำใจในอารมณ์ไม่สมประดี,,,
สมุทรไทแทบจะล่มถล่มทลาย,10,10 syllables — likely shatter/miscount,สมุทรไทแทบจะล่มถล่มทลาย,,,
ฝ่ายพระอภัยมณีซึ่งหนียักษ์,9,4-syllable word not at วรรค edge,ฝ่ายพระอภัยมณีซึ่งหนียักษ์,,,
ด้วยเดชนางยักษ์ขินีมีกำลัง,10,10 syllables — likely shatter/miscount,ด้วยเดชนางยักษ์ขินีมีกำลัง,,,
ฝ่ายนางอสุรีผีเสื้อน้ำ,8,word straddles a beat boundary,ฝ่ายนางอสุ | รี | ผีเสื้อน้ำ,,,
ถ้าเป็นแม่แน่กระนั้นจงกรุณา,10,10 syllables — likely shatter/miscount,ถ้าเป็นแม่แน่กระนั้นจงกรุณา,,,
น้อยหรือยังโหยกเหยกเด็กเกเร,10,10 syllables — likely shatter/miscount,น้อยหรือยังโหยกเหยกเด็กเกเร,,,
แล้วพิศดูภูผาศิลาเสื่อม,9,word straddles a beat boundary,แล้วพิศดู | ภูผา | ศิลาเสื่อม,,,
ชะโงกเงื้อมน้ำวลชลสาย,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ชะโงกเงื้อม | น้ำวล | ชลสาย,,,
นี่จนใจเสียด้วยนางต่างกระกูล,10,10 syllables — likely shatter/miscount,นี่จนใจเสียด้วยนางต่างกระกูล,,,
จึงสิ้นบุญวาสนาสีกาเอ๋ย,9,4-syllable word not at วรรค edge,จึงสิ้นบุญวาสนาสีกาเอ๋ย,,,
รูปก็กากปากก็เปราะไม่เหมาะเหมง,10,10 syllables — likely shatter/miscount,รูปก็กากปากก็เปราะไม่เหมาะเหมง,,,
