wak,syllables,flag,guess,a,b,c
หวังภิเษกลูกรักเป็นศักดิ์ศรี,9,word straddles a beat boundary,หวังภิเษก | ลูกรัก | เป็นศักดิ์ศรี,,,
เป็นทุกข์โทมนัสในฤทัยถวิล,10,10 syllables — likely shatter/miscount,เป็นทุกข์โทมนัสในฤทัยถวิล,,,
กษัตริย์สุริโยไทยปราศรัยสนอง,10,10 syllables — likely shatter/miscount,กษัตริย์สุริโยไทยปราศรัยสนอง,,,
อันเสนีรี้พลพหลทหาร,9,word straddles a beat boundary,อันเสนี | รี้พลพหล | ทหาร,,,
ช่วยอภิเษกสืบสมบัติพัสถาน,10,10 syllables — likely shatter/miscount,ช่วยอภิเษกสืบสมบัติพัสถาน,,,
สามกษัตริย์ขัตติย์วงศ์ประจงเสวย,10,10 syllables — likely shatter/miscount,สามกษัตริย์ขัตติย์วงศ์ประจงเสวย,,,
ลาปิ่นภพภูวไนยเจ้าไอศวรรย์,10,10 syllables — likely shatter/miscount,ลาปิ่นภพภูวไนยเจ้าไอศวรรย์,,,
ศรีสุวรรณอัคเรศเกษรา,10,10 syllables — likely shatter/miscount,ศรีสุวรรณอัคเรศเกษรา,,,
พระบิตุราชมาตุรงค์ก็ปลงให้,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ก็ปลงให้,,,
ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ฝ่ายนงเยาว์เสาวคนธ์วิมลสมร,,,
สายสุชลเนตรนางลงพร่างพราย,9,word straddles a beat boundary,สายสุชลเนตร | นาง | ลงพร่างพราย,,,
ไว้บนบรรจถรณ์สถิตปิดทวาร,10,10 syllables — likely shatter/miscount,ไว้บนบรรจถรณ์สถิตปิดทวาร,,,
พระบิตุรงค์ทรงพระสรวลว่าครวญใคร่,10,10 syllables — likely shatter/miscount,พระบิตุรงค์ทรงพระสรวลว่าครวญใคร่,,,
ได้ทราบสารแสนวิตกเพียงอกหัก,10,10 syllables — likely shatter/miscount,ได้ทราบสารแสนวิตกเพียงอกหัก,,,
เห็นนิ่งแน่จึงว่ากรรมจะทำไฉน,10,10 syllables — likely shatter/miscount,เห็นนิ่งแน่จึงว่ากรรมจะทำไฉน,,,
ทราบพระทัยในอารมณ์ไม่สมประดี,10,10 syllables — likely shatter/miscount,ทราบพระทัยในอารมณ์ไม่สมประดี,,,
ทราบถึงองค์พระอภัยไหววิญญาณ์,10,10 syllables — likely shatter/miscount,ทราบถึงองค์พระอภัยไหววิญญาณ์,,,
ข้าพเจ้าเสาวคนธ์วิมลสมร,10,10 syllables — likely shatter/miscount,ข้าพเจ้าเสาวคนธ์วิมลสมร,,,
จงบริจาคให้ลูกถือเป็นฤๅษี,10,10 syllables — likely shatter/miscount,จงบริจาคให้ลูกถือเป็นฤๅษี,,,
สงสารเสาวคนธ์น้อยละห้อยหา,9,word straddles a beat boundary,สงสารเสาวคนธ์ | น้อย | ละห้อยหา,,,
จะอภิเษกศรีสวัสดิ์ยังขัดสน,10,10 syllables — likely shatter/miscount,จะอภิเษกศรีสวัสดิ์ยังขัดสน,,,
จะทำตามพระประสงค์จำนงสนอง,10,10 syllables — likely shatter/miscount,จะทำตามพระประสงค์จำนงสนอง,,,
เพราะเหตุนี้ศรีสวัสดิ์จึงขัดข้อง,10,10 syllables — likely shatter/miscount,เพราะเหตุนี้ศรีสวัสดิ์จึงขัดข้อง,,,
เป็นกรรมของลูกจึงช้ำระส่ำระสาย,10,10 syllables — likely shatter/miscount,เป็นกรรมของลูกจึงช้ำระส่ำระสาย,,,
จะลำบากทางทะเลระเหระหน,10,10 syllables — likely shatter/miscount,จะลำบากทางทะเลระเหระหน,,,
พระบิตุราชมาตุรงค์พงศ์กษัตริย์,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์พงศ์กษัตริย์,,,
เสียสัตย์ธรรม์ทศพิธผิดโบราณ,9,4-syllable word not at วรรค edge,เสียสัตย์ธรรม์ทศพิธผิดโบราณ,,,
พระบิตุราชมาตุรงค์ต่างสงสาร,10,10 syllables — likely shatter/miscount,พระบิตุราชมาตุรงค์ต่างสงสาร,,,
ไปตามนางกลางชลามหรณพ,10,10 syllables — likely shatter/miscount,ไปตามนางกลางชลามหรณพ,,,
ค่อยสั่งสองน้องน้อยละห้อยละเหี่ย,10,10 syllables — likely shatter/miscount,ค่อยสั่งสองน้องน้อยละห้อยละเหี่ย,,,
นางให้ลูกตุ๊กตากับผ้าสไบ,10,10 syllables — likely shatter/miscount,นางให้ลูกตุ๊กตากับผ้าสไบ,,,
เห็นหน่อกษัตริย์สินสมุทรสุดโศกศัลย์,10,10 syllables — likely shatter/miscount,เห็นหน่อกษัตริย์สินสมุทรสุดโศกศัลย์,,,
ไม่รู้เกี้ยวก็ไม่ดื้อดอกหรือไฉน,10,10 syllables — likely shatter/miscount,ไม่รู้เกี้ยวก็ไม่ดื้อดอกหรือไฉน,,,
เข้าห้องแนบแอบโอรสแล้วพจมาน,10,10 syllables — likely shatter/miscount,เข้าห้องแนบแอบโอรสแล้วพจมาน,,,
ทำเบือนบ้วนโอษฐ์เลยเสวยพระศรี,9,word straddles a beat boundary,ทำเบือนบ้วน | โอษฐ์เลยเสวย | พระศรี,,,
ไปฝั่งฝ่ายรมจักรนัครา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ไปฝั่งฝ่าย | รมจักร | นัครา,,,
ร้องละครเมื่ออิเหนาเข้ามะละกา,10,10 syllables — likely shatter/miscount,ร้องละครเมื่ออิเหนาเข้ามะละกา,,,
พระอัยกีอัยกาส่งมาเรือ,10,10 syllables — likely shatter/miscount,พระอัยกีอัยกาส่งมาเรือ,,,
จนเสียเล็บหักหมดกำสรดกันแสง,9,word straddles a beat boundary,จนเสียเล็บ | หักหมดกำสรด | กันแสง,,,
สำเภาโยงโคลงเคลงเขย่งโขยด,10,10 syllables — likely shatter/miscount,สำเภาโยงโคลงเคลงเขย่งโขยด,,,
อันหว่างทางถ้ากล่าวจะยาวเรื่อง,9,word straddles a beat boundary,อันหว่างทาง | ถ้ากล่าวจะ | ยาวเรื่อง,,,
อันองค์พระอภัยมณีศรีสุวรรณ,10,10 syllables — likely shatter/miscount,อันองค์พระอภัยมณีศรีสุวรรณ,,,
