wak,syllables,flag,guess,a,b,c
กับเยาวมาลย์สองชีผู้ปรีชา,9,word straddles a beat boundary,กับเยาวมาลย์ | สองชี | ผู้ปรีชา,,,
พิเคราะห์ในไตรลักษณ์มรรคญาณ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",พิเคราะห์ใน | ไตรลักษณ์ | มรรคญาณ,,,
พวกฝรั่งสังฆราชฉกาจฉกรรจ์,10,10 syllables — likely shatter/miscount,พวกฝรั่งสังฆราชฉกาจฉกรรจ์,,,
อย่าหมายมั่นนึกนิยมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,อย่าหมายมั่นนึกนิยมอารมณ์ถวิล,,,
สั่งให้เตรียมแต่งราชรถา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",สั่งให้เตรียม | แต่งรา | ชรถา,,,
พวกนักสิทธ์คทัศนาปักษาสัตว์,10,10 syllables — likely shatter/miscount,พวกนักสิทธ์คทัศนาปักษาสัตว์,,,
ขนุนขนันพันธุ์ดกฝูงนกกา,9,word straddles a beat boundary,ขนุนขนัน | พันธุ์ดก | ฝูงนกกา,,,
พวกดาบสมาพบเก็บขบฉัน,8,word straddles a beat boundary,พวกดาบสมา | พบ | เก็บขบฉัน,,,
กระทุ่มกระถินราวกับไม้ในกระถาง,10,10 syllables — likely shatter/miscount,กระทุ่มกระถินราวกับไม้ในกระถาง,,,
เรณูนวลอวลอบตลบกลิ่น,10,10 syllables — likely shatter/miscount,เรณูนวลอวลอบตลบกลิ่น,,,
ให้สมจริตจิตหญิงแพศยา,9,word straddles a beat boundary,ให้สมจริต | จิตหญิง | แพศยา,,,
กระจ่างแจ้งแสงกระจัดในปัถพี,10,10 syllables — likely shatter/miscount,กระจ่างแจ้งแสงกระจัดในปัถพี,,,
ยะเยืยกเย็นเส้นหญ้าเป็นป่าชัฏ,10,10 syllables — likely shatter/miscount,ยะเยืยกเย็นเส้นหญ้าเป็นป่าชัฏ,,,
ฉันผลาอัฐบานเครื่องหวานมัน,8,word straddles a beat boundary,ฉันผลาอัฐบาน | เครื่อง | หวานมัน,,,
เข้าในเขตลังกามหาสถาน,9,word straddles a beat boundary,เข้าในเขต | ลังกามหา | สถาน,,,
จึ่งยกออกนอกประตูข้างบูรพทิศ,10,10 syllables — likely shatter/miscount,จึ่งยกออกนอกประตูข้างบูรพทิศ,,,
อาญาสิทธิ์ชักทวนชนวนเขนง,9,word straddles a beat boundary,อาญาสิทธิ์ | ชักทวนชนวน | เขนง,,,
มาทุกข์โทมอยู่ลังกานิจจาเอ๋ย,10,10 syllables — likely shatter/miscount,มาทุกข์โทมอยู่ลังกานิจจาเอ๋ย,,,
แล้วจัดแจงโภชนากระยาเสวย,10,10 syllables — likely shatter/miscount,แล้วจัดแจงโภชนากระยาเสวย,,,
หรือเราเลี้ยงข้าวปลาผลาผล,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หรือเราเลี้ยง | ข้าวปลา | ผลาผล,,,
ท่านจะได้สุโขมโหฬาร์,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ท่านจะได้ | สุโขม | โหฬาร์,,,
ไม่เป็นไรคงจะสมอารมณ์ถวิล,10,10 syllables — likely shatter/miscount,ไม่เป็นไรคงจะสมอารมณ์ถวิล,,,
เสร็จทรงราชรถทองอันผ่อนใส,9,word straddles a beat boundary,เสร็จทรงราชรถ | ทอง | อันผ่อนใส,,,
ขนุนขนันกันเกรากระเบากระเบียน,10,10 syllables — likely shatter/miscount,ขนุนขนันกันเกรากระเบากระเบียน,,,
พวกกวางทรายถึกกระทิงวิ่งตะเพิ่น,10,10 syllables — likely shatter/miscount,พวกกวางทรายถึกกระทิงวิ่งตะเพิ่น,,,
พอสุริเยศรอนรอนจะอ่อนสี,9,word straddles a beat boundary,พอสุริเยศ | รอนรอน | จะอ่อนสี,,,
อนิจจังสังสารวัฏเอ๋ย,8,word straddles a beat boundary,อนิจจัง | สังสารวัฏ | เอ๋ย,,,
ฝ่ายดาบสสองยุพาสุดาสมร,10,10 syllables — likely shatter/miscount,ฝ่ายดาบสสองยุพาสุดาสมร,,,
