wak,syllables,flag,guess,a,b,c
บอกกรมวังสั่งเวรเกณฑ์ทหาร,9,word straddles a beat boundary,บอกกรมวัง | สั่งเวร | เกณฑ์ทหาร,,,
ให้ซักเหล่าสาวสุรางค์พวกข้างใน,10,10 syllables — likely shatter/miscount,ให้ซักเหล่าสาวสุรางค์พวกข้างใน,,,
พระราชบุตรอยู่ดงตาลด่านสิงขร,10,10 syllables — likely shatter/miscount,พระราชบุตรอยู่ดงตาลด่านสิงขร,,,
ระทวยทับธิดารำภาสะหรี,10,10 syllables — likely shatter/miscount,ระทวยทับธิดารำภาสะหรี,,,
แต่ลีวันนั้นว่าเพราะพระสังฆราช,10,10 syllables — likely shatter/miscount,แต่ลีวันนั้นว่าเพราะพระสังฆราช,,,
ถ้าไปห้ามปรามพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถ้าไปห้าม | ปรามพระ | มังคลา,,,
นางวัณฬาว่าไม่ฟังพระสังฆราช,10,10 syllables — likely shatter/miscount,นางวัณฬาว่าไม่ฟังพระสังฆราช,,,
แล้วสั่งกรมวังว่าอย่าช้าที,9,word straddles a beat boundary,แล้วสั่งกรมวัง | ว่า | อย่าช้าที,,,
พวกท้าวนางต่างประหม่าละล้าละลัง,10,10 syllables — likely shatter/miscount,พวกท้าวนางต่างประหม่าละล้าละลัง,,,
กรมวังวิ่งพัลวันไป,8,word straddles a beat boundary,กรมวัง | วิ่งพัลวัน | ไป,,,
ถึงด่านเข้าเฝ้าพระมังคลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ถึงด่านเข้า | เฝ้าพระ | มังคลา,,,
ที่พวกผลึกรมจักรซึ่งกักขัง,9,word straddles a beat boundary,ที่พวกผลึก | รมจักร | ซึ่งกักขัง,,,
ฝ่ายนายหมวดตรวจกำกับกำชับกำชา,10,10 syllables — likely shatter/miscount,ฝ่ายนายหมวดตรวจกำกับกำชับกำชา,,,
แล้วตรัสถามตามระแวงแคลงวิญญาณ์,10,10 syllables — likely shatter/miscount,แล้วตรัสถามตามระแวงแคลงวิญญาณ์,,,
ร้องถามชายนายขอเฝ้าพระเสาวนีย์,10,10 syllables — likely shatter/miscount,ร้องถามชายนายขอเฝ้าพระเสาวนีย์,,,
เข้าห้องผลัดเครื่องประดับสำหรับทหาร,10,10 syllables — likely shatter/miscount,เข้าห้องผลัดเครื่องประดับสำหรับทหาร,,,
