w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พวกไปทัพ,สับสน,หาบขนของ,เดินเนืองนอง,นับหมื่น,แบกปืนผา,รู้เข้าไป,ในวัง,นางรำภา,ทั้งยุพา,ผกา,สุลาลี,ให้สืบดู,รู้ว่า,ปัจจามิตร,มาตั้งติด,รบพุ่ง,ถึงกรุงศรี,ต่างตกใจ,ไปเฝ้าพระ,เสาวนีย์,ทูลคดี,ที่ได้แจ้ง,ยังแคลงใจ
ครั้นซักไซ้,ให้สบถ,ปดไม่ได้,ทราบว่าไป,รบพุ่ง,สามกรุงศรี,ท้าวทศวงศ์,พงศา,สุมาลี,ทั้งบุตรี,กวาดมา,ไว้ป่าตาล,นางตีอก,ตกใจ,ด้วยไม่ทราบ,ช่างหยามหยาบ,ยิ่งนัก,ทำหักหาญ,ข่มเหงเหล่า,เผ่าพงศ์,พวกวงศ์วาน,แสนสงสาร,สองธิดา,สุมาลี
ฝ่ายโฉมยง,องค์วัณฬา,รำภานาฏ,สำอางอาตม์,อ่าองค์,สรงสนาน,ประดับเครื่อง,เรืองจำรัส,ชัชวาล,พนักงาน,พัชนี,พัดวีลม,ทรงเกือกทอง,รองบาท,ต่างยาตรเยื้อง,นางเชิญเครื่อง,เนื่องตาม,ล้วนงามสม,ขุนหมื่นหมอ,ขอเฝ้า,ทั้งเจ้ากรม,กราบบังคม,คอยตาม,กันหลามไป
ทรงเกือกทอง,รองบาท,ต่างยาตรเยื้อง,นางเชิญเครื่อง,เนื่องตาม,ล้วนงามสม,ขุนหมื่นหมอ,ขอเฝ้า,ทั้งเจ้ากรม,กราบบังคม,คอยตาม,กันหลามไป,ทั้งสององค์,ทรงรถ,พระกลดกั้น,รถกำนัล,นั่งเคียง,เรียงไสว,สารถี,ตีม้า,เคลื่อนคลาไคล,ปี่ไฉน,กลองชนะ,ตีประโคม
ทั้งสององค์,ทรงรถ,พระกลดกั้น,รถกำนัล,นั่งเคียง,เรียงไสว,สารถี,ตีม้า,เคลื่อนคลาไคล,ปี่ไฉน,กลองชนะ,ตีประโคม,ขนัดนอก,หอกดาบกำ,ซาบสะพรั่ง,ทั้งหน้าหลัง,สังข์แตร,เป่าแห่โหม,อภิรุม,ชุมสาย,พรายโพยม,ครั้นค่ำโคม,คบสว่าง,ตามทางไป
ขนัดนอก,หอกดาบกำ,ซาบสะพรั่ง,ทั้งหน้าหลัง,สังข์แตร,เป่าแห่โหม,อภิรุม,ชุมสาย,พรายโพยม,ครั้นค่ำโคม,คบสว่าง,ตามทางไป,ต่อย่ำฆ้อง,สองยาม,หยุดประทับ,ครั้นรุ่งขับ,คนเดิน,เนินไศล,กำลังทุกข์,ยุคเข็ญ,เห็นสิ่งใด,นางมิได้,ชื่นชม,ด้วยตรมทรวง
ต่อย่ำฆ้อง,สองยาม,หยุดประทับ,ครั้นรุ่งขับ,คนเดิน,เนินไศล,กำลังทุกข์,ยุคเข็ญ,เห็นสิ่งใด,นางมิได้,ชื่นชม,ด้วยตรมทรวง,แต่ขอเฝ้า,เจ้าชู้,ไม่รู้ทุกข์,แสนสนุก,เสนหา,นางข้าหลวง,เก็บดอกไม้,ในป่า,บุปผาพวง,ทั้งมะม่วง,มะปราง,ให้นางใน
แต่ขอเฝ้า,เจ้าชู้,ไม่รู้ทุกข์,แสนสนุก,เสนหา,นางข้าหลวง,เก็บดอกไม้,ในป่า,บุปผาพวง,ทั้งมะม่วง,มะปราง,ให้นางใน,นางสาวสาว,น้าวกิ่ง,ชิงกันเก็บ,จนเสียเล็บ,แลหา,น้ำตาไหล,บ้างท้าวแขน,แหงนชม,พนมไพร,ดูนกไม้,ต่างต่าง,ตามทางมา
ฝ่ายเอกองค์,ทรงยศ,โอรสราช,ฟังประหลาด,หลากจิต,คิดสงสัย,ปรึกษาน้อง,สองหลาน,รำคาญใจ,หรือใครไป,เพ็ดทูล,จึงวุ่นวาย,พระอนุ,ชาว่าเห็น,จะเป็นแน่,จะคิดแก้,อย่างไร,เห็นไม่หาย,อย่าให้พบ,หลบลี้,ดูดีร้าย,ให้แต่ฝ่าย,ผู้เฒ่า,อยู่เฝ้าฟัง
พวกผู้เฒ่า,เฝ้าฟัง,รับสั่งถาม,จึงทูลความ,เคลือบแฝง,แถลงไข,พระหน่อนาถ,ราชโอ,รสยศไกร,เสด็จไป,ลังกา,ได้ห้าวัน,ปิดประตู,ผู้ใด,เข้าในด่าน,จะประหาร,ชีวา,ให้อาสัญ,ข้าพเจ้า,เข้ามา,แต่อารัญ,ต้องพากัน,ขัดค้าง,อยู่อย่างนี้
นางดำริ,ตริตรึก,นิ่งนึกแหนง,เห็นจะแกล้ง,ไม่ให้พบ,คิดหลบหนี,จึงซักไซ้,ใครเล่า,เฝ้าบุรี,หรือไม่มี,ตัวทหาร,ประการใด,พวกคนแก่,แก้ว่า,ข้าพเจ้า,มิได้เข้า,ไปเห็นว่า,เป็นไฉน,นางทรงฟัง,สั่งบรรดา,พวกข้าไท,จงเรียกให้,เปิดบาน,ทวารบัง
พวกคนแก่,แก้ว่า,ข้าพเจ้า,มิได้เข้า,ไปเห็นว่า,เป็นไฉน,นางทรงฟัง,สั่งบรรดา,พวกข้าไท,จงเรียกให้,เปิดบาน,ทวารบัง,นายประตู,ผู้ใด,มิได้ขาน,เป็นช้านาน,นางให้ซ้ำ,ร้องคำหลัง,มิให้เรา,เข้าไป,ก็ไม่ฟัง,จะฟันพัง,ประตู,เข้าบูรี
ขอเฝ้าว่า,มาช่วย,หน่อวรนาถ,ดำริราช,สงคราม,ตามวิสัย,ทั้งเยี่ยมเยือน,เหล่าพล,สกลไกร,ตามพระทัย,กรุณา,ทั้งธานี,เร็วเร็วเถิด,เปิดบาน,ทวารรับ,รถจะได้,ไปประทับ,พลับพลาศรี,จะขัดขวาง,ค้างอยู่,นอกบูรี,โทษจะมี,เหมือนขบถ,ประทษร้าย
พวกหอรบ,หลบหน้า,โยธาหาญ,จึงเปิดบาน,ประตูได้,ดังใจหมาย,เข้าในเมือง,เนื่องมา,ประดานาย,กราบถวาย,วันทา,พร้อมหน้ากัน,เชิญประทับ,พลับพลา,ตรงหน้าป้อม,ทหารล้อ,มวงรอบ,เป็นขอบขัณฑ์,นางกษัตริย์,ตรัสสั่ง,คนทั้งนั้น,เองพากัน,ไปบอก,พระมังคลา
เชิญประทับ,พลับพลา,ตรงหน้าป้อม,ทหารล้อ,มวงรอบ,เป็นขอบขัณฑ์,นางกษัตริย์,ตรัสสั่ง,คนทั้งนั้น,เองพากัน,ไปบอก,พระมังคลา,ให้พาน้อง,สองหลาน,ทหารเก่า,มาหาเรา,เราธุระ,จะมาหา,ฝ่ายขุนนาง,พรางความ,ตามสัญญา,พระไปวัง,ลังกา,ได้ห้าวัน
ให้พาน้อง,สองหลาน,ทหารเก่า,มาหาเรา,เราธุระ,จะมาหา,ฝ่ายขุนนาง,พรางความ,ตามสัญญา,พระไปวัง,ลังกา,ได้ห้าวัน,วางพระทัย,ให้ข้า,รักษาด่าน,ราชการ,เตรียมตรวจ,กันกวดขัน,นี่หากพระ,เสด็จมา,จึงพากัน,มาคอยรับ,อภิวันท์,ฟังบัญชา
นางตรัสถาม,ความเรื่อง,เมืองผลึก,มาขังตึก,ไว้ที่ไหน,จะไปหา,ทั้งพระยศ,ทศวงศ์,ซึ่งส่งมา,มึงช่วยพา,ไปให้พบ,ประสบกัน,ฝ่ายฝรั่ง,ฟังตรัส,ให้ขัดข้อง,กลัวจะต้อง,โทษกรณ์,พูดผ่อนผัน,ไม่ทราบความ,ตามจริง,ทุกสิ่งอัน,กระหม่อมฉัน,ข้าทหาร,ใช้ราญรอน
ฝ่ายฝรั่ง,ฟังตรัส,ให้ขัดข้อง,กลัวจะต้อง,โทษกรณ์,พูดผ่อนผัน,ไม่ทราบความ,ตามจริง,ทุกสิ่งอัน,กระหม่อมฉัน,ข้าทหาร,ใช้ราญรอน,นางเคืองขัด,ตรัสด่า,พวกข้าเฝ้า,มึงโฉดเฉา,ช่างไม่บอก,พูดหลอกหลอน,จะทำให้,ไพร่ฟ้า,ประชากร,ได้เดือดร้อน,รบรา,ต้องฆ่าฟัน
นางเคืองขัด,ตรัสด่า,พวกข้าเฝ้า,มึงโฉดเฉา,ช่างไม่บอก,พูดหลอกหลอน,จะทำให้,ไพร่ฟ้า,ประชากร,ได้เดือดร้อน,รบรา,ต้องฆ่าฟัน,กูเคยพบ,รบสู้,เคยรู้เห็น,ที่ยุคเข็ญ,เย็นร้อน,คิดผ่อนผัน,มึงสอพลอ,ยอเจ้า,ทิ้งเผ่าพันธุ์,จะพากัน,ฉิบหาย,ล้มตายไป
กูเคยพบ,รบสู้,เคยรู้เห็น,ที่ยุคเข็ญ,เย็นร้อน,คิดผ่อนผัน,มึงสอพลอ,ยอเจ้า,ทิ้งเผ่าพันธุ์,จะพากัน,ฉิบหาย,ล้มตายไป,กูเลี้ยงลูก,ปลูกฝัง,เห็นพลั้งผิด,จึงตามติด,คิดแต่,จะแก้ไข,มึงขัดขวาง,อย่างนี้,จะมีภัย,ไสหัวไป,ให้พ้น,อ้ายคนพาล
โอ้พระพี่,วิบาก,มายากแค้น,ต้องโศกแสน,เศร้าหมอง,ไม่ผ่องใส,มิควรเป็น,เวรสร้าง,แต่ปางใด,จึงทำให้,ขัดขวาง,ถึงอย่างนี้,เพราะลูกชั่ว,ตัวน้อง,ก็ต้องผิด,อย่าเพ่อคิด,ถือโกรธ,โปรดเกศี,เสียแรงน้อง,ครองสัตย์,สวัสดี,นึกเหมือนพี่,ร่วมครรภ์,ไม่ฉันทา
เพราะลูกชั่ว,ตัวน้อง,ก็ต้องผิด,อย่าเพ่อคิด,ถือโกรธ,โปรดเกศี,เสียแรงน้อง,ครองสัตย์,สวัสดี,นึกเหมือนพี่,ร่วมครรภ์,ไม่ฉันทา,เพราะเจ้ากรรม,ทำเข็ญ,ให้เป็นโทษ,เสียประโยชน์,ญาติวงศ์,เผ่าพงศา,แต่ทราบข่าว,เช้าค่ำ,กลืนน้ำตา,เหมือนน้องฆ่า,พี่นาง,ให้วางวาย
ส่วนสุวรรณ,มาลี,เห็นดีนัก,กอดน้องรัก,ร้องไห้,จิตใจหาย,สะอื้นอ้อน,อ่อนระหวย,ระทวยกาย,พระหัตถ์ฟาย,ชลนา,ร่ำจาบัลย์,เป็นบุญแท้,แม่ละเวง,วัณฬาน้อง,เหมือนร่วมท้อง,ดีจริง,ทุกสิ่งสรรพ์,สาพิภักดิ์,รักพี่,เหมือนชีวัน,จะสู้ม้วย,ด้วยกัน,ไม่ฉันทา
เป็นบุญแท้,แม่ละเวง,วัณฬาน้อง,เหมือนร่วมท้อง,ดีจริง,ทุกสิ่งสรรพ์,สาพิภักดิ์,รักพี่,เหมือนชีวัน,จะสู้ม้วย,ด้วยกัน,ไม่ฉันทา,ถึงลูกเต้า,เขาชัง,ก็ช่างเขา,แต่ใจเรา,เรายังรัก,กันหนักหนา,ลูกกำเนิด,เกิดครรภ์,แม่วัณฬา,เหมือนลูกพี่,มิได้ว่า,แม่อาธรรม์
แม่ควรช่วย,ด้วยเป็นวงศ์,ของทรงเดช,คืนนิเวศน์,เวียงชัย,ไอศวรรย์,นางคำนับ,รับคำ,ชวนกำนัล,เชิญสุวรรณ,มาลี,บุตรีมา,เข้าตึกท้าว,ทศวงศ์,เห็นทรงยศ,ต่างประณต,น้อมประนม,ก้มเกศา,ส่วนสององค์,ทรงศักดิ์,เพ่งพักตรา,เห็นแม่นมั่น,วัณฬา,สุมาลี
