w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายบาทหลวง,กลับไป,ให้ระทด,เศร้าสลด,ดังใครเอา,ภูเขาถม,เพราะเมียศิษย์,เจ็บไข้,ใจระบม,ในอารมณ์,แกสิมุ่ง,กรุงลังกา,หมายจะไป,แก้แค้น,คิดแทนทด,ได้ไว้ยศ,แผ่ไป,ในทิศา,มาเกิดเรื่อง,ป่วยไข้,ให้ระอา,อ้ายมังคลา,ไหนจะไป,ให้ไกลเมีย
หมายจะไป,แก้แค้น,คิดแทนทด,ได้ไว้ยศ,แผ่ไป,ในทิศา,มาเกิดเรื่อง,ป่วยไข้,ให้ระอา,อ้ายมังคลา,ไหนจะไป,ให้ไกลเมีย,กำลังหลง,งงงวย,ด้วยอีสาว,เปรียบเหมือนกาว,แน่นหนา,ประดาเสีย,แล้วป่วยไข้,ไหนจะร้าง,จะห่างเมีย,ดูมันเคลีย,คลอกัน,ทุกวันคืน
กำลังหลง,งงงวย,ด้วยอีสาว,เปรียบเหมือนกาว,แน่นหนา,ประดาเสีย,แล้วป่วยไข้,ไหนจะร้าง,จะห่างเมีย,ดูมันเคลีย,คลอกัน,ทุกวันคืน,ทั้งพ่อตา,แม่ยาย,มันให้ยศ,มอบให้หมด,ทั้งพารา,ไม่ฝ่าฝืน,มันปลื้มเปรม,เกษมสันต์,ทุกวันคืน,ไหนจะฟื้น,กลับหลัง,ไปลังกา
ทั้งพ่อตา,แม่ยาย,มันให้ยศ,มอบให้หมด,ทั้งพารา,ไม่ฝ่าฝืน,มันปลื้มเปรม,เกษมสันต์,ทุกวันคืน,ไหนจะฟื้น,กลับหลัง,ไปลังกา,จำจะคิด,ถ่ายเท,ด้วยเล่ห์หลอก,ขู่ตะคอก,เข้าไป,ให้มาหา,จึงจะคิด,ผ่อนผัน,ด้วยปัญญา,ให้เหมือนปลา,ติดลอบ,ค่อยปลอบโยน
จำจะคิด,ถ่ายเท,ด้วยเล่ห์หลอก,ขู่ตะคอก,เข้าไป,ให้มาหา,จึงจะคิด,ผ่อนผัน,ด้วยปัญญา,ให้เหมือนปลา,ติดลอบ,ค่อยปลอบโยน,ทั้งอ้ายท้าว,อิศโร,เจ้าโกสัย,คิดเอาไป,ช่วยเต้น,เหมือนเล่นโขน,ไปตีชิง,สิงหล,อย่างพลโจร,กรูกันโผน,ขึ้นบนบก,ยกเข้าตี
ทั้งอ้ายท้าว,อิศโร,เจ้าโกสัย,คิดเอาไป,ช่วยเต้น,เหมือนเล่นโขน,ไปตีชิง,สิงหล,อย่างพลโจร,กรูกันโผน,ขึ้นบนบก,ยกเข้าตี,แกตรองตรึก,นึกเห็น,เหมือนเล่นเบี้ย,ถึงจะเสีย,สักเท่าไหร่,กูไม่หนี,คงจะคิด,แก้ตัว,ถั่วเป็นที,แทงให้มี,กำไร,ไว้ฝีมือ
แกตรองตรึก,นึกเห็น,เหมือนเล่นเบี้ย,ถึงจะเสีย,สักเท่าไหร่,กูไม่หนี,คงจะคิด,แก้ตัว,ถั่วเป็นที,แทงให้มี,กำไร,ไว้ฝีมือ,ธรรมดา,ค้าขาย,หมายเอามาก,สู้เหนื่อยยาก,หากำไร,มิใช่หรือ,เปรียบเหมือนคน,ขายดี,มีฝีมือ,เอาให้ลือ,ความเพียร,ดั่งเรียนมนต์
ธรรมดา,ค้าขาย,หมายเอามาก,สู้เหนื่อยยาก,หากำไร,มิใช่หรือ,เปรียบเหมือนคน,ขายดี,มีฝีมือ,เอาให้ลือ,ความเพียร,ดั่งเรียนมนต์,แกตรองพลาง,เรียกเสมียน,เขียนอักษร,เป็นการร้อน,โดยความตา,มนุสนธิ์,ด้วยถ้อยคำ,หารือ,รื้อกังวล,ใช้ให้คน,ถือไปแจ้ง,แห่งคดี
แล้วคลี่สาร,อ่านดู,ครูบาทหลวง,สำนวนลวง,แกมาแกล้ง,แถลงไข,เป็นใจความ,ถามซัก,ด้วยหนักใจ,ที่เรื่องไข้,เรื่องเจ็บ,ที่เหน็บชา,ค่อยเสื่อมคลาย,หายแล้ว,หรือยังเจ็บ,หรือเมื่อยเหน็บ,เป็นไฉน,อย่างไรหวา,แม้นค่อยคลาย,หายป่วย,ด้วยโรคา,เร่งออกมา,คิคอ่านกา,รณรงค์
ค่อยเสื่อมคลาย,หายแล้ว,หรือยังเจ็บ,หรือเมื่อยเหน็บ,เป็นไฉน,อย่างไรหวา,แม้นค่อยคลาย,หายป่วย,ด้วยโรคา,เร่งออกมา,คิคอ่านกา,รณรงค์,จะได้ไป,ลังกา,อาณาเขต,ถิ่นประเทศ,ดั่งนิยม,สมประสงค์,จะนิ่งอยู่,กับเมีย,เหมือนเหี้ยดง,ไม่พะวง,สงคราม,มาถามกู
พอจบเรื่อง,เบื้องหลัง,ในหนังสือ,พระยิ่งรื้อ,ทุกข์ร้อน,จนอ่อนหู,ครั้นจะมิ,ออกไป,ได้เป็นครู,ก็จะจู้,จี้ไป,ให้รำคาญ,จึงเรียกนุช,บุษบง,อนงค์นาฏ,มาร่วมอาสน์,เอื้อนสุนทร,ด้วยอ่อนหวาน,พี่จะต้อง,ออกไปหา,พระอาจารย์,ความรำคาญ,ด้วยจะไป,ไกลยุพิน
จึงเรียกนุช,บุษบง,อนงค์นาฏ,มาร่วมอาสน์,เอื้อนสุนทร,ด้วยอ่อนหวาน,พี่จะต้อง,ออกไปหา,พระอาจารย์,ความรำคาญ,ด้วยจะไป,ไกลยุพิน,พี่ออกไป,ไม่ช้า,จะลากลับ,พระกำชับ,น้องนุช,สุดถวิล,แล้วจากปรางค์,พระธิดา,ยุพาพิน,แสนถวิล,เทวษหวัง,เป็นกังวล
พระโฉมยง,ลงจาก,ที่นั่งรัตน์,หน่อกษัตริย์,ออกจาก,บุรีศรี,เสด็จไป,ถึงด่าน,ชานบุรี,ขึ้นนั่งที่,ตึกขวาง,กลางนคร,บาทหลวงเห็น,มังคลา,จึงปราศรัย,เมียเจ็บไข้,เบาทรวง,ดวงสมร,หรือว่าค่อย,เหือดหาย,วายอาวรณ์,เองจึงจร,ออกมาได้,ทั้งไพร่นาย
ฝ่ายพระจอม,มังคลาปรี,ชาฉลาด,เล่าให้บาท,หลวงฟัง,ยังไม่หาย,เวลาเย็น,เจ็บไข้,ไม่สบาย,ต้องวุ่นวาย,นั่งระวัง,เป็นกังวล,แต่เจ้าคุณ,ให้หา,ต้องมาก่อน,ว่าการร้อน,จะใคร่แจ้ง,แห่งนุสนธิ์,กลัวจะเคือง,เรื่องหลัง,เป็นกังวล,ด้วยเป็นคน,บอบบาง,ไม่วางใจ
แต่เจ้าคุณ,ให้หา,ต้องมาก่อน,ว่าการร้อน,จะใคร่แจ้ง,แห่งนุสนธิ์,กลัวจะเคือง,เรื่องหลัง,เป็นกังวล,ด้วยเป็นคน,บอบบาง,ไม่วางใจ,เวลาจวน,สนธยา,ขอลากลับ,ไปกำกับ,หยูกยา,อัชฌาสัย,ลำพังหมอ,นุชนาง,ไม่วางใจ,ทั้งท้าวไท,พ่อตา,เธอปรารมภ์
บาทหลวงว่า,ชะเจ้าคน,ปรนนิบัติ,จะต้องจัด,หยูกยา,หาขนม,ไว้ป้อนเมีย,หนุนหลัง,ระวังลม,มึงนิยม,หม่อมเมีย,จะเสียการ,ไม่คิดเอา,บ้านเมือง,ค่อยเปลื้องปลด,พวกขบถ,วงศ์ญาติ,จึงอาจหาญ,ไม่คิดตัด,ศัตรู,พวกหมู่มาร,ที่ไหนการ,ศาสนา,จะถาวร
ไม่คิดเอา,บ้านเมือง,ค่อยเปลื้องปลด,พวกขบถ,วงศ์ญาติ,จึงอาจหาญ,ไม่คิดตัด,ศัตรู,พวกหมู่มาร,ที่ไหนการ,ศาสนา,จะถาวร,พระเยซู,ผู้เป็นเจ้า,จะแช่งชัก,ให้มึงหนัก,ใจยิ่ง,กว่าสิงขร,วันจะสิ้น,กัปกัลป์,พุทธันดร,ให้ทูตต้อน,ลงนรก,หกคะเมน
