w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แม้นเสียที,มันคงตี,กระทั่งเขต,จะเกิดเหตุ,วุ่นวาย,เมื่อภายหลัง,เขาย่อมว่า,ศึกเสือ,เหลือกำลัง,หรือจะตั้ง,มั่นไว้,ดั่งใจปอง,พวกเสนา,ข้าเฝ้า,เหล่าทหาร,ปรึกษาการ,แล้วประมูล,ทูลฉลอง,ครั้นจะตั้ง,มั่นไว้,ดั่งใจปอง,ดูทำนอง,เห็นจะบุก,เข้าคลุกคลี
พวกเสนา,ข้าเฝ้า,เหล่าทหาร,ปรึกษาการ,แล้วประมูล,ทูลฉลอง,ครั้นจะตั้ง,มั่นไว้,ดั่งใจปอง,ดูทำนอง,เห็นจะบุก,เข้าคลุกคลี,ข้าพเจ้า,เสนา,อันสามารถ,ขอรองบาท,บงกช,บทศรี,จะอาสา,รบสู้,ดูไพรี,ออกต่อตี,ดูกำลัง,เหมือนอย่างทูล
ขอแต่หญ้า,มาทำ,เป็นคนไว้,เอาดินใส่,ตามระหว่าง,กลางถนน,แล้วตั้งค่าย,ปิดทาง,ไว้กลางพล,จึ่งให้คน,ออกรบ,สมทบกัน,แล้วทำแตก,พวกเรา,ถอยเข้าค่าย,มันไล่ราย,ลุกรับ,เป็นทัพขัน,เราจัดพวก,จัตุรงค์,คงกระพัน,ล่อให้มัน,ลุยไล่,พวกไพร่พล
แล้วทำแตก,พวกเรา,ถอยเข้าค่าย,มันไล่ราย,ลุกรับ,เป็นทัพขัน,เราจัดพวก,จัตุรงค์,คงกระพัน,ล่อให้มัน,ลุยไล่,พวกไพร่พล,แล้วจึ่งออก,จากค่าย,หนีไปซุ่ม,ให้มันรุม,กันแย่ง,ทุกแห่งหน,กำบังกาย,ร่ายเวท,วิเศษมนต์,ขังอ้ายพล,หุ่นไว้,เอาไฟโยน
แล้วจึ่งออก,จากค่าย,หนีไปซุ่ม,ให้มันรุม,กันแย่ง,ทุกแห่งหน,กำบังกาย,ร่ายเวท,วิเศษมนต์,ขังอ้ายพล,หุ่นไว้,เอาไฟโยน,เผาให้สิ้น,แต่บรรดา,โยธาหุ่น,เอาให้วุ่น,เหมือนอย่างเช่น,เขาเล่นโขน,จึ่งแต่งพวก,คอยรับ,เป็นทัพโจร,เข้าเผ่นโผน,ตัดหลัง,อย่ารั้งรอ
เสนารับ,บังคมประ,นมสนอง,มาแต่งกอง,ทัพปล้น,เร่งขวนขวาย,คิดจัดแจง,แต่พหล,กลอุบาย,ทั้งไพร่นาย,คอยรับ,เป็นทัพแซง,พลทมิฬ,กินปักษา,ทัพวาโหม,เป็นกองโจม,พร้อมกัน,ด้วยขันแข็ง,ที่ตั้งค่าย,ไว้ถ้วน,กระบวนแซง,รีบจัดแจง,พร้อมเสร็จ,สำเร็จการ
ป่างพระองค์,ทรงโลก,เฉลิมภพ,ทรงสินธพ,ตรวจพหล,พลทหาร,พอฤกษ์ดี,โหรา,พฤฒาจารย์,ก็โอมอ่าน,ไสยเวท,วิเศษมนต์,ตีฆ้องชัย,ได้ฤกษ์,ให้ยกทัพ,ออกคั่งคับ,แน่นหนา,โกลาหล,ทั้งเสียงแตร,เสียงสังข์,ประดังพล,คอยประจญ,ข้าศึก,ตั้งตรึกตรอง
ข้างฝ่ายทัพ,มังคลา,นราราช,กับครูบาท,หลวงสมอา,รมณ์สนอง,คิดจะหัก,หาญศึก,เหมือนตรึกตรอง,เห็นพวกกอง,ทัพลังกา,ยกมาพลัน,จึงแต่งคน,พลไพร่,ให้ไปนัด,หวังจะตัด,ศึกรับ,เป็นทัพขัน,แต่งพหล,พลรบ,ไว้ครบครัน,ไฟน้ำมัน,สำหรับมือ,ถือทุกคน
บาทหลวงเดิน,ขัดกระบี่,ที่แม่ทัพ,ตรวจกำกับ,พลไพร่,ไล่พหล,พวกกองหน้า,แต่บรรดา,หุ่นพยนต์,ทั้งคงทน,แทงฟัน,ไม่บรรลัย,ยืนสะพรั่ง,ตั้งท่า,สัประยุทธ์,ศัสตราวุธ,กุมอยู่,ดูไสว,พวกทหาร,ยืนเรียง,เคียงกันไป,เอาธงชัย,ปักประจำ,เป็นสำคัญ
ยืนสะพรั่ง,ตั้งท่า,สัประยุทธ์,ศัสตราวุธ,กุมอยู่,ดูไสว,พวกทหาร,ยืนเรียง,เคียงกันไป,เอาธงชัย,ปักประจำ,เป็นสำคัญ,พวกม้าใช้,ไปแจ้ง,ขุนนางใหญ่,นัดให้ไป,ต่อสู้,เป็นคู่ขัน,ข้างใครดี,มีศักดา,มาประจัญ,รบให้ทัน,เวลา,เรามาคอย
