w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แต่องค์พระ,อภัย,มิได้เสร็จ,ด้วยไม่เสร็จ,ศึกขบถ,โอรสา,ซ้ำสอง,นางต่างขัด,พระอัชฌา,แต่ตรึกตรา,อารมณ์,ให้ตรมตรอม,ทั้งแสนแค้น,แสนรัก,สลักอก,แสนวิตก,จนพระรูป,ซีดซูบผอม,น้อยหรือเมีย,เสียได้,มันไม่ยอม,พูดอ้อมค้อม,ขัดข้อง,จองหองฮึก
ทั้งแสนแค้น,แสนรัก,สลักอก,แสนวิตก,จนพระรูป,ซีดซูบผอม,น้อยหรือเมีย,เสียได้,มันไม่ยอม,พูดอ้อมค้อม,ขัดข้อง,จองหองฮึก,คิดจะใคร่,ไปบวช,จนหนวดขาว,ให้มันหนาว,นอนสะอื้น,ไม่คืนสึก,แต่ครวญคร่ำ,รำพึง,คะนึงนึก,จนจับไข้,ให้สะทึก,สะท้านองค์
พระฟังคำ,ชำเลือง,ค้อนเคืองขัด,มิได้ตรัส,ตอบความ,ทรามสงวน,ครั้นถามซ้ำ,ทำว่าชะ,เจ้ากระบวน,อย่ามากวน,เซ้าซี้,ที่นี่เลย,แล้วเอนองค์,ลงบรรทม,ทรงห่มส่าน,สั่นสะท้าน,ทำเบือน,แกล้งเชือนเฉย,ทั้งสองนาง,ต่างเห็นผิด,จริตเคย,พระเฉยเมย,ไม่เหมือนอย่าง,แต่หลังมา
แล้วเอนองค์,ลงบรรทม,ทรงห่มส่าน,สั่นสะท้าน,ทำเบือน,แกล้งเชือนเฉย,ทั้งสองนาง,ต่างเห็นผิด,จริตเคย,พระเฉยเมย,ไม่เหมือนอย่าง,แต่หลังมา,เห็นจะเคือง,เรื่องที่ขัด,ไม่ตรัสด้วย,มิให้ช่วย,ฟูมฟัก,เฝ้ารักษา,พลางสั่งเหล่า,สาวใช้,อย่าได้ช้า,เรียกหมอนวด,หมอยา,มาไวไว
แล้วสองนาง,ต่างว่า,น่าสงสาร,พระอาการ,ก็ไม่แจ้ง,แถลงไข,จะวิบัติ,ขัดขวาง,เป็นอย่างไร,มาเข้าไป,ด้วยกัน,แม่วัณฬา,ได้ทูลอ้อน,วอนถาม,ตามจะโปรด,ถึงกริ้วโกรธ,จะฟัน,บั่นเกศา,ก็ตามที,พี่น้อง,เราสองรา,จะก้มหน้า,สู้ม้วย,เสียด้วยกัน
ได้ทูลอ้อน,วอนถาม,ตามจะโปรด,ถึงกริ้วโกรธ,จะฟัน,บั่นเกศา,ก็ตามที,พี่น้อง,เราสองรา,จะก้มหน้า,สู้ม้วย,เสียด้วยกัน,แล้วสองนาง,ต่างเข้าเคียง,บรรจถรณ์,ชลีกร,ก้มตัว,กราบผัวขวัญ,ค่อยหมอบกราน,คลานขึ้น,แท่นสุวรรณ,ต่างนวดฟั้น,ฝ่าพระบาท,ไม่คลาดคลา
แล้วสองนาง,ต่างเข้าเคียง,บรรจถรณ์,ชลีกร,ก้มตัว,กราบผัวขวัญ,ค่อยหมอบกราน,คลานขึ้น,แท่นสุวรรณ,ต่างนวดฟั้น,ฝ่าพระบาท,ไม่คลาดคลา,พระเห็นนาง,ข้างสุวรรณ,บรรจถรณ์,ชำเลืองค้อน,โฉมฉาย,ทั้งซ้ายขวา,ค่อยเคลื่อนคลาย,หายสั่น,จึงบัญชา,แม่นางมา,ลีนะ,นางละเวง
พระเห็นนาง,ข้างสุวรรณ,บรรจถรณ์,ชำเลืองค้อน,โฉมฉาย,ทั้งซ้ายขวา,ค่อยเคลื่อนคลาย,หายสั่น,จึงบัญชา,แม่นางมา,ลีนะ,นางละเวง,แกล้งเป็นหมอ,คอเดียว,กันเจียวเจ้า,ใครเชิญเล่า,เข้ามารุม,กันคุมเหง,สารพัด,ขัดคำ,ไม่ยำเกรง,วาสนา,ของข้าเอง,มันอาภัพ
แกล้งเป็นหมอ,คอเดียว,กันเจียวเจ้า,ใครเชิญเล่า,เข้ามารุม,กันคุมเหง,สารพัด,ขัดคำ,ไม่ยำเกรง,วาสนา,ของข้าเอง,มันอาภัพ,ตัวคนเดียว,เจียวจิต,ไม่คิดอยู่,ตายเสียรู้,แล้วไป,เถิดไข้จับ,อย่างรักษา,อย่ามาทำ,ขยำยับ,พากันกลับ,ไปเสียหนา,ข้าจะนอน
พระชุบเลี้ยง,เพียงนี้,เป็นที่สุด,พระคุณดุจ,ดินฟ้า,ชลาไหล,ถึงจะลง,โทษทัณฑ์,ทำฉันใด,ก็มิได้,ตอบโกรธ,จงโปรดปราน,เชิญเสด็จ,เมตตาอุ,ส่าห์เสวย,อย่าละเลย,โภชนา,กระยาหาร,ทั้งพวกหมอ,ขอเข้ามา,พยาบาล,จะอยู่งาน,ให้ค่อยฟื้น,ทุกคืนวัน
พระอภัย,ใจหวิวหวิว,ให้หิวโหย,ทั้งแรงโรย,ร้อนโรค,เศร้าโศกศัลย์,จึงว่าน้อย,หรือคำ,ช่างรำพัน,พูดกระนั้น,กระนี้,พิรี้พิไร,ลืมแล้วหรือ,ถือตัว,ให้ผัวง้อ,ช่างถูกคอ,คืนคำ,ทำไถล,สารพัด,ขัดขวาง,จืดจางใจ,เดี๋ยวนี้เล่า,เจ้าก็ไม่,ได้เป็นเมีย
ลืมแล้วหรือ,ถือตัว,ให้ผัวง้อ,ช่างถูกคอ,คืนคำ,ทำไถล,สารพัด,ขัดขวาง,จืดจางใจ,เดี๋ยวนี้เล่า,เจ้าก็ไม่,ได้เป็นเมีย,จริงนะจะ,ตรวจน้ำ,คว่ำกะโหลก,แม้หายโรค,เจ็บปวด,จะบวชเสีย,อย่าย้อนยอก,หลอกล้อ,เฝ้าคลอเคลีย,มิใช่เบี้ย,พอปาก,จะมากความ
นางฟังคำ,ร่ำตรัส,ที่ขัดขวาง,ทั้งสองนาง,ต่างสะเทิ้น,คิดเขินขาม,จึงว่าพระ,จะผนวช,จะบวชตาม,อย่าห้ามปราม,โปรดข้า,ฝ่าละออง,ขอฟูมฟัก,รักษา,กว่าจะฟื้น,ทุกค่ำคืน,คอยระวัง,อยู่ทั้งสอง,แล้วหลีกมา,หน้าสิงหาสน์,ปราสาททอง,จัดแจงของ,เอมโอช,โภชนา
สุมาลี,ชี้แจง,แถลงเล่า,พระโศกเศร้า,ซูบทรง,น่าสงสาร,แม่ทั้งสอง,ต้องโทษ,ไม่โปรดปราน,พระอาการ,ดาลเดือด,ไม่เหือดเลย,พ่อมาอยู่,ดูบ้าง,อย่าห่างเหิน,จะได้เชิญ,ให้พระองค์,ทรงเสวย,แล้วจัดแจง,แต่งขนม,เครื่องนมเนย,อย่าช้าเลย,พ่อเข้าไป,อยู่ในปรางค์
พ่อมาอยู่,ดูบ้าง,อย่าห่างเหิน,จะได้เชิญ,ให้พระองค์,ทรงเสวย,แล้วจัดแจง,แต่งขนม,เครื่องนมเนย,อย่าช้าเลย,พ่อเข้าไป,อยู่ในปรางค์,เชิญโอสถ,บดไว้,เข้าไปด้วย,จะได้ช่วย,ปรนนิบัติ,ไม่ขัดขวาง,หน่อนรา,ว่าขอรับ,คำนับนาง,เข้าไปข้าง,แท่นทอง,ประคองพาน
สินสมุทร,ทรุดหมอบ,ทูลตอบถ้อย,หมอมาคอย,พร้อมพรัก,จะรักษา,แล้วตั้งเครื่อง,เอมโอช,โภชนา,ถวายยา,หอมรื่น,ชื่นอารมณ์,พระอภัย,ได้รสโอ,สถสว่าง,ค่อยเสื่อมสร่าง,พลางเสวย,เนยขนม,พระทรวงเส้น,เป็นเหน็บ,เจ็บระบม,หมอบังคม,ก้มกราน,อยู่งานพลาง
พระอภัย,ได้รสโอ,สถสว่าง,ค่อยเสื่อมสร่าง,พลางเสวย,เนยขนม,พระทรวงเส้น,เป็นเหน็บ,เจ็บระบม,หมอบังคม,ก้มกราน,อยู่งานพลาง,แต่นั้นหน่อ,วรนาถ,ไม่คลาดเคลื่อน,คอยทูลเตือน,ปรนนิบัติ,ไม่ขัดขวาง,ที่ร้อนโรค,โศกเศร้า,ค่อยเบาบาง,คิดระคาง,เคืองวัณฬา,สุมาลี
แต่นั้นหน่อ,วรนาถ,ไม่คลาดเคลื่อน,คอยทูลเตือน,ปรนนิบัติ,ไม่ขัดขวาง,ที่ร้อนโรค,โศกเศร้า,ค่อยเบาบาง,คิดระคาง,เคืองวัณฬา,สุมาลี,ทั้งลูกเมีย,เสียหมด,มันปลดปละ,จะสละ,ไปถือ,เป็นฤๅษี,พอสามเดือน,เคลื่อนคลาย,ค่อยหายดี,พระยิ่งมี,ศรัทธา,ตรึกตราตรอง
ทั้งลูกเมีย,เสียหมด,มันปลดปละ,จะสละ,ไปถือ,เป็นฤๅษี,พอสามเดือน,เคลื่อนคลาย,ค่อยหายดี,พระยิ่งมี,ศรัทธา,ตรึกตราตรอง,ทั้งสองนาง,ต่างพา,กันมาเฝ้า,พระโศกเศร้า,ตรัสสั่ง,นางทั้งสอง,นี่แน่เจ้า,เล่าก็มี,บุรีครอง,ทั้งเงินทอง,มองมูล,ประยูรยศ
ทั้งสองนาง,ต่างแคลง,ว่าแกล้งตรัส,ไม่ทานทัด,ทูลสนอง,ทั้งสองศรี,ขอตามติด,คิดคุณ,พระมุนี,เป็นหลวงชี,ปรนนิบัติ,ด้วยศรัทธา,ยิ่งไปอยู่,เกาะแก้ว,แล้วขยัน,อยากพบพี่,ศรีสุ,พรรณมัจฉา,สุมาลี,ว่านี่แน่,แม่วัณฬา,แม่ช่วยหา,หนังเสือ,เผื่อสักไตร
พระฟังนาง,พลางว่าแน่,แม่ปลาช่อน,งอนจริงจริง,ยิ่งกว่าช้อน,กว่างอนไถ,พาหนังเสือ,เหลือยาก,ลำบากใจ,แล้วก็ไม่,สู้ดี,เหมือนชีเปลือย,พูดด้วยยาก,ปากกล้า,สมาบาป,เป็นกิ่งกาบ,หลาบเข็ด,เหลือเหน็ดเหนื่อย,ดูเลี้ยวลด,คดคู้,เหมือนงูเลื้อย,พูดไม่เมื่อย,ลูกคาง,ต้องกางกัน
พูดด้วยยาก,ปากกล้า,สมาบาป,เป็นกิ่งกาบ,หลาบเข็ด,เหลือเหน็ดเหนื่อย,ดูเลี้ยวลด,คดคู้,เหมือนงูเลื้อย,พูดไม่เมื่อย,ลูกคาง,ต้องกางกัน,ไม่รักขอ,ง้อผู้หญิง,จริงจริงนะ,สิ้นธุระ,ก็จะสร้าง,ทางสวรรค์,แล้วให้หา,ข้าเฝ้า,เผ่าพงศ์พันธุ์,มาพร้อมกัน,สินสมุทร,สุดสาคร
พระขึ้นบน,มนเทียร,วิเชียรรัตน์,จึงปลดเปลื้อง,เครื่องกษัตริย์,ประภัสสร,ทรงเครื่องขาว,ดาวบส,ประณตกร,อุทุมพร,ทับเฉียง,เฉวียงองค์,แล้วจัดจีบ,กลีบชฎา,รักษาพรต,เป็นดาบส,บุตรพรหม,สมประสงค์,สอดสวมด้าย,สายธุรำ,ประจำทรง,ตั้งดำรง,ศิลห้า,สมาทาน
แล้วจัดจีบ,กลีบชฎา,รักษาพรต,เป็นดาบส,บุตรพรหม,สมประสงค์,สอดสวมด้าย,สายธุรำ,ประจำทรง,ตั้งดำรง,ศิลห้า,สมาทาน,ถือพัดวาล,วิชนี,แล้วลีลาศ,ขึ้นนั่งอาสน์,อิศรา,มุกดาหาร,พร้อมโอรส,ยศยง,พระวงศ์วาน,โปรดประทาน,เทศนา,ตามบาลี
ถือพัดวาล,วิชนี,แล้วลีลาศ,ขึ้นนั่งอาสน์,อิศรา,มุกดาหาร,พร้อมโอรส,ยศยง,พระวงศ์วาน,โปรดประทาน,เทศนา,ตามบาลี,ทรงแก้ไข,ในข้อพระ,บรมัตถ์,วิสัยสัตว์,สิ้นพิภพ,ล้วนศพผี,ย่อมสะสม,ถมจังหวัด,ปัถพี,ไพร่ผู้ดี,ที่เป็นคน,ไม่พ้นตาย
พระฤๅษี,มีจิต,คิดสงสาร,พวกวงศ์วาน,หลานลูก,ได้ปลูกฝัง,จึงหยุดยั้ง,ยังสุ,วรรณบัลลังก์,ตรัสถามทั้ง,วัณฬา,สุมาลี,เราตัดขาด,ญาติมิตร,เปลื้องปลิดปลด,ไม่รักยศ,รักกาย,คิดหน่ายหนี,เจ้าจะสร้าง,ทางพรต,ดาบสนี,อย่ายินดี,ที่ผัว,คิดพัวพัน
เราตัดขาด,ญาติมิตร,เปลื้องปลิดปลด,ไม่รักยศ,รักกาย,คิดหน่ายหนี,เจ้าจะสร้าง,ทางพรต,ดาบสนี,อย่ายินดี,ที่ผัว,คิดพัวพัน,ไปเที่ยวอยู่,ภูเขา,ลำเนาถ้ำ,ถือศีลธรรม,บำเพ็ญ,เบญจขันธ์,สมมติเหมือน,เพื่อนจงกรม,พรหมจรรย์,ให้แม่นมั่น,สัญญา,จะพาไป
ทั้งสามองค์,ทรงผนวช,บวชเสียสิ้น,ให้ลูกกิน,แต่น้ำตา,นิจจาเอ๋ย,ไปเฝ้าพระ,จะไม่เห็น,เหมือนเช่นเคย,จะแลเลย,ลิบลับ,ไปนับปี,สุดสาคร,อ่อนแรงกัน,แสงสะอื้น,สู้กล้ำกลืน,กราบประณต,บทศรี,ทูลกระหม่อม,จอมจังหวัด,ปัถพี,เคยเป็นที่,พึ่งลูก,คิดผูกพัน
ทูลกระหม่อม,จอมทวีป,ประทีปแก้ว,จะลับแล้ว,เหลือแล,ชะแง้หา,ยิ่งคิดให้,ใจหาย,ฟายน้ำตา,ซบโศกา,กำสรด,สลดใจ,ทั้งนงเยาว์,เสาวคนธ์,ให้อ้นอั้น,พลอยโศกศัลย์,เศร้าหมอง,ไม่ผ่องใส,สะอื้นร่ำ,พร่ำว่า,ด้วยอาลัย,พระจะไป,ป่าหนาม,ทั้งสามองค์
ทั้งนงเยาว์,เสาวคนธ์,ให้อ้นอั้น,พลอยโศกศัลย์,เศร้าหมอง,ไม่ผ่องใส,สะอื้นร่ำ,พร่ำว่า,ด้วยอาลัย,พระจะไป,ป่าหนาม,ทั้งสามองค์,จะลำบาก,ยากจน,นั้นล้นเหลือ,บรรทมเหนือ,ปถพี,ธุลีผง,ลูกพลัดพราก,จากตระกูล,ประยูรวงศ์,หวังพระองค์,อุ่นจิต,เหมือนบิดา
จะลำบาก,ยากจน,นั้นล้นเหลือ,บรรทมเหนือ,ปถพี,ธุลีผง,ลูกพลัดพราก,จากตระกูล,ประยูรวงศ์,หวังพระองค์,อุ่นจิต,เหมือนบิดา,ทั้งสองพระ,ชนนี,เป็นที่พึ่ง,ก็เหมือนหนึ่ง,พระกำเนิด,เกิดเกศา,เคยอุ้มวาง,กลางพระเพลา,แต่เยาว์มา,เหมือนธิดา,โอรส,ให้งดงาม
ทั้งสองพระ,ชนนี,เป็นที่พึ่ง,ก็เหมือนหนึ่ง,พระกำเนิด,เกิดเกศา,เคยอุ้มวาง,กลางพระเพลา,แต่เยาว์มา,เหมือนธิดา,โอรส,ให้งดงาม,ถ้าแม้พระ,จะเสด็จ,ไปทางอื่น,จะฝ่าฝืน,ตามเสด็จ,ไม่เข็ดขาม,นี่ทางพร,ตอตส่าห์,พยายาม,สุดจะคิด,ติดตาม,จะห้ามบุญ
ถ้าแม้พระ,จะเสด็จ,ไปทางอื่น,จะฝ่าฝืน,ตามเสด็จ,ไม่เข็ดขาม,นี่ทางพร,ตอตส่าห์,พยายาม,สุดจะคิด,ติดตาม,จะห้ามบุญ,พระทรงศักดิ์,รักลูก,ช่วยปลูกฝัง,ถึงผิดพลั้ง,ดังหนึ่งบุตร,ช่วยอุดหนุน,ในชาตินี้,มิได้ละ,ลืมพระคุณ,ที่การุญ,รักใคร่,แต่ไรมา
พระทรงศักดิ์,รักลูก,ช่วยปลูกฝัง,ถึงผิดพลั้ง,ดังหนึ่งบุตร,ช่วยอุดหนุน,ในชาตินี้,มิได้ละ,ลืมพระคุณ,ที่การุญ,รักใคร่,แต่ไรมา,แล้วกราบลง,ตรงบาทพระ,บิตุเรศ,ชลเนตร,พรั่งพราย,ทั้งซ้ายขวา,ฝ่ายฝูงนาง,ข้างฝรั่ง,เมืองลังกา,นางรำภา,ยุพา,สุลาลี
แต่ปางก่อน,รอนราญ,ทำการศึก,ที่การอื่น,ตื้นลึก,เคยปรึกษา,ครั้งนี้พระ,เป็นชี,มีศรัทธา,มิให้ข้า,ทั้งสาม,ทราบความเลย,พระชุบเลี้ยง,เพียงบุตร,สุดถนอม,เจ้าพระคุณ,ทูลกระหม่อม,ของลูกเอ๋ย,จะอยู่ดง,พงไพร,พระไม่เคย,เคยเสวย,โต๊ะทอง,ของโอชา
ข้าทั้งสาม,จะขอตาม,เสด็จด้วย,จนมอดม้วย,เหมือนหมาย,ไม่หน่ายหนี,ขอบวชบ้าง,อย่างเช่น,พระเป็นชี,อยู่ข้างที่,รับใช้,เหมือนได้เคย,จะเก็บเลือก,เผือกมัน,พรรณลูกไม้,มาปอกให้,สามพระองค์,ทรงเสวย,อย่าขัดเคือง,เปลื้องปละ,สละเลย,ลูกไม่เคย,เริศร้าง,เหินห่างไกล
จะเก็บเลือก,เผือกมัน,พรรณลูกไม้,มาปอกให้,สามพระองค์,ทรงเสวย,อย่าขัดเคือง,เปลื้องปละ,สละเลย,ลูกไม่เคย,เริศร้าง,เหินห่างไกล,นางละเวง,เกรงผัว,กลัวจะกริ้ว,จึงนบนิ้ว,ทุลแจ้ง,แถลงไข,นางฝรั่ง,ทั้งสาม,จะตามไป,จงโปรดให้,บวชบ้าง,เป็นนางชี
นางละเวง,เกรงผัว,กลัวจะกริ้ว,จึงนบนิ้ว,ทุลแจ้ง,แถลงไข,นางฝรั่ง,ทั้งสาม,จะตามไป,จงโปรดให้,บวชบ้าง,เป็นนางชี,จึงตรัสว่า,นารี,ที่มีผัว,จะบวชตัว,ก็ต้องลา,เหมือนทาสี,แม้ผัวยอม,พร้อมใจ,เป็นไรมี,บวชเป็นชี,ก็จะได้,ดังใจจง
ยุพาฟัง,บังคม,สมถวิล,ทูลลาสิน,สมุทรตาม,ความประสงค์,จะบวชตาม,สามกษัตริย์,ขัตติย์วงศ์,ขอพระองค์,อนุกูล,อย่าสูญใจ,หน่อกษัตริย์,ตรัสว่า,จะลาบวช,ข้ามิชวด,แล้วหรือ,ถือไฉน,อยู่ดีดี,นี่จะมา,ขอลาไป,ข้ามิให้,บวชดอก,บอกจริงจริง
หน่อกษัตริย์,ตรัสว่า,จะลาบวช,ข้ามิชวด,แล้วหรือ,ถือไฉน,อยู่ดีดี,นี่จะมา,ขอลาไป,ข้ามิให้,บวชดอก,บอกจริงจริง,นางผกา,ฝรั่ง,คิดคั่งแค้น,จึงว่าแสน,ยากเย็น,เพราะเป็นหญิง,สิบแปดปี,นี้แล้วพระ,สละทิ้ง,มาท้วงติง,ตัดเด็ด,ไม่เมตตา
ฝ่ายลีวัน,นั้นทูลลา,สุดสาคร,ชลีกร,วอนว่า,อัชฌาสัย,อย่าข้องขัด,ทัดทาน,ประการใด,จงโปรดให้,บวชตาม,สามพระองค์,ฝ่ายว่าสุด,สาคร,พูดอ่อนหวาน,ราชการ,เกี่ยวข้อง,ต้องประสงค์,เจ้าก็รู้,อยู่ว่าพระ,มาตุรงค์,ได้โปรดปลง,ให้บำรุง,กรุงลังกา
ฝ่ายว่าสุด,สาคร,พูดอ่อนหวาน,ราชการ,เกี่ยวข้อง,ต้องประสงค์,เจ้าก็รู้,อยู่ว่าพระ,มาตุรงค์,ได้โปรดปลง,ให้บำรุง,กรุงลังกา,ด้วยศึกเสือ,เหนือใต้,ยังไม่ราบ,จะต้องปราบ,ปรามศึก,ได้ปรึกษา,เจ้าเคยได้,ใช้ฝรั่ง,แต่หลังมา,ช่วยตรวจตรา,อย่าเพ่อบวช,ให้ชวดเลย
ด้วยศึกเสือ,เหนือใต้,ยังไม่ราบ,จะต้องปราบ,ปรามศึก,ได้ปรึกษา,เจ้าเคยได้,ใช้ฝรั่ง,แต่หลังมา,ช่วยตรวจตรา,อย่าเพ่อบวช,ให้ชวดเลย,สุลาลี,มีฝีปาก,พูดถากถาง,มาขัดขวาง,ทางบุญ,พ่อคุณเอ๋ย,แต่ก่อนนั้น,ได้มาอยู่,เป็นคู่เชย,แล้วปล่อยปละ,ละเลย,เฉยเมยไป
สุลาลี,มีฝีปาก,พูดถากถาง,มาขัดขวาง,ทางบุญ,พ่อคุณเอ๋ย,แต่ก่อนนั้น,ได้มาอยู่,เป็นคู่เชย,แล้วปล่อยปละ,ละเลย,เฉยเมยไป,ถ้าหากว่า,ลาลี,จะมีผัว,ก็ไม่กลัว,ที่จะจับ,มาปรับไหม,มาห้ามหวง,หน่วงเหนี่ยว,เกี่ยวเกาะไว้,ดูเหมือนไม่,ได้ทราบที่,บาปกรรม
ถ้าหากว่า,ลาลี,จะมีผัว,ก็ไม่กลัว,ที่จะจับ,มาปรับไหม,มาห้ามหวง,หน่วงเหนี่ยว,เกี่ยวเกาะไว้,ดูเหมือนไม่,ได้ทราบที่,บาปกรรม,เดี๋ยวนี้ก็,รู้อยู่ว่า,เป็นข้าบาท,แม้ไม่ขาด,คงจะชุบ,อุปถัมภ์,เหมือนลูกชั่ว,ผัวช่วยปราบ,ให้หลาบจำ,นี่พลอยซ้ำ,ทำให้ร้อน,ไม่ผ่อนปรน
เดี๋ยวนี้ก็,รู้อยู่ว่า,เป็นข้าบาท,แม้ไม่ขาด,คงจะชุบ,อุปถัมภ์,เหมือนลูกชั่ว,ผัวช่วยปราบ,ให้หลาบจำ,นี่พลอยซ้ำ,ทำให้ร้อน,ไม่ผ่อนปรน,ตัวคนเดียว,เปลี่ยวใจ,จะใคร่บวช,กลับให้ชวด,สืบสร้าง,ทางกุศล,เขาทำบุญ,สุนทาน,มารประจญ,ช่างเหลือทน,ลูกผัว,ล้วนตัวดี
