w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายโฉมยง,องค์ละเวง,วัณฬาราช,ด้วยสามารถ,มีตรา,พระราหู,เมื่อศึกเข้า,เผาวัง,พังประตู,นางไปอยู่,เขาพยนต์,พ้นอัคคี,คอยแลดู,หมู่ทหาร,ผลาญข้าศึก,พลผลึก,ล้มตาย,กระจายหนี,ยิ่งชื่นชม,สมคะเน,นางเทวี,ได้ยินปี่,เป่าเพราะ,เสนาะใน
คอยแลดู,หมู่ทหาร,ผลาญข้าศึก,พลผลึก,ล้มตาย,กระจายหนี,ยิ่งชื่นชม,สมคะเน,นางเทวี,ได้ยินปี่,เป่าเพราะ,เสนาะใน,สำเนียงดัง,วังเวง,เพลงสังวาส,ดูวินาศ,นอนซบ,สลบไสล,ยังแต่นาง,พลางสลด,ระทดใจ,จะเรียกใคร,ก็ไม่ตื่น,ไม่ฟื้นกาย
สำเนียงดัง,วังเวง,เพลงสังวาส,ดูวินาศ,นอนซบ,สลบไสล,ยังแต่นาง,พลางสลด,ระทดใจ,จะเรียกใคร,ก็ไม่ตื่น,ไม่ฟื้นกาย,นางโฉมยง,องค์สั่น,ให้หวั่นหวาด,กัมปนาท,นึกพรั่น,พระขวัญหาย,คิดสังเกต,เหตุผล,กลอุบาย,เห็นดีร้าย,พระอภัย,ใจฉกรรจ์
นางโฉมยง,องค์สั่น,ให้หวั่นหวาด,กัมปนาท,นึกพรั่น,พระขวัญหาย,คิดสังเกต,เหตุผล,กลอุบาย,เห็นดีร้าย,พระอภัย,ใจฉกรรจ์,เขาระบือ,ลือเล่า,ว่าเป่าปี่,ให้ไพรี,นิทรา,ดังอาสัญ,จึงจับท้าว,เจ้าละมาน,ผลาญชีวัน,เห็นแม่นมั่น,เหมือนกระนี้,ไม่มีใคร
เขาระบือ,ลือเล่า,ว่าเป่าปี่,ให้ไพรี,นิทรา,ดังอาสัญ,จึงจับท้าว,เจ้าละมาน,ผลาญชีวัน,เห็นแม่นมั่น,เหมือนกระนี้,ไม่มีใคร,โอ้เคราะห์กรรม,ซ้ำร้าย,อายอดสู,เป็นสุดรู้,สุดฤทธิ์,คิดไฉน,แล้วนึกแค้น,แม้นปะ,พระอภัย,จะชิงชัย,แก้แค้น,แทนบิดา
โอ้เคราะห์กรรม,ซ้ำร้าย,อายอดสู,เป็นสุดรู้,สุดฤทธิ์,คิดไฉน,แล้วนึกแค้น,แม้นปะ,พระอภัย,จะชิงชัย,แก้แค้น,แทนบิดา,คิดจะใคร่,ไปดู,ให้รู้แน่,จะอยู่แต่,ลำพัง,กระมังหนา,ได้รบสู้,ดูฝีมือ,ให้ลือชา,เมื่อกรรมมา,ถึงกาย,ก็วายปราณ
คิดจะใคร่,ไปดู,ให้รู้แน่,จะอยู่แต่,ลำพัง,กระมังหนา,ได้รบสู้,ดูฝีมือ,ให้ลือชา,เมื่อกรรมมา,ถึงกาย,ก็วายปราณ,แล้วโฉมยง,ลงจาก,รถที่นั่ง,ขึ้นทรงหลัง,ม้าต้น,พหลหาญ,เดชะตรา,ม้าไม่หลับ,กลับทะยาน,นางควบผ่าน,มาทาง,ข้างกำแพง
แล้วโฉมยง,ลงจาก,รถที่นั่ง,ขึ้นทรงหลัง,ม้าต้น,พหลหาญ,เดชะตรา,ม้าไม่หลับ,กลับทะยาน,นางควบผ่าน,มาทาง,ข้างกำแพง,เห็นพวกพล,คนหลับ,ระดับดาษ,ดูเกลื่อนกลาด,กลืนกลั้น,ทรงกันแสง,แสนเสียดาย,นายไพร่,ได้ใช้แรง,มาพลาดแพลง,เพลี่ยงพลั้ง,เสียครั้งนี้
เห็นพวกพล,คนหลับ,ระดับดาษ,ดูเกลื่อนกลาด,กลืนกลั้น,ทรงกันแสง,แสนเสียดาย,นายไพร่,ได้ใช้แรง,มาพลาดแพลง,เพลี่ยงพลั้ง,เสียครั้งนี้,แล้วเลี้ยวด้อม,อ้อมมา,เห็นข้าศึก,พลผลึก,หลับสลบ,เหมือนศพผี,เห็นรถทรง,องค์พระ,อภัยมณี,นั่งเป่าปี่,เปล่าเปลี่ยว,อยู่เดียวดาย
แล้วเลี้ยวด้อม,อ้อมมา,เห็นข้าศึก,พลผลึก,หลับสลบ,เหมือนศพผี,เห็นรถทรง,องค์พระ,อภัยมณี,นั่งเป่าปี่,เปล่าเปลี่ยว,อยู่เดียวดาย,จึงเอื้อนองค์,ทรงคัน,เกาทัณฑ์ไว้,เห็นยังไกล,กลัวจะพลาด,ที่มาดหมาย,ขับม้าทรง,ลงริมฝั่ง,กำบังกาย,เข้าทางท้าย,รถอ้อม,ด้อมออกมา
จึงเอื้อนองค์,ทรงคัน,เกาทัณฑ์ไว้,เห็นยังไกล,กลัวจะพลาด,ที่มาดหมาย,ขับม้าทรง,ลงริมฝั่ง,กำบังกาย,เข้าทางท้าย,รถอ้อม,ด้อมออกมา,พอเห็นองค์,ทรงลั่น,เกาทัณฑ์แผลง,ถูกปี่แพลง,พลายพลัด,พระหัตถา,ซ้ำอีกลูก,ถูกเกราะ,กษัตรา,แล้วขับม้า,ชักทวน,เข้าสวนแทง
