w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวฝ่าย,สังฆราช,พระบาทหลวง,ลงนั่งง่วง,อยู่ที่ท้าย,ชายเฉลียง,กับมังคลา,สานุศิษย์,นั่งคิดเคียง,แล้วก็เรียง,รายกัน,เป็นหลั่นไป,บาทหลวงเฒ่า,เจ้าเล่ห์,จึ่งเสแสร้ง,แล้วชี้แจง,หลอกถาม,ตามสงสัย,เองจะคิด,รอญราน,สถานใด,จงเล่าให้,กูฟัง,อย่าบังกัน
บาทหลวงเฒ่า,เจ้าเล่ห์,จึ่งเสแสร้ง,แล้วชี้แจง,หลอกถาม,ตามสงสัย,เองจะคิด,รอญราน,สถานใด,จงเล่าให้,กูฟัง,อย่าบังกัน,จะรบรับ,ทัพไทย,อย่างไรหวา,ด้วยปัญญา,เรี่ยวแรง,แข็งขยัน,หรือความรู้,มนตรา,สารพัน,จะป้องกัน,ศัตรู,หมู่ไพริน
จะต้องคิด,การอุบาย,ให้หลายอย่าง,ดูท่าทาง,กลศึก,คอยปรึกษา,ที่จะคิด,การใหญ่,ในลังกา,เอาปัญญา,ข้าพเจ้า,ไม่เข้าที,สุดแต่ท้าว,เจ้าคุณ,เป็นแม่ทัพ,จะบังคับ,มากน้อย,ไม่ถอยหนี,คงจะเป็น,เกือกทอง,รองธุลี,กว่าชีวี,ข้าจะวาย,ทำลายลาญ
อันลังกา,ธานี,บุรีรัตน์,กูเห็นชัด,มาแต่ครั้ง,ปางประถม,ที่พวกไทย,จะเข้ามา,สมาคม,เห็นไม่สม,ควรคู่,จะอยู่ครอง,พระเยซู,ผู้เป็นเจ้า,ไม่เข้าด้วย,ใครเอออวย,ให้มันเอา,เป็นเจ้าของ,อ้ายสองท้าว,ช่วยกันทำ,แต่ลำลอง,กูตรึกตรอง,การอุบาย,หลายกระบวน
พระเยซู,ผู้เป็นเจ้า,ไม่เข้าด้วย,ใครเอออวย,ให้มันเอา,เป็นเจ้าของ,อ้ายสองท้าว,ช่วยกันทำ,แต่ลำลอง,กูตรึกตรอง,การอุบาย,หลายกระบวน,ครั้นจะนิ่ง,ไว้ช้า,ปัจจามิตร,มันจะคิด,หมกมุ่น,ทำหุนหวน,ฉวยเสียที,การใหญ่,ต้องใคร่ครวญ,การก็จวน,เข้าวสันต์,จะกันดาร
ครั้นจะนิ่ง,ไว้ช้า,ปัจจามิตร,มันจะคิด,หมกมุ่น,ทำหุนหวน,ฉวยเสียที,การใหญ่,ต้องใคร่ครวญ,การก็จวน,เข้าวสันต์,จะกันดาร,ครั้นจะคอย,ห้าเมือง,เรื่องเองว่า,เห็นจะช้า,การไป,หลายสถาน,ทั้งข้าศึก,ก็จะแข็ง,แรงรำคาญ,ฉวยเนิ่นนาน,หน้าฝน,สิจนใจ
ครั้นจะคอย,ห้าเมือง,เรื่องเองว่า,เห็นจะช้า,การไป,หลายสถาน,ทั้งข้าศึก,ก็จะแข็ง,แรงรำคาญ,ฉวยเนิ่นนาน,หน้าฝน,สิจนใจ,แกจึงสั่ง,มุลนาย,ฝ่ายทหาร,ให้เตรียมการ,ดูแล,จะแก้ไข,จงจัดแจง,แต่งพล,สกลไกร,ให้แล้วใน,สามวัน,ดั่งสัญญา
แกจึงสั่ง,มุลนาย,ฝ่ายทหาร,ให้เตรียมการ,ดูแล,จะแก้ไข,จงจัดแจง,แต่งพล,สกลไกร,ให้แล้วใน,สามวัน,ดั่งสัญญา,จะยกไป,ตีด่าน,เป็นการร้อน,อย่านิ่งนอน,ตรวจกัน,ให้ทันหนา,เรียกเมื่อไร,พร้อมกัน,ดั่งบัญชา,ใครเลื่อยล้า,โทษมึง,จะถึงตาย
จะยกไป,ตีด่าน,เป็นการร้อน,อย่านิ่งนอน,ตรวจกัน,ให้ทันหนา,เรียกเมื่อไร,พร้อมกัน,ดั่งบัญชา,ใครเลื่อยล้า,โทษมึง,จะถึงตาย,เอาตามบท,กฎหมาย,เมืองฝรั่ง,เอาตัวขัง,ฆ่าริบ,ให้ฉิบหาย,จงบอกกัน,ให้ทั่ว,ทุกตัวนาย,เร่งจัดจ่าย,ปืนผา,บรรดามี
เอาตามบท,กฎหมาย,เมืองฝรั่ง,เอาตัวขัง,ฆ่าริบ,ให้ฉิบหาย,จงบอกกัน,ให้ทั่ว,ทุกตัวนาย,เร่งจัดจ่าย,ปืนผา,บรรดามี,บาทหลวงนั่ง,สั่งถ้วน,กระบวนทัพ,แล้วจึ่งนับ,ฤกษ์ยาม,ตามดิถี,หยิบตำรา,มาพลัน,ด้วยทันที,แล้วก็คลี่,ดูพลาง,เหมือนอย่างเคย
