w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
กองตระเวน,เจนนาวา,ทั้งห้าร้อย,เที่ยวแล่นลอย,แลเห็นทัพ,มาคับคั่ง,เป็นหมื่นแสน,แน่นหนา,ดาประดัง,ยังข้างหลัง,แล่นตาม,มาหลามทาง,จึงปรึกษา,ว่าศึก,เห็นฮึกหาญ,จะต่อต้าน,ตีตัด,ก็ขัดขวาง,แต่ลองสู้,ดูหน่อย,แล้วถอยพลาง,ไปปิดทาง,ปากน้ำ,ที่สำคัญ
จึงปรึกษา,ว่าศึก,เห็นฮึกหาญ,จะต่อต้าน,ตีตัด,ก็ขัดขวาง,แต่ลองสู้,ดูหน่อย,แล้วถอยพลาง,ไปปิดทาง,ปากน้ำ,ที่สำคัญ,แล้วขานโห่,โยธา,สัญญารบ,แล่นตลบ,เลี้ยวลัด,สกัดกั้น,ต่างปล่อยปืน,ครื้นคลุ้ม,ชอุ่มควัน,ถูกกำปั่น,ตูมตึง,ปึงปังปัง
แล้วขานโห่,โยธา,สัญญารบ,แล่นตลบ,เลี้ยวลัด,สกัดกั้น,ต่างปล่อยปืน,ครื้นคลุ้ม,ชอุ่มควัน,ถูกกำปั่น,ตูมตึง,ปึงปังปัง,มันตอกปืน,ครื้นครึก,เสียงกึกก้อง,ตระเวนล่อง,หลีกคล้อย,ปล่อยปืนหลัง,ถูกสำเภา,เสากระโดง,ผึงโผงพัง,พลฝรั่ง,ล้มตาย,ลงหลายพัน
ฝ่ายพระหน่อ,บพิตร,อดิศร,สุดสาคร,เข้มแข็ง,กำแหงหาญ,กับองค์พระ,กนิษฐา,นุชาชาญ,ตั้งอยู่ด่าน,ปากน้ำ,แต่ค่ำพลบ,พอเช้าตรู่,ดูเรือ,เห็นเหลือหลาม,ไล่ติดตาม,ชาวบุรี,ตีตลบ,ตระเวนด่าน,พานจะน้อย,ก็ถอยทบ,ไพรีรบ,รุมกัน,กระชั้นมา
พอเช้าตรู่,ดูเรือ,เห็นเหลือหลาม,ไล่ติดตาม,ชาวบุรี,ตีตลบ,ตระเวนด่าน,พานจะน้อย,ก็ถอยทบ,ไพรีรบ,รุมกัน,กระชั้นมา,พระตกใจ,ให้อำมาตย์,ประกาศสั่ง,กำปั่นทั้ง,ร้อยราย,อยู่ซ้ายขวา,ออกรบรับ,ทัพฝรั่ง,เมืองลังกา,พวกโยธา,หมดทั่วไม่,กลัวเกรง
มหาดเล็ก,เด็กนั้น,พันห้าร้อย,ล้วนใส่สร้อย,สังวาล,หาญอาสา,ถือธนู,คู่องค์,พงศ์นรา,องค์ละห้า,ร้อยถ้วน,ล้วนเล็กเล็ก,เคยเรียนรู้,สู้รบ,ถึงหลบฝน,ต่างราญรณ,เริงร่า,ประสาเด็ก,บ้างม้วนจุก,ผูกกระสัน,พันหางเจ๊ก,ดาบเล็กเล็ก,เหน็บแนบ,เป็นแยบคาย
เคยเรียนรู้,สู้รบ,ถึงหลบฝน,ต่างราญรณ,เริงร่า,ประสาเด็ก,บ้างม้วนจุก,ผูกกระสัน,พันหางเจ๊ก,ดาบเล็กเล็ก,เหน็บแนบ,เป็นแยบคาย,สุดสาคร,สอนสอง,พระน้องน้อย,ให้สวมสร้อย,สังวาล,ประสานสาย,กุมารี,พี่แต่ง,แปลงเป็นชาย,สอดสะพาย,ลูกแล่ง,พระแสงทรง
สุดสาคร,สอนสอง,พระน้องน้อย,ให้สวมสร้อย,สังวาล,ประสานสาย,กุมารี,พี่แต่ง,แปลงเป็นชาย,สอดสะพาย,ลูกแล่ง,พระแสงทรง,สุดสาคร,กรกุม,ไม้เท้าแก้ว,สำเร็จแล้ว,ลีลาศ,ดังราชหงส์,ขึ้นบนหลัง,ถังน้ำ,ทั้งสามองค์,ให้โบกธง,ตีฆ้อง,เร่งกลองรบ
พอลมหวน,ป่วนปะ,ปะทะทัพ,เอาขอสับ,สายโซ่,พอโล้ถึง,กำปั่นปัด,ฟัดดัง,เสียงปังปึง,พลทะลึ่ง,โลดโผน,โจนลงเรือ,พวกฝรั่ง,อังกฤษ,โลหิตสาด,ใครไม่อาจ,ต่อต้าน,ทหารเสือ,ขึ้นลำไหน,ไพร่นาย,ตายเป็นเบือ,ที่หลอเหลือ,ลงน้ำ,ว่ายคล่ำไป
ล้วนเร็วรวด,หวดฟาด,เสียงฉาดฉับ,จะรบรับ,ก็ไม่ทัน,ล้วนขันแข็ง,ฝรั่งร้าย,วายปราณ,ไม่ทานแรง,ลำอื่นแซง,ซอกซอน,เข้ารอนราญ,เจ้าวิลาส,ฆาตกลอง,เร่งกองรบ,ให้สมทบ,ซ้ายขวา,โยธาหาญ,พอเภตรา,ห้าพัน,ประจัญบาน,จะหักด่าน,ไปให้ได้,ดังใจจง
