w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ป่างพระศรี,สุวรรณวงศ์,พงศ์กษัตริย์,ออกแท่นรัตน์,รจนา,มุกดาหาร,กับสุดสา,ครนัดดา,ปรีชาชาญ,ว่าราชการ,ขอบเขต,นิเวศน์วัง,ขุนนางพร้อม,น้อมประนม,บังคมบาท,จึ่งทูลราช,การศึก,ดั่งนึกหวัง,แล้วบอกสาร,อ่านถวาย,ที่ในวัง,ให้พระฟัง,เรื่องคดี,ที่มีมา
ขุนนางพร้อม,น้อมประนม,บังคมบาท,จึ่งทูลราช,การศึก,ดั่งนึกหวัง,แล้วบอกสาร,อ่านถวาย,ที่ในวัง,ให้พระฟัง,เรื่องคดี,ที่มีมา,ว่ากำปั่น,คับคั่ง,ฝรั่งแขก,มาทอดแยก,เรียงราย,ทั้งซ้ายขวา,ล้วนเรือรบ,เรือเสา,เหล่าชวา,วิลันดา,เรือทราย,มาหลายคน
ว่ากำปั่น,คับคั่ง,ฝรั่งแขก,มาทอดแยก,เรียงราย,ทั้งซ้ายขวา,ล้วนเรือรบ,เรือเสา,เหล่าชวา,วิลันดา,เรือทราย,มาหลายคน,มาทอดท่า,หน้าอ่าว,แต่เช้าตรู่,สังเกตดู,ไม่ถนัด,ยังขัดสน,ถือสาตรา,ถ้วนทั่ว,ทุกตัวคน,แต่ล้วนพล,แขกชวา,มลายู
พระทรงฟัง,เรื่องศึก,นึกถวิล,ไม่รู้สิ้น,การนคร,จนอ่อนหู,แล้วตรัสสั่ง,เสนาใหญ่,ให้ไปดู,ทุกป้อมคู,ปากน้ำ,ที่สำคัญ,จงกะเกณฑ์,กองทัพ,ไปนับหมื่น,ทหารปืน,กรมแสง,ล้วนแข็งขัน,พวกดั่งดาบ,ทวนง้าว,สักเก้าพัน,ทั้งกริชสั้น,เสโล่,โตมรา
จงกะเกณฑ์,กองทัพ,ไปนับหมื่น,ทหารปืน,กรมแสง,ล้วนแข็งขัน,พวกดั่งดาบ,ทวนง้าว,สักเก้าพัน,ทั้งกริชสั้น,เสโล่,โตมรา,ที่ปากน้ำ,สำคัญ,อยู่แห่งหนึ่ง,เอาโซ่ขึง,ค่ายคู,ดูรักษา,พรุ่งนี้เช้า,ตัวเรา,จะยาตรา,เอาปืนผา,ยิงไป,ให้เป็นจุณ
พระสั่งเสร็จ,แล้วเสด็จ,ยุรยาตร,ขึ้นปราสาท,สั่งรำภา,อัชฌาสัย,พี่จะยก,แสนยา,รีบคลาไคล,เจ้าจงไป,บอกกล่าว,เสาวคนธ์,ให้ดูแล,รั้ววัง,ในจังหวัด,แม้นข้องขัด,สิ่งไร,ใช้พหล,อย่าไว้ใจ,ไพรี,นีฤมล,ให้ผู้คน,นายหมวด,ตรวจระวัง
จะกล่าวฝ่าย,มังคลา,นราราช,กับครูบาท,หลวงสม,อารมณ์หวัง,จะยกเข้า,คราวนี้,ตีประดัง,ให้กระทั่ง,เมืองด่าน,ชานกำแพง,ถึงโซ่ตรึง,ขึงตรึงตรา,ไว้หน้าป้อม,เข้าไปพร้อม,ช่วยกัน,ให้ขันแข็ง,เอาน้ำกรด,รดลงไป,เป็นไฟแดง,โซ่คงแข็ง,ขาดป่น,ไม่ทนทาน
ข้างฝ่ายพระ,มังคลา,นราราช,กับครูบาท,หลวงสันทัด,จัดพหล,ให้ออกลำ,กำปั่นรบ,สมทบพล,เร่งพหล,แขกชวา,มลายู,ให้เข้าตี,เชิงชาน,ด่านปากน้ำ,ยิงปืนซ้ำ,เสียงลั่น,สนั่นหู,เอาน้ำกรด,เข้ารด,สายโซ่ดู,เป็นช่องคู,ขาดป่น,ไม่ทนทาน
ให้เข้าตี,เชิงชาน,ด่านปากน้ำ,ยิงปืนซ้ำ,เสียงลั่น,สนั่นหู,เอาน้ำกรด,เข้ารด,สายโซ่ดู,เป็นช่องคู,ขาดป่น,ไม่ทนทาน,เรือกำปั่น,แล่นเข้าไป,ได้สะดวก,แกเร่งพวก,แขกชวา,โยธาหาญ,ให้ขึ้นตั้ง,ค่ายล้อม,ป้อมปราการ,ตีเอาด่าน,ให้จงได้,เร่งไพร่พล
จะกล่าวฝ่าย,ข้างพระยา,รักษาด่าน,ขับทหาร,ขึ้นป้อม,พร้อมพหล,ให้ยิงปืน,ใหญ่น้อย,คอยประจญ,เสียงผู้คน,ครื้นครั่น,สนั่นดัง,หลอมตะกั่ว,คั่วทราย,เอาปรายสาด,ดูเกลื่อนกลาด,ซ้ายขวา,ทั้งหน้าหลัง,พวกพหล,พลชวา,ดาประดัง,กรูขึ้นฝั่ง,ยกล้อม,ป้อมกำแพง
