w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
บาทหลวงฟัง,ถ่มน้ำลาย,ว่าอ้ายโง่,มึงชาติโค,ชาติแขก,แปลกภาษา,ดีแต่ไม่,กินหมู,ดูหูตา,หาปัญญา,สักเท่าเล็น,ไม่เห็นมี,ได้แต่ข้าง,กินแพะ,กับแกะไก่,ยัดเข้าไป,พลามพลาม,ใช้หามผี,ชะมาช่วย,เขยขวัญ,ขยันดี,อ้ายแขกตี้,พูดจา,ไม่น่าฟัง
ได้แต่ข้าง,กินแพะ,กับแกะไก่,ยัดเข้าไป,พลามพลาม,ใช้หามผี,ชะมาช่วย,เขยขวัญ,ขยันดี,อ้ายแขกตี้,พูดจา,ไม่น่าฟัง,กูติดว่า,เป็นผู้ใหญ่,ได้ปรึกษา,มิรู้หน้า,โง่ผี,ตาขี้ถัง,ชอบแต่กวาด,ฝุ่นฝอย,คอยระวัง,เขาจะนั่ง,เปื้อนกัน,ขนเอาไป
กูติดว่า,เป็นผู้ใหญ่,ได้ปรึกษา,มิรู้หน้า,โง่ผี,ตาขี้ถัง,ชอบแต่กวาด,ฝุ่นฝอย,คอยระวัง,เขาจะนั่ง,เปื้อนกัน,ขนเอาไป,เองพูดจา,สารพัด,ขัดจังหวะ,แกเอะอะ,เดือดด่า,ไม่ปราศรัย,ชอบแต่ให้,เขยถอง,ลองดูใจ,มันจะไป,ฟ้องหา,ว่าด่าทอ
เองพูดจา,สารพัด,ขัดจังหวะ,แกเอะอะ,เดือดด่า,ไม่ปราศรัย,ชอบแต่ให้,เขยถอง,ลองดูใจ,มันจะไป,ฟ้องหา,ว่าด่าทอ,เฮ้ยอ้ายเจ้า,มังคลา,สานุศิษย์,จะชอบผิด,ปรับไหม,ไฉนหนอ,อ้ายคนโง่,เองอย่างด,กดต้นคอ,ถองอ้ายพ่อ,ตาเล่น,ถึงเป็นความ
แกแค้นเคือง,เรื่องราว,ที่กล่าวขัด,นั่งอึดอัด,คิดกำจัด,ใคร่ตัดหัว,แล้วลุกเข้า,ไปในห้อง,ให้หมองมัว,ปะคนชั่ว,สารพัด,พูดขัดใจ,แล้วเรียกพระ,มังคลา,สานุศิษย์,เองจงคิด,ผันแปร,คิดแก้ไข,อ้ายแขกพ่อ,ตาเอง,ไม่เกรงใจ,พูดพิไร,สารพัด,ทั้งขัดคอ
แล้วเรียกพระ,มังคลา,สานุศิษย์,เองจงคิด,ผันแปร,คิดแก้ไข,อ้ายแขกพ่อ,ตาเอง,ไม่เกรงใจ,พูดพิไร,สารพัด,ทั้งขัดคอ,แม้นนานไป,อ้ายนี่,ทีจะบิด,เหมือนงูพิษ,เป็นศัตรู,คงสู้หมอ,มิกำจัด,เสียให้ห่าง,จะขวางคอ,เกิดหลักตอ,ขึ้นเปล่าเปล่า,ไม่เข้ายา
แม้นนานไป,อ้ายนี่,ทีจะบิด,เหมือนงูพิษ,เป็นศัตรู,คงสู้หมอ,มิกำจัด,เสียให้ห่าง,จะขวางคอ,เกิดหลักตอ,ขึ้นเปล่าเปล่า,ไม่เข้ายา,แต่แรกกู,ดูเหมือน,เป็นผู้ใหญ่,ก็ไว้ใจ,มันทุกสิ่ง,จริงจริงหวา,มิรู้โง่,สิ้นอย่าง,ใช่ช้างงา,มันชาติกา,มิใช่หงส์,อย่าหลงเลย
ฝ่ายมังคลา,ว่าเขามา,เป็นเพื่อนยาก,สู้ลำบาก,อุดหนุน,เจ้าคุณเอ๋ย,เขาก็มี,บุญคุณ,ได้คุ้นเคย,จะให้เขย,ไล่พ่อตา,ก็น่าชัง,แกเดือดด่า,ว่าอ้ายนี่,มาพูดแก้,ทำกอแก,โกโร,พูดโอหัง,ยกความชอบ,ให้แก่มัน,ดันทุรัง,จะไปนั่ง,เกรงใจ,มำไมมี
แกเดือดด่า,ว่าอ้ายนี่,มาพูดแก้,ทำกอแก,โกโร,พูดโอหัง,ยกความชอบ,ให้แก่มัน,ดันทุรัง,จะไปนั่ง,เกรงใจ,มำไมมี,ช่างหัวมัน,เป็นไร,กับอ้ายแขก,อ้ายพวกแปลก,ศาสนา,ฆ่าฤๅษี,ไม่บาปดอก,หนาหวา,ใครฆ่าตี,แม้นมึงมิ,ไล่ไป,กูไม่ฟัง
ช่างหัวมัน,เป็นไร,กับอ้ายแขก,อ้ายพวกแปลก,ศาสนา,ฆ่าฤๅษี,ไม่บาปดอก,หนาหวา,ใครฆ่าตี,แม้นมึงมิ,ไล่ไป,กูไม่ฟัง,แกด่าเปรี้ยง,เสียงอึง,คะนึงก้อง,ออกจากห้อง,ตึกใหญ่,ดั่งใจหวัง,ตวาดก้อง,ร้องเปรี้ยง,ขึ้นเสียงดัง,กูนึกหวัง,ว่าจะดี,มีปัญญา
