w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
กำแพงทำ,ด้วยศิลา,หนาสนัด,รอบจังหวัด,นคเรศ,เขตสถาน,สะพรั่งพร้อม,โหรา,พฤฒาจารย์,มีทหาร,สิบหมื่น,พื้นฉกรรจ์,บ้านเศรษฐี,มีทรัพย์,นับด้วยโกฏิ,เกิดประโยชน์,มั่งมี,ดีขยัน,แต่เมืองขึ้น,กษัตรา,ก็กว่าพัน,เรือกำปั่น,ทุกประเทศ,เขตนคร
บ้านเศรษฐี,มีทรัพย์,นับด้วยโกฏิ,เกิดประโยชน์,มั่งมี,ดีขยัน,แต่เมืองขึ้น,กษัตรา,ก็กว่าพัน,เรือกำปั่น,ทุกประเทศ,เขตนคร,บ้างไปมา,ค้าขาย,มิได้ขาด,ประชาราษฎร์,สุโข,สโมสร,ก็อิ่มเอม,เปรมปรา,สถาพร,ทั่วนคร,ไพบูลย์,จำรูญเรือง
มีสนม,กรมใน,วิไลลักษณ์,ประไพพักตร์,พริ้มเพริศ,ดูเฉิดฉิน,ทั้งเอวองค์,ทรงศอ,ลอออินทร์,เหมือนกินริน,เยื้องย่าง,สำอางตา,ดั่งดาวล้อม,ศศิธร,จรกระจ่าง,ส่องสว่าง,อำพน,บนเวหา,เฉลิมยศ,ไทท้าว,เจ้าพารา,ดั่งพระยา,จักรพรรดิ,สวัสดี
ดั่งดาวล้อม,ศศิธร,จรกระจ่าง,ส่องสว่าง,อำพน,บนเวหา,เฉลิมยศ,ไทท้าว,เจ้าพารา,ดั่งพระยา,จักรพรรดิ,สวัสดี,พระอิ่มเอม,เปรมปรา,เป็นผาสุก,นิราศทุกข์,อิศโร,ดั่งโกสีย์,มีเอกองค์,นงนุช,พระบุตรี,นวลฉวี,เปล่งปลั่ง,ดั่งสุวรรณ
อันองค์ท้าว,เจ้าบุรินทร์,ปิ่นพิภพ,ขจรจบ,ทุกประเทศ,เขตสถาน,ก็เลื่องลือ,ชื่อเสียงมา,นมนาน,ทุกถิ่นฐาน,เกรงเดช,ทุกเขตคัน,พวกพานิช,ไปมา,เที่ยวค้าขาย,แสนสบาย,ปรีดิ์เปรม,เกษมสันต์,พวกเศรษฐี,รับขึ้นไว้,ขายทุกวัน,หมดด้วยกัน,ตึกห้าง,เขาตั้งราย
พวกพานิช,ไปมา,เที่ยวค้าขาย,แสนสบาย,ปรีดิ์เปรม,เกษมสันต์,พวกเศรษฐี,รับขึ้นไว้,ขายทุกวัน,หมดด้วยกัน,ตึกห้าง,เขาตั้งราย,คอยรับของ,ลูกค้า,แลวาณิช,สำราญจิต,หมดทุกบ้าน,ตั้งร้านขาย,ปราศจาก,คนพาล,สำราญกาย,ไม่วุ่นวาย,มั่งคั่ง,ทั้งนคร
คอยรับของ,ลูกค้า,แลวาณิช,สำราญจิต,หมดทุกบ้าน,ตั้งร้านขาย,ปราศจาก,คนพาล,สำราญกาย,ไม่วุ่นวาย,มั่งคั่ง,ทั้งนคร,ข่าวระบือ,ลือพระนุช,บุตรท่านท้าว,ว่างามราว,กะอนงค์,องค์อัปสร,ทุกประเทศ,เขตแคว้น,แดนนคร,มาง้องอน,ขออนงค์,องค์ธิดา
ข่าวระบือ,ลือพระนุช,บุตรท่านท้าว,ว่างามราว,กะอนงค์,องค์อัปสร,ทุกประเทศ,เขตแคว้น,แดนนคร,มาง้องอน,ขออนงค์,องค์ธิดา,ท้าวเธอไม่,ให้ปัน,ด้วยกันหมด,ไม่สมยศ,สมชาติ,วาสนา,แต่มาง้อ,ขออนงค์,องค์ธิดา,ท้าวเธอว่า,มิใช่เนื้อ,เชื้อตระกูล
ท้าวเธอไม่,ให้ปัน,ด้วยกันหมด,ไม่สมยศ,สมชาติ,วาสนา,แต่มาง้อ,ขออนงค์,องค์ธิดา,ท้าวเธอว่า,มิใช่เนื้อ,เชื้อตระกูล,ไม่ประสงค์,จงใจ,ไว้เป็นเขย,อย่าพูดเลย,เร่งไป,จากไอศูรย์,ไม่คบค้า,พวกระยำ,ต่ำตระกูล,จะเสื่อมสูญ,ศักดิ์ไป,ไม่นิยม
ไม่ประสงค์,จงใจ,ไว้เป็นเขย,อย่าพูดเลย,เร่งไป,จากไอศูรย์,ไม่คบค้า,พวกระยำ,ต่ำตระกูล,จะเสื่อมสูญ,ศักดิ์ไป,ไม่นิยม,ทุกพารา,ก็ไม่รอ,มาขอสู่,ท้าวเธอขู่,เสียออกยับ,ทั้งทับถม,ทุกบ้านเมือง,เคืองขัด,อัดอารมณ์,ต้องเกรียมกรม,ฟังแต่ชื่อ,ลือขจร
