w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ถึงลำใหญ่,ให้จอด,ทอดประทับ,จุดคบรับ,รายทาง,สว่างไสว,จึงเชิญองค์,พระเจ้าอา,ให้คลาไคล,ไปเก๋งใหญ่,ห้าห้อง,เป็นช่องชั้น,เชิญให้นั่ง,ยังที่,เก้าอี้เอี่ยม,มีพรมเจียม,ปูปัด,ล้วนจัดสรร,แขกฝรั่ง,นั่งล้อม,อยู่พร้อมกัน,เหมือนกลางวัน,แจ่มแจ้ง,ด้วยแสงไฟ
ส่วนสุวรรณ,มาลี,ศรีสวัสดิ์,คอยกษัตริย์,ทรงยศ,โอรสา,กำสรดเศร้า,เช้าเย็น,เขม่นตา,โอ้ลูกยา,ขัดขวาง,เป็นอย่างไร,หรือเสียทัพ,อัปรา,แก่ข้าศึก,อนาถนึก,นั่งคอย,ละห้อยไห้,จนพลบค่ำ,ซ้ำโศก,สลดใจ,อยู่แต่ใน,แท่นสถิต,ปิดทวาร
หรือเสียทัพ,อัปรา,แก่ข้าศึก,อนาถนึก,นั่งคอย,ละห้อยไห้,จนพลบค่ำ,ซ้ำโศก,สลดใจ,อยู่แต่ใน,แท่นสถิต,ปิดทวาร,พอได้ยิน,เสียงเคาะ,เกาะกักกัก,พระลูกรัก,เรียกหา,นางขาขาน,ดีพระทัย,ไขสลัก,ชักลูกดาล,อุ้มกุมาร,ขึ้นบนเตียง,เคียงประคอง
พอได้ยิน,เสียงเคาะ,เกาะกักกัก,พระลูกรัก,เรียกหา,นางขาขาน,ดีพระทัย,ไขสลัก,ชักลูกดาล,อุ้มกุมาร,ขึ้นบนเตียง,เคียงประคอง,นางกอดจูบ,ลูกรัก,แล้วรับขวัญ,ดูผิวพรรณ,ผมเผ้า,พ่อเศร้าหมอง,แม่คอยเจ้า,เช้าเย็น,เขม้นมอง,พ่อเลิกกอง,ทัพมาแล้ว,หรือแก้วตา
สินสมุทร,พูดเพราะ,ฉอเลาะแม่,ลูกนึกแน่,ว่าพระองค์,คงคอยท่า,ฉันออกไป,ได้ขึ้นรบ,พบพระอา,เจียนจะฆ่า,กันม้วย,ลงด้วยกัน,แล้วบอกแม่,แต่ต้น,จนได้กลับ,เดี๋ยวนี้อา,มากับ,กระหม่อมฉัน,ถ้าเธอถาม,ความขำ,ที่สำคัญ,ช่วยผ่อนผัน,พูดให้ถูก,กับลูกยา
ยุพยง,ทรงฟัง,พระหน่อนาถ,แสนฉลาด,พูดจา,อัชฌาสัย,นางนึกยิ้ม,พริ้มพราย,ละอายใจ,จะพูดไม่,เต็มปาก,วิบากกรรม,แต่เกิดมา,อายุ,ถึงเพียงนี้,ยังไม่มี,ผู้ชาย,มากรายกล้ำ,กลับเป็น,ม่ายลูกติด,เพราะปิดงำ,ถ้าสมคำ,ว่าไว้,ก็ไม่อาย
แต่เกิดมา,อายุ,ถึงเพียงนี้,ยังไม่มี,ผู้ชาย,มากรายกล้ำ,กลับเป็น,ม่ายลูกติด,เพราะปิดงำ,ถ้าสมคำ,ว่าไว้,ก็ไม่อาย,แม้นมิได้,กันกับพ่อ,พระหน่อนาถ,เห็นสิ้นวา,สนาน้อง,เป็นสองม่าย,ในชาตินี้,มิอยากอยู่,จะสู้ตาย,แต่นึกอาย,ลูกยา,แล้วพาที
แม้นมิได้,กันกับพ่อ,พระหน่อนาถ,เห็นสิ้นวา,สนาน้อง,เป็นสองม่าย,ในชาตินี้,มิอยากอยู่,จะสู้ตาย,แต่นึกอาย,ลูกยา,แล้วพาที,ซึ่งแก้วตา,ว่าเกิด,ในอกแม่,เหมือนช่วยแก้,กู้หน้า,เป็นราศี,จะให้รับ,ว่าบิดา,เป็นสามี,ที่ข้อนี้,กลัวจะอาย,เมื่อปลายมือ
กุมารนอบ,ตอบความ,ตามกระแส,รูปเหมือนแม่,นี้หรือชาย,จะหน่ายหนี,แม้นพบปะ,พระไม่ว่า,เป็นสามี,พระแม่ตี,ฉันให้ตาย,ด้วยไม้เรียว,พระเจ้าอา,มาคอย,อยู่ข้างนอก,เสด็จออก,ให้ประสบ,พบประเดี๋ยว,โปรดประทาน,ว่ากล่าว,เสียคราวเดียว,จะได้เที่ยว,ตามติด,พระบิดา
สงสารนุช,บุตรี,ศรีสวัสดิ์,อายอุทัจ,ที่จะออก,ไปนอกฝา,ไม่แต่งองค์,ทรงเครื่อง,ประดับประดา,ทรงแต่ผ้า,นุ่งห่ม,พอสมควร,ครั้นเสร็จสรรพ,ลับล่อ,ให้ท้อถอย,พระหน่อน้อย,เคียงองค์,ทรงพระสรวล,เห็นแม่เลี้ยง,เลี่ยงหลบ,เฝ้ารบกวน,นางเห็นจวน,ดึกเกิน,ดำเนินมา
ลดพระองค์,ลงเชิญ,ให้มานั่ง,บนบัลลังก์,ลายทอง,อันผ่องใส,คำนับนาง,ต่างพี่,ด้วยดีใจ,นางรับไหว้,อนุชา,แล้วพาที,กุมารา,มาบอก,ดอกจึงรู้,ว่าโจมจู่,รบพุ่ง,ถึงกรุงศรี,พระทรงยศ,งดโทษ,โปรดปรานี,อย่าราคี,เคืองขัด,ในนัดดา
กุมารา,มาบอก,ดอกจึงรู้,ว่าโจมจู่,รบพุ่ง,ถึงกรุงศรี,พระทรงยศ,งดโทษ,โปรดปรานี,อย่าราคี,เคืองขัด,ในนัดดา,พลางพินิจ,พิศดู,พระรูปร่าง,ทั้งแก้มคาง,ขนงเนตร,เหมือนเชษฐา,เห็นมั่นคง,องค์พระ,อนุชา,ทำพูดจา,ไต่ถาม,ความนคร
ดูเหมือนสาว,ราวสัก,ยี่สิบถ้วน,ทั้งน้ำนวล,ผิวผ่อง,เป็นสองสี,แต่ลูกยา,อายุ,ได้แปดปี,นางจะมี,ลูกเต้า,แต่เท่าไร,รำจวนจิต,พิศดู,เป็นครู่พัก,แล้วกลับหัก,หวนห้าม,ความสงสัย,ถึงอ่อนแก่,แต่เป็นที่,พี่สะใภ้,เราเป็นน้อง,ต้องไหว้,เป็นไรมี
รำจวนจิต,พิศดู,เป็นครู่พัก,แล้วกลับหัก,หวนห้าม,ความสงสัย,ถึงอ่อนแก่,แต่เป็นที่,พี่สะใภ้,เราเป็นน้อง,ต้องไหว้,เป็นไรมี,ดำริพลาง,ทางว่า,ข้ามาเฝ้า,จะเชิญเข้า,รมจักร,เป็นศักดิ์ศรี,ให้อุ่นใจ,ไพร่ฟ้า,ทั้งธานี,ว่าพระพี่,พาหลาน,มาพานพบ
ดำริพลาง,ทางว่า,ข้ามาเฝ้า,จะเชิญเข้า,รมจักร,เป็นศักดิ์ศรี,ให้อุ่นใจ,ไพร่ฟ้า,ทั้งธานี,ว่าพระพี่,พาหลาน,มาพานพบ,พอพหล,พลนิกร,ได้ผ่อนพัก,แล้วจึงจัก,เกณฑ์กำปั่น,เข้าบรรจบ,เลียบให้รอบ,ขอบฟาก,มหรณพ,ไม่พานพบ,พี่ยา,ไม่มาวัง
นางฟังคำ,อ้ำอึ้ง,ตะลึงคิด,จะเบือนบิด,ก็ไม่ได้,ดังใจหวัง,มิไปกับ,อนุชา,ก็น่าชัง,ดูเหมือนดัง,เด็ดขาด,ญาติกา,จึงตรัสตอบ,ขอบคุณ,การุญรัก,พระนับศักดิ์,สุริย์วงศ์,ลงมาหา,จะตามไป,ไม่ขัด,พระอัชฌา,ตามประสา,ซื่อตรง,เหมือนวงศ์วาน
แต่เช้าตรู่,กู่เกณฑ์,เรือที่นั่ง,ให้พร้อมพรั่ง,ดั้งกัน,จะผันผาย,แล้วลาพระ,อนุชา,พาลูกชาย,เข้าห้องท้าย,ไสยาสน์,อาสน์สุวรรณ,พอแสงทอง,ส่องสว่าง,กระจ่างฟ้า,อังกุหร่า,เรียกพหล,พลขันธ์,ลงประจำ,ลำที่นั่ง,ทั้งดั้งกัน,เป็นคู่คั่น,เคียงเคียง,เรียงเรียงราย
ศรีสุวรรณ,อัญชลี,พี่สะใภ้,กุมารไหว้,จอมกษัตริย์,รับหัตถา,แล้วตามนาง,ย่างเยื้อง,ชำเลืองมา,พวกโยธา,แวดล้อม,อยู่พร้อมเพรียง,สามพระองค์,ลงร่วม,เรือที่นั่ง,ทหารตั้ง,โห่ลั่น,สนั่นเสียง,ประโคมฆ้อง,กลองแตร,แซ่สำเนียง,ออกรายเรียง,ซ้ายขวา,เป็นตาริ้ว
สามพระองค์,ลงร่วม,เรือที่นั่ง,ทหารตั้ง,โห่ลั่น,สนั่นเสียง,ประโคมฆ้อง,กลองแตร,แซ่สำเนียง,ออกรายเรียง,ซ้ายขวา,เป็นตาริ้ว,ถึงร่องทาง,กางใบ,ขึ้นใส่เสา,เวลาเช้า,ลมเรื่อย,เฉื่อยเฉื่อยฉิว,ทั้งกองนำ,ลำทรง,ใส่ธงปลิว,เป็นแถวทิว,เทือกมา,ในสาคร
ถึงร่องทาง,กางใบ,ขึ้นใส่เสา,เวลาเช้า,ลมเรื่อย,เฉื่อยเฉื่อยฉิว,ทั้งกองนำ,ลำทรง,ใส่ธงปลิว,เป็นแถวทิว,เทือกมา,ในสาคร,ตะวันคล้อย,หน่อยหนึ่ง,ถึงปากน้ำ,ต้องเรียงลำ,เรือแห่,แซ่สลอน,สำเนียงโห่,โยธา,พลากร,ใกล้นคร,คนตื่น,เสียงครื้นครึก
