w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวกลับ,จับเรื่อง,เมืองผลึก,ยังว่างศึก,สงัดเหตุ,ทุกเขตขัณฑ์,พระอภัย,ได้สำราญ,มานานครัน,กับสุวรรณ,มาลี,นิฤมล,ตั้งแต่ใช้,ให้พระน้อง,กับหน่อนาถ,ไปเฝ้าบาท,บิตุเรศ,ฟังเหตุผล,เป็นปีหนึ่ง,จึงได้แจ้ง,แห่งยุบล,ด้วยสานน,พราหมณ์ถือ,หนังสือมา
พระทราบเรื่อง,เปลื้องทรวง,ที่ห่วงหลัง,ด้วยพร้อมพรั่ง,เผ่าพงศ์,พระวงศา,จึงปลดเปลื้อง,เครื่องทร,งอลงการ์,ประทานสาน,นพราหมณ์,ด้วยความรัก,ทั้งพวกไพร่,ได้บำเหน็จ,แล้วเสร็จสรรพ,ทูลลากลับ,ล่องลม,ไปรมจักร,พระโฉมยง,องค์อภัย,วิไลลักษณ์,บำรุงรัก,ราษฎร,ไม่ร้อนรน
ทั้งพวกไพร่,ได้บำเหน็จ,แล้วเสร็จสรรพ,ทูลลากลับ,ล่องลม,ไปรมจักร,พระโฉมยง,องค์อภัย,วิไลลักษณ์,บำรุงรัก,ราษฎร,ไม่ร้อนรน,แล้วรางวัล,บรรดา,สานุศิษย์,ซึ่งตามติด,ปรนนิบัติ,เมื่อขัดสน,ล้วนจีนจาม,พราหมณ์แขก,ฝรั่งปน,ทั้งร้อยคน,คู่ยาก,ลำบากมา
แล้วรางวัล,บรรดา,สานุศิษย์,ซึ่งตามติด,ปรนนิบัติ,เมื่อขัดสน,ล้วนจีนจาม,พราหมณ์แขก,ฝรั่งปน,ทั้งร้อยคน,คู่ยาก,ลำบากมา,ประทานเมีย,สาวสาว,ขาวน้อยน้อย,ถ้วนทั้งร้อย,รูปงาม,ตามภาษา,กับกำปั่น,บรรทุก,เกลือข้าวปลา,ทั้งเงินห้า,ร้อยทั่ว,ทุกตัวคน
ประทานเมีย,สาวสาว,ขาวน้อยน้อย,ถ้วนทั้งร้อย,รูปงาม,ตามภาษา,กับกำปั่น,บรรทุก,เกลือข้าวปลา,ทั้งเงินห้า,ร้อยทั่ว,ทุกตัวคน,ให้ไปอยู่,บูรีรอบ,ขอบประเทศ,คอยแจ้งเหตุ,ตื้นลึก,ศึกสิงหล,ให้มีไพร่,ไว้สำหรับ,อยู่กับตน,ทั้งร้อยคน,คนละร้อย,ไม่น้อยใจ
ฝ่ายจีนจาม,พราหมณ์ฝรั่ง,แขกอังกฤษ,สุจริต,รักพระองค์,ไม่สงสัย,ได้กำปั่น,ภรรยา,ทั้งข้าไท,เหมือนเกิดใหม่,มั่งมี,ยินดีนัก,ต่างทูลว่า,ถ้าแม้น,เมืองผลึก,ต้องทำศึก,กับลังกา,อาณาจักร,จะเจ็บแค้น,แทนพระคุณ,การุญรัก,สาพิภักดิ์,ต่อเจ้า,กินข้าวเกลือ
ต่างทูลว่า,ถ้าแม้น,เมืองผลึก,ต้องทำศึก,กับลังกา,อาณาจักร,จะเจ็บแค้น,แทนพระคุณ,การุญรัก,สาพิภักดิ์,ต่อเจ้า,กินข้าวเกลือ,แล้วทูลลา,พาอนงค์,ลงกำปั่น,อยู่ห้องกั้น,เก๋งท้าย,สบายเหลือ,ทั้งไพร่พล,คนใช้,ที่ในเรือ,มีห้องนอน,หมอนเสื่อ,สบายใจ
แล้วทูลลา,พาอนงค์,ลงกำปั่น,อยู่ห้องกั้น,เก๋งท้าย,สบายเหลือ,ทั้งไพร่พล,คนใช้,ที่ในเรือ,มีห้องนอน,หมอนเสื่อ,สบายใจ,พอลมดี,คลี่ใบ,ขึ้นใส่รอก,ต่างแล่นออก,อ่าวมหา,ชลาไหล,ด้วยเจนทาง,กลางคงคา,เคยมาไป,ต่างใช้ใบ,แยกย้าย,ไปรายเรียง
พอลมดี,คลี่ใบ,ขึ้นใส่รอก,ต่างแล่นออก,อ่าวมหา,ชลาไหล,ด้วยเจนทาง,กลางคงคา,เคยมาไป,ต่างใช้ใบ,แยกย้าย,ไปรายเรียง,พวกจีนแล่น,แผนที่,ตะวันออก,ออกเส้นนอก,แหลมเรียว,เลี้ยวเฉลียง,ไปกึงตั๋ง,กังจิ๋ว,จุนติ๋วเซียง,เข้าลัดเลี่ยง,อ้ายมุ้ย,แล่นฉุยมา
ที่จากบ้าน,นานเหลือ,พวกเรือแตก,จนเมียแปลก,ผัวรัก,ไม่ทักผัว,ที่ถึงค่ำ,ร่ำเรียก,อยู่ริมรั้ว,ก็กลับกลัว,ว่าปีศาจ,ไม่อาจรับ,ที่เรือเสีย,เมียหมาย,ตายเป็นผี,จนเขามี,ผัวใหม่,พอได้กลับ,ทั้งสองข้าง,ต่างกระดาก,ปากงับงับ,บ้างร้องฟ้อง,ต้องปรับ,จับชู้เมีย
ที่เรือเสีย,เมียหมาย,ตายเป็นผี,จนเขามี,ผัวใหม่,พอได้กลับ,ทั้งสองข้าง,ต่างกระดาก,ปากงับงับ,บ้างร้องฟ้อง,ต้องปรับ,จับชู้เมีย,ที่เมียมี,ขี้หึง,พอถึงรั้ว,ก็แคลงผัว,มิอยากเชื่อ,ว่าเรือเสีย,รู้ว่าพา,มาใหม่,เหมือนไฟเลีย,ต้องปลอบเมีย,แทบทั่ว,ทุกตัวคน
เห็นหลานมาก,อยากเลี้ยง,เข้าเคียงข้าง,พระทัยนาง,นึกนิยม,ชมลูกเขย,แล้วว่าดี,มีถม,ดอกนมเนย,ขอให้เคย,คู่แฝด,สักแปดคราว,แล้วเลือกสรร,บรรดา,นางข้าหลวง,ดูงามท่วง,ทีละมุน,พึ่งรุ่นสาว,ให้เห่เรื่อย,เฉื่อยฉ่ำ,ทุกค่ำเช้า,สำเนียงราว,เรไร,ในไพรวัน
แล้วเลือกสรร,บรรดา,นางข้าหลวง,ดูงามท่วง,ทีละมุน,พึ่งรุ่นสาว,ให้เห่เรื่อย,เฉื่อยฉ่ำ,ทุกค่ำเช้า,สำเนียงราว,เรไร,ในไพรวัน,ทั้งพี่เลี้ยง,นางนม,ล้วนสมศักดิ์,บำรุงรัก,ตื่นหลับ,เฝ้ารับขวัญ,พระอู่ทอง,สองอู่,เป็นคู่กัน,ทุกคืนวัน,เวียนระวัง,เป็นกังวล
ให้พอประ,ทังยังชั่ว,ตั้งตัวได้,หมายจะไป,ทำศึก,ไม่นึกหนี,ให้เกณฑ์คน,พลเมือง,เอกโทตรี,บรรดามี,มาระดม,เข้าสมทบ,แต่ทัพหน้า,ห้าแสน,ถือแหลนหลาว,ทั้งปืนยาว,ปืนสั้น,เข้าบรรจบ,ยังปีกป้อง,กองหลวง,ควงเข้างบ,ทหารรบ,ห้าหมื่น,พื้นฉกรรจ์
แต่ทัพหน้า,ห้าแสน,ถือแหลนหลาว,ทั้งปืนยาว,ปืนสั้น,เข้าบรรจบ,ยังปีกป้อง,กองหลวง,ควงเข้างบ,ทหารรบ,ห้าหมื่น,พื้นฉกรรจ์,ทั้งกองหลัง,รั้งท้าย,ก็หลายแสน,ล้วนปืนแม่น,มีแรง,แข็งขยัน,มารวมรอม,พร้อมหมด,กำหนดวัน,ใครไม่ทัน,โทษา,ถึงผ่าทรวง
พระอภัย,ได้ความ,ให้ขามศึก,อุตส่าห์ตรึก,ตรองอุบาย,เป็นหลายเล่ห์,จะรบพุ่ง,กรุงไกร,ใกล้ทะเล,ให้ว้าเหว่,วิญญาณ์,เอกากาย,เป็นห่วงหลัง,ระวังหน้า,หนักหนานัก,พระน้องรัก,ลูกน้อย,ก็คอยหาย,ยิ่งตรองตรึก,นึกไป,ไม่สบาย,จึงภิปราย,ปรึกษา,นางวาลี
เป็นห่วงหลัง,ระวังหน้า,หนักหนานัก,พระน้องรัก,ลูกน้อย,ก็คอยหาย,ยิ่งตรองตรึก,นึกไป,ไม่สบาย,จึงภิปราย,ปรึกษา,นางวาลี,ศึกมายั้ง,ตั้งกระบวน,จะจวนข้าม,มาสงคราม,รบพุ่ง,ถึงกรุงศรี,จะจัดแจง,แต่งทหาร,ออกต้านตี,หรือจะหนี,นางเห็น,เป็นอย่างไร
ส่วนวาลี,ปรีชา,ปัญญาหญิง,เป็นยอดยิ่ง,ยิ้มย่อง,สนองไข,จะฟันแทง,แย้งยิง,ออกชิงชัย,สงสารไพร่,ก็จะม้วย,ลงด้วยกัน,แม้นลวงล่อ,พอให้ได้,ชัยชนะ,ก็เห็นจะ,ทำได้,ใจหม่อมฉัน,ขอพระองค์,จงเป็นกอง,ออกป้องกัน,คุมกำปั่น,แปดร้อย,คอยระวัง
แม้นลวงล่อ,พอให้ได้,ชัยชนะ,ก็เห็นจะ,ทำได้,ใจหม่อมฉัน,ขอพระองค์,จงเป็นกอง,ออกป้องกัน,คุมกำปั่น,แปดร้อย,คอยระวัง,แม้นสงคราม,ตามตี,จงหนีหลบ,ไปวันหนึ่ง,จึงค่อยทบ,ตลบหลัง,มาปากอ่าว,ก้าวสกัด,ตัดกำลัง,ให้พร้อมพรั่ง,ทั้งทัพรบ,สมทบกัน
แม้นสงคราม,ตามตี,จงหนีหลบ,ไปวันหนึ่ง,จึงค่อยทบ,ตลบหลัง,มาปากอ่าว,ก้าวสกัด,ตัดกำลัง,ให้พร้อมพรั่ง,ทั้งทัพรบ,สมทบกัน,ข้าจะรับ,จับท้าว,เจ้าสิงหล,ด้วยเล่ห์กล,โอนอ่อน,คิดผ่อนผัน,นางทูลความ,ตามปัญญา,สารพัน,ทั้งสุวรรณ,มาลี,เห็นดีจริง
