w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายจอมพงศ์,องค์อา,อยู่หน้าป้อม,เห็นพรั่งพร้อม,ไพร่พหล,พลขันธ์,สั่งหน่อนาถ,ราชนัดดา,อยู่ช้าพลัน,ออกช่วยกัน,ทันเห็น,จะเป็นการ,สินสมุทร,สุดสาคร,ออกต้อนไพร่,ทั้งหัสไชย,กฤษณา,ล้วนกล้าหาญ,ต่างทรงสิงห์,มิ่งม้า,อาชาชาญ,ตีฆ้องขาน,โห่ลั่นเสียง,ครั่นครึก
พวกในค่าย,ไล่ทหาร,ขึ้นราญรับ,บ้างสวนทัพ,คอยแทง,ล้วนแข็งขัน,บ้างปล่อยตับ,ทัพชนวน,บ้างสวนควัน,พวกคนธรรพ์,แทงฟาด,ด้วยสาตรา,ถอนทลาย,ค่ายพัง,ฝรั่งแขก,เข้าลุยแหลก,แหกค่าย,เข้าซ้ายขวา,ไล่คนธรรพ์,กันลง,ในคงคา,ฝ่ายพวกฝา,หรั่งรุม,ตะลุมบอน
ถอนทลาย,ค่ายพัง,ฝรั่งแขก,เข้าลุยแหลก,แหกค่าย,เข้าซ้ายขวา,ไล่คนธรรพ์,กันลง,ในคงคา,ฝ่ายพวกฝา,หรั่งรุม,ตะลุมบอน,ด้วยพวกเพชร,กำพล,ผู้คนน้อย,บ้างลงลอย,น้ำหนี,บ้างขี่ขอน,พวกทัพเรือ,เหลือพหล,พลนิกร,ต่างรีบร้อน,ถอนสมอ,ขันช่อใบ
ข้าทั้งสาม,ความผิด,ได้คิดคด,ทรยศ,โยโส,ขอโทษา,จะขอเป็น,เกือกทอง,รองบาทา,สนองคุณ,มุลิกา,ข้างหน้าไป,ศรีสุวรรณ,ครั้นเห็น,พระลูกหลาน,แสนสงสาร,เสนหา,ตรัสปราศรัย,แต่หนหลัง,ยังเยาว์,คิดเบาใจ,เดี๋ยวนี้ใหญ่,อย่าให้เป็น,เหมือนเช่นนั้น
ศรีสุวรรณ,ครั้นเห็น,พระลูกหลาน,แสนสงสาร,เสนหา,ตรัสปราศรัย,แต่หนหลัง,ยังเยาว์,คิดเบาใจ,เดี๋ยวนี้ใหญ่,อย่าให้เป็น,เหมือนเช่นนั้น,แล้วแย้มเยื้อน,เอื้อนอรรถ,ดำรัสสอน,สินสมุทร,สุดสาคร,คิดผ่อนผัน,แล้วให้ว,ลาวายุ,พัฒน์หัสกัน,อภิวันท์,สินสมุทร,สุดสาคร
แล้วแย้มเยื้อน,เอื้อนอรรถ,ดำรัสสอน,สินสมุทร,สุดสาคร,คิดผ่อนผัน,แล้วให้ว,ลาวายุ,พัฒน์หัสกัน,อภิวันท์,สินสมุทร,สุดสาคร,แล้วก็ให้,ไหว้พระ,หัสไชยว่า,เขาเป็นอา,นะจงฟัง,เธอสั่งสอน,สามรับสั่ง,บังคม,ประนมกร,ต่างอวยพร,ภิญโญ,เดโชชัย
ฝ่ายฝรั่ง,มังคลา,ซึ่งล่าทัพ,คอยรอรับ,เรือพหล,พลขันธ์,ถึงเกาะใหญ่,ใต้ลังกา,ทางห้าวัน,จึงหยุดจอด,ทอดกำปั่น,เป็นหลั่นลอย,ที่เรือแตก,แยกคลาด,ตรึงกราดเหล็ก,ทั้งเรือเล็ก,เรือใหญ่,เรือใช้สอย,ให้นับเรือ,เหลือตาม,มาสามร้อย,ตั้งรอคอย,กองทัพ,หยุดยับยั้ง
ที่เรือแตก,แยกคลาด,ตรึงกราดเหล็ก,ทั้งเรือเล็ก,เรือใหญ่,เรือใช้สอย,ให้นับเรือ,เหลือตาม,มาสามร้อย,ตั้งรอคอย,กองทัพ,หยุดยับยั้ง,คนทั้งหลาย,นายไพร่,เจ็บไข้ผอม,คิดรวมรอม,พร้อมทัพ,จะกลับหลัง,สิ้นข้าวปลา,พากันต้ม,ขนมปัง,องค์พระมัง,คลาอุ,ราระกำ
คนทั้งหลาย,นายไพร่,เจ็บไข้ผอม,คิดรวมรอม,พร้อมทัพ,จะกลับหลัง,สิ้นข้าวปลา,พากันต้ม,ขนมปัง,องค์พระมัง,คลาอุ,ราระกำ,เป็นไข้ใจ,ไม่มีสุข,ด้วยทุกข์ร้อน,จะนั่งนอน,ถอนสะอื้น,ทุกคืนค่ำ,ให้หิวโหย,โรยรา,จนหน้าดำ,บาทหลวงพร่ำ,นั่งสอน,ให้หย่อนคลาย
เป็นไข้ใจ,ไม่มีสุข,ด้วยทุกข์ร้อน,จะนั่งนอน,ถอนสะอื้น,ทุกคืนค่ำ,ให้หิวโหย,โรยรา,จนหน้าดำ,บาทหลวงพร่ำ,นั่งสอน,ให้หย่อนคลาย,อย่าทุกข์นัก,หักจิต,คิดมานะ,อุตสาหะ,จะได้สม,อารมณ์หมาย,เมื่อทัพแตก,แรกหนี,มีแต่กาย,เที่ยวขวนขวาย,ร่ายเร่,พเนจร
