w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พระวลา,ตาแล,ทำแบหัตถ์,นางแจ้งอรรถ,หยิบหมาก,มาจากขัน,วางแล้วแล,แบมือ,กระพือควัน,ต่างผูกพัน,พิสมัย,นัยนา,พระปิดเนตร,เหตุจะถาม,ถึงนามบ้าน,นางตั้งพาน,ขันน้ำทำ,ปริศนา,ครั้นเสร็จกิจ,พิธี,ต่างลีลา,พระกลับมา,ถิ่นฐาน,รำคาญใจ
พระปิดเนตร,เหตุจะถาม,ถึงนามบ้าน,นางตั้งพาน,ขันน้ำทำ,ปริศนา,ครั้นเสร็จกิจ,พิธี,ต่างลีลา,พระกลับมา,ถิ่นฐาน,รำคาญใจ,จึงไปเรือน,เพื่อนพราหมณ์,สามสหาย,บอกอุบาย,พรายแพร่ง,แถลงไข,เหมือนทำใบ้,ไต่ถาม,บอกความใน,ว่าบ้านใกล้,นัที,มีสะพาน
พระรู้แจ้ง,แหล่งหลัก,รู้จักชื่อ,เห็นสุดมือ,มีสมบัติ,เราขัดขวาง,กลับมาตึก,นึกหมาย,เสียดายนาง,จะทำอย่าง,ไรหนอ,คิดท้อใจ,พอจวนเย็น,เจนธนู,ครูมาถึง,พูดจาจึง,บอกแจ้ง,แถลงไข,ให้รู้ความ,ตามประสงค์,จำนงใน,ได้บอกใบ้,ใช้ปัญญา,น่าเสียดาย
พอจวนเย็น,เจนธนู,ครูมาถึง,พูดจาจึง,บอกแจ้ง,แถลงไข,ให้รู้ความ,ตามประสงค์,จำนงใน,ได้บอกใบ้,ใช้ปัญญา,น่าเสียดาย,เจนธนู,รู้เหตุ,ว่าเศรษฐี,เขามั่งมี,แม้นได้สม,อารมณ์หมาย,ได้พึ่งทรัพย์,ยับยั้ง,พอตั้งกาย,ถึงมากมาย,มันระวัง,ก็ช่างมัน
เจนธนู,รู้เหตุ,ว่าเศรษฐี,เขามั่งมี,แม้นได้สม,อารมณ์หมาย,ได้พึ่งทรัพย์,ยับยั้ง,พอตั้งกาย,ถึงมากมาย,มันระวัง,ก็ช่างมัน,จะพาไป,ให้ถึง,เหมือนหนึ่งนึก,วันนี้ดึก,เดือนบ่าย,จะผายผัน,แล้วอวยพร,สอนวิชา,สารพัน,ที่สำคัญ,เข้าออก,บอกอุบาย
เจนธนู,ครูพาว,ลาเสด็จ,ไม่ขามเข็ด,เข้าบ้าน,ท่านเศรษฐี,ขึ้นตึกค้น,จนทั่ว,ด้วยตัวดี,เห็นสาวรุ่น,บุญจารี,นอนที่เตียง,พอพบเห็น,เจนธนู,ครูก็กลับ,คนยังหลับ,เงียบเชียบ,ไม่เกรียบเสียง,วลายุ,ดาฝรั่ง,ขึ้นนั่งเคียง,แสงตะเกียง,แก้วสว่าง,กระจ่างโคม
พอพบเห็น,เจนธนู,ครูก็กลับ,คนยังหลับ,เงียบเชียบ,ไม่เกรียบเสียง,วลายุ,ดาฝรั่ง,ขึ้นนั่งเคียง,แสงตะเกียง,แก้วสว่าง,กระจ่างโคม,พินิจนาง,ช่างแฉล้ม,เหมือนแย้มยิ้ม,ดูนุ่มนิ่ม,แน่งน้อย,แช่มช้อยโฉม,ยังครัดเคร่ง,เปล่งปลั่ง,กำลังโลม,เมื่อพบนาง,อย่างจะโน้ม,เสน่ห์ใน
พินิจนาง,ช่างแฉล้ม,เหมือนแย้มยิ้ม,ดูนุ่มนิ่ม,แน่งน้อย,แช่มช้อยโฉม,ยังครัดเคร่ง,เปล่งปลั่ง,กำลังโลม,เมื่อพบนาง,อย่างจะโน้ม,เสน่ห์ใน,ยามเจ้าตื่น,ชื่นชม,ก็คมขำ,เมื่อหลับล้ำ,เลขา,จะหาไหน,พลางสวมสอด,กอดจูบ,โลมลูบไล้,นางหวาดไหว,หวีดฟื้น,กลับตื่นนอน
ยามเจ้าตื่น,ชื่นชม,ก็คมขำ,เมื่อหลับล้ำ,เลขา,จะหาไหน,พลางสวมสอด,กอดจูบ,โลมลูบไล้,นางหวาดไหว,หวีดฟื้น,กลับตื่นนอน,เห็นพระว,ลายุดา,จำหน้าแน่,ชำเลืองแล,หลีกกาย,สายสมร,พระอิงแนบ,แอบอุ้มกอด,กุมกร,นางคมค้อน,ขวยเขิน,สะเทิ้นใจ
เห็นพระว,ลายุดา,จำหน้าแน่,ชำเลืองแล,หลีกกาย,สายสมร,พระอิงแนบ,แอบอุ้มกอด,กุมกร,นางคมค้อน,ขวยเขิน,สะเทิ้นใจ,นี่อยู่อยู่,จู่มา,เวลาค่ำ,มิหนำซ้ำ,ลูบจับ,ทั้งหลับใหล,ยังไม่วาง,ช่างไม่เก้อ,เอออะไร,เดี๋ยวก็ได้,ร้องบอก,เขาดอกคะ
นี่อยู่อยู่,จู่มา,เวลาค่ำ,มิหนำซ้ำ,ลูบจับ,ทั้งหลับใหล,ยังไม่วาง,ช่างไม่เก้อ,เอออะไร,เดี๋ยวก็ได้,ร้องบอก,เขาดอกคะ,โอ้เนื้ออุ่น,บุญจารี,ของพี่เอ๋ย,เป็นบุญเคย,วาสนา,ให้มาปะ,เมื่อเข้าไป,ในโบสถ์,สมโภชพระ,เหมือนเจ้าจะ,รับรัก,จึงหักอาย
โอ้เนื้ออุ่น,บุญจารี,ของพี่เอ๋ย,เป็นบุญเคย,วาสนา,ให้มาปะ,เมื่อเข้าไป,ในโบสถ์,สมโภชพระ,เหมือนเจ้าจะ,รับรัก,จึงหักอาย,อุตส่าห์มา,หาน้อง,ในห้องตึก,ใจก็นึก,ว่าจะสม,อารมณ์หมาย,แม่ปลื้มใจ,ไม่เอ็นดู,ก็สู้ตาย,ตามแต่สาย,สุดสวาท,เถิดชาตินี้
