w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
อันเมืองน้อย,ร้อยเอ็ด,ประเทศท้าว,ขี้เกียจกล่าว,ยาวเฟื้อย,เหนื่อยใจหาย,ขึ้นบนฝั่ง,ตั้งเคียง,เรียงเรียงราย,เป็นหลายค่าย,ข้างฝั่ง,เกาะลังกา,พวกอยู่เกาะ,เงาะงวง,ทั้งปวงนั้น,พวกคนธรรพ์,ทั้งสหาย,หลายภาษา,ฝ่ายพวกพ้อง,กองทัพ,พระมังคลา,ตั้งริมท่า,ท้ายเมือง,จัดเครื่องเลี้ยง
พวกอยู่เกาะ,เงาะงวง,ทั้งปวงนั้น,พวกคนธรรพ์,ทั้งสหาย,หลายภาษา,ฝ่ายพวกพ้อง,กองทัพ,พระมังคลา,ตั้งริมท่า,ท้ายเมือง,จัดเครื่องเลี้ยง,ปลูกโรงใหญ่,ไว้สำหรับ,รับแขกนั้น,เป็นหลั่นหลั่น,ชั้นราย,ชายเฉลียง,เที่ยวกวาดเอา,ข้าวน้ำ,เป็นลำเลียง,จ่ายเสบียง,เลี้ยงแขก,แจกโยธา
เสาวคนธ์,มณฑา,ยุพานั้น,วายุพัฒน์,หัสกันพระ,กฤษณา,สิบเอ็ดองค์,จงกำกับ,ทัพโยธา,ถึงเวลา,ราตรี,ออกสี่ทิศ,เอาหยากเยื่อ,เชื้อไฟ,ดินใส่เคล้า,พากันเข้า,เผาค่าย,ให้ไฟติด,เห็นศึกเสือ,เหลือหลาม,หนักความคิด,อย่าให้ปิด,ทางรอบ,ขอบเขตคัน
เอาหยากเยื่อ,เชื้อไฟ,ดินใส่เคล้า,พากันเข้า,เผาค่าย,ให้ไฟติด,เห็นศึกเสือ,เหลือหลาม,หนักความคิด,อย่าให้ปิด,ทางรอบ,ขอบเขตคัน,วายุพัฒน์,นัดดาอา,สาสนอง,จะขอลอง,ฤทธิ์แรง,พระแสงขรรค์,ข้างทิศใต้,ค่ายข้า,จะฝ่าฟัน,ไปด้วยกัน,กับไอยักษ์,มีศักดา
วายุพัฒน์,นัดดาอา,สาสนอง,จะขอลอง,ฤทธิ์แรง,พระแสงขรรค์,ข้างทิศใต้,ค่ายข้า,จะฝ่าฟัน,ไปด้วยกัน,กับไอยักษ์,มีศักดา,ไม่เอาคน,พลไพร่,ไปเป็นห่วง,ให้ทั้งปวง,ไปสงคราม,ตามภาษา,ศรีสุวรรณ,นั้นเป็นพระ,อัยกา,ชอบอัชฌา,ชื่นช่วย,อำนวยพร
ไม่เอาคน,พลไพร่,ไปเป็นห่วง,ให้ทั้งปวง,ไปสงคราม,ตามภาษา,ศรีสุวรรณ,นั้นเป็นพระ,อัยกา,ชอบอัชฌา,ชื่นช่วย,อำนวยพร,พอราตรี,ตีฆ้อง,ยามสองถ้วน,แบ่งกระบวน,ทัพทหาร,ชาญสมร,หัสกันกับ,บิดา,สุดสาคร,ออกประตู,อุดร,คอยรอนราญ
ทั้งสี่นาง,ต่างรักษา,บนหน้าที่,คอยช่วยสี่,กองทัพ,รับอาสา,วายุพัฒน์,ถือพระขรรค์,อันศักดา,ขึ้นขี่บ่า,ยักษ์แรง,แกว่งกระบอง,ออกทิศใต้,ใกล้ค่าย,เห็นนายหมวด,ออกเดินตรวจ,พลขันธ์,ผันผยอง,อ้ายยักษ์หมี,ตีตาย,ลงก่ายกอง,ที่เหลือร้อง,เรียกกัน,สนั่นไป
ออกทิศใต้,ใกล้ค่าย,เห็นนายหมวด,ออกเดินตรวจ,พลขันธ์,ผันผยอง,อ้ายยักษ์หมี,ตีตาย,ลงก่ายกอง,ที่เหลือร้อง,เรียกกัน,สนั่นไป,พวกนายทัพ,ขับพล,อลหม่าน,ออกต่อต้าน,ตายยับ,รับไม่ไหว,ฝ่ายหน่อนาถ,ฟาดฟัน,พระขรรค์ชัย,ติดค่ายไหม้,วู่วาม,พลุ่งพลามโพลง
พวกนายทัพ,ขับพล,อลหม่าน,ออกต่อต้าน,ตายยับ,รับไม่ไหว,ฝ่ายหน่อนาถ,ฟาดฟัน,พระขรรค์ชัย,ติดค่ายไหม้,วู่วาม,พลุ่งพลามโพลง,เข้าค่ายไหน,ไฟลุก,ขึ้นทุกค่าย,ทั้งนายไพร่,หลบโลดโข,ยดโขยง,กระท่อมทับ,พลับพลา,หลังคาโรง,ไหม้โขมง,โพลงสว่าง,ดั่งกลางวัน
เหล่าพวกพล,คนธรรพ์,ป่วนปั่นวิ่ง,เพลิงก็ยิ่ง,พลุ่งโพลง,เสียงโผงผึง,ดินที่ใส่,ในตุ่มร้อน,รุมรึง,แตกตูมตึง,กึงกัง,ประดังกัน,ทัพลังกา,ฆ่าคน,อยู่จนรุ่ง,เต็มท้องทุ่ง,ที่ประเทศ,รอบเขตขัณฑ์,กลับเข้า,วังทั้งหลาย,ฝ่ายคนธรรพ์,สมทบกัน,ตั้งค่าย,ท้ายพารา
เผามันมั่ง,พังเข้า,เอาให้ได้,ช่วยกันไล่,ให้เหมือนกับ,ไล่จับกบ,ใส่ดินดำ,กำมะถัน,ให้ครันครบ,มัดเป็นคบ,ขว้างเข้าไป,ให้ไหม้ฮือ,คงฉิบหาย,ชายหญิง,ทั้งสิงหล,มันเป็นคน,ทนไฟ,ได้อยู่หรือ,ยิ่งเติมซ้ำ,พร่ำเพ้อ,คะเอออือ,เสียงอึงอื้อ,อัดแอ,จะแก้แค้น
พอมืดค่ำ,ย่ำฆ้อง,ยกกองทัพ,ออกคั่งคับ,เข้าประชิด,ข้างทิศใต้,บ้างโห่เร้า,เข้ารบ,พุ่งคบไฟ,พาดบันได,ไต่ตีน,ปีนกำแพง,พวกหน้าที่,ตีรัน,แทงฟัดฟาด,ข้าศึกสาด,ปืนลั่น,เกาทัณฑ์แผลง,พุ่งแหลน,หลาวง้าวทวน,ต่างสวนแทง,ชาวเมืองแย่ง,ยิงปืนเสียง,ครืนครึก
ศรีสุวรรณ,นั้นขึ้นยืน,ป้อมปืนใหญ่,ลูกหลานไล่,ไพร่ขึ้นรบ,ไม่หลบหนี,สะเทื้อนทั้ง,ลังกา,ทั่วธานี,ฝ่ายเทพิน,นิลกัณ,ฐีตรีพลำ,วิ่งมาดู,อยู่กับอา,ยืนหน้าป้อม,เห็นศึกล้อม,ลังกา,อยู่คลาคล่ำ,ได้วิชา,มาแต่พ่อ,บริกรรม,นึกในน้ำ,จิตกำจัด,โบกปัดไป
วิ่งมาดู,อยู่กับอา,ยืนหน้าป้อม,เห็นศึกล้อม,ลังกา,อยู่คลาคล่ำ,ได้วิชา,มาแต่พ่อ,บริกรรม,นึกในน้ำ,จิตกำจัด,โบกปัดไป,พวกไพร่พล,คนธรรพ์,คิดหวั่นหวาด,ที่ปีนพลาด,รากจุก,ลุกไม่ไหว,ต่างเหน็ดเหนื่อย,เมื่อยล้า,ระอาใจ,จนอุทัย,ใสสว่าง,ต่างรวนเร
ฝ่ายเงาะดู,มุนี,เห็นสีสัน,รู้เล่ห์ว่า,เทวัญ,กัลปังหา,แต่เงาะเป็น,เหลนหลาน,ท่านเทวา,สามสิทธา,เธอเป็นหน่อ,เกิดต่อเดียว,ดูหน้าตา,สารพางค์,เป็นข้างเงาะ,ต่างหัวเราะ,เรียกว่า,มาประเดี๋ยว,ฝ่ายพระเสาร์,เข่าคุก,ขนลุกเกรียว,กราบแล้วเลี้ยว,หลีกมา,หามุนี
ดูหน้าตา,สารพางค์,เป็นข้างเงาะ,ต่างหัวเราะ,เรียกว่า,มาประเดี๋ยว,ฝ่ายพระเสาร์,เข่าคุก,ขนลุกเกรียว,กราบแล้วเลี้ยว,หลีกมา,หามุนี,ฝ่ายพวกพ้อง,กองทัพ,ถอยกลับหลัง,ฝรั่งนั่ง,ฟังความ,สามฤๅษี,พระเรียกเงาะ,งวงว่า,มาบัดนี้,เงาะก็ไป,ได้ถึงที่,เพราะวิชา
