w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เหมือนโคมใหญ่,ไฟเดิน,บนเนินเขา,คิดว่าเข้า,เขตตำบล,ชนบท,เขม้นดู,อยู่ประเดี๋ยว,เดินเลี้ยวลด,ลับบรรพต,แล้วสว่าง,รางรางมา,จะปีนขึ้น,ไปไต่ถาม,เมื่อยามดึก,เห็นเหวลึก,แลเวิ้ง,กระเพิงผา,พอโคมใกล้,ไฟสว่าง,กระจ่างตา,พระมังคลา,เห็นคน,บนคีรี
จะปีนขึ้น,ไปไต่ถาม,เมื่อยามดึก,เห็นเหวลึก,แลเวิ้ง,กระเพิงผา,พอโคมใกล้,ไฟสว่าง,กระจ่างตา,พระมังคลา,เห็นคน,บนคีรี,จะขึ้นไป,ไม่ถึง,จึ่งร้องถาม,ตำแหน่งนาม,แนวป่า,พนาศรี,ทั้งบาทหลวง,ลวงล่อ,ขออัคคี,ใคร่เห็นหน้า,พาที,ไต่ถามความ
เขายุมั่ง,ทั้งเขายอ,สู้พ่อแม่,ก็พ่ายแพ้,พากันด้น,ซุกซนหนี,อย่าเดาเดิน,เกินไป,ทางไม่มี,ไปทางปี,มะโรงวัน,จันทวา,ฝ่ายบาทหลวง,ล่วงรู้,ผู้วิเศษ,แกล้งบอกเหตุ,ให้เราคิด,ปริศนา,มะโรงงู,อยู่ข้างใต้,ไปคงคา,จันทวา,ว่าจะปะ,กษัตรี
ฝ่ายบาทหลวง,ล่วงรู้,ผู้วิเศษ,แกล้งบอกเหตุ,ให้เราคิด,ปริศนา,มะโรงงู,อยู่ข้างใต้,ไปคงคา,จันทวา,ว่าจะปะ,กษัตรี,จึ่งพาพระ,มังคลา,เจ้าฝาหรั่ง,กลับย้อนหลัง,มาหนทาง,หว่างวิถี,เป็นทางใหญ่,ไปทักษิณ,ค่อยยินดี,เหมือนผู้วิ,เศษแจ้ง,แสดงทาง
จึ่งพาพระ,มังคลา,เจ้าฝาหรั่ง,กลับย้อนหลัง,มาหนทาง,หว่างวิถี,เป็นทางใหญ่,ไปทักษิณ,ค่อยยินดี,เหมือนผู้วิ,เศษแจ้ง,แสดงทาง,พอเดือนขึ้น,ชื่นใจ,แกได้เห็น,หนทางเป็น,ป่าชัฏ,ไม่ขัดขวาง,รีบเดินดุ่ม,พลุ่มพล่าม,ไปตามทาง,พอสว่าง,เวลา,รุ่งราตรี
พอเดือนขึ้น,ชื่นใจ,แกได้เห็น,หนทางเป็น,ป่าชัฏ,ไม่ขัดขวาง,รีบเดินดุ่ม,พลุ่มพล่าม,ไปตามทาง,พอสว่าง,เวลา,รุ่งราตรี,ขึ้นไปส่อง,กล้องดู,บนภูเขา,รู้ว่าเข้า,แขวงเขต,เมืองเศรษฐี,จึ่งบอกพระ,มังคลา,เจ้าธานี,บ้านนี้มี,แต่แม่ม่าย,ผัววายวาง
ขึ้นไปส่อง,กล้องดู,บนภูเขา,รู้ว่าเข้า,แขวงเขต,เมืองเศรษฐี,จึ่งบอกพระ,มังคลา,เจ้าธานี,บ้านนี้มี,แต่แม่ม่าย,ผัววายวาง,ชื่อนางเซียม,วิไล,จะไปหา,ได้พึ่งพา,สารพัด,ไม่ขัดขวาง,เอ็งคอยกู,อยู่ที่โขด,โบสถ์วัดร้าง,แล้วลงทาง,อ้อมมา,ตามหน้าเนิน
ฝ่ายฝรั่ง,สังฆราช,พระบาทหลวง,ไม่ล่อลวง,เล่าความ,ตามประสงค์,ประดักประเดิด,เกิดการ,ราญณรงค์,ต้องช่วยองค์,มังคลา,เจ้าธานี,ด้วยทัพแตก,แยกย้าย,พลัดพรายหมด,เที่ยวเลี้ยวลด,หลงทาง,กลางวิถี,เจ้าช่วยเจ้า,ชาวฝรั่ง,ไว้ครั้งนี้,อย่าให้มี,อันตราย,ถึงวายปราณ
จะทำตาม,ความสั่ง,พระสังฆราช,เฉลียวฉลาด,แล้วแต่,จะแก้ไข,บาทหลวงว่า,มาเดี๋ยวนี้,ไม่มีใคร,ขออาศัย,สักสี่ห้า,ทิวาวัน,แล้วจะไป,ไกล่เกลี่ย,เที่ยวเกลี้ยกล่อม,ได้รวมรอม,พร้อมพหล,พลขันธ์,คิดแยบยล,กลอุบาย,ให้หลายชั้น,ไม่ละกัน,แก้เผ็ด,ให้เข็ดมือ
แล้วจะไป,ไกล่เกลี่ย,เที่ยวเกลี้ยกล่อม,ได้รวมรอม,พร้อมพหล,พลขันธ์,คิดแยบยล,กลอุบาย,ให้หลายชั้น,ไม่ละกัน,แก้เผ็ด,ให้เข็ดมือ,นางแม่ม่าย,หมายจะใคร่,ได้ความชอบ,เห็นเธอรอบ,รู้เหลือ,ก็เชื่อถือ,เคยคิดอ่าน,การศึก,เคยฝึกปรือ,เขาออกชื่อ,ลือทั้ง,เมืองลังกา
