w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จึ่งส่งสาร,ไปมา,เที่ยวหาสู่,คิดจะสู้,ทำศึก,ดั่งนึกหมาย,พร้อมกันทั้ง,เจ็ดเมือง,เคืองระคาย,ต่างนัดหมาย,จะไปตี,บุรีรมย์,พลางจัดแจง,แต่งพหล,พลทหาร,ทุกสถาน,โดยมานะ,เร่งสะสม,เครื่องอาวุธ,ยุทธนา,ที่กล้าคม,ทุกหมู่กรม,เตรียมการ,ทุกบ้านเมือง
พลางจัดแจง,แต่งพหล,พลทหาร,ทุกสถาน,โดยมานะ,เร่งสะสม,เครื่องอาวุธ,ยุทธนา,ที่กล้าคม,ทุกหมู่กรม,เตรียมการ,ทุกบ้านเมือง,แล้วมีสาร,ไปนัด,กษัตริย์พร้อม,จะยกล้อม,เหมรา,ให้ตาเหลือง,เราทั้งเจ็ด,นครา,บรรดาเมือง,จะคอยเนื่อง,กันตี,ทีละราย
แล้วมีสาร,ไปนัด,กษัตริย์พร้อม,จะยกล้อม,เหมรา,ให้ตาเหลือง,เราทั้งเจ็ด,นครา,บรรดาเมือง,จะคอยเนื่อง,กันตี,ทีละราย,ได้แจ้งสาร,ทุกพารา,พากันยก,ทั้งทัพบก,ทัพเรือ,มาเหลือหลาย,เจ็ดพารา,มาทุกเมือง,เคืองระคาย,มาตั้งราย,โอบอ้อม,ล้อมบุรี
ได้แจ้งสาร,ทุกพารา,พากันยก,ทั้งทัพบก,ทัพเรือ,มาเหลือหลาย,เจ็ดพารา,มาทุกเมือง,เคืองระคาย,มาตั้งราย,โอบอ้อม,ล้อมบุรี,พวกเมืองขึ้น,ชั้นนอก,บอกหนังสือ,ให้คนถือ,รีบเข้าไป,ในกรุงศรี,ว่าข้าศึก,หลายพารา,ยกมาตี,ชาวบุรี,ออกประจญ,ไม่ทนทาน
พวกเมืองขึ้น,ชั้นนอก,บอกหนังสือ,ให้คนถือ,รีบเข้าไป,ในกรุงศรี,ว่าข้าศึก,หลายพารา,ยกมาตี,ชาวบุรี,ออกประจญ,ไม่ทนทาน,สมเด็จท้าว,เจ้าบุ,รีเหมราช,สั่งอำมาตย์,ให้เกณฑ์พล,พหลหาญ,ไปรบรับ,ทัพทมิฬ,ให้สิ้นปราณ,แม้นไว้นาน,จะเข้ามา,ถึงธานี
ฝ่ายพระจอม,นครินทร์,ปิ่นพิภพ,พระปรารภ,ให้จัดแจง,ทุกแห่งหน,แต่บรรดา,ในนิเวศน์,เขตมณฑล,ให้ต้อนคน,เข้ามาไว้,ในนคร,ครั้นสั่งเสร็จ,ท้าวเสด็จ,ยุรยาตร,ขึ้นปรางค์มาศ,เนาวรัตน์,ประภัสสร,ไม่มีสุข,ทุกขา,ให้อาวรณ์,นรินทร,ไม่สบาย,มาหลายวัน
พวกชาวเมือง,พลน้อย,ต้องถอยล่า,ฝ่ายพวกข้า,ศึกกระชั้น,ด้วยขันแข็ง,ระดมยิง,ทิ้งไฟ,ลุกไหม้แดง,ติดกระแชง,เผาค่าย,ไหม้กระพือ,ทั้งห้าค่าย,ไหม้ป่น,ไม่ทนได้,กำลังไฟ,แตกชิง,กันวิ่งตื๋อ,พวกชาวเมือง,ย่นย่อ,ไม่ต่อมือ,แตกกระพือ,ย่อยยับ,ทุกทัพชัย
ทั้งห้าค่าย,ไหม้ป่น,ไม่ทนได้,กำลังไฟ,แตกชิง,กันวิ่งตื๋อ,พวกชาวเมือง,ย่นย่อ,ไม่ต่อมือ,แตกกระพือ,ย่อยยับ,ทุกทัพชัย,ถึงเวียงวัง,บังคม,บรมนาถ,อภิวาท,ทูลแจ้ง,แถลงไข,ว่าข้าศึก,สัประยุทธ์,มันจุดไฟ,เผาค่อยได้,เหลือจะรับ,ทุกทัพกอง
จะกล่าวฝ่าย,ในพารา,รู้ว่าทัพ,มาคั่งคับ,เรียกลูก,จัดฟูกหมอน,มีข้าวของ,สารพัด,จัดหาบคอน,ราษฎร,หวั่นไหว,เพราะไม่เคย,พวกข้างใน,คุณหม่อม,จอมเถ้าแก่,พูดกันแซ่,จะวุ่น,แล้วคุณเอ๋ย,ทั้งหน้าเซียว,เหี่ยวไป,ไม่เสบย,การที่เคย,แป้งขมิ้น,ไม่ยินดี
พวกข้างใน,คุณหม่อม,จอมเถ้าแก่,พูดกันแซ่,จะวุ่น,แล้วคุณเอ๋ย,ทั้งหน้าเซียว,เหี่ยวไป,ไม่เสบย,การที่เคย,แป้งขมิ้น,ไม่ยินดี,มีเงินทอง,ของอะไร,เก็บใส่ถัง,เอาไปฝัง,เสียในจิต,คิดจะหนี,ที่แก่เฒ่า,เล่าก็บวช,เป็นหลวงชี,เข้ากุฎี,ภาวนา,รักษากาย
มีเงินทอง,ของอะไร,เก็บใส่ถัง,เอาไปฝัง,เสียในจิต,คิดจะหนี,ที่แก่เฒ่า,เล่าก็บวช,เป็นหลวงชี,เข้ากุฎี,ภาวนา,รักษากาย,ชักประคำ,ร่ำบ่น,ไปจนรุ่ง,เอาคุณมุ้ง,เป็นที่ตั้ง,เหมือนอย่างหมาย,ขอเดชะ,ข้าถือมั่น,ช่วยกันกาย,ถึงภูตพราย,ผีสาง,ปะรางควาน
ชักประคำ,ร่ำบ่น,ไปจนรุ่ง,เอาคุณมุ้ง,เป็นที่ตั้ง,เหมือนอย่างหมาย,ขอเดชะ,ข้าถือมั่น,ช่วยกันกาย,ถึงภูตพราย,ผีสาง,ปะรางควาน,ผลุดเข้ามุ้ง,เสียได้,แล้วไม่ทุกข์,มันเกิดสุข,มากมาย,หลายสถาน,ทั้งกันยุง,กันผี,ที่สำราญ,จงบันดาล,ป้องปัด,กำจัดภัย
ฝ่ายพระนุช,บุตรี,ศรีสมร,ให้อาวรณ์,แสนวิโยค,ยิ่งโศกศัลย์,พลางโศกา,อาดูร,ทูลไปพลัน,เสียเขตขัณฑ์,มิขออยู่,จะสู้ตาย,ที่จะไป,เป็นข้า,ประจามิตร,อย่าหวังคิด,ใยเยื่อ,เป็นเชื้อสาย,ลูกเกิดมา,แล้วถึงกรรม,ก็จำตาย,อยู่ก็อาย,แก่อาณา,ประชากร
