w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ไม่โลภหลง,ปลงในธรรม,กรรมฐาน,หมายวิมาน,แสนสุข,สิ้นยุคเข็ญ,มัธยัสถ์,ตัดสวาท,ขาดกระเด็น,ลงตรองเห็น,แก่นสาร,การต้องตาย,เพราะตัณหา,พาตน,ให้ทนทุกข์,ไม่มีสุข,อวิชชา,พาฉิบหาย,เป็นเชื้อไฟ,ไม่ชั่ว,ตัวอบาย,ให้วุ่นวาย,โลภหลง,เที่ยววงวน
เพราะตัณหา,พาตน,ให้ทนทุกข์,ไม่มีสุข,อวิชชา,พาฉิบหาย,เป็นเชื้อไฟ,ไม่ชั่ว,ตัวอบาย,ให้วุ่นวาย,โลภหลง,เที่ยววงวน,ต้องรบพุ่ง,ยุ่งยิ่ง,ชิงสมบัติ,ทั่วจังหวัด,เขตแคว้น,แดนสิงหล,เพราะโลกีย์,นี้มันชั่ว,พามัวมน,ให้เสียผล,เสียประโยชน์,โพธิญาณ
ต้องรบพุ่ง,ยุ่งยิ่ง,ชิงสมบัติ,ทั่วจังหวัด,เขตแคว้น,แดนสิงหล,เพราะโลกีย์,นี้มันชั่ว,พามัวมน,ให้เสียผล,เสียประโยชน์,โพธิญาณ,คิดก็เป็น,อนิจจัง,น่าสังเวช,กองกิเลส,นี้หนอเรา,มันเผาผลาญ,แต่พลัดพราก,จากพงศ์,จากวงศ์วาน,ทรมาน,กายา,ในสามัญ
คิดก็เป็น,อนิจจัง,น่าสังเวช,กองกิเลส,นี้หนอเรา,มันเผาผลาญ,แต่พลัดพราก,จากพงศ์,จากวงศ์วาน,ทรมาน,กายา,ในสามัญ,พระเห็นภัย,ในอดีต,เอาจิตตั้ง,เห็นทุกขัง,เดือดร้อน,ควรผ่อนผัน,ทรงกสิณ,อภิญญาณ,สำราญครัน,เอาจิตหมั่น,ปลงธรรม,สำมดึงส์
พระเห็นภัย,ในอดีต,เอาจิตตั้ง,เห็นทุกขัง,เดือดร้อน,ควรผ่อนผัน,ทรงกสิณ,อภิญญาณ,สำราญครัน,เอาจิตหมั่น,ปลงธรรม,สำมดึงส์,สมประโยชน์,หวังโปรด,หลวงชีสอง,ให้ผุดผ่อง,ลุล่วง,การหวงหึง,จะได้ผล,ขนสัตว์,ที่รัดรึง,ให้ลุถึง,ทางสวรรค์,ชั้นวิมาน
เอาดวงจิต,คิดใน,พระไตรลักษณ์,จะประจักษ์,หักห้าม,ความสงสัย,อันขันตี,มีกำหนด,ให้อดใจ,จงตั้งใน,ยุติธรรม,คงสำราญ,ได้ตัดห่วง,บ่วงใย,ในมนุษย์,จะบริ,สุทธิ์เห็นภัย,ในสงสาร,อุเบกขา,ตั้งมั่น,ในสันดาน,หวังนิพพาน,เบื้องหน้า,ให้ถาวร
ได้ตัดห่วง,บ่วงใย,ในมนุษย์,จะบริ,สุทธิ์เห็นภัย,ในสงสาร,อุเบกขา,ตั้งมั่น,ในสันดาน,หวังนิพพาน,เบื้องหน้า,ให้ถาวร,พอจบคำ,ที่พระร่ำ,เทศนา,ให้สีกา,ชีจำ,เอาคำสอน,ทั้งสองนาง,ต่างยินดี,ชุลีกร,รับสุนทร,พระมุนี,ด้วยปรีชา
พอจบคำ,ที่พระร่ำ,เทศนา,ให้สีกา,ชีจำ,เอาคำสอน,ทั้งสองนาง,ต่างยินดี,ชุลีกร,รับสุนทร,พระมุนี,ด้วยปรีชา,มัธยัสถ์,ครัดเคร่งข้าง,ปรนนิบัติ,ค่อยคิดตัด,โลโภ,แลโมหา,เกิดความสุข,ขึ้นทุกวัน,เห็นทันตา,ต่างเปรมปรา,โมทย์สำราญ,บานกมล
ฝ่ายพระจอม,มุนี,ฤๅษีสิทธ์,ครั้นเสร็จกิจ,เทศนา,สถาผล,พอเย็นพ,ยับอับแสง,สุริยน,พื้นอำพน,แจ่มฟ้า,ดาราราย,จันทร์กระจ่าง,กลางนภา,เวหาห้อง,สว่างท้อง,ป่าชัฏ,จำรัสฉาย,พระเสด็จ,เข้ากุฎี,ที่สบาย,สำรวมกาย,ทางกสิณ,อภิญญาณ
จะอยู่ดี,มีสุข,หรือทุกข์ร้อน,เมื่อวันจร,จากนาง,สำอางโฉม,ได้ฝากฝัง,ครูเฒ่า,ช่วยเล้าโลม,จนนางโยม,คลอดบุตร,สุดอาลัย,สิบเก้าปี,นี้แล้ว,แต่แคล้วคลาด,แสนอนาถ,นึกน่า,เลือดตาไหล,จนลูกมี,หลานน้อย,กลอยฤทัย,ยังมิได้,เห็นหน้า,มัจฉาเลย
สิบเก้าปี,นี้แล้ว,แต่แคล้วคลาด,แสนอนาถ,นึกน่า,เลือดตาไหล,จนลูกมี,หลานน้อย,กลอยฤทัย,ยังมิได้,เห็นหน้า,มัจฉาเลย,จำจะไป,เยี่ยมเยือน,เจ้าเพื่อนยาก,คุณเขามาก,นักหนา,นิจจาเอ๋ย,ได้รอดตาย,วายชีวา,มาหลงเลย,จะเฉยเมย,เสียไม่ไป,ก็ไม่ดี
จำจะไป,เยี่ยมเยือน,เจ้าเพื่อนยาก,คุณเขามาก,นักหนา,นิจจาเอ๋ย,ได้รอดตาย,วายชีวา,มาหลงเลย,จะเฉยเมย,เสียไม่ไป,ก็ไม่ดี,พระตริพลาง,ทางเข้า,สมาธิ,ตั้งสติ,ระลึกไป,ในวิถี,เอาจิตตั้ง,ทางกสิณ,ให้อินทรีย์,ลอยขึ้นที่,นภางค์,กลางอัมพร
ไม่ช้าพลัน,บรรลุ,ถึงเกาะแก้ว,วิเวกแว่ว,เสียงดัง,ระฆังขาน,เห็นกุฎี,ที่สำนัก,พระอาจารย์,ดูสำราญ,ท่าทาง,เหมือนอย่างเคย,เมื่อครั้งหนี,ผีเสื้อ,ท่านเกื้อหนุน,ได้พึ่งบุญ,อยู่จนได้,ไปเป็นเขย,เมืองผลึก,นึกถึงคุณ,ได้คุ้นเคย,ได้ไปเชย,ก็เพราะคุณ,พระมุนี
