w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จงเร่งรัด,จัดพหล,พลทหาร,ที่รอนราญ,เรี่ยวแรง,เข้มแข็งขัน,สักห้าหมื่น,ยืนยง,คงกระพัน,ทัพหน้านั้น,น้องเรา,เจ้าโอรส,กับเรือใช้,ใหญ่น้อย,สักร้อยเศษ,ไปปราบประ,เทศลังกา,ให้ปรากฏ,เสนาฟัง,พรั่งพร้อม,น้อมประณต,มารีบจด,หมายเวร,กะเกณฑ์พล
เหมือนอย่าง,พราหมณ์งามพริ้ม,พระยิ้มเยื้อน,นางอิดเอื้อน,อายองค์,พระเชษฐา,แข็งพระทัย,ให้พระพี่,นำลีลา,ออกบัลลังก์,นั่งหน้า,พลับพลาชัย,สั่งให้หา,วาโหม,มาก้มกราบ,เห็นสุภาพ,พจนา,โปรดปราศรัย,เราลาพรต,ปลดเปลื้อง,ซึ่งเครื่องไตร,ด้วยจะไป,รบฝรั่ง,เมืองลังกา
วาโหมฟัง,บังคม,ประนมหัตถ์,มารีบจัด,พลนิกาย,ทั้งซ้ายขวา,ลงเรือรบ,ครบอาวุธ,ยุทธนา,ลำละห้า,ร้อยถ้วน,กระบวนทัพ,เจ้าโอรส,คุมทหาร,ด่านปากน้ำ,สิบห้าลำ,ลำละร้อย,ลอยสลับ,ล้วนเรือตระ,เวนเจนจบ,เคยรบรับ,เป็นกองทัพ,นำหน้าเจ้า,วาหุโลม
แล้วแต่งองค์,ทรงเครื่อง,เรืองระยับ,เพชรประดับ,ดวงจำรัส,รัศมี,ครั้นสรรพเสร็จ,เสด็จมา,ฝั่งวารี,พอฤกษ์ดี,ตีฆ้อง,ก้องโกลา,พระลงลำ,กำปั่น,โห่ลั่นเลื่อน,ให้คลาเคลื่อน,พลนิกาย,ทั้งซ้ายขวา,ต่างวางเล็ม,เข็มตั้ง,ตรงลังกา,แล้วรีบใช้,ใบมา,ในสาคร
คิดถึงน้อง,สององค์,ที่จงรัก,จนจวนจัก,ได้สม,อารมณ์หมาย,มาจำใจ,ไกลแดน,แสนเสียดาย,มิได้วาย,หวั่นสะอื้น,ทุกคืนวัน,พอกองนอก,บอกเรื่อง,เมืองผลึก,ว่าข้าศึก,ตีได้,ไอศวรรย์,อันองค์พระ,มเหสี,บุตรีนั้น,ฝรั่งมัน,จับไปขัง,ไว้ลังกา
พระทราบข่าว,ผ่าวร้อนอา,วรณ์สวาท,เหมือนแขน,ขาดจากกาย,ทั้งซ้ายขวา,อั้นอารมณ์,ลมจับวับ,วิญญาณ์,พวกเสนา,นวดฟั้น,ค่อยบรรเทา,จึงทูลองค์,ทรงฤทธิ์,บิตุราช,ลูกเป็นชาติ,เชื้อชาย,คิดอายเขา,จะนิ่งให้,อ้ายศัตรู,มาดูเบา,เหมือนหนึ่ง,เรารับแพ้,ไม่แก้แค้น
จึงทูลองค์,ทรงฤทธิ์,บิตุราช,ลูกเป็นชาติ,เชื้อชาย,คิดอายเขา,จะนิ่งให้,อ้ายศัตรู,มาดูเบา,เหมือนหนึ่ง,เรารับแพ้,ไม่แก้แค้น,ลูกขอลา,พาทหาร,ไปราญรบ,ฟันให้ศพ,ซ้อนซับ,ลงนับแสน,จึงจะได้,ไว้ยศ,ได้ทดแทน,ถ้ามาตรแม้น,เพลี่ยงพลั้ง,พวกลังกา
ลูกขอลา,พาทหาร,ไปราญรบ,ฟันให้ศพ,ซ้อนซับ,ลงนับแสน,จึงจะได้,ไว้ยศ,ได้ทดแทน,ถ้ามาตรแม้น,เพลี่ยงพลั้ง,พวกลังกา,จงห้ำหั่น,บั่นศีรษะ,ข้าพระบาท,ให้สิ้นชาติ,ชีวัง,สิ้นสังขาร์,ขอพระองค์,ทรงพระ,กรุณา,ให้ลูกยา,ยกไป,ปราบไพรี
โอรสฟัง,บังคม,บรมนาถ,พร้อมอำมาตย์,มูลนาย,ทั้งซ้ายขวา,ต่างรีบรัด,จัดพหล,พลโยธา,เป็นเรือห้า,ร้อยถ้วน,กระบวนทัพ,คนประจำ,ลำละร้อย,ลอยสล้าง,มีขุนนาง,นายหมวด,ตรวจกำกับ,ปีกซ้ายขวา,หน้าหลัง,แลคั่งคับ,เรือสำหรับ,รองทรง,ใส่ธงทอง
ครั้นสรรพเสร็จ,เสด็จเดิน,นางเชิญเครื่อง,ตามแน่นเนื่อง,เยื้องย่างดัง,นางสวรรค์,ลงเรือครุฑ,หยุดนั่งบัล,ลังก์สุวรรณ,ได้ฤกษ์ลั่น,ฆ้องโห่,เป็นโกลา,ประโคมฆ้อง,กลองแตร,เซ็งแซ่เสียง,ออกเรือเรียง,ลำราย,ทั้งซ้ายขวา,ได้ลมส่ง,ธงปลิว,ละลิ่วมา,ชาวพารา,ชื่นช่วย,อำนวยพร
