w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
บาทหลวงงก,ตกประหม่า,ให้ล่าทัพ,จะย้อนกลับ,ไปไม่ได้,ดั่งใจหมาย,ให้รีบเร่ง,พวกพหล,พลนิกาย,ไปหาดทราย,เต็มกลัว,หนังหัวพอง,ไม่ออกจาก,รถฝรั่ง,นั่งคุดคู้,เงี่ยแต่หู,ฟังพหล,ให้หม่นหมอง,ให้หวาดไหว,ไปทั้งตัว,หนังหัวพอง,พลางก็ร้อง,เร่งทัพ,ให้ขับพล
ไม่ออกจาก,รถฝรั่ง,นั่งคุดคู้,เงี่ยแต่หู,ฟังพหล,ให้หม่นหมอง,ให้หวาดไหว,ไปทั้งตัว,หนังหัวพอง,พลางก็ร้อง,เร่งทัพ,ให้ขับพล,เกือบจะถึง,ธารท่า,เภตราจอด,ให้คนสอด,ลงไปดู,หมู่พหล,ฟังเสียงปืน,ครื้นเครง,วังเวงวน,แกให้คน,ตัดทาง,แยกห่างไป
วิ่งเข้าไป,ท้ายบาหลี,เห็นลี้ลับ,จิตยังวับ,หวามหวาด,ไม่อาจหาญ,กลัวอ้ายพวก,โยนหิน,ทมิฬมาร,จะล้างผลาญ,ชีวิต,ให้คิดเกรง,มันมีปีก,บินได้,ในอากาศ,จึ่งสามารถ,มารุม,กันคุมเหง,แต่เดินดิน,มาสักหมื่น,ให้ครื้นเครง,ที่จะเกรง,กลัวณรงค์,อย่าสงกา
มันมีปีก,บินได้,ในอากาศ,จึ่งสามารถ,มารุม,กันคุมเหง,แต่เดินดิน,มาสักหมื่น,ให้ครื้นเครง,ที่จะเกรง,กลัวณรงค์,อย่าสงกา,แต่ครั้งนี้,สารพัด,จะขัดข้อง,ทั้งพวกพ้อง,คนชิด,ทั้งศิษย์หา,มาแข็งขัด,เคืองจิต,ผิดตำรา,อ้ายมังคลา,เล่าก็หนี,เพราะอีเมีย
แต่ครั้งนี้,สารพัด,จะขัดข้อง,ทั้งพวกพ้อง,คนชิด,ทั้งศิษย์หา,มาแข็งขัด,เคืองจิต,ผิดตำรา,อ้ายมังคลา,เล่าก็หนี,เพราะอีเมีย,แม้นกูได้,ลังกา,จะผ่าอก,เอาใส่ครก,สับคั่ว,เช่นตั้วเหีย,ถึงอ้ายผัว,จะมาง้อ,ขออีเมีย,จะเมินเสีย,ไม่ขอแล,ทำแชเชือน
คนที่มา,ว่าไป,แต่ตัวท่าน,จะตั้งมั่น,ยับยั้ง,คอยฟังเขา,แต่ตัวท่าน,สั่งให้,ไปกับเรา,อย่าเพ่อเอา,กองทัพ,ถอยกลับไป,สั่งให้ตรวจ,ตรากัน,มั่นอยู่นี่,ต่อพรุ่งนี้,จึ่งมา,ที่อาศัย,พวกที่อยู่,ยับยั้ง,ระวังภัย,เราจะไป,ฟังท่าน,ผู้บัญชา
สั่งให้ตรวจ,ตรากัน,มั่นอยู่นี่,ต่อพรุ่งนี้,จึ่งมา,ที่อาศัย,พวกที่อยู่,ยับยั้ง,ระวังภัย,เราจะไป,ฟังท่าน,ผู้บัญชา,ครั้นสั่งเสร็จ,รีบมา,หาบาทหลวง,เห็นนั่งง่วง,ผินหลัง,เข้าข้างฝา,จึงเข้าไป,ไต่ถาม,ตามสงกา,เจ้าคุณมา,ราชการ,สถานใด
บาทหลวงว่า,ฮ้าเฮ้ย,ออศิษย์หา,กูรบรา,พวกพหล,ทนไม่ไหว,เอาน้ำมัน,กรดสาด,ฟาดเข้าไป,พวกทัพไทย,แตกย่น,ไม่ทนทาน,พากันแตก,กลับไป,เข้าในด่าน,ฝ่ายทหาร,พวกเรา,ตามเผาผลาญ,พอฝนตก,หนาวล้น,เหลือทนทาน,จะหักหาญ,เข้าไป,ก็ใช่ที
เอาก้อนหิน,ศิลา,ลงมาขว้าง,โดยนภางค์,เมฆา,เวหาหน,ถูกทหาร,ล้มตาย,ถึงวายชนม์,ไม่รู้กล,ตายกลาด,ดาษดา,จะย้อนทัพ,กลับหลัง,มันตั้งมั่น,อยู่เขตคัน,กักทาง,ไว้ข้างขวา,เหลือกำลัง,พวกพหล,พลโยธา,เพราะมันมา,บนอากาศ,ประหลาดใจ
จะย้อนทัพ,กลับหลัง,มันตั้งมั่น,อยู่เขตคัน,กักทาง,ไว้ข้างขวา,เหลือกำลัง,พวกพหล,พลโยธา,เพราะมันมา,บนอากาศ,ประหลาดใจ,ต้องล่าทัพ,กลับมา,เภตราก่อน,คิดผันผ่อน,ดูแล,ได้แก้ไข,เองจะช่วย,คิดอ่าน,สถานใด,จงว่าไป,ให้กระจ่าง,ในทางความ
