w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ตะวันเย็น,ขึ้นมาเล่น,ทะเลกว้าง,เที่ยวอยู่กลาง,วาริน,กินมัจฉา,ฉวยฉนาก,ลากฟัด,กัดกุมภา,เป็นภักษา,นางมาร,สำราญใจ,แล้วเล่นน้ำ,ดำโดด,โลดทะลึ่ง,เสียงโผงผึง,เผ่นโผน,โจนไถล,เข้าใกล้ฝั่ง,วังวน,ข้างต้นไทร,พอนางได้,ยินเสียง,สำเนียงดัง
แล้วเล่นน้ำ,ดำโดด,โลดทะลึ่ง,เสียงโผงผึง,เผ่นโผน,โจนไถล,เข้าใกล้ฝั่ง,วังวน,ข้างต้นไทร,พอนางได้,ยินเสียง,สำเนียงดัง,วิเวกแว่ว,วังเวง,ด้วยเพลงปี่,ป่วนฤดี,ดาลดิ้น,ถวิลหวัง,เสน่หา,อาวรณ์,อ่อนกำลัง,เข้าเกยฝั่ง,หาดทราย,สบายใจ
วิเวกแว่ว,วังเวง,ด้วยเพลงปี่,ป่วนฤดี,ดาลดิ้น,ถวิลหวัง,เสน่หา,อาวรณ์,อ่อนกำลัง,เข้าเกยฝั่ง,หาดทราย,สบายใจ,แล้วลุกขึ้น,เท้าแขน,แหงนชะแง้,ชำเลืองแล,หลากจิต,คิดสงสัย,เห็นพระองค์,ทรงโฉม,ประโลมใจ,นั่งเป่าปี่,อยู่ใต้,พระไทรทอง
แล้วลุกขึ้น,เท้าแขน,แหงนชะแง้,ชำเลืองแล,หลากจิต,คิดสงสัย,เห็นพระองค์,ทรงโฉม,ประโลมใจ,นั่งเป่าปี่,อยู่ใต้,พระไทรทอง,ทั้งทรวดทรง,องค์เอว,ก็อ้อนแอ้น,เป็นหนุ่มแน่น,น่าชม,ประสมสอง,ถ้าแม้นได้,กันกับกู,เป็นคู่ครอง,จะประคอง,กอดแอบ,ไว้แนบเนื้อ
ทั้งทรวดทรง,องค์เอว,ก็อ้อนแอ้น,เป็นหนุ่มแน่น,น่าชม,ประสมสอง,ถ้าแม้นได้,กันกับกู,เป็นคู่ครอง,จะประคอง,กอดแอบ,ไว้แนบเนื้อ,น้อยหรือแก้ม,ซ้ายขวา,ก็น่าจูบ,ช่างสมรูป,นี่กระไร,วิไลเหลือ,ทั้งลมปาก,เป่าปี่,ไม่มีเครือ,นางผีเสื้อ,ตาดู,ทั้งหูฟัง
น้อยหรือแก้ม,ซ้ายขวา,ก็น่าจูบ,ช่างสมรูป,นี่กระไร,วิไลเหลือ,ทั้งลมปาก,เป่าปี่,ไม่มีเครือ,นางผีเสื้อ,ตาดู,ทั้งหูฟัง,ยิ่งปั่นป่วน,รวนเร,เสน่ห์รัก,สุดจะหัก,วิญญาณ์,เหมือนบ้าหลัง,อุตลุด,ผุดทะลึ่ง,ขึ้นตึงตัง,โดยกำลัง,โลดโผน,โจนกระโจม
ยิ่งปั่นป่วน,รวนเร,เสน่ห์รัก,สุดจะหัก,วิญญาณ์,เหมือนบ้าหลัง,อุตลุด,ผุดทะลึ่ง,ขึ้นตึงตัง,โดยกำลัง,โลดโผน,โจนกระโจม,ชุลุมน,หมุนกลม,ดังลมพัด,กอดกระหวัด,อุ้มองค์,พระทรงโฉม,กลับกระโดด,ลงน้ำ,เสียงต้ำโครม,กระทุ่มโถม,ถีบดำ,ไปถ้ำทอง
ชุลุมน,หมุนกลม,ดังลมพัด,กอดกระหวัด,อุ้มองค์,พระทรงโฉม,กลับกระโดด,ลงน้ำ,เสียงต้ำโครม,กระทุ่มโถม,ถีบดำ,ไปถ้ำทอง,ครั้งถึงแท่น,แผ่นผา,ศิลาลาด,แสนสวาท,เปรมปรีดิ์,ไม่มีสอง,ค่อยวางองค์,ลงบนเตียง,เคียงประคอง,ทำกระหยิ่ม,ยิ้มย่อง,ด้วยยินดี
เห็นอุ่นอยู่,รู้ว่า,สลบหลับ,ยังไม่ดับ,ชนม์ชีพ,เป็นผุยผง,พ่อทูนหัว,กลัวน้อง,นี้มั่นคง,ด้วยรูปทรง,อัปลักษณ์,เป็นยักษ์มาร,จำจะแสร้ง,แปลงร่างเป็น,นางมนุษย์,ให้ผาดผุด,ทรวดทรง,ส่งสัณฐาน,เห็นพระองค์,ทรงโฉม,ประโลมลาน,จะเกี้ยวพาน,รักใคร่,ดังใจจง
พระพลิกฟื้น,ตื่นสม,ประดีได้,ในฤทัย,หมกมุ่น,ให้ขุ่นหมอง,แลเขม้น,เห็นนาง,นวลละออง,เคียงประคอง,อยู่บนแท่น,แผ่นศิลา,นิ่งพินิจ,พิศดู,รู้ว่ายักษ์,ด้วยแววจัก,ษุหาย,ทั้งซ้ายขวา,ยิ่งชิงชัง,คั่งแค้น,แน่นอุรา,จะใคร่ด่า,ให้ระยำ,ด้วยคำพาล
นิ่งพินิจ,พิศดู,รู้ว่ายักษ์,ด้วยแววจัก,ษุหาย,ทั้งซ้ายขวา,ยิ่งชิงชัง,คั่งแค้น,แน่นอุรา,จะใคร่ด่า,ให้ระยำ,ด้วยคำพาล,แล้วคิดกลับ,ดับเดือด,ให้เหือดหาย,จึงอุบาย,วิงวอน,ด้วยอ่อนหวาน,นี่แน่นาง,อสุรี,ขินีมาร,ไม่ต้องการ,ที่จะแกล้ง,มาแปลงกาย
แล้วคิดกลับ,ดับเดือด,ให้เหือดหาย,จึงอุบาย,วิงวอน,ด้วยอ่อนหวาน,นี่แน่นาง,อสุรี,ขินีมาร,ไม่ต้องการ,ที่จะแกล้ง,มาแปลงกาย,จะขอถาม,ตามตรง,จงประจักษ์,เจ้าเป็นยักษ์,อยู่ใน,วนชลสาย,อันตัวเรา,เป็นมนุษย์,บุรุษชาย,เจ้าคิดร้าย,ลักพา,เอามาไย
จะขอถาม,ตามตรง,จงประจักษ์,เจ้าเป็นยักษ์,อยู่ใน,วนชลสาย,อันตัวเรา,เป็นมนุษย์,บุรุษชาย,เจ้าคิดร้าย,ลักพา,เอามาไย,เข้าอิงแอบ,แนบข้าง,อยู่อย่างนี้,หรือว่ามี,ข้อประสงค์,ที่ตรงไหน,มนุษย์ยักษ์,รักกัน,ด้วยอันใด,ผิดวิสัย,ที่จะอยู่,เป็นคู่ควร
พระสุดแสน,แค้นเคือง,รำคาญจิต,มิได้คิด,อินัง,ชังน้ำหน้า,ถีบจนพลัด,จากแท่น,แผ่นศิลา,แล้วเดือดด่า,ว่าอี,กาลีลาม,เขาเบือนเบื่อ,เหลือเกลียด,ขี้เกียจตอบ,ยังขืนปลอบ,ปลุกปล้ำ,อีส่ำสาม,ทำแสนแง่,แสนงอน,ฉะอ้อนความ,แพศยา,บ้ากาม,กวนอารมณ์
