w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกลับกล่าว,เจ้าเมือง,สำปันหนา,แขกชวา,ล้ำเลิศ,ประเสริฐศรี,เจ้าพารา,อายุ,สามสิบปี,ชื่อชวี,รายา,ขอบตาแดง,คล้ายทับทิม,ริมแวว,แก้วตานั้น,กลมเป็นมัน,ดำดี,เป็นสีแสง,แต่ฟันเหลือง,เรืองรอง,เป็นทองแดง,ใครทิ่มแทง,มิได้ลง,คงกระพัน
คล้ายทับทิม,ริมแวว,แก้วตานั้น,กลมเป็นมัน,ดำดี,เป็นสีแสง,แต่ฟันเหลือง,เรืองรอง,เป็นทองแดง,ใครทิ่มแทง,มิได้ลง,คงกระพัน,มเหสี,มีนาม,ตามภาษา,ชื่อบุหงา,โชติช่วง,ดวงบุหลัน,มีบุตรี,สีเนื้อ,ดังเจือจันทน์,อายุนั้น,ได้สิบสี่,ปีมะแม
มเหสี,มีนาม,ตามภาษา,ชื่อบุหงา,โชติช่วง,ดวงบุหลัน,มีบุตรี,สีเนื้อ,ดังเจือจันทน์,อายุนั้น,ได้สิบสี่,ปีมะแม,ดูคมขำ,สำอาง,เหมือนอย่างหุ่น,พึ่งแรกรุ่น,ผ่องพ่วง,ดั่งดวงแข,คล้ายมารดา,สารพัน,ไม่ผันแปร,ชื่อดวงแข,รัศมี,ศรีโสภา
อันพารา,ผาสุก,สนุกสนาน,แต่ล้วนบ้าน,เศรษฐี,มีเรือกสวน,ทั้งทรัพย์สิน,บริบูรณ์,ประมูลมวล,ขายแต่ล้วน,เพชรพลอย,ตั้งร้อยพัน,มีเรือไฟ,ใหญ่น้อย,สักร้อยเศษ,เที่ยวแล่นหวัง,ฟังเหตุ,ทุกเขตขัณฑ์,กำปั่นรบ,ทอดท่า,ไว้ห้าพัน,ได้ป้องกัน,ศัตรู,หมู่ปัจจา
มีเรือไฟ,ใหญ่น้อย,สักร้อยเศษ,เที่ยวแล่นหวัง,ฟังเหตุ,ทุกเขตขัณฑ์,กำปั่นรบ,ทอดท่า,ไว้ห้าพัน,ได้ป้องกัน,ศัตรู,หมู่ปัจจา,ทหารรบ,ลงประจำ,ลำละร้อย,เครื่องใช้สอย,นับหมื่น,ล้วนปืนผา,ทั้งเสน่า,หลาวโล่,โตมรา,พร้อมสาตรา,มีประจำ,ทุกลำเรือ
พอขาดคำ,ลมเรื่อย,มาเฉื่อยฉิว,ติดใบปลิว,คว้างคว้าง,มากลางหน,สิ้นเสบียง,เลี้ยงเหล้า,พวกชาวพล,แต่เวียนวน,แล่นมา,ในสาคร,ถึงสามเดือน,เคลื่อนคล้อย,แค่ลอยล่อง,ไปตามร่อง,คลื่นกลิ้ง,เท่าสิงขร,ข้ามมหา,สาคโร,ชโลทร,ใกล้นคร,ปากอ่าว,เมืองเจ้านาย
พวกชาวเพชร,กำพล,มากล่นเกลื่อน,ถามถึงเพื่อน,พวกเหล่า,ชาวกรุงศรี,เมื่อไรเจ้า,เราจะมา,ถึงธานี,ท่านช่วยชี้,แจงเล่า,ให้เข้าใจ,พวกกำปั่น,นั้นว่า,เมื่อล่าทัพ,แตกแตนยับ,เหลือล้น,ทนไม่ไหว,ทั้งลูกคลื่น,ถูกลม,ระดมไป,กำปั่นใหญ่,มิได้แจ้ง,ตำแหน่งความ
พวกเสนา,ข้าเฝ้า,เศร้าสลด,ทรวงระทด,ถอนใจใหญ่,แล้วไต่ถาม,ทูลกระหม่อม,จอมณรงค์,เมื่อสงคราม,เองได้ความ,ว่าจะรอด,หรือวอดวาย,พวกคนธรรพ์,นั้นว่าลม,ระดมพัด,คลื่นก็ซัด,ลมแดง,แรงใจหาย,ทั้งเรือรับ,เรือหนุน,เกิดวุ่นวาย,แตกกระจาย,เสียทีรบ,ไม่พบกัน
เป็นนายเรือ,เกลือข้าว,เอาบรรทุก,ของดิบสุก,เลี้ยงชวา,กะลาสี,ทั้งล้าต้า,ต้นหน,ล้วนคนดี,พวกที่มี,กตัญญู,รู้พระคุณ,เจ้าข้าวแดง,แกงร้อน,อย่านอนเปล่า,ไปตามเจ้า,ขาดเหลือ,ได้เกื้อหนุน,อุตส่าห์ติด,ตามไป,คงให้คุณ,เดชะบุญ,จะได้มา,พาราเรา
พระพายส่ง,ตรงไป,มิได้หยุด,ออกแล่นรุด,ไปตามทาง,หว่างสิงขร,ไม่หยุดยั้ง,รั้งรา,พลากร,ต่างรีบร้อน,สืบข่าว,ทุกอ่าวไป,เมืองจีนจาม,พราหมณ์แขก,เที่ยวแยกย้าย,เรือค้าขาย,แวะถาม,ตามสงสัย,เพราะว่าเป็น,การร้อน,ไม่นอนใจ,ทั้งเหนือใต้,สืบเสาะ,ตามเกาะเกียน
จะกล่าวถึง,มังคลา,นราราช,กับครูบาท,หลวงชี้,แผนที่เขียน,ให้ตรองตรึก,ปรึกษา,ตำราเรียน,ค่อยพากเพียร,ฝึกฝน,กลอุบาย,ทั้งกล่อมเกลี้ยง,เลี้ยงบุตร,สุดสวาท,สามหน่อนาถ,น้ำเนื้อ,ในเชื้อสาย,ค่อยจำเริญ,รุ่นตาม,กันสามชาย,ดูคล้ายคล้าย,จิ้มลิ้ม,ดังพิมพ์เดียว
บาทหลวงว่า,น่าหัวร่อ,พ่ออ้ายหนู,เป็นม่ายชู้,ม่ายเมีย,เสียประเดี๋ยว,ต้องเลี้ยงดู,ลูกกำพร้า,จนหน้าเซียว,เองจะเกี้ยว,ใครได้,เขาไม่ยอม,เพราะลูกเต้า,รุงรัง,ชังน้ำหน้า,เขาย่อมว่า,กลิ่นตัว,เหมือนหัวหอม,เหม็นสาบหนอ,พ่อลูกอ่อน,พวกหนอนตอม,เขาไม่ยอม,เอ็งดอก,บอกจริงจริง
พระมังคลา,ว่าเจ้าคุณ,อย่าดูถูก,ถึงมีลูก,ก็ทำไม,ใจผู้หญิง,เป็นด้วยชาย,เชิงฉลาด,พูดพาดพิง,เล่นเอาหญิง,อ่อนละมุน,เหมือนวุ้นลาย,แต่ยายแก่,แม่ม่าย,ยังตายราบ,ต้องลอกคราบ,ยอมเป็นเมีย,เหมือนเบี้ยหงาย,ไม่ทันถึง,ครึ่งวัน,ครั้งท่านยาย,อันเชื้อชาย,นี้ไม่เบา,นะเจ้าคุณ
แต่ยายแก่,แม่ม่าย,ยังตายราบ,ต้องลอกคราบ,ยอมเป็นเมีย,เหมือนเบี้ยหงาย,ไม่ทันถึง,ครึ่งวัน,ครั้งท่านยาย,อันเชื้อชาย,นี้ไม่เบา,นะเจ้าคุณ,พลางพูดจา,จ๋อแจ๋,พอแก้ทุกข์,ความสนุก,นั้นไม่ถึง,สักกึ่งหุน,สัพยอก,ศิษย์หา,เพราะการุญ,คิดอุดหนุน,สอนวิชา,สารพัน
พลางพูดจา,จ๋อแจ๋,พอแก้ทุกข์,ความสนุก,นั้นไม่ถึง,สักกึ่งหุน,สัพยอก,ศิษย์หา,เพราะการุญ,คิดอุดหนุน,สอนวิชา,สารพัน,ให้เล่าเรียน,เพียรต่อ,ทั้งพ่อลูก,เหมือนส้มสู,กแทรกเจือ,เหลือขยัน,ผู้ใดกิน,กลืนซ่าน,ทั้งหวานมัน,ไว้แก้กัน,ตัวเจ้า,เมื่อคราวจน
ให้เล่าเรียน,เพียรต่อ,ทั้งพ่อลูก,เหมือนส้มสู,กแทรกเจือ,เหลือขยัน,ผู้ใดกิน,กลืนซ่าน,ทั้งหวานมัน,ไว้แก้กัน,ตัวเจ้า,เมื่อคราวจน,อันวิชา,เรียนร่ำ,เหมือนน้ำอ้อย,มันอร่อย,ซาบซุ่ม,ทุกขุมขน,จะได้คิด,มั่วสุม,ประชุมพล,ต่อเรือกล,จักรไก,ไว้สำรอง
กัปตันเห็น,ไม่ถนัด,ให้วัดแดด,เอาแว่นแฝด,ส่องสว่าง,กลางเวหา,เขม้นหมาย,ฉายแสงพระ,สุริยา,พลิกตำรา,แผนที่,ออกคลี่ดู,นี่ปากน้ำ,สำปันหนา,พาราแขก,ภาษาแปลก,พวกทมิฬ,ไม่กินหมู,บอกต้นหน,คนเรา,แวะเข้าดู,เพื่อจะรู้,เรื่องราว,ที่ข่าวนาย
นี่ปากน้ำ,สำปันหนา,พาราแขก,ภาษาแปลก,พวกทมิฬ,ไม่กินหมู,บอกต้นหน,คนเรา,แวะเข้าดู,เพื่อจะรู้,เรื่องราว,ที่ข่าวนาย,เห็นพร้อมจิต,คิดให้จอด,ทอดเสมอ,พอเรือรอ,เรียงกัน,แล้วผันผาย,ลงเรือบด,ปลดกระเชียง,ออกเรียงราย,ทั้งบ่าวนาย,ตีเข้า,อ่าวบุรี
เห็นพร้อมจิต,คิดให้จอด,ทอดเสมอ,พอเรือรอ,เรียงกัน,แล้วผันผาย,ลงเรือบด,ปลดกระเชียง,ออกเรียงราย,ทั้งบ่าวนาย,ตีเข้า,อ่าวบุรี,ถึงด่านกลาง,ทางแวะ,เข้าไต่ถาม,นายด่านห้าม,อย่าเพ่อไป,ในกรุงศรี,เป็นลูกค้า,มาขาย,หรือไพรี,เล่าคดี,ให้กระจ่าง,อย่าพรางกัน
นายเรือบอก,ออกความ,ที่ถามซัก,ให้ประจักษ์,แจ้งจริง,ทุกสิ่งสรรพ์,เราอยู่กำ,พลเพชร,ขอบเขตคัน,ตัวเรานั้น,อยากจะเฝ้า,เจ้านคร,ขุนด่านฟัง,สั่งเสมียน,ให้เขียนบอก,จำลองลอก,ข้อความ,นำอักษร,ไปกราบทูล,ท่านท้าว,เจ้านคร,จะผันผ่อน,โปรดปราน,ประการใด
ขุนด่านฟัง,สั่งเสมียน,ให้เขียนบอก,จำลองลอก,ข้อความ,นำอักษร,ไปกราบทูล,ท่านท้าว,เจ้านคร,จะผันผ่อน,โปรดปราน,ประการใด,พวกสำหรับ,รับถือ,หนังสือบอก,ลงเรือออก,จากท่า,ชลาไหล,เร่งฝีพาย,หมายมุ่ง,เข้ากรุงไกร,ถึงแล้วไป,บอกขุนนาง,จางวางเวร
ทรงภูษา,ค่าเมือง,เรืองจำรัส,ปั้นเหน่งเม็ด,เพชรรัตน์,ประภัสสร,ฉลององค์,พื้นแดง,แย่งมังกร,เจียระบาด,ตาดซ้อน,ลายสุวรรณ,เหน็บพระแสง,กริชกุดั่น,กัลเม็ด,ประดับเพชร,พลอยพราย,สายกระสัน,โพกพระเศียร,ส่านแดง,แย่งเครือวัลย์,เช็ดหน้าพัน,ผูกพระศอ,จรลี
เหน็บพระแสง,กริชกุดั่น,กัลเม็ด,ประดับเพชร,พลอยพราย,สายกระสัน,โพกพระเศียร,ส่านแดง,แย่งเครือวัลย์,เช็ดหน้าพัน,ผูกพระศอ,จรลี,ออกพระโรง,รจนา,ฝากระจก,บุษบก,อย่างเทศ,วิเศษศรี,พร้อมขุนนาง,ทุกตำแหน่ง,แจ้งคดี,พลางก็คลี่,ใบบอก,นั้นออกทูล
ในสารา,ข้าพเจ้า,พวกชาวด่าน,ขอกราบกราน,ภูวไน,ยมไหสูรย์,มีกำปั่น,ยาวใหญ่,อันไพบูลย์,ทั้งทูตทูล,สารา,มาด้วยกัน,เป็นข้าเฝ้า,เจ้าเมือง,กำพลเพชร,ขุนนางเจ็ด,จะเข้าไป,ไอศวรรย์,เฝ้าพระองค์,พงศ์สวัสดิ์,ทรงสัตย์ธรรม์,ถวายบรร,ณาการ,แจ้งบ้านเมือง
ฝ่ายไทท้าว,เจ้าชวา,รายานั้น,เกษมสันต์,ฟังเสนาะ,เพราะหูเหือง,มีบัญชา,ให้ไปหา,พวกแขกเมือง,ได้รู้เรื่อง,ราชการ,สถานใด,เร่งจัดแจง,แต่งเรือ,ไปรับสาร,จะว่าขาน,งอนง้อ,ที่ข้อไหน,พอสั่งเสร็จ,พระเสด็จ,เข้าวังใน,พวกคนใช้,สารวัด,ไปจัดการ
แจ้งรับสั่ง,กับขุนด่าน,เป็นการโปรด,สมประโยชน์,เสวกา,ไม่ฝ่าฝืน,แล้วรีบลง,หงส์ที่นั่ง,ในกลางคืน,เสียงครึกครื้น,อัดแอ,แซ่สำเนียง,พวกเสนา,ที่เป็นนาย,ฝ่ายทหาร,กับนายด่าน,เร่งกัน,สนั่นเสียง,เรือรูปสัตว์,เสือหมี,ตีกระเชียง,แล้วพายเรียง,รีบมุ่ง,เข้ากรุงไกร
พอเช้าตรู่,สุริยา,ภาณุมาศ,ก็โอภาส,รุ่งสาง,สว่างไข,ประทับท่า,หน้าแพ,แลวิไล,แล้วก็ให้,ตั้งกระบวน,จวนเวลา,เอารถรัด,จัดแจง,แต่งมารับ,เครื่องสำหรับ,แห่แหน,ดูแน่นหนา,ฉัตรกระชิง,กลิ้งกลด,รจนา,กระบวนม้า,กระบวนธง,ตรงเข้าเมือง
เอารถรัด,จัดแจง,แต่งมารับ,เครื่องสำหรับ,แห่แหน,ดูแน่นหนา,ฉัตรกระชิง,กลิ้งกลด,รจนา,กระบวนม้า,กระบวนธง,ตรงเข้าเมือง,ขุนนางทูต,ขี่รถกั้น,กลดระย้า,เทียมด้วยม้า,พาชี,ล้วนสีเหลือง,ประโคมแตร,แห่แหน,มาแน่นเนือง,พร้อมทั้งเครื่อง,ทวนธง,อลงกรณ์
ขุนนางทูต,ขี่รถกั้น,กลดระย้า,เทียมด้วยม้า,พาชี,ล้วนสีเหลือง,ประโคมแตร,แห่แหน,มาแน่นเนือง,พร้อมทั้งเครื่อง,ทวนธง,อลงกรณ์,ถึงประตู,บูรี,ที่ประทับ,มีผู้รับ,บรรณาการ,สารอักษร,แล้วนำแขก,เมืองไป,ในนคร,ให้เร่งจร,เข้าไปเฝ้า,เจ้าบุรินทร์
