w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวฝ่าย,มังคลา,นราราช,กับครูบาท,หลวงครั้นตรู่,สุริย์ใส,ให้เข้าฝั่ง,ไปกระทั่ง,ถึงเวียงชัย,กำปั่นใบ,แต่ที่มา,สักห้าพัน,คนสำหรับ,นับแสน,แน่นอเนก,ทหารเอก,กำกับ,เป็นทัพขัน,เข้าทอดท่า,หน้าปากน้ำ,ที่สำคัญ,แล้วให้ลั่น,ปืนใหญ่,เอาใบลง
คนสำหรับ,นับแสน,แน่นอเนก,ทหารเอก,กำกับ,เป็นทัพขัน,เข้าทอดท่า,หน้าปากน้ำ,ที่สำคัญ,แล้วให้ลั่น,ปืนใหญ่,เอาใบลง,ทอดสมอ,รอเรียง,เคียงขนาน,ปิดทางด่าน,กักเรือ,ที่เหลือหลง,แล้วสั่งพวก,เกณฑ์หัด,จัตุรงค์,ให้ยกตรง,ตีด่าน,ชานบุรี
ทอดสมอ,รอเรียง,เคียงขนาน,ปิดทางด่าน,กักเรือ,ที่เหลือหลง,แล้วสั่งพวก,เกณฑ์หัด,จัตุรงค์,ให้ยกตรง,ตีด่าน,ชานบุรี,บาทหลวงไล่,ไพร่พล,ขึ้นบนป้อม,ทหารล้อม,อยู่ด่าน,ชานกรุงศรี,พวกชาวเมือง,ขึ้นเชิงเทิน,เนินบุรี,แล้วให้ตี,กลองศึก,เสียงครึกโครม
บาทหลวงไล่,ไพร่พล,ขึ้นบนป้อม,ทหารล้อม,อยู่ด่าน,ชานกรุงศรี,พวกชาวเมือง,ขึ้นเชิงเทิน,เนินบุรี,แล้วให้ตี,กลองศึก,เสียงครึกโครม,ประจุปืน,น้อยใหญ่,ใส่ดินหู,ข้างพวกหมู่,ข้าศึก,วิ่งฮึกโหม,ยกค่ายตั้ง,บังปืน,เสียงครื้นโครม,ชาวเมืองโหม,โห่พลัน,ให้ลั่นปืน
บ้างล้มตาย,ก่ายกอง,ทั้งสองฝ่าย,จนสุริย์,ฉายแสงกล้า,ในราศี,บาทหลวงเร่ง,มังคลา,อย่าช้าที,ให้ขึ้นตี,เอาชัย,ให้ได้การ,แกเร่งรัด,จัดไพร่,ไล่พหล,ให้เพิ่มคน,ศักดา,ที่กล้าหาญ,แล้วแต่งตัว,ขึ้นม้า,อาชาชาญ,ศิษย์อาจารย์,ท้าวภุเกศ,ขึ้นเขตแดน
แกเร่งรัด,จัดไพร่,ไล่พหล,ให้เพิ่มคน,ศักดา,ที่กล้าหาญ,แล้วแต่งตัว,ขึ้นม้า,อาชาชาญ,ศิษย์อาจารย์,ท้าวภุเกศ,ขึ้นเขตแดน,ยกพหล,พลเภตรา,สิบห้าหมื่น,ทหารปืน,ดาบง้าว,ทั้งหลาวแหลน,เครื่องอาวุธ,ต่างต่าง,ทั้งดั้งแพน,ยกมาแน่น,เกลื่อนกลาด,ดาษดา
เหลือกำลัง,ครั้งนี้,เห็นหนักแน่น,นับหมื่นแสน,ผู้คน,มากล้นหลาม,ขอกองทัพ,รีบมา,อย่าช้าความ,ให้เร่งตาม,ลงมา,อย่าช้าที,เหลือกำลัง,วังชา,ข้าพเจ้า,จงโปรดเกล้า,อย่างประณต,บทศรี,แม้นช้านัก,เมืองด่าน,ชานบุรี,จะเสียที,ข้าศึก,เหมือนตรึกตรอง
เหลือกำลัง,วังชา,ข้าพเจ้า,จงโปรดเกล้า,อย่างประณต,บทศรี,แม้นช้านัก,เมืองด่าน,ชานบุรี,จะเสียที,ข้าศึก,เหมือนตรึกตรอง,พวกม้าใช้,รีบไป,ยังนิเวศน์,นำเอาเหตุ,เข้าประมูล,ทูลฉลอง,พร้อมเสนา,ข้าเฝ้า,ทูลละออง,ทูลสนอง,เรื่องราว,แก่ท้าวไท
ป่างพระสุด,สาคร,บวรนาถ,ฟังอำมาตย์,ทูลสาร,แล้วขานไข,ให้เร่งรัด,จัดพล,สกลไกร,เราจะไป,เมืองด่าน,ชานชลา,วันนั้นพร้อม,เสวกา,เจ้าวาโหม,ทูลประโลม,ขอคำนับ,รับอาสา,เชิญพระจอม,นครินทร์,ปิ่นประชา,อยู่พารา,อย่าเพ่อเสร็จ,เสด็จจร
วันนั้นพร้อม,เสวกา,เจ้าวาโหม,ทูลประโลม,ขอคำนับ,รับอาสา,เชิญพระจอม,นครินทร์,ปิ่นประชา,อยู่พารา,อย่าเพ่อเสร็จ,เสด็จจร,ข้าพเจ้า,จะไปรับ,เป็นทัพหน้า,แม้นเหลือบ่า,จึงจะแจ้ง,แห่งอักษร,มากราบทูล,มูลเหตุ,จึงเสร็จจร,สุดสาคร,กรุงกษัตริย์,จึงตรัสพลัน
