w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายบาทหลวง,ง่วงเหงา,บนเก้าอี้,สกุณี,เพรียกพร้อง,ก้องเวหา,พอหายเศร้า,เบาบาง,สร่างอุรา,เรียกมังคลา,สานุศิษย์,คิดรำพึง,เห็นเงียบไป,มิได้ขาน,นานนักหนา,ลุกออกมา,ด่าโป้ง,เสียงโผงผึง,นอนกระไร,ไม่รู้สึก,นึกรำพึง,มันเมาถึง,ขนาดจริง,จึ่งนิ่งไป
เห็นเงียบไป,มิได้ขาน,นานนักหนา,ลุกออกมา,ด่าโป้ง,เสียงโผงผึง,นอนกระไร,ไม่รู้สึก,นึกรำพึง,มันเมาถึง,ขนาดจริง,จึ่งนิ่งไป,พลางลุกเดิน,มาดู,ประตูปิด,เห็นลิขิต,ปิดประตู,ดูสงสัย,ประหลาดจิต,ผิดแล้วหวา,ไปหาไฟ,มาส่องใกล้,อ่านดู,จึ่งรู้ความ
อันลังกา,ธานินทร์,เป็นถิ่นฐาน,เชิญอาจารย์,คิดความ,ตามวิสัย,ไม่จงรัก,หนักหน่วง,เป็นห่วงใย,ตามแต่ใจ,ฝ่ายท้าว,เจ้าประคุณ,ทั้งเสนี,มีถ้วน,กระบวนรบ,ผู้สมทบ,ขาดเหลือ,คอยเกื้อหนุน,ข้าพเจ้า,ถูกแช่ง,แห่งเจ้าคุณ,อยู่จะวุ่น,วายใจ,ไม่สบาย
ทั้งเสนี,มีถ้วน,กระบวนรบ,ผู้สมทบ,ขาดเหลือ,คอยเกื้อหนุน,ข้าพเจ้า,ถูกแช่ง,แห่งเจ้าคุณ,อยู่จะวุ่น,วายใจ,ไม่สบาย,เพราะคบหญิง,ไม่ดี,จึ่งมิโทษ,เสียประโยชน์,ชั่วช้า,พาฉิบหาย,พาให้เสื่อม,มนตรา,วิชาคลาย,ต้องผันผาย,ไปให้พ้น,คนไม่ดี
พอจบเรื่อง,แกยิ่งเคือง,โทโสพลุ่ง,มาเกิดยุ่ง,เจ็บจิต,ดั่งพิษฝี,น้อยหรือกู,เมตตา,ทั้งปรานี,ไม่พอที่,มันจะทำ,ให้ช้ำใจ,แล้วลงจาก,ตึกใหญ่,พลางให้หา,พวกเสนา,จงเรียก,ท้าวโกสัย,มาหากู,เร็วพลัน,ด้วยทันใด,จงเร่งไป,เดี๋ยวนี้,มีกังวล
แล้วลงจาก,ตึกใหญ่,พลางให้หา,พวกเสนา,จงเรียก,ท้าวโกสัย,มาหากู,เร็วพลัน,ด้วยทันใด,จงเร่งไป,เดี๋ยวนี้,มีกังวล,ขุนนางรับ,บัญชา,เรียกม้าใช้,รีบลงไป,เล่าแถลง,แห่งนุสนธิ์,พวกม้าใช้,รีบรัด,ไปบัดดล,นำยุบล,ลงไปท่า,ชลาพลัน
ขุนนางรับ,บัญชา,เรียกม้าใช้,รีบลงไป,เล่าแถลง,แห่งนุสนธิ์,พวกม้าใช้,รีบรัด,ไปบัดดล,นำยุบล,ลงไปท่า,ชลาพลัน,ทูลท่านท้าว,โกสัย,ว่าให้หา,พระสังฆ,ราชาร้อน,ให้ผ่อนผัน,รีบขึ้นไป,ยังเขา,เจ้าประจัน,จงเร็วพลัน,โดยบัญชา,อย่าช้าที
แล้วจึ่งว่า,ข้าแต่,อาจารย์เจ้า,จะมาเฝ้า,สงสัย,อย่างใช้ผี,จะซ่อนเหน็บ,เก็บไว้,ทำไมมี,ไม่พอที่,จะพะวง,คิดสงกา,เมื่อเจ้าคุณ,ให้ไปรับ,เป็นทัพหนุน,ก็ไปวุ่น,จัดทหาร,การอาสา,คอยเสียงปืน,ครื้นครั่น,ดั่งสัญญา,เตรียมเภตรา,คอยประจญ,รณรงค์
เมื่อเจ้าคุณ,ให้ไปรับ,เป็นทัพหนุน,ก็ไปวุ่น,จัดทหาร,การอาสา,คอยเสียงปืน,ครื้นครั่น,ดั่งสัญญา,เตรียมเภตรา,คอยประจญ,รณรงค์,บาทหลวงว่า,ถ้าเอง,ไม่รู้เห็น,สาบานเป็น,หรือไม่,อย่าใหลหลง,เอาให้กู,นับถือ,ว่าซื่อตรง,จะได้ปลง,อารมณ์,ไม่ซมซาน
คอยฟังเสียง,ปืนใหญ่,ไล่พหล,จงจัดพล,เพิ่มเจือ,ให้เหลือเหลิง,ข้างด้านน้ำ,เองเข้าแหก,ให้แตกเปิง,ดูชั้นเชิง,พอเป็นที,ตีเข้าไป,ข้างฝ่ายกู,ก็จะกรู,กันขึ้นบก,อย่าวิตก,เลยออเจ้า,ท้าวโกสัย,เอากำปั่น,พันลำ,ตีร่ำไป,ทั้งปืนใหญ่,ปืนน้อย,คอยระดม
ข้างฝ่ายกู,ก็จะกรู,กันขึ้นบก,อย่าวิตก,เลยออเจ้า,ท้าวโกสัย,เอากำปั่น,พันลำ,ตีร่ำไป,ทั้งปืนใหญ่,ปืนน้อย,คอยระดม,ขึ้นบกได้,ไฟจุด,อย่าหยุดยั้ง,ตีประดัง,ยกกันรุม,เข้าทุ่มถม,มันคงได้,ลังกา,อย่าปรารมภ์,จะได้ชม,บุญมึง,ให้ถึงลือ
จะกล่าวฝ่าย,สังฆราช,ชาติอังกฤษ,เห็นสมคิด,สารพัน,ก็หรรษา,พอสุริ,ยงลง,ลับบรรพตา,เรียกเสนา,นายหมวด,ให้ตรวจพล,พร้อมสะพรั่ง,ตั้งตาม,พิชัยยุทธ์,กระบวนครุฑ,เร่งรัด,จัดพหล,เป็นปีกขวา,ปีกซ้าย,ระบายพล,เป็นทัพปล้น,ทัพหนุนพร้อม,มุลนาย
พร้อมสะพรั่ง,ตั้งตาม,พิชัยยุทธ์,กระบวนครุฑ,เร่งรัด,จัดพหล,เป็นปีกขวา,ปีกซ้าย,ระบายพล,เป็นทัพปล้น,ทัพหนุนพร้อม,มุลนาย,ครั้นฤกษ์ดี,คลี่คลาย,ขยายทัพ,ออกคั่งคับ,เร่งกัน,ให้ผันผาย,พวกฝรั่ง,ทั้งมหา,เสนานาย,ก็ผันผาย,จากเขา,เจ้าประจัน
สารถี,ตีม้า,อาชาชาติ,เผ่นผงาด,วิ่งกลม,ดั่งลมหวน,เดินในดง,วงอ้อม,พร้อมกระบวน,ทั้งพลทวน,เกาทัณฑ์,เป็นหลั่นไป,ปืนนกสับ,คาบศิลา,ระดาดาด,ดูเกลื่อนกลาด,เร่งกัน,เสียงหวั่นไหว,ทั้งปืนล้อ,ลากเรียง,เคียงกันไป,พวกคบไฟ,สำหรับเข้า,เผาบุรินทร์
ปืนนกสับ,คาบศิลา,ระดาดาด,ดูเกลื่อนกลาด,เร่งกัน,เสียงหวั่นไหว,ทั้งปืนล้อ,ลากเรียง,เคียงกันไป,พวกคบไฟ,สำหรับเข้า,เผาบุรินทร์,บาทหลวงแสน,แค้นจิต,คิดระทด,มันคิดคด,ทำได้ดั่ง,ใจถวิล,แม้นสมหวัง,ได้ลังกา,ในธานินทร์,เป็นที่ถิ่น,สุขเกษม,เปรมอุรา
บาทหลวงแสน,แค้นจิต,คิดระทด,มันคิดคด,ทำได้ดั่ง,ใจถวิล,แม้นสมหวัง,ได้ลังกา,ในธานินทร์,เป็นที่ถิ่น,สุขเกษม,เปรมอุรา,ถึงมันจะ,มาบระจบ,ไม่คบไว้,ก็เห็นใจ,จริงจัง,สิ้นกังขา,อ้ายนี่ถูก,ถ้อยคำ,อย่างตำรา,เขาว่าปลา,แรงเพราะหาง,อย่างทำนอง
ถึงมันจะ,มาบระจบ,ไม่คบไว้,ก็เห็นใจ,จริงจัง,สิ้นกังขา,อ้ายนี่ถูก,ถ้อยคำ,อย่างตำรา,เขาว่าปลา,แรงเพราะหาง,อย่างทำนอง,เป็นเหตุผล,ด้วยอีเมีย,จึ่งเสียท่า,มันชักพา,หมกมุ่น,ให้ขุ่นหมอง,แล้วหวนห้าม,ความหลัง,ตั้งแต่ตรอง,มาในท้อง,แถวทาง,กลางอรัญ
เป็นเหตุผล,ด้วยอีเมีย,จึ่งเสียท่า,มันชักพา,หมกมุ่น,ให้ขุ่นหมอง,แล้วหวนห้าม,ความหลัง,ตั้งแต่ตรอง,มาในท้อง,แถวทาง,กลางอรัญ,ให้เร่งรถ,รีบมา,เวลาค่ำ,จวนจะย่ำ,ยามชัย,พอไก่ขัน,ถึงลำเนา,เขาเขิน,เนินอรัญ,หยุดพร้อมกัน,แต่บรรดา,เสนานาย
ฝ่ายตัวท่าน,สังฆราช,พระบาทหลวง,พร้อมกระทรวง,สมนึกให้,ฮึกเหิม,จึงว่าเฮ้ย,คนงาน,ทหารเดิม,คิดเพิ่มเติม,กองแซง,แต่งกระบวน,เอาไฟจุด,ป่าไม้,ไพรระหง,แล้วก็ตรง,วิ่งกลม,ดั่งลมหวน,เร่งประจุ,ปืนหินดิน,ชนวน,ให้พร้อมถ้วน,ปืนหลัก,ยักกะตรา
เอาไฟจุด,ป่าไม้,ไพรระหง,แล้วก็ตรง,วิ่งกลม,ดั่งลมหวน,เร่งประจุ,ปืนหินดิน,ชนวน,ให้พร้อมถ้วน,ปืนหลัก,ยักกะตรา,พอจุดเพลิง,เริงแรง,แสงสว่าง,ออกจากทาง,ยิงพื้น,แต่ปืนผา,ตรงเข้าไป,เมืองด่าน,ชานชลา,เอาโยธา,เรียงล้อม,ป้อมกำแพง
พอจุดเพลิง,เริงแรง,แสงสว่าง,ออกจากทาง,ยิงพื้น,แต่ปืนผา,ตรงเข้าไป,เมืองด่าน,ชานชลา,เอาโยธา,เรียงล้อม,ป้อมกำแพง,อย่าให้มัน,รู้ตัว,ทั่วจังหวัด,เอาคบมัด,ให้สว่าง,กระจ่างแสง,โยนหม้อดิน,เข้าไป,ในกำแพง,ทหารแซง,พร้อมกัน,ฟันประตู
อย่าให้มัน,รู้ตัว,ทั่วจังหวัด,เอาคบมัด,ให้สว่าง,กระจ่างแสง,โยนหม้อดิน,เข้าไป,ในกำแพง,ทหารแซง,พร้อมกัน,ฟันประตู,ทั้งปืนใหญ่,เร่งลาก,จุกปากช่อง,ไปคอยมอง,ทุกกระบอก,กรอกดินหู,ทั้งสกัด,ตัดทาง,หว่างประตู,จัดเอาผู้,กล้าหาญกา,รณรงค์
ทั้งปืนใหญ่,เร่งลาก,จุกปากช่อง,ไปคอยมอง,ทุกกระบอก,กรอกดินหู,ทั้งสกัด,ตัดทาง,หว่างประตู,จัดเอาผู้,กล้าหาญกา,รณรงค์,ครั้นสั่งเสร็จ,รีบทัพ,ขับพหล,กระบวนพล,ลัดใน,ไพรระหง,ถึงทางแยก,มรรคา,ปากป่าดง,เป็นชายพง,ออกทุ่ง,หลังกรุงไกร
