w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวข้าง,ห้ากษัตริย์,จัดพหล,ให้พวกพล,เกณฑ์หัด,ถึงนัดหมาย,เตรียมเรือรบ,ลอยเคียง,กันเรียงราย,ไว้แต่บ่าย,ให้เสร็จ,สำเร็จการ,พอสองยาม,จะเข้าตี,พวกเรือแขก,สั่งให้แยก,เหล่าพหล,พลทหาร,เป็นสามทัพ,รับประดา,หน้ากระดาน,เข้าต่อต้าน,ไพรี,ให้มีชัย
พอสองยาม,จะเข้าตี,พวกเรือแขก,สั่งให้แยก,เหล่าพหล,พลทหาร,เป็นสามทัพ,รับประดา,หน้ากระดาน,เข้าต่อต้าน,ไพรี,ให้มีชัย,สินสมุทร,รับรอง,เป็นกองขัน,มีสำคัญ,ธงแดง,สุกแสงใส,สุดสาคร,รายเรียง,เคียงกันไป,ปักธงชัย,เขียวงาม,อร่ามเรือง
จะกล่าวข้าง,สังฆราช,พระบาทหลวง,อาทิตย์ล่วง,ลับฟ้า,เวหาหน,ให้ยกพวก,เสนี,ทั้งรี้พล,จะเข้าปล้น,เมืองให้ได้,ดั่งใจตรอง,ให้ยกแผง,ที่สำหรับ,จะรับรบ,ทั้งไต้คบ,เสร็จถ้วน,กระบวนของ,กับอาวุธ,ที่สำหรับ,จะรับรอง,ยกเป็นกอง,กองละหมื่น,พื้นฉกรรจ์
ให้ยกแผง,ที่สำหรับ,จะรับรบ,ทั้งไต้คบ,เสร็จถ้วน,กระบวนของ,กับอาวุธ,ที่สำหรับ,จะรับรอง,ยกเป็นกอง,กองละหมื่น,พื้นฉกรรจ์,ท้าวกุลา,มาลี,ขี่สินธพ,ทหารรบ,ที่สำหรับ,เป็นทัพขันธ์,บาทหลวงขึ้น,รถฝรั่ง,ต้องหลังพลัน,แต่ห้ามกัน,อย่าให้อึง,คะนึงไป
ท้าวกุลา,มาลี,ขี่สินธพ,ทหารรบ,ที่สำหรับ,เป็นทัพขันธ์,บาทหลวงขึ้น,รถฝรั่ง,ต้องหลังพลัน,แต่ห้ามกัน,อย่าให้อึง,คะนึงไป,สั่งพหล,พลแขก,ให้แยกย้าย,เข้าเรียงราย,โอบอ้อม,ล้อมไสว,เมื่อยั้งหยุด,อย่าเพ่อจุด,ทั้งฟืนไฟ,จงเงียบไว้,ทุกกอง,สำรองเพลิง
สั่งพหล,พลแขก,ให้แยกย้าย,เข้าเรียงราย,โอบอ้อม,ล้อมไสว,เมื่อยั้งหยุด,อย่าเพ่อจุด,ทั้งฟืนไฟ,จงเงียบไว้,ทุกกอง,สำรองเพลิง,ต่อเมื่อใด,ในเมือง,ออกยงยุทธ์,จึ่งค่อยจุด,ไฟเชื้อ,ให้เหลือเหลิง,แล้วโห่ร้อง,พร้อมหน้า,ให้ร่าเริง,ตีให้เปิง,อย่าได้ยั้ง,พังประตู
ในเวลา,เจ็ดทุ่ม,จะรุมรบ,จะต้องคบ,เพลิงใหญ่,ในสนาม,แกรู้แจ้ง,ในวิถี,พิธีพราหมณ์,ให้หาน้ำ,ไว้ทุกคน,บนเชิงเทิน,ใส่ตุ่มไห,ไว้ให้มี,ทั้งสี่ด้าน,ฉวยเกิดการ,ไฟลุก,จะฉุกเฉิน,จะได้ดับ,รับไว้,ในเชิงเทิน,อย่าละเมิน,บอกให้ทั่ว,ทุกตัวคน
ใส่ตุ่มไห,ไว้ให้มี,ทั้งสี่ด้าน,ฉวยเกิดการ,ไฟลุก,จะฉุกเฉิน,จะได้ดับ,รับไว้,ในเชิงเทิน,อย่าละเมิน,บอกให้ทั่ว,ทุกตัวคน,ครั้นจัดเสร็จ,ได้ฤกษ์,ให้เลิกโห่,สำเนียงโก,ลาก้อง,ห้องเวหน,เปิดประตู,รีบเดิน,ดำเนินพล,จอมสากล,มังคลา,ทรงม้านิล
เดินกระบวน,ออกมาตั้ง,ยังสนาม,ท่านครูพราหมณ์,กำกับ,เป็นทัพขันธ์,ท้าวโกสัย,ยกหลาม,มาตามกัน,เสียงสนั่น,แต่ล้วนพล,ทั้งมนตรี,บาทหลวงเห็น,พลทัพ,มาคับคั่ง,เร่งประดัง,กันเข้ารบ,อย่าหลบหนี,ให้ทหาร,โยธา,ออกราวี,ปะทะตี,ต้านหน้า,ดาประดัง
ฝ่ายองค์พระ,มังคลา,นราราช,ไล่พิฆาต,พลรบ,ตลบหลัง,ต้อนพหล,มนตรี,ตีประดัง,ดูคับคั่ง,แน่นหนา,พลากร,บ้างยิงปืน,ครื้นครั่น,ควันตลบ,ต่างสมทบ,ทวยหาญ,ชาญสมร,ทั้งสองข้าง,ต่างกลุ้ม,ตะลุมบอน,บ้างฟันฟอน,กันตาย,ลงหลายพัน
บ้างยิงปืน,ครื้นครั่น,ควันตลบ,ต่างสมทบ,ทวยหาญ,ชาญสมร,ทั้งสองข้าง,ต่างกลุ้ม,ตะลุมบอน,บ้างฟันฟอน,กันตาย,ลงหลายพัน,บาทหลวงแก,ก็ให้,จุดไฟแผง,สว่างแดง,ขับพหล,พลขันธ์,เอาหม้อดิน,โยนเข้าไป,ไหม้เป็นควัน,ทั้งน้ำมัน,ลุกโพลง,ติดโรงใน
บาทหลวงแก,ก็ให้,จุดไฟแผง,สว่างแดง,ขับพหล,พลขันธ์,เอาหม้อดิน,โยนเข้าไป,ไหม้เป็นควัน,ทั้งน้ำมัน,ลุกโพลง,ติดโรงใน,พวกพหล,บนเชิงเทิน,ช่วยกันดับ,เปลวไฟวับ,ร้อนรน,ทนไม่ไหว,พลางขนน้ำ,คอยสาด,รดราดไป,คนข้างใน,ช่วยกันดับ,แต่รับรอง
จะกล่าวฝ่าย,ห้ากษัตริย์,ที่นัดหมาย,ต่างแล่นราย,เรียงกัน,ผันผยอง,บ้างยิงปืน,เร่งทัพ,เข้ารับรอง,สนั่นก้อง,เสียงโห่,เป็นโกลา,พวกเรือแขก,คนผู้,อยู่ข้างน้อย,ครั้นจะถอย,เรือก็แล่น,มาแน่นหนา,ก็จำใจ,จำสู้,ดูเวลา,ฝ่ายเสนา,ที่สำหรับ,กำกับพล
พวกเรือแขก,คนผู้,อยู่ข้างน้อย,ครั้นจะถอย,เรือก็แล่น,มาแน่นหนา,ก็จำใจ,จำสู้,ดูเวลา,ฝ่ายเสนา,ที่สำหรับ,กำกับพล,ให้คนใช้,รีบไป,บอกบาทหลวง,อย่าเหนี่ยวหน่วง,เร่งไปแจ้ง,แห่งนุสนธิ์,ศึกมาติด,ธารท่าใน,สาชล,ว่าผู้คน,รับรอง,เหลือป้องกัน
ให้คนใช้,รีบไป,บอกบาทหลวง,อย่าเหนี่ยวหน่วง,เร่งไปแจ้ง,แห่งนุสนธิ์,ศึกมาติด,ธารท่าใน,สาชล,ว่าผู้คน,รับรอง,เหลือป้องกัน,ทหารรีบ,ไปบอกกับ,สังฆราช,แกหวั่นหวาด,เต็มที,ไม่มีขวัญ,ความตกใจ,แทบจะดิ้น,สิ้นชีวัน,แล้วก็หัน,ไปบอกเล่า,ท้าวกุลา
ทหารรีบ,ไปบอกกับ,สังฆราช,แกหวั่นหวาด,เต็มที,ไม่มีขวัญ,ความตกใจ,แทบจะดิ้น,สิ้นชีวัน,แล้วก็หัน,ไปบอกเล่า,ท้าวกุลา,เร่งถอยทัพ,เถิดหวา,ช้าไม่ได้,เกิดศึกใหญ่,ติดพัน,กันหนักหนา,แล้วแกสั่ง,เสนี,ผู้ปรีชา,ให้ถอยล่า,รีบตรง,ไปลงเรือ
ทั้งสองข้าง,ต่างยิง,ปืนสนั่น,พิลึกลั่น,ก้องฟ้า,เวหาหน,ฝ่ายพวกช้าง,ทัพบก,เร่งยกพล,เข้าตีปล้น,ทัพแขก,แตกกระจาย,พวกเสนา,แต่บรรดา,อาสาศึก,ก็โห่ฮึก,เร่งกัน,รีบผันผาย,ตะลุมบอน,ฟอนฟัน,เหยียบกันตาย,เสนานาย,พวกแขก,แตกกระจุย
