w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายฝรั่ง,สังฆราช,คอยคาดศึก,เสียงครื้นครึก,เกรียวกราว,แต่เช้าสาย,จนจวนเย็น,เห็นพหล,พลนิกาย,ที่เหลือตาย,แตกมา,ถึงธานี,จึงรีบพา,สานุศิษย์,ซึ่งอยู่ด้วย,จะไปช่วย,นางวัณฬา,มารศรี,ให้พวกพ้อง,ร้องป่าว,ชาวบุรี,ผู้ใดมี,กตัญญู,ตามกูมา
จึงรีบพา,สานุศิษย์,ซึ่งอยู่ด้วย,จะไปช่วย,นางวัณฬา,มารศรี,ให้พวกพ้อง,ร้องป่าว,ชาวบุรี,ผู้ใดมี,กตัญญู,ตามกูมา,ไปช่วยเจ้า,คราวนี้,เสียทีทัพ,จะสูญลับ,ศักราช,ศาสนา,แม้เจ้าตาย,ฝ่ายฝรั่ง,ทั้งลังกา,จะเป็นข้า,ครอกเขา,ชาวชมพู
ไปช่วยเจ้า,คราวนี้,เสียทีทัพ,จะสูญลับ,ศักราช,ศาสนา,แม้เจ้าตาย,ฝ่ายฝรั่ง,ทั้งลังกา,จะเป็นข้า,ครอกเขา,ชาวชมพู,คนทั้งหลาย,ชายหญิง,เห็นจริงด้วย,ต่างคว้าฉวย,อาวุธ,ชุดดินหู,ออกแล่นหลาม,ตามหลัง,มาพรั่งพรู,ออกประตู,แต่งทัพ,ให้นับพล
คนทั้งหลาย,ชายหญิง,เห็นจริงด้วย,ต่างคว้าฉวย,อาวุธ,ชุดดินหู,ออกแล่นหลาม,ตามหลัง,มาพรั่งพรู,ออกประตู,แต่งทัพ,ให้นับพล,ได้ห้าพัน,บรรดา,ซึ่งมาด้วย,จะไปช่วย,ลูกสาว,เจ้าสิงหล,ให้ถือคบ,ครบทั่ว,ทุกตัวคน,แล้วแบ่งพล,กองละพัน,สำคัญคบ
ได้ห้าพัน,บรรดา,ซึ่งมาด้วย,จะไปช่วย,ลูกสาว,เจ้าสิงหล,ให้ถือคบ,ครบทั่ว,ทุกตัวคน,แล้วแบ่งพล,กองละพัน,สำคัญคบ,เข้าตีทัพ,สัประยุทธ์,เร่งจุดพร้อม,จึงรวมรอม,อ้อมกัน,เข้าบรรจบ,คอยฟังกลอง,กองทัพ,สำหรับรบ,เร่งสมทบ,ช่วยกัน,ให้ทันที
สุลาลี,คลี่อ่าน,เป็นการลับ,ว่าเกณฑ์กลับ,ศักราช,ศาสนา,เกณฑ์ชมพู,อยู่ที่ฉัตร,วัฒนา,เกณฑ์ลังกา,หมายชนะ,จะประลัย,ถ้ารบพุ่ง,พวกฝรั่ง,สิ้นทั้งหลาย,จะล้มตาย,พ่ายแพ้,คิดแก้ไข,ให้พวกพ้อง,ขององค์,พระอภัย,ช่วยชิงชัย,จึงจะเสร็จ,สำเร็จการ
ถ้ารบพุ่ง,พวกฝรั่ง,สิ้นทั้งหลาย,จะล้มตาย,พ่ายแพ้,คิดแก้ไข,ให้พวกพ้อง,ขององค์,พระอภัย,ช่วยชิงชัย,จึงจะเสร็จ,สำเร็จการ,สุลาลี,ดีใจ,จบใส่ผม,พระปรารมภ์,ทุกข์ร้อน,สั่งสอนหลาน,แล้วให้จัด,เสื้อผ้า,มาประทาน,ให้ชาวบ้าน,น้าป้า,พวกย่ายาย
แล้วได้ข่าว,คราวทัพ,ถึงยับย่อย,ยิ่งเศร้าสร้อย,เสียใจ,มิใคร่หาย,ยังเจ็บแผล,แก้ไข,ใช้อุบาย,ทำฟูมฟาย,ชลนา,รีบคลาไคล,เข้าทูลองค์,ทรงฤทธิ์พระ,บิตุเรศ,มิโปรดเกศ,ลูกรัก,จะตักษัย,พวกกองทัพ,เกือบกระทั่ง,ถึงวังใน,สังหารไพร่,ล้มตาย,ลงก่ายกัน
มาแจ้งความ,ตามที่,ลาลีเล่า,ต่างโศกเศร้า,แสนเสียดาย,สายสมร,นางลีวัน,กันแสง,แกล้งอ้อนวอน,ถึงภูธร,ไม่สงสาร,พระมารดา,เห็นแก่องค์,ทรงยศ,โอรสราช,มาเอาชาติ,ชีวัง,จะสังขาร์,พระทรงฟัง,คั่งแค้น,แทนวัณฬา,จึงตรัสว่า,พ่อจะไป,ชิงชัยเอง
เห็นแก่องค์,ทรงยศ,โอรสราช,มาเอาชาติ,ชีวัง,จะสังขาร์,พระทรงฟัง,คั่งแค้น,แทนวัณฬา,จึงตรัสว่า,พ่อจะไป,ชิงชัยเอง,ใครฆ่าฟัน,วัณฬา,จะฆ่าเสีย,ถึงลูกเมีย,ไม่เอาไว้,ให้ข่มเหง,มารบพุ่ง,กรุงไกร,มันไม่เกรง,แม่ละเวง,ก็ไม่บอก,จะออกตี
ใครฆ่าฟัน,วัณฬา,จะฆ่าเสีย,ถึงลูกเมีย,ไม่เอาไว้,ให้ข่มเหง,มารบพุ่ง,กรุงไกร,มันไม่เกรง,แม่ละเวง,ก็ไม่บอก,จะออกตี,แล้วชวนพระ,อนุชา,พาโอรส,มาพร้อมหมด,ทั้งธิดา,มารศรี,นาลาลี,ดีใจ,เห็นได้ที,เรียกเสนี,ฝรั่ง,มาสั่งการ
แล้วชวนพระ,อนุชา,พาโอรส,มาพร้อมหมด,ทั้งธิดา,มารศรี,นาลาลี,ดีใจ,เห็นได้ที,เรียกเสนี,ฝรั่ง,มาสั่งการ,จัดโยธา,ห้าหมื่น,ถือปืนรบ,จุดเพลิงคบ,ถ้วนทั่ว,ตัวทหาร,ผูกพระยา,ม้าที่นั่ง,บัลลังก์อาน,สำเร็จการ,กษัตรา,ทรงพาชี
จัดโยธา,ห้าหมื่น,ถือปืนรบ,จุดเพลิงคบ,ถ้วนทั่ว,ตัวทหาร,ผูกพระยา,ม้าที่นั่ง,บัลลังก์อาน,สำเร็จการ,กษัตรา,ทรงพาชี,พระอภัย,ให้พระน้อง,สองโอรส,แยกไปหมด,มุ่งหา,มารศรี,ทัพละหมื่น,ดื่นป่า,พนาลี,แสงอัคคี,คบสว่าง,ดังกลางวัน
ฝ่ายทัพพราหมณ์,สามกษัตริย์,สกัดป่า,ตามวัณฬา,เลี้ยวลัด,สะพัดผัน,พอบาทหลวง,ล่วงหน้า,รีบมาทัน,เข้าป้องกัน,ลูกสาว,เจ้าลังกา,ให้จุดคบ,รบรับ,ทัพผลึก,กำดัดดึก,ครึกครื้น,เสียงปืนผา,แล้วคุมพล,ด้นดั้น,พาวัณฬา,รีบลัดป่า,จะไปลง,ข้างดงยาง
ให้จุดคบ,รบรับ,ทัพผลึก,กำดัดดึก,ครึกครื้น,เสียงปืนผา,แล้วคุมพล,ด้นดั้น,พาวัณฬา,รีบลัดป่า,จะไปลง,ข้างดงยาง,พอเสียงโห่,โยธาเมือง,การะเวก,ทหารเอก,ออกสกัด,ก็ขัดขวาง,ต้องถอยทัพ,กลับวน,มาต้นทาง,ฝ่ายองค์นาง,เสาวคนธ์,ขับพลตาม
พอเสียงโห่,โยธาเมือง,การะเวก,ทหารเอก,ออกสกัด,ก็ขัดขวาง,ต้องถอยทัพ,กลับวน,มาต้นทาง,ฝ่ายองค์นาง,เสาวคนธ์,ขับพลตาม,ตีทัพหลัง,สังฆราช,พระบาทหลวง,ไพร่ทั้งปวง,แตกล่า,เข้าป่าหนาม,พอโยธี,ศรีสุวรรณ,มาทันพราหมณ์,จะเร่งตาม,นางวัณฬา,หาให้พบ
ฝ่ายสามพราหมณ์,พี่น้อง,สองกษัตริย์,เข้าสกัด,รบไป,จนไก่ขัน,ฟันฝรั่ง,ตายดื่น,นับหมื่นพัน,มาพบกัน,สามทัพ,จึงยับยั้ง,ท้าวทศวงศ์,สงสาร,ลูกหลานรัก,เห็นเหนื่อยนัก,พลน้อย,จะถอยหลัง,จึงปรึกษา,ว่าเราหย่อน,อ่อนกำลัง,พวกฝรั่ง,ชาวเมือง,หนุนเนื่องมา
ท้าวทศวงศ์,สงสาร,ลูกหลานรัก,เห็นเหนื่อยนัก,พลน้อย,จะถอยหลัง,จึงปรึกษา,ว่าเราหย่อน,อ่อนกำลัง,พวกฝรั่ง,ชาวเมือง,หนุนเนื่องมา,เสียงโห่ร้อง,ก้องกึก,อยู่ครึกครื้น,ดูนับหมื่น,มากมาย,ทั้งซ้ายขวา,เราแรงน้อย,รบรับ,จะอัปรา,ไปพลับพลา,พักพล,สกลไกร
