w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ชาวลังกา,ฝรั่ง,ชังภาษา,จึงมิได้,ไปมา,ไม่ค้าขาย,เกิดเงินทอง,ท้องถิ่น,ที่ดินทราย,ทำได้ง่าย,ได้สบาย,ซื้อจ่ายกิน,ถึงเมียเขา,เล่าถ้าตัว,ผัวไม่อยู่,ลอบเล่นชู้,ก็ได้ดัง,ใจถวิล,มีบ้านช่อง,นองเนือง,เมืองทมิฬ,ทำด้วยหิน,ศิลา,ทั้งธานี
ถึงเมียเขา,เล่าถ้าตัว,ผัวไม่อยู่,ลอบเล่นชู้,ก็ได้ดัง,ใจถวิล,มีบ้านช่อง,นองเนือง,เมืองทมิฬ,ทำด้วยหิน,ศิลา,ทั้งธานี,เหนือเมืองนั้น,วันหนึ่ง,ไปถึงถ้ำ,มียักษ์ดำ,โตตา,หน้าเหมือนหมี,ในเรื่องราว,กล่าวคำ,ว่าสามปี,มันมาที่,เมืองทมิฬ,เที่ยวกินคน
พอเวลา,วายุพัฒน์,ไปเที่ยวเล่น,กลับมา,เห็นยักษ์กลัว,ยืนตัวแข็ง,มันเข้าใกล้,ได้กลิ่น,ก็สิ้นแรง,ล้มตะแคง,คุกคลาน,ซมซานไป,ด้วยหน่อนาถ,ชาติเชื้อ,ผีเสื้อร้าย,ยักษ์ผีพราย,เข็ดขาม,ตามวิสัย,เห็นซบหน้า,วายุพัฒน์,คิดขัดใจ,ฉวยเอาไม้,ไล่ตี,มันหนีตัว
ด้วยหน่อนาถ,ชาติเชื้อ,ผีเสื้อร้าย,ยักษ์ผีพราย,เข็ดขาม,ตามวิสัย,เห็นซบหน้า,วายุพัฒน์,คิดขัดใจ,ฉวยเอาไม้,ไล่ตี,มันหนีตัว,เสียงยักษ์ร้อง,ก้องอึง,เหมือนหนึ่งอูฐ,นอนกลิ้งทูต,พูดไม่ออก,เกลือกกลอกหัว,มือประนม,ก้มกราบ,ด้วยหลาบกลัว,พระจิกหัว,ยักษ์ลาก,กระชากมา
เสียงยักษ์ร้อง,ก้องอึง,เหมือนหนึ่งอูฐ,นอนกลิ้งทูต,พูดไม่ออก,เกลือกกลอกหัว,มือประนม,ก้มกราบ,ด้วยหลาบกลัว,พระจิกหัว,ยักษ์ลาก,กระชากมา,ถึงตึกเช่า,เข้าดู,ประตูปิด,ด้วยคนคิด,เข็ดยักษ์,กลัวหนักหนา,พระเงื้อไม้,ให้มันหมอบ,ยอบกายา,อยู่ตรงหน้า,ตึกนิ่ง,ไม่ติงกาย
ถึงตึกเช่า,เข้าดู,ประตูปิด,ด้วยคนคิด,เข็ดยักษ์,กลัวหนักหนา,พระเงื้อไม้,ให้มันหมอบ,ยอบกายา,อยู่ตรงหน้า,ตึกนิ่ง,ไม่ติงกาย,แล้วเรียกครู,สุริยัน,ครั้นมาเห็น,รู้ว่าเป็น,บุญของศิษย์,เหมือนคิดหมาย,พวกชาวบ้าน,ร้านตลาด,ไม่อาจกราย,เห็นยักษ์ร้าย,ร้องบอก,กันออกอึง
วายุพัฒน์,มัสการ,สงสารย่า,ชลนา,แนวนอง,นั่งร้องไห้,แล้วกลืนกลั้น,กันแสง,คิดแข็งใจ,นึกจำได้,เวทมนตร์,ดลวิชา,ไปแก้มัด,อสุริน,ให้กินน้ำ,บริกรรม,รังควาน,อ่านคาถา,เผอิญยักษ์,รักใคร่,ไม่ไคลคลา,รู้พูดจา,สารภาพ,ก้มกราบกราน
ไปแก้มัด,อสุริน,ให้กินน้ำ,บริกรรม,รังควาน,อ่านคาถา,เผอิญยักษ์,รักใคร่,ไม่ไคลคลา,รู้พูดจา,สารภาพ,ก้มกราบกราน,วายุพัฒน์,จัดให้,เป็ดไก่หมู,ให้ยักษ์รู้,อยู่กิน,เป็นถิ่นฐาน,อ้ายยักษ์ยิ้ม,อิ่มหนำ,นั่งสำราญ,ฝ่ายอาจารย์,จึ่งว่ากับ,วายุพัฒน์
วายุพัฒน์,จัดให้,เป็ดไก่หมู,ให้ยักษ์รู้,อยู่กิน,เป็นถิ่นฐาน,อ้ายยักษ์ยิ้ม,อิ่มหนำ,นั่งสำราญ,ฝ่ายอาจารย์,จึ่งว่ากับ,วายุพัฒน์,ซึ่งท่านย่า,มาช่วยสอน,อวยพรให้,เจ้าจะได้,ใช้ทหาร,ผ่านสมบัติ,เมื่อครั้งปู่,สู้กับยาย,ต่างพรายพลัด,นางหลงลัด,หลีกทาง,ไปกลางไพร
ซึ่งท่านย่า,มาช่วยสอน,อวยพรให้,เจ้าจะได้,ใช้ทหาร,ผ่านสมบัติ,เมื่อครั้งปู่,สู้กับยาย,ต่างพรายพลัด,นางหลงลัด,หลีกทาง,ไปกลางไพร,ให้ย่องตอด,ยอดทหาร,ออกต้านต่อ,ปู่กับพ่อ,ก็ไม่หาญ,ผลาญมันได้,จึงสงบ,รบพุ่ง,ทั้งกรุงไกร,นั่งเล่าให้,ฟังความ,ตามเอ็นดู
