w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แต่รอรั้ง,ตั้งมั่น,หลายวันนัก,ไม่เห็นพักตร์,เผ่าพงศ์,พวกวงศา,จึงให้ไพร่,ไปตะโกน,โพนทนา,ประกาศก้อง,ร้องว่า,หน้าประตู,ว่าตัวนาย,หายไป,ข้างไหนเสีย,หรือกอดเมีย,คลอแคล,แม่อีหนู,ไม่สู้รบ,หลบมุด,นอนคุดคู้,ออกมาสู้,ดูฝีมือ,ให้ลือชา
สุดสาคร,ร้อนจิต,คิดมานะ,บอกองค์พระ,มเหสี,ที่ปรึกษา,ยืมเอาแก้ว,แคล้วคลาด,คาดกายา,เหน็บสาตรา,ชื่อภุขรรค์,อันเป็นเพชร,ถือไม้ท้าว,ดาวบส,สู้กรดได้,ไฟไม่ไหม้,ลุกลาม,ไม่ขามเข็ด,จะแก้ไข,ใช้ปัญญา,กาละเม็ด,ครั้นสรรพเสร็จ,ทรงพระยา,ม้ามังกร
ถือไม้ท้าว,ดาวบส,สู้กรดได้,ไฟไม่ไหม้,ลุกลาม,ไม่ขามเข็ด,จะแก้ไข,ใช้ปัญญา,กาละเม็ด,ครั้นสรรพเสร็จ,ทรงพระยา,ม้ามังกร,กับโยธา,การะเวก,เมืองผลึก,ชำนาญศึก,ถือดาบ,กำซาบศร,ล้วนทองแดง,แต่งการ,จะราญรอน,สุดสาคร,นำหน้า,โยธาตาม
กับโยธา,การะเวก,เมืองผลึก,ชำนาญศึก,ถือดาบ,กำซาบศร,ล้วนทองแดง,แต่งการ,จะราญรอน,สุดสาคร,นำหน้า,โยธาตาม,แล้วยกออก,นอกวัง,คนคั่งคับ,หยุดประทับ,ที่กว้าง,กลางสนาม,ให้ปักธง,ตรงหน้า,สง่างาม,ตั้งโห่สาม,ลาลั่น,สนั่นดัง
ฝ่ายองค์พระ,มังคลา,ทรงม้าผ่าน,ยกทหาร,แห่ตาม,มาหลามหลัง,ถึงที่หยุด,หยุดประทับ,ยืนยับยั้ง,ฝ่ายฝรั่ง,มังคลา,ร้องว่าไป,พวกตัวนาย,หายไป,ข้างไหนเสีย,ไม่พาเมีย,มาช่วยรบ,หลบไปไหน,ยังน้องชาย,ฝ่ายนาง,พวกข้างใน,ทำไมไม่,ออกมา,ช่วยราวี
พวกตัวนาย,หายไป,ข้างไหนเสีย,ไม่พาเมีย,มาช่วยรบ,หลบไปไหน,ยังน้องชาย,ฝ่ายนาง,พวกข้างใน,ทำไมไม่,ออกมา,ช่วยราวี,สุดสาคร,ย้อนว่า,อุลามก,สัตว์นรก,ยกกาย,ไม่อายผี,สำแดงฤทธิ์,ขวิดพ่อเหมือน,ทรพี,หมายว่ามี,รี้พล,มาปล้นชิง
สุดสาคร,ย้อนว่า,อุลามก,สัตว์นรก,ยกกาย,ไม่อายผี,สำแดงฤทธิ์,ขวิดพ่อเหมือน,ทรพี,หมายว่ามี,รี้พล,มาปล้นชิง,อันพวกเรา,เจ้าของ,ยกกองทัพ,ช่วยกันจับ,โจรร้าย,ทั้งชายหญิง,แนะฝรั่ง,มังคลา,แม้นกล้าจริง,จงมาชิง,ชัยลอง,กันสองคน
อันพวกเรา,เจ้าของ,ยกกองทัพ,ช่วยกันจับ,โจรร้าย,ทั้งชายหญิง,แนะฝรั่ง,มังคลา,แม้นกล้าจริง,จงมาชิง,ชัยลอง,กันสองคน,ตัวชนะ,จะสม,อารมณ์แน่,ฆ่าพ่อแม่,พี่น้อง,ครองสิงหล,เราชนะ,จะผูกคอ,ทรชน,ลากไปขว้าง,กลางวน,พ้นแผ่นดิน
สองกษัตริย์,ขัตติย,วงศ์ทรงเห็น,ไม่ควรเป็น,ปิ่นเกศ,ประเทศฐาน,จึ่งถอดมึง,ซึ่งเป็นโทษ,โปรดประทาน,ให้กูผ่าน,บ้านเมือง,ให้เลื่องลือ,พวกสิงหล,คนดู,ก็รู้เห็น,กูไม่เป็น,เจ้าของ,ครอบครองหรือ,มึงลูกเด็ก,เล็กจิ๋ว,เท่านิ้วมือ,ทำดึงดื้อ,ซื้อรู้,ถือครูโกง
พวกสิงหล,คนดู,ก็รู้เห็น,กูไม่เป็น,เจ้าของ,ครอบครองหรือ,มึงลูกเด็ก,เล็กจิ๋ว,เท่านิ้วมือ,ทำดึงดื้อ,ซื้อรู้,ถือครูโกง,สาระยำ,ทำวิบัติ,ไอ้สัตว์บาป,ไม่เข็ดหลาบ,หยาบคาย,จะตายโหง,มีเวทมนตร์,ดลเอก,เสกลำโพง,พากันโกง,กอแก,ด้วยแก่วัด
