w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายโฉมยง,องค์มิ่งมณ,ฑาสวรรค์,สถิตที่,แท่นสุวรรณ,บรรจถรณ์,แต่ธิดา,สามี,จากนคร,เป็นทุกข์ร้อน,โศกซ้ำ,ระกำกรอม,เสวยยา,อย่างไร,ก็ไม่หาย,ถึงปีปลาย,โศกรูป,จนซูบผอม,ชันษาห้า,สิบสาม,ยังงามพร้อม,เหมือนแก่หง่อม,เต็มประดา,ด้วยอาดูร
เสวยยา,อย่างไร,ก็ไม่หาย,ถึงปีปลาย,โศกรูป,จนซูบผอม,ชันษาห้า,สิบสาม,ยังงามพร้อม,เหมือนแก่หง่อม,เต็มประดา,ด้วยอาดูร,พอได้ข่าว,ราวกับว่า,ได้ยาทิพย์,มายกหยิบ,โรคร้าย,ให้หายสูญ,ทรงภูษา,พาพระวงศ์,พงศ์ประยูร,มาพร้อมมูล,คอยท่า,อยู่หน้าแพ
พอได้ข่าว,ราวกับว่า,ได้ยาทิพย์,มายกหยิบ,โรคร้าย,ให้หายสูญ,ทรงภูษา,พาพระวงศ์,พงศ์ประยูร,มาพร้อมมูล,คอยท่า,อยู่หน้าแพ,ฝ่ายสุรางค์,นางสนม,ที่ตรมจิต,สำคัญคิด,ว่าเสด็จ,มาด้วยแน่,บ้างผัดหน้า,ทาขมิ้น,ร่ำกลิ่นแพร,ลงมาแพ,นั่งพับเพียบ,ดูเรียบเรียง
ฝ่ายสุรางค์,นางสนม,ที่ตรมจิต,สำคัญคิด,ว่าเสด็จ,มาด้วยแน่,บ้างผัดหน้า,ทาขมิ้น,ร่ำกลิ่นแพร,ลงมาแพ,นั่งพับเพียบ,ดูเรียบเรียง,เหล่าเสนา,สามนต์,คนทั้งหลาย,ทั้งหญิงชาย,สาวแก่,ออกแซ่เสียง,มาคอยรับ,คับคั่ง,นั่งเคียงเคียง,ดูพร้อมเพรียง,ไพร่ฟ้า,เสนาใน
นางรับหัตถ์,ตรัสสนอง,พระน้องนาถ,ขอลาบาท,บงกช,บทศรี,ไปในวัง,บังคมพระ,ชนนี,ต่อพรุ่งนี้,จึงจะพา,กันมาเชิญ,อันคุณของ,สององค์,พระทรงเดช,ดังบิตุ,เรศรักบุตร,สุดสรรเสริญ,ทั้งอุตส่าห์,มาส่ง,จงเจริญ,อย่าเพ่อเหิน,ห่างให้,อาลัยลาน
นางกลั้นยิ้ม,พริ้มพรายภิ,ปรายสนอง,มิใช่น้อง,นี้จะแกล้ง,มาแสร้งเส,เมื่อแรกมา,ท่าทาง,กลางทะเล,เหมือนอยู่เค,หาไกล,มิได้มา,จะจากเรือ,เผื่อองค์,พระทรงฤทธิ์,จะเคืองจิต,เจียมตัว,กลัวหนักหนา,คาดพระทัย,ไม่ถูก,จึงทูลลา,พระเมตตา,เหมือนกระนี้,น้องดีใจ
ชลนัยน์,ไหลหลั่ง,ลงพรั่งพราก,คิดถึงยาก,ยามเข็ญ,ปิ้มเป็นผี,สะอื้นอั้น,กันแสงไม่,สมประดี,วิสัญญี,ภาพนิ่ง,ไม่ติงกาย,พระมารดร,กรกอด,พระลูกรัก,เห็นซบพักตร์,นิ่งไป,ก็ใจหาย,สะอื้นร่ำ,น้ำพระเนตร,ลงพรั่งพราย,เป็นไรสาย,สวาทไม่,ไหวกายา
พระมารดร,กรกอด,พระลูกรัก,เห็นซบพักตร์,นิ่งไป,ก็ใจหาย,สะอื้นร่ำ,น้ำพระเนตร,ลงพรั่งพราย,เป็นไรสาย,สวาทไม่,ไหวกายา,เออผิดแล้ว,แก้วตา,ของแม่เอ๋ย,นี่ทรามเชย,สิ้นชีวัง,กระมังหนา,สะอื้นแอบ,แนบชิด,พระธิดา,นางพระยา,นิ่งซบ,สลบไป
นางกษัตริย์,ตรัสเรียก,เจ้าพี่น้อง,เคียงประคอง,ข้างกาย,ทั้งซ้ายขวา,พลางกอดจูบ,ลูบหลัง,กุมารา,ได้ตามมา,ทำคุณ,เพราะบุญเคย,โอ้สงสาร,ท้าวไท,ใครจะช่วย,เห็นมอดม้วย,มรณา,นิจจาเอ๋ย,สิ้นพระชนม์,จนพระศพ,ไม่พบเลย,เวราเคย,ทำไว้,ให้ไกลกัน
โอ้สงสาร,ท้าวไท,ใครจะช่วย,เห็นมอดม้วย,มรณา,นิจจาเอ๋ย,สิ้นพระชนม์,จนพระศพ,ไม่พบเลย,เวราเคย,ทำไว้,ให้ไกลกัน,เจ้าประคุณ,ทูลกระหม่อม,ของเมียแก้ว,เห็นม้วยแล้ว,เดือนเก้า,มาเข้าฝัน,ผิดพระรูป,ซูบผอม,ลงครันครัน,เพราะทรงธรรม์,ทุกข์ยาก,ลำบากกาย
