w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายพระศรี,สุวรรณ,วงศ์กษัตริย์,สั่งให้ยัด,ปืนใหญ่,ใส่ดินหู,ลากมาไว้,สองข้าง,หว่างประตู,พร้อมทุกหมู่,พลรบ,สมทบกัน,สินสมุทร,วุฒิไกร,ไล่ทหาร,ออกจากด่าน,เร่งร้น,พลขันธ์,เครื่องอาวุธ,สาตรา,สารพัน,เป็นทัพขันธ์,กองหน้า,เข้าราวี
ท้าวโกสัย,ขับม้า,ออกหน้าทัพ,เข้ารบรับ,เปรียบเหมือนงู,เข้าสู้หมอ,พลไพร่ฝ่าย,ฝรั่ง,ไม่รั้งรอ,บ้างแข็งข้อ,วิ่งกลม,ระดมยิง,บาทหลวงเร่ง,สารถี,ให้ขับรถ,ถือไฟกรด,วิ่งรี่,ดังผีสิง,แม้นเสียท่า,พลิกแพลง,จะแย่งชิง,ทหารวิ่ง,ตรงมา,ดาประดัง
บาทหลวงเร่ง,สารถี,ให้ขับรถ,ถือไฟกรด,วิ่งรี่,ดังผีสิง,แม้นเสียท่า,พลิกแพลง,จะแย่งชิง,ทหารวิ่ง,ตรงมา,ดาประดัง,แกเห็นหน้า,วายุพัฒน์,ใหัขัดแค้น,อ้ายนี่แสน,เฉโก,ทำโอหัง,แล้วร้องด่า,ว่าเหวย,เฮ้ยระวัง,อ้ายฝรั่ง,ปนไทย,อ้ายศัตรู
แต่บรรดา,พวกมึง,อย่าพึ่งนึก,เห็นจะลึก,เต็มประดา,นิจจาเอ๋ย,เป็นพวกล้าง,ศาสนา,จะพาเลย,ไปก่ายเกย,ไม้กางเขน,ก็เห็นความ,เพราะมึงล้าง,ศาสนา,เข้าหาพ่อ,จะตอบต่อ,ว่ากระไร,ขอไต่ถาม,หรือพ่อมึง,จะคุ้มบาป,ช่วยปราบปราม,จะไปห้าม,ขุมนรก,ไม่ตกเลย
เพราะมึงล้าง,ศาสนา,เข้าหาพ่อ,จะตอบต่อ,ว่ากระไร,ขอไต่ถาม,หรือพ่อมึง,จะคุ้มบาป,ช่วยปราบปราม,จะไปห้าม,ขุมนรก,ไม่ตกเลย,วายุพัฒน์,ขัดข้อง,จึ่งร้องตอบ,ท่านว่าชอบ,จริงจัง,ดั่งเฉลย,นับถือพ่อ,บาปแท้,หรือแกเคย,จะให้เลย,ไปเหมือน,อย่างมังคลา
วายุพัฒน์,ขัดข้อง,จึ่งร้องตอบ,ท่านว่าชอบ,จริงจัง,ดั่งเฉลย,นับถือพ่อ,บาปแท้,หรือแกเคย,จะให้เลย,ไปเหมือน,อย่างมังคลา,กระนั้นหรือ,พระอาจารย์,ชาญฉลาด,ให้ทิ้งญาติ,ทิ้งวงศ์,เผ่าพงศา,นั่นหรือเป็น,คนดี,มีปัญญา,พระมังคลา,ไปสวรรค์,อยู่ชั้นใด
บาทหลวงแค้น,แหงนหน้า,ว่าอุเหม่,อ้ายโว้เว้,พูดมาก,ถลากไถล,เดี๋ยวนี้มึง,อวดฝีมือ,ถือข้างไทย,ก็จะให้,พระเจ้า,เอาชีวง,อย่าพักพูด,ลอยหน้า,ว่ากับพระ,ที่จะละ,มึงไว้,อย่าใหลหลง,แล้วว่าเฮ้ย,นายทหาร,ชาญณรงค์,เร่งโบกธง,แม่ทัพ,จับเอาตัว
อย่าพักพูด,ลอยหน้า,ว่ากับพระ,ที่จะละ,มึงไว้,อย่าใหลหลง,แล้วว่าเฮ้ย,นายทหาร,ชาญณรงค์,เร่งโบกธง,แม่ทัพ,จับเอาตัว,อ้ายนี่ล้าง,ศาสนา,สารพัด,ทั้งเสียสัตย์,เกะกะ,ฉะเอาหัว,มาเสียบไว้,ให้รู้สึก,สำนึกตัว,เอ็งอย่ากลัว,เอาสิหวา,ดาประดัง
อ้ายนี่ล้าง,ศาสนา,สารพัด,ทั้งเสียสัตย์,เกะกะ,ฉะเอาหัว,มาเสียบไว้,ให้รู้สึก,สำนึกตัว,เอ็งอย่ากลัว,เอาสิหวา,ดาประดัง,ทหารฮึก,นึกว่าเด็ก,เล็กเท่านี้,มันจะดี,มาอย่างไร,เพราะใจหวัง,เอาปืนยิง,วิ่งเข้ามา,ดาประดัง,จนกระทั่ง,หน้าม้า,ร้องท้าทาย
ทหารฮึก,นึกว่าเด็ก,เล็กเท่านี้,มันจะดี,มาอย่างไร,เพราะใจหวัง,เอาปืนยิง,วิ่งเข้ามา,ดาประดัง,จนกระทั่ง,หน้าม้า,ร้องท้าทาย,เองนี้หรือ,ชื่อว่า,วายุพัฒน์,จะจับตัด,หัวริบ,ให้ฉิบหาย,บาทหลวงขับ,รถฝรั่ง,กำบังกาย,แกมุ่งหมาย,แค้นขัด,อัดอุรา
