w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายฝรั่ง,ลังกา,บนหน้าที่,เห็นคนสี,แดงก่ำ,ดั่งน้ำครั่ง,เรียกกันดู,อยู่บนหน้า,เสมาบัง,บ้างยืนนั่ง,เดินไขว่,ทั้งไพร่นาย,บ้างตั้งเตา,เอาลูกปราย,กรวดทรายคั่ว,หลอมตะกั่ว,คอยสาด,เหมือนมาดหมาย,ส่วนสามนาง,ต่างแต่ง,แปลงเป็นชาย,ขึ้นเดินกราย,ตรวจพล,บนกำแพง
บ้างตั้งเตา,เอาลูกปราย,กรวดทรายคั่ว,หลอมตะกั่ว,คอยสาด,เหมือนมาดหมาย,ส่วนสามนาง,ต่างแต่ง,แปลงเป็นชาย,ขึ้นเดินกราย,ตรวจพล,บนกำแพง,เห็นโยธา,ข้าศึก,ล้วนฮึกหาญ,เที่ยวเดินพล่าน,ยืนนั่ง,ไม่บังแฝง,ยิงปืนใหญ่,ใส่ลูกปราย,นรายณ์แรง,ถูกคนแดง,ตายตื่น,นับหมื่นพัน
เห็นโยธา,ข้าศึก,ล้วนฮึกหาญ,เที่ยวเดินพล่าน,ยืนนั่ง,ไม่บังแฝง,ยิงปืนใหญ่,ใส่ลูกปราย,นรายณ์แรง,ถูกคนแดง,ตายตื่น,นับหมื่นพัน,ด้วยค่ายทำ,ต่ำกว่าเนิน,เชิงเทินป้อม,ยิงค่ายล้อม,แหลกทลาย,ค่ายวิหลั่น,พวกฝรั่ง,ทั้งปวง,ทะลวงฟัน,พวกคนธรรม์,กองทัพ,ออกรับรบ
ด้วยค่ายทำ,ต่ำกว่าเนิน,เชิงเทินป้อม,ยิงค่ายล้อม,แหลกทลาย,ค่ายวิหลั่น,พวกฝรั่ง,ทั้งปวง,ทะลวงฟัน,พวกคนธรรม์,กองทัพ,ออกรับรบ,เหล็กฝรั่ง,ทั้งสิ้น,เหมือนชินอ่อน,เข้าฟันฟอน,ยู่ยับ,กลับตลบ,ค่ายคนธรรม์,พันฟาด,ขาดกระทบ,ฝรั่งรบ,ถอยหลัง,เข้าลังกา
เหล็กฝรั่ง,ทั้งสิ้น,เหมือนชินอ่อน,เข้าฟันฟอน,ยู่ยับ,กลับตลบ,ค่ายคนธรรม์,พันฟาด,ขาดกระทบ,ฝรั่งรบ,ถอยหลัง,เข้าลังกา,เห็นอาวุธ,สุดสู้,เหล็กยู่ยับ,จะรบรับ,ข้าศึก,จึ่งปรึกษา,เอาทองแดง,แท่งทองเหลือง,เครื่องสาตรา,ให้โยธา,ถือทั่ว,ทุกตัวคน
ฝ่ายองค์พระ,มังคลา,ดึกห้าทุ่ม,เห็นเมฆกลุ้ม,คลุมฟ้า,เวหาหน,ให้ตั้งโห่,โยธา,สัญญาพล,ขึ้นปีนปล้น,บนกำแพง,กวัดแกว่งคบ,พวกหน้าที่,ตีรัน,แทงพันฟาด,ตายดื่นดาด,กลับมาอีก,ไม่หลีกหลบ,ทั้งสามนาง,ต่างไล่,ไพร่สมทบ,พวกหอรบ,ป้อมปืน,ยิงครื้นครึก
พวกหน้าที่,ตีรัน,แทงพันฟาด,ตายดื่นดาด,กลับมาอีก,ไม่หลีกหลบ,ทั้งสามนาง,ต่างไล่,ไพร่สมทบ,พวกหอรบ,ป้อมปืน,ยิงครื้นครึก,ปืนหลักราย,ค่ายป้อม,ยิงพร้อมพรั่ง,ตูมตึงตัง,ทั้งโห่ร้อง,เสียงก้องกึก,ดังสนั่น,ลั่นเลื่อนสะ,เทือนสะทึก,เสียงคึกคึก,คับคั่ง,ประดังกัน
ปืนหลักราย,ค่ายป้อม,ยิงพร้อมพรั่ง,ตูมตึงตัง,ทั้งโห่ร้อง,เสียงก้องกึก,ดังสนั่น,ลั่นเลื่อนสะ,เทือนสะทึก,เสียงคึกคึก,คับคั่ง,ประดังกัน,ฝ่ายองค์พระ,มังคลาทรง,ม้าที่นั่ง,คอยไล่หลัง,เหล่าพหล,พลขันธ์,ขึ้นปีนปล้น,จนสว่าง,ถึงกลางวัน,ต่างเปลี่ยนกัน,รบรุด,ไม่หยุดยั้ง
แล้วกลับมา,พากันเข้า,เฝ้าทั้งสาม,กราบทูลความ,ตามได้แจ้ง,แถลงไข,พระทรงฟัง,สั่งมหา,เสนาใน,ยิงปืนใหญ่,ออกกำปั่น,เหมือนสัญญา,ฝ่ายเรือนำ,กำปั่น,ลั่นปืนรับ,เปิดทางทัพ,แยกย้าย,ทั้งซ้ายขวา,ฝ่ายเรือใช้,ได้หนังสือ,รับถือมา,ทูลสุดสา,ครอ่าน,สารสุนทร
พระมังคลา,มาถึงทั้ง,สังฆราช,โกรธกริ้วกราด,รบพุ่ง,กรุงสิงหล,ข้าทั้งสาม,ห้ามไม่หยุด,ก็สุดจน,จึงพาพล,มาบรรจบ,สมทบกัน,เมื่อยังเยาว์,เบาจิต,ทำผิดพลั้ง,เพราะพระมัง,คลาได้,ไอศวรรย์,เธอใช้สอย,พลอยผิด,เข้าติดพัน,จึ่งคิคกัน,ทั้งนี้,แต่พี่น้อง
