w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
แล้วรีบไป,ถวายสาร,กรุงผลึก,ว่าเกิดศึก,เข้มแข็ง,แรงนักหนา,พวกม้าใช้,พร้อมมูล,แล้วทูลลา,ตัดออกมา,นอกทุ่ง,พอรุ่งราง,สิบห้าวัน,บรรลุ,ถึงรมจักร,เข้าหยุดพัก,อยู่ที่หน้า,ศาลาขวาง,พวกรักษา,ขอบเขต,ประเทศทาง,นั่งอยู่กลาง,ศาลา,แล้วว่าไป
สิบห้าวัน,บรรลุ,ถึงรมจักร,เข้าหยุดพัก,อยู่ที่หน้า,ศาลาขวาง,พวกรักษา,ขอบเขต,ประเทศทาง,นั่งอยู่กลาง,ศาลา,แล้วว่าไป,เราขอถาม,พวกบุรุษ,ที่หยุดม้า,ท่านจะมา,ที่นี่,หรือที่ไหน,พวกกำพล,เปรมปรีดิ์,ด้วยดีใจ,ตรงเข้าไป,เล่าแถลง,แจ้งคดี
ขุนด่านฟัง,สั่งเสมียน,ให้เขียนบอก,ผูกม้าหมอก,รีบไป,ไวไวหวา,นำเอาท่าน,ราชทูต,ไปพูดจา,แก่เสนา,ผู้กำกับ,ได้กราบทูล,แล้วพาทูต,เข้าไป,ในนิเวศน์,พอทรงเดช,ธิบดินทร์,ปิ่นไอศูรย์,เสด็จออก,แท่นสุวรรณ,อันจำรูญ,เสนาทูล,บอกเรื่อง,เมืองกำพล
ไปรับมา,ในวัง,ฟังมันพูด,ใครเป็นทูต,จำถือ,หนังสือสาร,แต่มันแตก,จากลังกา,ไปช้านาน,อยู่ถิ่นฐาน,เมืองใด,พึ่งได้ยิน,พระสงสัย,ใคร่แจ้ง,แห่งระหัส,โองการตรัส,โดยในพระ,ทัยถวิล,ไปรับทูต,เข้ามา,ในธานินทร์,พร้อมกันสิ้น,แล้วให้อ่าน,สารสารา
เจริญลักษณ์,อักษร,สุนทรสาร,เขียนใส่ลาน,ทองประจำ,คำเลขา,ขอบังคม,สมเด็จ,พระเจ้าอา,ให้ทราบฝ่า,บาทมูล,ทูลละออง,เพราะคบคน,เป็นพาล,สันดานชั่ว,จึ่งพาตัว,ปี้ป่น,ต้องหม่นหมอง,ขอประทาน,โทษา,ฝ่าละออง,ที่ขุ่นข้อง,มาแต่หลัง,ตั้งแต่เดิม
เพราะคบคน,เป็นพาล,สันดานชั่ว,จึ่งพาตัว,ปี้ป่น,ต้องหม่นหมอง,ขอประทาน,โทษา,ฝ่าละออง,ที่ขุ่นข้อง,มาแต่หลัง,ตั้งแต่เดิม,ได้รบพุ่ง,มุ่งหมาย,มาหลายครั้ง,มิได้ยั้ง,ตรองตรึกจึ่ง,ฮึกเหิม,ทำเคืองขัด,พระอัชฌา,มาแต่เดิม,ตั้งแต่เริ่ม,แรกบำรุง,กรุงลังกา
ให้สืบสุ,ริย์วงศ์,พระทรงภพ,ขจรจบ,ลือแจ้ง,ทุกแห่งหน,พระตรัสสั่ง,เสนี,เตรียมรี้พล,ที่นั่งต้น,กำปั่นหงส์,อลงกรณ์,ทั้งเรือรบ,เรือไล่,ให้หลายร้อย,เรือใช้สอย,กับทหาร,ชาญสมร,เครื่องอาวุธ,ยุทธนา,พลากร,เป็นการร้อน,เร่งรัด,ไปจัดเรือ
ทั้งเรือรบ,เรือไล่,ให้หลายร้อย,เรือใช้สอย,กับทหาร,ชาญสมร,เครื่องอาวุธ,ยุทธนา,พลากร,เป็นการร้อน,เร่งรัด,ไปจัดเรือ,แล้วสั่งให้,เลี้ยงคน,กำพลเพชร,ทั้งบำเหน็จ,ให้ทุกคน,จนล้นเหลือ,อีกเงินทอง,ของประทาน,ให้จานเจือ,ทั้งหมวกเสื้อ,หลายอย่าง,เป็นรางวัล
แล้วสั่งให้,เลี้ยงคน,กำพลเพชร,ทั้งบำเหน็จ,ให้ทุกคน,จนล้นเหลือ,อีกเงินทอง,ของประทาน,ให้จานเจือ,ทั้งหมวกเสื้อ,หลายอย่าง,เป็นรางวัล,ประทานเสร็จ,พระเสด็จ,ยุรยาตร,ขึ้นจากอาสน์,พรรณราย,แล้วผายผัน,เข้าข้างใน,ปรางค์ทอง,ห้องสุวรรณ,พร้อมกำนัล,มเหสี,ชลีกร
ประทานเสร็จ,พระเสด็จ,ยุรยาตร,ขึ้นจากอาสน์,พรรณราย,แล้วผายผัน,เข้าข้างใน,ปรางค์ทอง,ห้องสุวรรณ,พร้อมกำนัล,มเหสี,ชลีกร,พระตรัสเล่า,สององค์,อนงค์นาฏ,ตามเรื่องราช,สารไป,ให้สมร,ฟังถ้อยคำ,มังคลา,มาว่าวอน,ให้เราจร,ไปช่วยรับ,ทัพทมิฬ
