w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายโฉมยง,องค์อรุณ,รัศมี,กับนารี,ร่วมใจ,ที่ใช้สอย,เล่นสนุก,ตุ๊กตา,ตัวน้อยน้อย,ล้วนใส่สร้อย,เสมา,น่าเอ็นดู,เอาเศษผ้า,มาทำ,ผ้านุ่งห่ม,ปักปิ่นถม,ทองหุ้ม,ใส่ตุ้มหู,มีฉากชั้น,กั้นห้อง,ช่องประตู,เป็นที่อยู่,ตุ๊กตา,น่าสำราญ
เอาเศษผ้า,มาทำ,ผ้านุ่งห่ม,ปักปิ่นถม,ทองหุ้ม,ใส่ตุ้มหู,มีฉากชั้น,กั้นห้อง,ช่องประตู,เป็นที่อยู่,ตุ๊กตา,น่าสำราญ,ถึงเวลา,พาลูก,เที่ยวอุ้มเล่น,มิได้เว้น,เป็นสุข,สนุกสนาน,ทำโกนจุก,ลงท่า,หางานการ,แสนสำราญ,ตามประสา,กุมารี
ฝ่ายพระองค์,ทรงเดช,เกศกษัตริย์,ผ่านสมบัติ,เฟื่องฟุ้ง,ทั้งกรุงศรี,เมื่อหลานรัก,จักมา,ถึงธานี,ในราตรี,เทพเจ้า,เข้าดลใจ,ศรีสุวรรณ,บรรทม,ในที่แท่น,ให้โศกแสน,เศร้าหมอง,ไม่ผ่องใส,คิดถึงพี่,ที่พราก,จากกันไป,แต่นับได้,เก้าปี,มิได้พบ
ศรีสุวรรณ,บรรทม,ในที่แท่น,ให้โศกแสน,เศร้าหมอง,ไม่ผ่องใส,คิดถึงพี่,ที่พราก,จากกันไป,แต่นับได้,เก้าปี,มิได้พบ,ไม่ได้ข่าว,ราวความ,จะตามหา,ก็ไกลตา,ตายเป็น,ไม่เห็นศพ,ยิ่งรำลึก,ตรึกตรา,ยิ่งปรารภ,กำสรดซบ,พักตรา,โศกาลัย
ไม่ได้ข่าว,ราวความ,จะตามหา,ก็ไกลตา,ตายเป็น,ไม่เห็นศพ,ยิ่งรำลึก,ตรึกตรา,ยิ่งปรารภ,กำสรดซบ,พักตรา,โศกาลัย,ซ้ำคิดถึง,บิตุราช,มาตุรงค์,สองพระองค์,จะเคืองเข็ญ,เป็นไฉน,โอ้กรรมเอ๋ย,เคยสร้าง,ไว้ปางใด,จึงจำให้,ยากเย็น,ไม่เว้นวาย
ซ้ำคิดถึง,บิตุราช,มาตุรงค์,สองพระองค์,จะเคืองเข็ญ,เป็นไฉน,โอ้กรรมเอ๋ย,เคยสร้าง,ไว้ปางใด,จึงจำให้,ยากเย็น,ไม่เว้นวาย,จากชนก,ชนนี,แล้วมิสา,พระเชษฐา,น้องน้อย,ก็พลอยหาย,ยิ่งคิดไป,ใจเจียน,จะขาดตาย,พระฟูมฟาย,ชลเนตร,เวทนา
จากชนก,ชนนี,แล้วมิสา,พระเชษฐา,น้องน้อย,ก็พลอยหาย,ยิ่งคิดไป,ใจเจียน,จะขาดตาย,พระฟูมฟาย,ชลเนตร,เวทนา,พอหลับลง,ทรงสุบิน,นิมิตฝัน,พระองค์สั่น,ริกริก,พลิกผวา,ตื่นสะดุ้ง,รุ่งแสงพระ,สุริยา,ก็รู้ว่า,เกิดนิมิต,พิสดาร
พอหลับลง,ทรงสุบิน,นิมิตฝัน,พระองค์สั่น,ริกริก,พลิกผวา,ตื่นสะดุ้ง,รุ่งแสงพระ,สุริยา,ก็รู้ว่า,เกิดนิมิต,พิสดาร,จึงอ่าองค์,ทรงเครื่อง,เรืองจำรัส,ออกแท่นรัตน์,รจนา,มุกดาหาร,พอผันแปร,แลเห็น,โหราจารย์,เอื้อนโองการ,เรียกเข้า,มาเล่าความ
จึงอ่าองค์,ทรงเครื่อง,เรืองจำรัส,ออกแท่นรัตน์,รจนา,มุกดาหาร,พอผันแปร,แลเห็น,โหราจารย์,เอื้อนโองการ,เรียกเข้า,มาเล่าความ,เราฝันเห็น,ว่าไฟ,นั้นไหม้ป่า,ติดหลังคา,บ้านช่อง,ท้องสนาม,เราออกไป,ไฟดับ,แล้วกลับลาม,มาติดตาม,เนื้อตัว,ออกทั่วไป
เราฝันเห็น,ว่าไฟ,นั้นไหม้ป่า,ติดหลังคา,บ้านช่อง,ท้องสนาม,เราออกไป,ไฟดับ,แล้วกลับลาม,มาติดตาม,เนื้อตัว,ออกทั่วไป,แล้วว่าองค์,ทรงเดช,พระเชษฐา,เสด็จมา,ช่วยระงับ,ดับเสียได้,แล้วประทาน,ดวงแก้ว,อันแววไว,เรารับไว้,ชมชื่น,พอตื่นนอน
โหรรับสั่ง,บังคม,บรมนาถ,ลงเลขคาด,คิดดู,ตามครูสอน,ตั้งคืนวัน,ชันษา,พยากรณ์,แล้วตัดทอน,ทูลความ,ตามคัมภีร์,ซึ่งพระองค์,ทรงสุบิน,ว่าเพลิงไหม้,จะเกิดภัย,รบพุ่ง,ถึงกรุงศรี,พระเชษฐา,มาระงับ,ดับอัคคี,ให้มณี,แสงสว่าง,กระจ่างตา
ซึ่งพระองค์,ทรงสุบิน,ว่าเพลิงไหม้,จะเกิดภัย,รบพุ่ง,ถึงกรุงศรี,พระเชษฐา,มาระงับ,ดับอัคคี,ให้มณี,แสงสว่าง,กระจ่างตา,จะสิ้นเคราะห์,เพราะองค์,พระทรงเดช,ทั้งจะแจ้ง,แห่งเหตุ,พระเชษฐา,ข้างต้นร้าย,ปลายดี,มีศักดา,เรืองเดชา,ไชยะ,ชนะมาร
พระฟังคำ,ทำนาย,ไม่วายคิด,ปัจจามิตร,เห็นจะมา,เหมือนว่าขาน,ได้ยินข่าว,ท้าวอุเทน,ว่าเกณฑ์การ,จะคิดอ่าน,ลงมาตี,บุรีเรา,จึงปรึกษา,สามพราหมณ์,ตามวิตก,จะให้ยก,กองทัพ,ไปรับเขา,คอยกำจัด,ศัตรู,อย่าดูเบา,บุรีเรา,ราษฎร,จะร้อนรน
จึงปรึกษา,สามพราหมณ์,ตามวิตก,จะให้ยก,กองทัพ,ไปรับเขา,คอยกำจัด,ศัตรู,อย่าดูเบา,บุรีเรา,ราษฎร,จะร้อนรน,จะให้พี่,โมรา,ปรีชาชาญ,เป็นผู้ผ่าน,เมืองจารึก,ได้ฝึกฝน,ทั้งไพร่นาย,ให้ชำนาญ,การประจญ,อยู่ตำบล,บูรพทิศ,คิดสงคราม
จะให้พี่,โมรา,ปรีชาชาญ,เป็นผู้ผ่าน,เมืองจารึก,ได้ฝึกฝน,ทั้งไพร่นาย,ให้ชำนาญ,การประจญ,อยู่ตำบล,บูรพทิศ,คิดสงคราม,อันตัวพี่,วิเชียร,ได้เรียนรู้,จงไปอยู่,เมืองปราการ,ชาญสนาม,เป็นฝ่ายเหนือ,เผื่อจะเกิด,การสงคราม,คอยปราบปราม,ไพริน,ทมิฬมาร
