w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ส่วนสุวรรณ,มาลี,ศรีสมร,สุดสาคร,คลาดคล้อย,เฝ้าคอยหา,แต่ราตรี,มิได้วาย,ฟายน้ำตา,อยู่พลับพลา,ริมทุ่ง,จนรุ่งเช้า,นั่งชะแง้,แลตะลึง,รำพึงคิด,หรือไปติด,ปมเชือก,ตามเถือกเถา,หรือพระจะ,แกล้งพราก,ไปจากเรา,ยิ่งคิดเศร้า,เสียใจ,อาลัยแล
นั่งชะแง้,แลตะลึง,รำพึงคิด,หรือไปติด,ปมเชือก,ตามเถือกเถา,หรือพระจะ,แกล้งพราก,ไปจากเรา,ยิ่งคิดเศร้า,เสียใจ,อาลัยแล,ไม่แต่งองค์,ทรงเสวย,ให้เลยอิ่ม,ความแค้นปริ่ม,เป็นฝี,เขาตีแผล,แต่กลืนน้ำ,ช้ำพระศอ,ให้ท้อแท้,เหมือนอยู่แต่,กายสิ้นซึ่ง,วิญญาณ์
พอเหลือบเห็น,หัสไชย,มาใกล้ทัพ,นางแลรับ,ลูกเธอ,ชะเง้อหา,ไม่เห็นหน,จนกุมาร,คลานเข้ามา,บนพลับพลา,กราบก้ม,บังคมคัล,แล้วทูลความ,ตามเข้าไป,มิได้แก้,พระพี่แพ้,ผู้หญิง,ทิ้งหม่อมฉัน,ไปสมสู่,อยู่กับอี,ลาลีวัน,แล้วรำพัน,ถึงเสน่ห์,ทำเล่ห์กล
มเหสี,ตีทรวง,เสียงผางผาง,น้ำเนตรพร่าง,พรายพร้อย,ดังฝอยฝน,ชิชะอี,ฝรั่ง,มันขลังมนต์,เหมือนผูกคน,ขังไว้,ที่ในกรง,โอ้ผ่านเกล้า,เจ้าประคุณ,ของเมียเอ๋ย,กระไรเลย,ฟั่นเฝือ,เห็นเหลือหลง,ให้พลอยทุกข์,ลูกเต้า,ทั้งเผ่าพงศ์,ทั้งเสียองค์,ไอศวรรย์,เพราะวัณฬา
โอ้ผ่านเกล้า,เจ้าประคุณ,ของเมียเอ๋ย,กระไรเลย,ฟั่นเฝือ,เห็นเหลือหลง,ให้พลอยทุกข์,ลูกเต้า,ทั้งเผ่าพงศ์,ทั้งเสียองค์,ไอศวรรย์,เพราะวัณฬา,ทีนี้หมด,มดหมอ,ไม่หลอเหลือ,เห็นสิ้นเชื้อ,สุริย์วงศ์,เผ่าพงศา,แม้มิห่วง,ดวงจิต,ด้วยธิดา,จะกลืนยา,พิษให้,บรรลัยลาญ
ทีนี้หมด,มดหมอ,ไม่หลอเหลือ,เห็นสิ้นเชื้อ,สุริย์วงศ์,เผ่าพงศา,แม้มิห่วง,ดวงจิต,ด้วยธิดา,จะกลืนยา,พิษให้,บรรลัยลาญ,อยู่เป็นคน,ทนอาย,นั้นหลายอย่าง,ธุระพ่าง,เพียงระบม,ด้วยคมขวาน,ยิ่งคิดแค้น,แม้นกาย,จะวายปราณ,คำโบราณ,ว่าเอาชื่อ,ให้ลือชา
อยู่เป็นคน,ทนอาย,นั้นหลายอย่าง,ธุระพ่าง,เพียงระบม,ด้วยคมขวาน,ยิ่งคิดแค้น,แม้นกาย,จะวายปราณ,คำโบราณ,ว่าเอาชื่อ,ให้ลือชา,จะดื้อดึง,ถึงสถาน,พระผ่านเกล้า,ตบอีเจ้า,ยาแฝด,แพศยา,มิให้ปะ,ก็จะพัง,เมืองลังกา,เข้าไปหา,ให้ได้พบ,ประสบองค์
จะดื้อดึง,ถึงสถาน,พระผ่านเกล้า,ตบอีเจ้า,ยาแฝด,แพศยา,มิให้ปะ,ก็จะพัง,เมืองลังกา,เข้าไปหา,ให้ได้พบ,ประสบองค์,แม้ไม่เลี้ยง,เที่ยงแท้,แล้วแม่นี้,ถวายชี,วีตาม,ความประสงค์,จะเชือดคอ,ให้ตาย,ทำลายลง,จำเพาะตรง,พักตรา,พระสามี
แล้วสั่งพราหมณ์,สามนาย,อยู่ค่ายใหญ่,เราจะไป,รบพุ่ง,ชาวกรุงศรี,ทหารเรา,ชาวผลึก,ล้วนฝึกดี,ช่วยกันตี,ชาวลังกา,อย่าช้านาน,พวกผู้หญิง,ยิงธนู,เคยสู้รบ,แต่งสมทบ,ทัพด้วย,ช่วยทหาร,ทั้งสาวสาว,เหล่ากำนัล,พนักงาน,ที่จัดจ้าน,เอาไปด้วย,ได้ช่วยกู
พวกผู้หญิง,ยิงธนู,เคยสู้รบ,แต่งสมทบ,ทัพด้วย,ช่วยทหาร,ทั้งสาวสาว,เหล่ากำนัล,พนักงาน,ที่จัดจ้าน,เอาไปด้วย,ได้ช่วยกู,จะฝีมือ,หรือฝีปาก,ไม่อยากพรั่น,มึงช่วยกัน,รุมทะเลาะ,ให้เพราะหู,ให้เลื่องลือ,ชื่อเรา,ชาวชมพู,คงจะสู้,ทนเจ็บ,จนเย็บตา
