w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายพระหน่อ,บดินทร์,ปิ่นกษัตริย์,ยังข้องขัด,ไม่สมอา,รมณ์ประสงค์,ครั้นเวลา,สายัณห์,พยับลง,พระจันทร์ส่ง,แสงสว่าง,ดังกลางวัน,คิดคะนึง,ถึงนุช,สุดสวาท,ค่อยเคลื่อนคลาด,คลายโรค,ที่โศกศัลย์,จะไปชวน,ชื่นอารมณ์,ให้ชมจันทร์,จึงผ่อนผัน,พาที,กับพี่พราหมณ์
คิดคะนึง,ถึงนุช,สุดสวาท,ค่อยเคลื่อนคลาด,คลายโรค,ที่โศกศัลย์,จะไปชวน,ชื่นอารมณ์,ให้ชมจันทร์,จึงผ่อนผัน,พาที,กับพี่พราหมณ์,เราเปลี่ยนพาย,สายน้ำ,ค่ำวันนี้,อย่าให้มี,กีดขวาง,ระคางขาม,อันตัวน้อง,จะไปหา,พะงางาม,พี่เชิญสาม,พี่เลี้ยง,มาเตียงเรา
เราเปลี่ยนพาย,สายน้ำ,ค่ำวันนี้,อย่าให้มี,กีดขวาง,ระคางขาม,อันตัวน้อง,จะไปหา,พะงางาม,พี่เชิญสาม,พี่เลี้ยง,มาเตียงเรา,ธรรมเนียมหมอ,รักษา,โรคาไข้,พอเดินได้,ก็เรียก,ขวัญข้าวเขา,ไม่ตรึกตรา,ปรารภ,ทำซบเซา,ถ้าฉวยเปล่า,แล้วสิอด,เหมือนมดแดง
ธรรมเนียมหมอ,รักษา,โรคาไข้,พอเดินได้,ก็เรียก,ขวัญข้าวเขา,ไม่ตรึกตรา,ปรารภ,ทำซบเซา,ถ้าฉวยเปล่า,แล้วสิอด,เหมือนมดแดง,พราหมณ์หัวร่อ,ถ่อเวียน,เปลี่ยนสายน้ำ,จะทำตาม,สารพัด,ไม่ขัดแข็ง,พ่อดวงจิต,คิดดี,มิเสียแรง,จะจัดแจง,เสียให้เสร็จ,สำเร็จการ
พราหมณ์หัวร่อ,ถ่อเวียน,เปลี่ยนสายน้ำ,จะทำตาม,สารพัด,ไม่ขัดแข็ง,พ่อดวงจิต,คิดดี,มิเสียแรง,จะจัดแจง,เสียให้เสร็จ,สำเร็จการ,พอย่ำยาม,สามนาย,ชายฉลาด,ลงจากอาสน์,ออกไปเพียง,เตียงสนาน,ค่อยสั่งเหล่า,สาวสรรค์,ว่าฉันวาน,ช่วยเชิญท่าน,พี่เลี้ยง,มาเพียงนี้
พอย่ำยาม,สามนาย,ชายฉลาด,ลงจากอาสน์,ออกไปเพียง,เตียงสนาน,ค่อยสั่งเหล่า,สาวสรรค์,ว่าฉันวาน,ช่วยเชิญท่าน,พี่เลี้ยง,มาเพียงนี้,นางสาวใช้,ไปบอก,ออกมาพร้อม,แต่ว่าหม่อม,ศรีสุดา,ผินหน้าหนี,ทั้งสามนาง,ต่างนั่ง,บังอัคคี,ทำท่วงที,ไต่ถาม,ตามธรรมเนียม
นางสาวใช้,ไปบอก,ออกมาพร้อม,แต่ว่าหม่อม,ศรีสุดา,ผินหน้าหนี,ทั้งสามนาง,ต่างนั่ง,บังอัคคี,ทำท่วงที,ไต่ถาม,ตามธรรมเนียม,ว่ากระไร,ไม่ว่า,เล่าขาทั่น,พลางทำชั้น,เชิงชม้าย,ทำอายเหนียม,ทั้งสามพราหมณ์,ทรามคะนอง,ประคองเลียม,ไม่มาเยี่ยม,กันเลยแม่,แต่ประชวร
ว่ากระไร,ไม่ว่า,เล่าขาทั่น,พลางทำชั้น,เชิงชม้าย,ทำอายเหนียม,ทั้งสามพราหมณ์,ทรามคะนอง,ประคองเลียม,ไม่มาเยี่ยม,กันเลยแม่,แต่ประชวร,หรือลืมแล้ว,แก้วตา,นิจจาเอ๋ย,ไม่คิดเลย,หรือไฉน,เมื่อไปสวน,นี่หายไข้,ไรช้ำ,เป็นน้ำนวล,ดูอ้วนท้วน,ถึงจอม,เจียวหม่อมน้อง
หรือลืมแล้ว,แก้วตา,นิจจาเอ๋ย,ไม่คิดเลย,หรือไฉน,เมื่อไปสวน,นี่หายไข้,ไรช้ำ,เป็นน้ำนวล,ดูอ้วนท้วน,ถึงจอม,เจียวหม่อมน้อง,เมื่อเจ้าเจ็บ,พี่ก็ไข้,น้ำใจด้วย,เจ้าหายป่วย,พี่ชาย,ก็หายหมอง,จะขอถาม,ทรามสงวน,นวลละออง,ขอเชิญน้อง,ขึ้นมานั่ง,ถึงข้างนี้
ทั้งสามนาง,ต่างอาย,ชม้ายค้อน,ช่างขืนค่อน,แคะว่า,น่าบัดสี,เมื่อไม่คลาด,ราชการ,ของฉันมี,ไม่รู้ที่,จะมาเฝ้า,เจ้าประคุณ,จะไต่ถาม,ว่ากระไร,ก็ไม่ถาม,อย่าลวนลาม,เหมือนที่สวน,จะหวนหุน,เป็นไรมี,ที่ธุระ,เดชะบุญ,จึงค่อยคุ้น,เคยกัน,ฉันจะลา
หน่อกษัตริย์,สอดมอง,ตามช่องฉาก,เห็นเขาฝาก,รักใคร่,ก็ใจหาย,คิดถึงแก้ว,เกษรา,เอกากาย,ค่อยแหวะชาย,ม่านย่อง,เข้าห้องนาง,เห็นโฉมยง,ทรงเลือก,มาลัยเล่น,มิได้เห็น,องค์แอบ,เข้าแนบข้าง,ค่อยเชยโฉม,โลมลูบพระ,ปฤษฎางค์,นางหวีดวาง,ดอกจำปา,ประหม่าใจ
เห็นโฉมยง,ทรงเลือก,มาลัยเล่น,มิได้เห็น,องค์แอบ,เข้าแนบข้าง,ค่อยเชยโฉม,โลมลูบพระ,ปฤษฎางค์,นางหวีดวาง,ดอกจำปา,ประหม่าใจ,เห็นทรงยศ,ลดองค์ลง,อภิวาท,สายสวาท,นึกพรั่น,ประหวั่นไหว,พระรับขวัญ,ขวัญตา,สุมาลัย,พอรื้อไข้,ขึ้นก็เหมือน,ดังเดือนเต็ม
เห็นทรงยศ,ลดองค์ลง,อภิวาท,สายสวาท,นึกพรั่น,ประหวั่นไหว,พระรับขวัญ,ขวัญตา,สุมาลัย,พอรื้อไข้,ขึ้นก็เหมือน,ดังเดือนเต็ม,สว่างช่วง,ดวงเดือน,ดูเหมือนแม่,ไม่มีแผล,บาดกาย,เท่าปลายเข็ม,ดอกไม้นิด,กรีดเล็บ,ค่อยเก็บเล็ม,ยังตกเต็ม,อยู่แน่เจ้า,เยาวมาลย์
นางโฉมฉาย,อายองค์,พระทรงโฉม,มาลอบโลม,เลียมรัก,สมัครสมาน,นางผลักพลิก,หยิกพระหัตถ์,ทำทัดทาน,ทูลอาการ,ป่วยไข้,ยังไม่คลาย,ขืนหยอกเย้า,เฝ้าเล่น,อยู่เช่นนี้,สักแปดปี,เห็นไข้,จะไม่หาย,เวียนมาไย,ในห้อง,ให้น้องอาย,คนทั้งหลาย,รู้เรื่อง,จะเลื่องลือ
ขืนหยอกเย้า,เฝ้าเล่น,อยู่เช่นนี้,สักแปดปี,เห็นไข้,จะไม่หาย,เวียนมาไย,ในห้อง,ให้น้องอาย,คนทั้งหลาย,รู้เรื่อง,จะเลื่องลือ,น้องจะไป,ไหนพ้น,พระผ่านเกล้า,ขอทุเลา,แล้วก็ยัง,ไม่ฟังหรือ,อย่าลูบต้อง,น้องจะกรม,ระบมมือ,โรคจะรื้อ,ร่ำทำ,ให้รำคาญ
พระยิ้มพลาง,ทางตอบสุน,ทรสนอง,น้อยหรือน้อง,ห้ามรัก,หักประหาร,แกล้งหนักหน่วง,ลวงหลอก,บอกอาการ,เพราะคิดอ่าน,ออกตัว,กลัวมลทิน,การนินทา,กาเล,เหมือนเทน้ำ,ไม่ชอกช้ำ,เหมือนเอามีด,ลงขีดหิน,พี่อาสา,มาสู้,กู้แผ่นดิน,เขารู้สิ้น,แล้วว่ารัก,ภัคินี
การนินทา,กาเล,เหมือนเทน้ำ,ไม่ชอกช้ำ,เหมือนเอามีด,ลงขีดหิน,พี่อาสา,มาสู้,กู้แผ่นดิน,เขารู้สิ้น,แล้วว่ารัก,ภัคินี,แล้วมิหนำ,ซ้ำมา,รักษาอยู่,เขาก็รู้,เฟื่องฟุ้ง,ทั้งกรุงศรี,ครั้นหายไข้,ใกล้เคียง,กันเพียงนี้,ว่าจู้จี้,เสียใจ,กระไรเลย
