w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวถึง,สังฆราช,พระบาทหลวง,แกตีล่วง,ได้สมมาด,ปรารถนา,เข้าตั้งอยู่,เมืองด่าน,ชานชลา,เรือไปมา,เก็บเอา,ทั้งข้าวเกลือ,เป็นเสบียง,เลี้ยงคน,บนกำปั่น,เรือรบนั้น,กักไว้,ทั้งใต้เหนือ,พวกไปมา,ค้าขาย,ตายเป็นเบือ,เห็นลำเรือ,น้อยใหญ่,มันไล่เอา
เป็นเสบียง,เลี้ยงคน,บนกำปั่น,เรือรบนั้น,กักไว้,ทั้งใต้เหนือ,พวกไปมา,ค้าขาย,ตายเป็นเบือ,เห็นลำเรือ,น้อยใหญ่,มันไล่เอา,ที่หลบลี้,หนีปลอด,รอดได้มั่ง,มันแต่งตั้ง,กันเป็นโจร,คอยปล้นเขา,ทั้งมั่งมี,ดีกว่า,ค้าสำเภา,มันเก็บเอา,มิได้เหลือ,ไว้เจือจาน
ฝ่ายอีตา,สังฆราช,พระบาทหลวง,คิดลุล่วง,อิ่มเอม,เกษมศานต์,เข้าตั้งมั่น,อยู่ปากน้ำ,ที่สำราญ,แกคิดอ่าน,จะทำกล,ปล้นบุรี,แล้วแกเขียน,หนังสือ,ให้คนใช้,รีบเอาไป,ส่งให้มัน,ว่าสารศรี,แล้วพูดจา,ล่อลวง,ดูท่วงที,ไปเดี๋ยวนี้,ให้กองทัพ,แล้วกลับมา
แล้วแกเขียน,หนังสือ,ให้คนใช้,รีบเอาไป,ส่งให้มัน,ว่าสารศรี,แล้วพูดจา,ล่อลวง,ดูท่วงที,ไปเดี๋ยวนี้,ให้กองทัพ,แล้วกลับมา,พวกคนใช้,เรียกให้,มารับสาร,อย่านิ่งนาน,มารับไป,ไวไวหวา,พวกชาวเมือง,ออกจากค่าย,รีบไคลคลา,รับสารตรา,เข้าไปแจ้ง,แห่งกระทรวง
ฝ่ายพระจอม,นครินทร์,ปิ่นกษัตริย์,โองการตรัส,ให้อ่าน,สารบาทหลวง,ฉีกผนึก,อ่านความ,ตามกระทรวง,พระบาทหลวง,จอมพล,สกลไกร,ยกมาปราบ,ศัตรู,ผู้ขบถ,ที่คิดคด,จะจับฆ่า,ไม่ปราศรัย,แม้นรักตัว,กลัวชีวิต,ที่ผิดไป,จงกลับใจ,เสียอย่าดื้อ,อย่าถือตัว
ยกมาปราบ,ศัตรู,ผู้ขบถ,ที่คิดคด,จะจับฆ่า,ไม่ปราศรัย,แม้นรักตัว,กลัวชีวิต,ที่ผิดไป,จงกลับใจ,เสียอย่าดื้อ,อย่าถือตัว,มิออกมา,โดยดีจะ,กรีทัพ,เข้าไปจับ,ตัวมัด,มาตัดหัว,ให้สมแค้น,ที่มึงทำ,ให้ช้ำมัว,กูล้อมรั้ว,ไว้ทั้งเป็น,เห็นหรือยัง
พอจบเรื่อง,พระยิ่งเคือง,พระทัยแค้น,คงตอบแทน,ให้สม,อารมณ์หวัง,อย่าตอบโต้,โมหันธ์,ดันทุรัง,อุตส่าห์ตั้ง,มั่นไว้หน่อย,คอยพระอา,แล้วพระองค์,ตรัสถาม,พราหมณ์สุทัต,จะข้องขัด,อย่างไร,ไฉนหนา,เชิญท่านช่วย,จับยาม,ตามตำรา,หรือไม่มา,เป็นอย่างไร,ท่านใคร่ครวญ
แล้วพระองค์,ตรัสถาม,พราหมณ์สุทัต,จะข้องขัด,อย่างไร,ไฉนหนา,เชิญท่านช่วย,จับยาม,ตามตำรา,หรือไม่มา,เป็นอย่างไร,ท่านใคร่ครวญ,พราหมณ์สุทัต,รับสั่ง,ตั้งจิตดี,ตามคัมภีร์,โดยระบอบ,คิดสอบสวน,เห็นเที่ยงแท้,แน่ดัง,ยังคำนวณ,จึงประมวล,ทูลความ,ตามตำรา
พราหมณ์สุทัต,รับสั่ง,ตั้งจิตดี,ตามคัมภีร์,โดยระบอบ,คิดสอบสวน,เห็นเที่ยงแท้,แน่ดัง,ยังคำนวณ,จึงประมวล,ทูลความ,ตามตำรา,ศุกร์เป็นศรี,ดีแท้,ไม่แปรผัน,พุธกับจันทร์,ร่วมราศี,ดีนักหนา,สามกษัตริย์,สุริย์วงศ์,คงจะมา,ไม่เนิ่นช้า,จะได้ข่าว,ในเก้าวัน
ศุกร์เป็นศรี,ดีแท้,ไม่แปรผัน,พุธกับจันทร์,ร่วมราศี,ดีนักหนา,สามกษัตริย์,สุริย์วงศ์,คงจะมา,ไม่เนิ่นช้า,จะได้ข่าว,ในเก้าวัน,พระฟังคำ,โหรเฒ่า,คอยเบาจิต,เขาศักดิ์สิทธิ์,ทายแม่น,แสนขยัน,เราตั้งแข็ง,ไว้อย่ากลัว,ช่างหัวมัน,รักษาคัน,ขอบเขต,นิเวศน์เวียง
พระฟังคำ,โหรเฒ่า,คอยเบาจิต,เขาศักดิ์สิทธิ์,ทายแม่น,แสนขยัน,เราตั้งแข็ง,ไว้อย่ากลัว,ช่างหัวมัน,รักษาคัน,ขอบเขต,นิเวศน์เวียง,แต่หนังสือ,เขามาเคาะ,มาเยาะเย้ย,เรานิ่งเฉย,เสียไม่อยาก,เป็นปากเสียง,คิดตั้งมัน,กันไว้,ในเชิงเวียง,มาใกล้เคียง,ปืนยิง,คอยทิ้งดิน
จะกล่าวลำ,กำปั่น,ห้ากษัตริย์,แต่แล่นลัด,มาใน,สายกระสินธุ์,พวกกำพล,ทูลความ,ตามระบิล,ข้าทั้งสิ้น,ขอขึ้นเกาะ,จะเสาะไป,นำเอาข่าว,เข้าไปแจ้ง,แสดงอรรถ,พระโปรดนัด,ไปให้แจ้ง,แถลงไข,ฝ่ายพระจอม,สินสมุทร,วุฒิไกร,ให้เรือใช้,ส่งเหล่า,ชาวกำพล
นำเอาข่าว,เข้าไปแจ้ง,แสดงอรรถ,พระโปรดนัด,ไปให้แจ้ง,แถลงไข,ฝ่ายพระจอม,สินสมุทร,วุฒิไกร,ให้เรือใช้,ส่งเหล่า,ชาวกำพล,แล้วนัดวัน,สัญญา,เวลาเสร็จ,ในวันเจ็ด,จะเข้าฝั่ง,สั่งพหล,ฝ่ายพวกเหล่า,ชาวเมือง,เพชรกำพล,พากันด้น,ไปตามเขา,เข้านคร
แล้วนัดวัน,สัญญา,เวลาเสร็จ,ในวันเจ็ด,จะเข้าฝั่ง,สั่งพหล,ฝ่ายพวกเหล่า,ชาวเมือง,เพชรกำพล,พากันด้น,ไปตามเขา,เข้านคร,ล้อมไปยัง,หลังค่าย,ดั่งใจหวัง,ไปรอรั้ง,เฝ้าบพิตร,อดิศร,ทูลแถลง,แจ้งความ,สามนคร,พระภูธร,ยกมา,ห้าพระองค์
ทัพผลึก,จอมนรินทร์,สินสมุทร,กับพระสุด,สาคร,รีบผ่อนผัน,ยกพหล,พลลังกา,สิบห้าพัน,แต่งกำปั่น,รบมา,ช่วยราวี,มายับยั้ง,ตั้งราย,อยู่ชายเขา,สั่งข้าเจ้า,มาประณต,บทศรี,อีกเจ็ดวัน,จะยกมา,เข้าราวี,ในบุรี,ทัพบก,เร่งยกไป
ฝ่ายพระจอม,ภูวดล,กำพลเพชร,ครั้นทราบเสร็จ,ยินดี,จะมีไหน,จึ่งตรัสชม,ว่าท่านครู,เหมือนรู้ใน,น้ำพระทัย,กษัตรา,สารพัน,พระอิ่มเอม,เปรมปรีดิ์,เป็นที่ยิ่ง,เห็นสมจริง,สมจิต,ไม่ผิดผัน,ท่านยกโทษ,โปรดเกล้า,เราทุกอัน,พระคุณนั้น,เหลือล้น,คณนา
เชิญท่านครู,ผู้เป็นปราชญ์,ฉลาดเวท,การวิเศษ,ในตำหรับ,เคยนับถือ,จงจัดแจง,การวิชา,ไปหารือ,เห็นสุดมือ,ที่จะใช้,คนไปมา,พฤฒาเฒ่า,น้อมคำนับ,ตามรับสั่ง,แล้วถอยหลัง,ไปถึงศาล,อ่านคาถา,เขียนหนังสือ,แล้วก็พับ,ประทับตรา,อ่านคาถา,ให้เป็นนก,วิหคบิน
พฤฒาเฒ่า,น้อมคำนับ,ตามรับสั่ง,แล้วถอยหลัง,ไปถึงศาล,อ่านคาถา,เขียนหนังสือ,แล้วก็พับ,ประทับตรา,อ่านคาถา,ให้เป็นนก,วิหคบิน,ปล่อยไปลำ,กำปั่น,สุวรรณหงส์,ปักษาตรง,ไประหว่าง,ทางทักษิณ,ถึงกำปั่น,ลำทรง,เรือหงส์บิน,สกุณิ,นร้องดัง,ก้องกังวาน
ปล่อยไปลำ,กำปั่น,สุวรรณหงส์,ปักษาตรง,ไประหว่าง,ทางทักษิณ,ถึงกำปั่น,ลำทรง,เรือหงส์บิน,สกุณิ,นร้องดัง,ก้องกังวาน,จับที่เพลา,เสากระโดง,แล้วส่งเสียง,ดังจำเรียง,ทุ้มเอก,วิเวกหวาน,ฝ่ายพระจอม,จักรพงศ์,พร้อมวงศ์วาน,คิดอ่านการ,จะณรงค์,ในสงคราม
อีกเจ็ดวัน,เชิญพระองค์,ดำรงภพ,ตีตลบ,ข้างมหา,ชลาไหล,หม่อมฉันจึง,จะยก,ทัพบกไป,ออกชิงชัย,รับรอง,ในสองยาม,พอจบสาร,พระผู้,ผ่านรมจักร,เป็นปิ่นปัก,โลกาภา,ษาสยาม,ให้ตระเตรียม,จัตุรงค์,จะสงคราม,โดยที่ตาม,ในจังหวัด,เขานัดการ
จะกล่าวฝ่าย,สังฆราช,พระบาทหลวง,แกอิ่มทรวง,อิ่มใจ,หลายสถาน,นึกนิยม,สมใจ,เห็นได้การ,จะรอนราญ,ทัพทวี,ตีประดัง,เอาให้ได้,ธานี,บุรีรัตน์,จะคิดตัด,เข้าข้างใน,ดั่งใจหวัง,แกจึงเรียก,เสนี,มีกำลัง,เข้ามาสั่ง,ให้เที่ยวดู,สืบรู้ทาง
เอาให้ได้,ธานี,บุรีรัตน์,จะคิดตัด,เข้าข้างใน,ดั่งใจหวัง,แกจึงเรียก,เสนี,มีกำลัง,เข้ามาสั่ง,ให้เที่ยวดู,สืบรู้ทาง,เองแปลงกาย,ให้เหมือนคน,กำพลเพชร,คิดลอดเล็ด,ดูให้ชัด,ที่ขัดขวาง,ไปคอยตัด,เสบียงมัน,ที่ย่านกลาง,ยกไปทาง,หลังด่าน,ชานบุรินทร์
จะกล่าวฝ่าย,อิศโร,ท้าวโกสัย,จึงจัดให้,พวกพหล,เร่งขนของ,เครื่องเสบียง,เลี้ยงดู,ทุกหมู่กอง,ทั้งข้าวของ,จัดให้,ลงไปพลัน,บรรทุกเกวียน,ขนไป,ให้กองทัพ,ผู้กำกับ,จัดแจง,คนแข็งขัน,ถืออาวุธ,ยุทธนา,สารพัน,ขุนนางนั้น,ขี่ม้า,นำหน้าพล
บรรทุกเกวียน,ขนไป,ให้กองทัพ,ผู้กำกับ,จัดแจง,คนแข็งขัน,ถืออาวุธ,ยุทธนา,สารพัน,ขุนนางนั้น,ขี่ม้า,นำหน้าพล,ออกจากเมือง,รีบไป,มิได้หยุด,ให้เร่งรุด,พร้อมพรั่ง,ทั้งพหล,ออกทุ่งกว้าง,กลางย่าน,พ้นบ้านคน,เป็นไพรสณฑ์,ป่าไม่,ริมชายดง
พอคล้อยหลัง,ตั้งโห่,ออกจากป่า,เข้าฟันฝ่า,ตัดหลัง,เหมือนอย่างหมาย,ไล่ทิ่มแทง,แข็งขัน,ฟันกันตาย,คนทั้งหลาย,ไม่รู้ตัว,เพราะมัวงง,คิดว่าพวก,โยธา,มาแต่ด่าน,พลางเรียกขาน,ถามความ,ตามประสงค์,มันไม่พูด,ว่ากระไร,เที่ยวไล่วง,บ้างก็ตรง,เข้าแย่ง,ทั้งแทงฟัน
คิดว่าพวก,โยธา,มาแต่ด่าน,พลางเรียกขาน,ถามความ,ตามประสงค์,มันไม่พูด,ว่ากระไร,เที่ยวไล่วง,บ้างก็ตรง,เข้าแย่ง,ทั้งแทงฟัน,พวกพหล,วนวิ่ง,ไปข้างหน้า,จนถึงม้า,นายทัพ,จึ่งกลับผัน,รีบตลบ,หลังไป,ก็ไม่ทัน,อ้ายแขกฟัน,ล้มตาย,ลงก่ายกอง
พวกพหล,วนวิ่ง,ไปข้างหน้า,จนถึงม้า,นายทัพ,จึ่งกลับผัน,รีบตลบ,หลังไป,ก็ไม่ทัน,อ้ายแขกฟัน,ล้มตาย,ลงก่ายกอง,แย่งเอาเครื่อง,เสบียง,เลี่ยงเข้าป่า,มันมากกว่า,เก็บเอา,ทั้งข้าวของ,ต่างตื่นแตก,แยกย้าย,ไม่เป็นกอง,เสนารอง,นายทัพ,กลับเข้าวัง
แย่งเอาเครื่อง,เสบียง,เลี่ยงเข้าป่า,มันมากกว่า,เก็บเอา,ทั้งข้าวของ,ต่างตื่นแตก,แยกย้าย,ไม่เป็นกอง,เสนารอง,นายทัพ,กลับเข้าวัง,ไปกราบทูล,มูลเหตุ,ท้าวโกสัย,เธอตกใจ,เรียกโยธา,ทั้งหน้าหลัง,พลางขึ้นม้า,รีบออก,ไปนอกวัง,พร้อมสะพรั่ง,เสนา,พลากร
ไปกราบทูล,มูลเหตุ,ท้าวโกสัย,เธอตกใจ,เรียกโยธา,ทั้งหน้าหลัง,พลางขึ้นม้า,รีบออก,ไปนอกวัง,พร้อมสะพรั่ง,เสนา,พลากร,ยกพหล,พลม้า,ดาระดาษ,เสนามาตย์,กับทหาร,ชาญสมร,พลางรีบเร่ง,โยธา,พลากร,บทจร,ขับพระยา,อาชาไนย
ยกพหล,พลม้า,ดาระดาษ,เสนามาตย์,กับทหาร,ชาญสมร,พลางรีบเร่ง,โยธา,พลากร,บทจร,ขับพระยา,อาชาไนย,จุดคบเพลิง,เริงแรง,แสงสว่าง,มาตามทาง,ธงทิว,ปลิวไสว,พลม้า,พลปืน,ถือฟืนไฟ,เร่งกันไป,ตามทุ่ง,พลางมุ่งมอง
จุดคบเพลิง,เริงแรง,แสงสว่าง,มาตามทาง,ธงทิว,ปลิวไสว,พลม้า,พลปืน,ถือฟืนไฟ,เร่งกันไป,ตามทุ่ง,พลางมุ่งมอง,พวกพหล,พลที่แตก,เที่ยวแยกย้าย,เห็นเจ้านาย,เข้าประมูล,ทูลฉลอง,แล้วนำทัพ,กลับไป,ดังใจปอง,ไม่โห่ร้อง,สั่งให้เงียบ,เซียบสำเนียง
จะกล่าวข้าง,แขกชวา,ที่มาปล้น,เข้าไปค้น,กันอยู่มาก,ห้ามปากเสียง,ไม่พูดดัง,ตั้งชุมนุม,คุมเสบียง,เช้าจะเลี่ยง,ลัดป่า,พากันไป,พอเห็นแสง,เพลิงสว่าง,มาทางเก่า,ร้องเรียกเหล่า,พลทั้งหมื่น,ยืนไสว,ถืออาวุธ,หลาวแหลน,ออกแน่นไป,ทั้งนายไพร่,พร้อมพรั่ง,ตั้งกระบวน
