w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวถึง,มังคลา,นราราช,กับนุชนาฏ,นางแขก,แปลกวิสัย,แต่ลอบลัก,รักกัน,ทุกวันไป,กำหนดได้,สิบเดือน,ไม่เคลื่อนคลา,จนโฉมยง,ทรงครรภ์,ขึ้นอ่อนอ่อน,พระบิดร,รู้เรื่อง,เคืองนักหนา,เสด็จเข้า,ห้องใน,ที่ไสยา,แล้วให้หา,มเหสี,มาชี้แจง
จนโฉมยง,ทรงครรภ์,ขึ้นอ่อนอ่อน,พระบิดร,รู้เรื่อง,เคืองนักหนา,เสด็จเข้า,ห้องใน,ที่ไสยา,แล้วให้หา,มเหสี,มาชี้แจง,จะคิดอ่าน,อย่างไร,น้ำใจเจ้า,มีลูกเต้า,เกิดอาง,ขนางแหนง,เขาย่อมว่า,ปลูกผัก,คือฟักแฟง,ก็เสียแรง,รดน้ำ,ทุกค่ำคืน
จะคิดอ่าน,อย่างไร,น้ำใจเจ้า,มีลูกเต้า,เกิดอาง,ขนางแหนง,เขาย่อมว่า,ปลูกผัก,คือฟักแฟง,ก็เสียแรง,รดน้ำ,ทุกค่ำคืน,เมื่อแตกกิ่ง,แตกก้าน,ขึ้นร้านเขา,บุราณเล่า,เป็นตำรา,ไม่ฝ่าฝืน,อันความอาย,หลายซ้ำ,ต้องกล้ำกลืน,จำจะขืน,ใจทำ,ไปตามเกิน
จะระบือ,ลือเล่า,ทั้งขอบเขต,ทั่วประเทศ,รู้แจ้ง,ทุกแห่งหน,อายกับฝูง,ไพร่ฟ้า,ประชาชน,ตามกุศล,เยาวมาลย์,พอกันอาย,เจ้าจงไป,ไกล่เกลี่ย,สองเมียผัว,อย่าให้มัว,หมองช้ำ,ระส่ำระสาย,เอาความดี,เข้าประจบ,พอกลบอาย,แม้นวุ่นวาย,พากันหนี,มิเป็นการ
ฝ่ายโฉมยง,องค์มิ่ง,มเหสี,โอนเมาลี,คำนับ,รับบรรหาร,เพราะพาซื่อ,ถือตรง,เหมือนวงศ์วาน,จึงเกิดการ,ชู้สาว,เพราะท้าวไท,จำจะต้อง,ผูกสมัคร,ไม่หักหาญ,ดูอาการ,กิริยา,อัชฌาสัย,แล้วออกจาก,ปรางค์มาศ,ปราสาทชัย,กำนัลใน,แวดล้อม,มาพร้อมเพรียง
นางฟังคำ,ร่ำตอบ,ก็ชอบชื่น,ที่แข็งขืน,อ่อนลง,ทรงปรึกษา,ละเมิดจิต,ผิดพลั้ง,แต่หลังมา,พ่อตรึกตรา,ตรองความให้,งามดี,อันท้าวไท,กริ้วโกรธ,พิโรธนัก,ว่าจะลัก,ธิดา,พากันหนี,แม่แก้ไข,เพ็ดทูล,มูลคดี,ที่ราคี,มิได้เคือง,ในเรื่องราว
อันท้าวไท,กริ้วโกรธ,พิโรธนัก,ว่าจะลัก,ธิดา,พากันหนี,แม่แก้ไข,เพ็ดทูล,มูลคดี,ที่ราคี,มิได้เคือง,ในเรื่องราว,นางพูดจา,ปราศรัย,อาลัยเขย,กลัวจะเลย,ยุ่งยิ่ง,ทิ้งลูกสาว,แล้วปราศรัย,มิให้เคือง,ในเรื่องราว,กลัวลูกสาว,จะเป็นม่าย,อายเขาจริง
นางพูดจา,ปราศรัย,อาลัยเขย,กลัวจะเลย,ยุ่งยิ่ง,ทิ้งลูกสาว,แล้วปราศรัย,มิให้เคือง,ในเรื่องราว,กลัวลูกสาว,จะเป็นม่าย,อายเขาจริง,แล้วว่าแม่,ก็จะลา,เจ้าอย่าวุ่น,เดชะบุญ,คงได้ครอง,กับน้องหญิง,จะเพ็ดทูล,ดับร้อน,ช่วยวอนวิง,แต่ความจริง,พ่ออย่าแจ้ง,ให้แพร่งพราย
ฝ่ายทรงฤทธิ์,อิศรา,พระยาแขก,สั่งให้แจก,หมายการทุก,ด่านขนอน,ครั้นสั่งเสร็จ,แล้วเสด็จ,บทจร,สู่แท่นรัตน์,ปัจถรณ์,พอสายัณห์,พวกทำงาน,การระดม,มาสมทบ,จัดเครื่องครบ,พร้อมไว้,แต่ไก่ขัน,ขึ้นสิบค่ำ,ทำวิวาห์,สารพัน,ให้เชิญท่าน,โต๊ะหะยี,สี่สิบคน
พวกทำงาน,การระดม,มาสมทบ,จัดเครื่องครบ,พร้อมไว้,แต่ไก่ขัน,ขึ้นสิบค่ำ,ทำวิวาห์,สารพัน,ให้เชิญท่าน,โต๊ะหะยี,สี่สิบคน,มาพร้อมมูล,ทูลท้าว,ชวาราช,พระสั่งนาฏ,ศรีสวัสดิ์,พิพัฒน์ผล,ให้แต่งองค์,โฉมศรี,นีฤมล,เข้ามณฑล,ตามอย่าง,ทางบุราณ
