w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายนงเยาว์,เสาวคนธ์,วิมลมิ่ง,เป็นยอดหญิง,เจนศึก,ไม่นึกขาม,นางแปลงองค์,ทรงสำอาง,เหมือนอย่างพราหมณ์,กับคนตาม,พันร้อย,แล่นลอยไป,ถึงน้ำเขียว,เดี่ยวโดด,โขยดคลื่น,เสียงครืนครืน,โตเท่า,ภูเขาใหญ่,ทุกเช้าเย็น,เห็นแต่เมฆ,วิเวกใจ,นางอยู่ใน,ฉากฉาย,ท้ายเภตรา
ถึงน้ำเขียว,เดี่ยวโดด,โขยดคลื่น,เสียงครืนครืน,โตเท่า,ภูเขาใหญ่,ทุกเช้าเย็น,เห็นแต่เมฆ,วิเวกใจ,นางอยู่ใน,ฉากฉาย,ท้ายเภตรา,เผยพระแกล,แลเหลียว,ให้เปลี่ยวจิต,ดูทั่วทิศ,ล้วนทะเล,กับเวหา,หวนรำลึก,ตรึกตรอง,ถึงน้องยา,พระบิดา,มารดร,จะร้อนทรวง
โอ้ยามนี้,มีแต่,จะแลลับ,มิได้กลับ,พานพบ,ประสบเห็น,วิบากกรรม,จำพรากกระ,ดากกระเด็น,จะบวชเป็น,ดาบส,สู้อดออม,นางโศกา,อาดูร,พูนเทวษ,ได้เดือนเศษ,โศกซูบ,จนรูปผอม,พวกพี่เลี้ยง,เคียงบัลลังก์,อยู่พรั่งพร้อม,บดยาหอม,ให้เสวย,เชยชโลม
นางโศกา,อาดูร,พูนเทวษ,ได้เดือนเศษ,โศกซูบ,จนรูปผอม,พวกพี่เลี้ยง,เคียงบัลลังก์,อยู่พรั่งพร้อม,บดยาหอม,ให้เสวย,เชยชโลม,แล้วชวนตี,ปี่พาทย์,ระนาดฆ้อง,บ้างรับร้อง,รวยรื่น,ให้ชื่นโฉม,จนเข้าเขต,พารา,วาหุโลม,ทางขึ้นโรม,วิสัย,เมืองใหญ่พราหมณ์
แล้วชวนตี,ปี่พาทย์,ระนาดฆ้อง,บ้างรับร้อง,รวยรื่น,ให้ชื่นโฉม,จนเข้าเขต,พารา,วาหุโลม,ทางขึ้นโรม,วิสัย,เมืองใหญ่พราหมณ์,เห็นเกาะเพลิง,เริงแรง,แสงสว่าง,ลุกอยู่กลาง,เกาะเอง,น่าเกรงขาม,ตีนสิงขร,ล่อนโล่ง,พลุ่งโพลงพลาม,ยาวสักสาม,สิบเส้น,ล้วนเป็นไฟ
เห็นเกาะเพลิง,เริงแรง,แสงสว่าง,ลุกอยู่กลาง,เกาะเอง,น่าเกรงขาม,ตีนสิงขร,ล่อนโล่ง,พลุ่งโพลงพลาม,ยาวสักสาม,สิบเส้น,ล้วนเป็นไฟ,จึงดูแดน,แผนที่,มีหนังสือ,ว่าเกาะชื่อ,ชุมเพลิง,เชิงไศล,มีเรื่องราว,กล่าวแถลง,ให้แจ้งใจ,ว่าเกาะใหญ่,พระยานาค,มีมากมาย
จึงดูแดน,แผนที่,มีหนังสือ,ว่าเกาะชื่อ,ชุมเพลิง,เชิงไศล,มีเรื่องราว,กล่าวแถลง,ให้แจ้งใจ,ว่าเกาะใหญ่,พระยานาค,มีมากมาย,ขึ้นพ่นพิษ,ฤทธิ์เริง,ดังเพลิงพลุ่ง,เป็นควันฟุ้ง,ฟ้าดิน,สิ้นทั้งหลาย,ถูกเทวา,สารพัด,สิงสัตว์ตาย,พระนาราย์,รู้เรื่อง,เปลื้องอาดูร
ขึ้นพ่นพิษ,ฤทธิ์เริง,ดังเพลิงพลุ่ง,เป็นควันฟุ้ง,ฟ้าดิน,สิ้นทั้งหลาย,ถูกเทวา,สารพัด,สิงสัตว์ตาย,พระนาราย์,รู้เรื่อง,เปลื้องอาดูร,มาปิดปล่อง,ช่องชะวาก,ที่นาคผุด,ถอนพิษภุ,ชงค์ร้าย,ให้หายสูญ,เหลือเปลวปล่ง,ตรงปล่อง,เหมือนกองกูณฑ์,เป็นไฟฟู,นสักเท่า,เขาคิริน
ด้วยเชื่อฟัง,หนังสือ,ตามถือไสย,จะให้ไป,เกิดสวรรค์,เหมือนมั่นหมาย,นางอ่านดู,รู้เรื่อง,ว่าเมืองร้าย,จะเข้าฝ่าย,ฝั่งชลา,ขึ้นธานี,จึงแปลงองค์,ทรงหนัง,เฉียงอังสา,มุ่นชฎา,จุณเจิม,เฉลิมศรี,สมาทาน,ถือศีล,ครองอินทรีย์,เป็นฤๅษี,ทรงพรต,ดูงดงาม
จึงแปลงองค์,ทรงหนัง,เฉียงอังสา,มุ่นชฎา,จุณเจิม,เฉลิมศรี,สมาทาน,ถือศีล,ครองอินทรีย์,เป็นฤๅษี,ทรงพรต,ดูงดงาม,เปลี่ยนชื่อพระ,อัคนี,มีสง่า,นำพวกข้า,โดยเสด็จ,ไม่เข็ดขาม,ทั้งหญิงชาย,แปลงกายเป็น,ชีพราหมณ์,ต่างเปลี่ยนนาม,บวชทั่ว,ทุกตัวมี
เปลี่ยนชื่อพระ,อัคนี,มีสง่า,นำพวกข้า,โดยเสด็จ,ไม่เข็ดขาม,ทั้งหญิงชาย,แปลงกายเป็น,ชีพราหมณ์,ต่างเปลี่ยนนาม,บวชทั่ว,ทุกตัวมี,ให้บอกกล่าวว่า,เราชาว,กบิลพัสดุ์,เที่ยวโปรดสัตว์,ตามจริต,กิจฤๅษี,แล้วนางนึก,ตรึกตรา,ถึงธานี,แม้พระพี่,รู้ความ,จะตามทัน
ให้บอกกล่าวว่า,เราชาว,กบิลพัสดุ์,เที่ยวโปรดสัตว์,ตามจริต,กิจฤๅษี,แล้วนางนึก,ตรึกตรา,ถึงธานี,แม้พระพี่,รู้ความ,จะตามทัน,จึงทำตาม,ความรู้,ของครูเฒ่า,เขียนสำเภา,อักขรา,เป็นอาถรรพณ์,บริกรรม,ซ้ำเสก,ปลุกเลขยันต์,เอาเรือนั้น,ลอยลง,ในคงคา
จึงทำตาม,ความรู้,ของครูเฒ่า,เขียนสำเภา,อักขรา,เป็นอาถรรพณ์,บริกรรม,ซ้ำเสก,ปลุกเลขยันต์,เอาเรือนั้น,ลอยลง,ในคงคา,ใครตามเห็น,เป็นสำเภา,ที่เราขี่,ให้พระพี่,ลดเลี้ยว,เที่ยวหลงหา,แล้วสั่งให้,นายท้าย,บ่ายเภตรา,เข้าอ่าววา,หุโลมแล่น,ดูแดนไตร
ใครตามเห็น,เป็นสำเภา,ที่เราขี่,ให้พระพี่,ลดเลี้ยว,เที่ยวหลงหา,แล้วสั่งให้,นายท้าย,บ่ายเภตรา,เข้าอ่าววา,หุโลมแล่น,ดูแดนไตร,เห็นปากน้ำ,ทำป้อม,คร่อมภูเขา,จำเพาะเข้า,ออกเดิน,เนินไศล,แลพิลึก,ตึกกว้าน,สำราญใจ,เข้าจอดใกล้,เมืองด่าน,ชานบุรี
เห็นปากน้ำ,ทำป้อม,คร่อมภูเขา,จำเพาะเข้า,ออกเดิน,เนินไศล,แลพิลึก,ตึกกว้าน,สำราญใจ,เข้าจอดใกล้,เมืองด่าน,ชานบุรี,สังเกตดู,ผู้คน,บนตลิ่ง,ทั้งชายหญิง,โพกผม,นุ่งห่มสี,ส่วนเครื่องขาว,เจ้านาย,ฝ่ายผู้ดี,พวกเสนี,ทุกตำแหน่ง,แต่งทั้งนั้น
สังเกตดู,ผู้คน,บนตลิ่ง,ทั้งชายหญิง,โพกผม,นุ่งห่มสี,ส่วนเครื่องขาว,เจ้านาย,ฝ่ายผู้ดี,พวกเสนี,ทุกตำแหน่ง,แต่งทั้งนั้น,แต่ไพร่นาย,ฝ่ายทหาร,ชาญกำแหง,ใส่เสื้อแสง,สีดำ,ล้วนล่ำสัน,ด้วยห้ามปราม,ตามแพนก,ให้แปลกกัน,สีหมอกนั้น,เป็นของคน,พลเรือน
