w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกลับกล่าว,ชาวบ้าน,ด่านสมุทร,เป็นที่สุด,นับถือ,พระฤๅษี,นางโฉมยง,นงลักษณ์,อัคนี,ขึ้นอยู่ที่,ป้อมปืน,ทุกคืนวัน,ทั้งพี่เลี้ยง,เคียงอาสน์,ต่างคาดว่า,นายด่านกล้า,ขึ้นไปถึง,ไอศวรรย์,เห็นทีท้าว,เจ้าพารา,จะฆ่าฟัน,เมื่อวันนั้น,นึกจะห้าม,ก็ขามใจ
ทั้งพี่เลี้ยง,เคียงอาสน์,ต่างคาดว่า,นายด่านกล้า,ขึ้นไปถึง,ไอศวรรย์,เห็นทีท้าว,เจ้าพารา,จะฆ่าฟัน,เมื่อวันนั้น,นึกจะห้าม,ก็ขามใจ,แม่ก็รู้,อยู่ทำไม,จึงไม่ห้าม,หรือต้องตาม,กลศึก,นึกไฉน,นางยิ้มพลาง,ทางว่าเห็น,ไม่เป็นไร,ปล่อยขึ้นไป,ได้ที,ดีข้างเรา
แม่ก็รู้,อยู่ทำไม,จึงไม่ห้าม,หรือต้องตาม,กลศึก,นึกไฉน,นางยิ้มพลาง,ทางว่าเห็น,ไม่เป็นไร,ปล่อยขึ้นไป,ได้ที,ดีข้างเรา,ถึงเจ้าเมือง,เคืองขัด,จะตัดหัว,ตายแต่ตัว,นายกอง,กรรมของเขา,ฝ่ายพวกพ้อง,ต้องโทษ,ทั้งโคตรเค้า,จะช่วยเรา,รบรุด,จนสุดมือ
ถึงเจ้าเมือง,เคืองขัด,จะตัดหัว,ตายแต่ตัว,นายกอง,กรรมของเขา,ฝ่ายพวกพ้อง,ต้องโทษ,ทั้งโคตรเค้า,จะช่วยเรา,รบรุด,จนสุดมือ,ได้รายทาง,วางคน,ทำกลศึก,ฉันตรองตรึก,เห็นกระนี้,ไม่ดีหรือ,แม้รบเรา,เผาเมือง,ให้เลื่องลือ,ทั้งฝีมือ,ความคิด,วิทยา
ได้รายทาง,วางคน,ทำกลศึก,ฉันตรองตรึก,เห็นกระนี้,ไม่ดีหรือ,แม้รบเรา,เผาเมือง,ให้เลื่องลือ,ทั้งฝีมือ,ความคิด,วิทยา,อันนายด่าน,ฉันให้ไป,มิได้ห้าม,ด้วยจับยาม,เห็นว่ายัง,ไม่สังขาร์,ให้หนังสือ,ถือไปมา,ลัยมาลา,ใช้ปัญญา,ดูสักครั้ง,จะอย่างไร
อันนายด่าน,ฉันให้ไป,มิได้ห้าม,ด้วยจับยาม,เห็นว่ายัง,ไม่สังขาร์,ให้หนังสือ,ถือไปมา,ลัยมาลา,ใช้ปัญญา,ดูสักครั้ง,จะอย่างไร,พี่เลี้ยงฟัง,บังคม,ชมฉลาด,แม่คิดคาด,เหลือดี,จะมีไหน,ต่างจับยาม,ตามตำรา,ประสาใจ,เห็นจะได้,คืนกลับ,ไม่อับจน
พี่เลี้ยงฟัง,บังคม,ชมฉลาด,แม่คิดคาด,เหลือดี,จะมีไหน,ต่างจับยาม,ตามตำรา,ประสาใจ,เห็นจะได้,คืนกลับ,ไม่อับจน,ต่างเตรียมศึก,ฝึกเหล่า,พวกชาวบ้าน,ให้รอนราญ,รุกรบ,ถึงหลบฝน,ฝ่ายโฉมยง,นงเยาว์,เสาวคนธ์,ขึ้นอยู่บน,ป้อมชั้น,เชิงบรรพต
ไปตามทาง,กลางถนน,คนทั้งหลาย,ไม่ใกล้กราย,เกลียดกลัว,เอาตัวหนี,พวกนายด่าน,พาลทะนง,ด้วยธงมี,ทำท่วงที,เป็นสุภา,ตุลาการ,ถึงบ้านไหน,ได้คำนับ,ธงรับสั่ง,เรียกเอาทั้ง,เหล้าข้าว,ของคาวหวาน,ข่มเหงเล่น,เป็นโสด,ด้วยโปรดปราน,จะไปด่าน,คิดสู้,กับภูมินทร์
ถึงบ้านไหน,ได้คำนับ,ธงรับสั่ง,เรียกเอาทั้ง,เหล้าข้าว,ของคาวหวาน,ข่มเหงเล่น,เป็นโสด,ด้วยโปรดปราน,จะไปด่าน,คิดสู้,กับภูมินทร์,ชาวบ้านเมือง,เคืองแค้น,แสนสาหัส,โกรธกษัตริย์,กระซิบว่า,นินทาสิ้น,ทำธงให้,อ้ายขบถ,คดแผ่นดิน,มาขู่กิน,เล่นสนุก,ปรับทุกข์กัน
ชาวบ้านเมือง,เคืองแค้น,แสนสาหัส,โกรธกษัตริย์,กระซิบว่า,นินทาสิ้น,ทำธงให้,อ้ายขบถ,คดแผ่นดิน,มาขู่กิน,เล่นสนุก,ปรับทุกข์กัน,นายด่านได้,ไพร่พลมา,อลหม่าน,เข้าถึงด่าน,ดังหนึ่งมา,ถึงสวรรค์,พวกลูกเต้า,บ่าวไพร่,ดีใจครัน,มาพร้อมกัน,อยู่ที่พระ,อัคนี
