w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ยิงปืนตับ,คาบหิน,หม้อดินรบ,เข้าสมทบ,โลดแล่น,ดูแน่นหนา,พวกทัพไทย,ทำเป็นหนี,ทีระอา,บาทหลวงว่า,ได้ที,ตีประดัง,ทุกหมู่หมวด,ตรวจไพร่,ใส่กระหนาบ,แกชักดาบ,ชุลมุน,คอยหนุนหลัง,ไล่ตลบ,ทบมา,ดาประตัง,จนกระทั่ง,ทัพกษัตริย์,ขัตติยา
ดูกองทัพ,นับแสน,แน่นอเนก,ราวกับเมฆ,มืดฟ้า,เวหาหน,โอ้ครั้งนี้,เห็นจะยับ,ถึงอับจน,จะผ่อนปรน,คิดอ่าน,สถานใด,แกเรียกพระ,มังคลา,สานุศิษย์,เองจะคิด,ตรองการ,สถานไหน,ทั้งสองท้าว,พ่อตา,เร่งว่าไป,แต่พอให้,พ้นตาย,วายชีวา
แกเรียกพระ,มังคลา,สานุศิษย์,เองจะคิด,ตรองการ,สถานไหน,ทั้งสองท้าว,พ่อตา,เร่งว่าไป,แต่พอให้,พ้นตาย,วายชีวา,ท้าวโกสัย,รายา,นั่งหน้าจ๋อย,ลงง่วงหงอย,แทบจะดิ้น,สิ้นสังขาร์,จึ่งว่าสุด,แต่เจ้าคุณ,มีบุญญา,จะบัญชา,อย่างไร,ใจเจ้าคุณ
ท้าวโกสัย,รายา,นั่งหน้าจ๋อย,ลงง่วงหงอย,แทบจะดิ้น,สิ้นสังขาร์,จึ่งว่าสุด,แต่เจ้าคุณ,มีบุญญา,จะบัญชา,อย่างไร,ใจเจ้าคุณ,สุดแต่พ้น,อาญา,ประจามิตร,เอาชีวิต,พวกบุตร,ช่วยอุดหนุน,ขอปัญญา,ฝ่าท้าว,เจ้าประคุณ,เดชะบุญ,จะได้รอด,ตลอดไป
สุดแต่พ้น,อาญา,ประจามิตร,เอาชีวิต,พวกบุตร,ช่วยอุดหนุน,ขอปัญญา,ฝ่าท้าว,เจ้าประคุณ,เดชะบุญ,จะได้รอด,ตลอดไป,บาทหลวงพูด,ปากสั่น,อยู่งันงก,กูจะยก,ฝ่าเท้า,ก้าวไม่ไหว,เหวยอีตา,เจ้ากรรม,ทำกระไร,จึ่งจะไป,พ้นหมู่,ศัตรูปอง
ทหารหอก,กลอกกลับ,เข้ารับรบ,ตีตลบ,แตกกระจุย,เป็นผุยผง,พวกกองซุ่ม,มรรคา,ชายป่าพง,ออกตีวง,พร้อมกัน,ประจัญบาน,ตะโกนก้อง,ร้องแซ่,จับแม่ทัพ,ตามบังคับ,เร่งร้น,พลทหาร,อาวุธสั้น,ฟันฝ่าเป็น,หน้ากระดาน,อลหม่าน,วุ่นวิ่ง,เป็นสิงคลี
ตะโกนก้อง,ร้องแซ่,จับแม่ทัพ,ตามบังคับ,เร่งร้น,พลทหาร,อาวุธสั้น,ฟันฝ่าเป็น,หน้ากระดาน,อลหม่าน,วุ่นวิ่ง,เป็นสิงคลี,ฝรั่งรับ,ทัพไทย,ไล่พิฆาต,ระดะดาด,เต็มประดา,ต้องล่าหนี,พวกทัพไทย,ไล่โหม,กระโจมตี,แล้วร้องชี้,บอกกัน,สนั่นดัง
ฝรั่งรับ,ทัพไทย,ไล่พิฆาต,ระดะดาด,เต็มประดา,ต้องล่าหนี,พวกทัพไทย,ไล่โหม,กระโจมตี,แล้วร้องชี้,บอกกัน,สนั่นดัง,ว่านั่นแน่,แม่ทัพ,มันขับรถ,จับให้หมด,แต่บรรดา,ทั้งหน้าหลัง,ใส่เสื้อสี,ตากุ้ง,ดูรุงรัง,บาทหลวงนั่ง,ตกใจ,ไม่ได้การ
ว่านั่นแน่,แม่ทัพ,มันขับรถ,จับให้หมด,แต่บรรดา,ทั้งหน้าหลัง,ใส่เสื้อสี,ตากุ้ง,ดูรุงรัง,บาทหลวงนั่ง,ตกใจ,ไม่ได้การ,ลงจากรถ,เล็ดลอด,พลางถอดเสื้อ,วิ่งจนเหงื่อ,แตกด้น,ปนทหาร,แล้วถอดหมวก,ทิ้งพลัน,มิทันนาน,พวกทหาร,เก็บได้,ไล่กระพือ
ลงจากรถ,เล็ดลอด,พลางถอดเสื้อ,วิ่งจนเหงื่อ,แตกด้น,ปนทหาร,แล้วถอดหมวก,ทิ้งพลัน,มิทันนาน,พวกทหาร,เก็บได้,ไล่กระพือ,ท้าวโกสัย,มังคลา,รายาแขก,พลางวิ่งแหก,ริมตลิ่ง,แล้ววิ่งตื๋อ,กับบาทหลวง,วิ่งพลาง,ร้องครางฮือ,แตกกระพือ,พลัดพราย,กระจายไป
