w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวฝ่าย,สังฆราช,พระบาทหลวง,เวลาล่วง,ดาวกระจ่าง,สว่างแสง,ประมาณสาม,ยามสงัด,แกจัดแจง,สั่งให้แต่ง,ตัวทหาร,ชำนาญปืน,ประจุลูก,น้อยใหญ่,ใส่ดินหู,สังเกตดู,ปืนสัญญา,เร่งฝ่าฝืน,ยิงระดม,ถมเข้าไป,ในกลางคืน,คงแตกตื่น,วุ่นวิ่ง,ชิงเอาเมือง
ประจุลูก,น้อยใหญ่,ใส่ดินหู,สังเกตดู,ปืนสัญญา,เร่งฝ่าฝืน,ยิงระดม,ถมเข้าไป,ในกลางคืน,คงแตกตื่น,วุ่นวิ่ง,ชิงเอาเมือง,แกสั่งเสร็จ,แหงนขึ้นไป,ในอากาศ,เห็นเมฆกลาด,กลุ้มวิถี,เป็นสีเหลือง,แล้วดูดาว,ที่บังคับ,สำหรับเมือง,ยังรุ่งเรือง,สุกใส,ทั้งไพบูลย์
แกสั่งเสร็จ,แหงนขึ้นไป,ในอากาศ,เห็นเมฆกลาด,กลุ้มวิถี,เป็นสีเหลือง,แล้วดูดาว,ที่บังคับ,สำหรับเมือง,ยังรุ่งเรือง,สุกใส,ทั้งไพบูลย์,แต่ตำรา,ว่าไว้,ในตำหรับ,แม้แม่ทัพ,ดีคงได้,ซึ่งไอศูรย์,ถึงชะตา,เมืองจะดี,บริบูรณ์,แต่เค้ามูล,ปลั้วเปลี้ย,ก็เสียเอง
แต่ตำรา,ว่าไว้,ในตำหรับ,แม้แม่ทัพ,ดีคงได้,ซึ่งไอศูรย์,ถึงชะตา,เมืองจะดี,บริบูรณ์,แต่เค้ามูล,ปลั้วเปลี้ย,ก็เสียเอง,พอดาวโจร,โชติช่วง,เห็นดวงเด่น,บาทหลวงเห็น,ต้องตำหรับ,จับเขนง,เทดินหู,ลุกขึ้นยืน,ยิงปืนเอง,เสียงครื้นเครง,เลื่อนลั่น,สนั่นดัง
พอดาวโจร,โชติช่วง,เห็นดวงเด่น,บาทหลวงเห็น,ต้องตำหรับ,จับเขนง,เทดินหู,ลุกขึ้นยืน,ยิงปืนเอง,เสียงครื้นเครง,เลื่อนลั่น,สนั่นดัง,ทหารปืน,จับชุด,จุดดินหู,เสียงฟุบฟู,ยิงประดา,ทั้งหน้าหลัง,เป็นควันกลุ้ม,ตูมลั่น,สนั่นดัง,ถูกกระทั่ง,สนามดิน,ก้อนศิลา
ทหารปืน,จับชุด,จุดดินหู,เสียงฟุบฟู,ยิงประดา,ทั้งหน้าหลัง,เป็นควันกลุ้ม,ตูมลั่น,สนั่นดัง,ถูกกระทั่ง,สนามดิน,ก้อนศิลา,ยิงระดม,สมทบ,หอรบใหญ่,เป็นแสงไฟ,ส่องสว่าง,กลางเวหา,เสียงประสาน,ขานโห่,เป็นโกลา,ชาวพารา,ปล่อยปืน,ดังครื้นโครม
ยิงระดม,สมทบ,หอรบใหญ่,เป็นแสงไฟ,ส่องสว่าง,กลางเวหา,เสียงประสาน,ขานโห่,เป็นโกลา,ชาวพารา,ปล่อยปืน,ดังครื้นโครม,ถูกวิหลั่น,หันเหียน,เจียนจะคว่ำ,แล้วยิงซ้ำ,ก้องกึก,เสียงฮึกโหม,ถูกเพลาใบ,ไหม้เสา,ราวกับโคม,เสียงครึกโครม,สูบน้ำ,ร่ำขึ้นไป
ถูกวิหลั่น,หันเหียน,เจียนจะคว่ำ,แล้วยิงซ้ำ,ก้องกึก,เสียงฮึกโหม,ถูกเพลาใบ,ไหม้เสา,ราวกับโคม,เสียงครึกโครม,สูบน้ำ,ร่ำขึ้นไป,เพลิงก็ดับ,กลับใบ,มิได้หยุด,บ้างยัดจุด,ยิงกัน,เสียงหวั่นไหว,บาทหลวงเร่ง,พวกพหล,สกลไกร,ให้โยนไฟ,หม้อดิน,สิ้นทุกคน
เพลิงก็ดับ,กลับใบ,มิได้หยุด,บ้างยัดจุด,ยิงกัน,เสียงหวั่นไหว,บาทหลวงเร่ง,พวกพหล,สกลไกร,ให้โยนไฟ,หม้อดิน,สิ้นทุกคน,ถูกตึกกร้าน,ร้านโรง,ไฟโพลงพลุ่ง,ทหารมุง,ช่วยกันดับ,อยู่สับสน,พระมังคลา,กล้าหาญ,การประจญ,พลางไล่คน,ขึ้นเชิงเทิน,เนินกำแพง
ถูกตึกกร้าน,ร้านโรง,ไฟโพลงพลุ่ง,ทหารมุง,ช่วยกันดับ,อยู่สับสน,พระมังคลา,กล้าหาญ,การประจญ,พลางไล่คน,ขึ้นเชิงเทิน,เนินกำแพง,ให้ยิงปืน,ทองปราย,รายทุกป้อม,ทหารพร้อม,ปล่อยไป,ไฟเป็นแสง,เสียงตูมตึง,ผึงผาง,ที่กลางแปลง,ถูกเรือแคลง,แคมปรุทะ,ลุทลาย
ให้ยิงปืน,ทองปราย,รายทุกป้อม,ทหารพร้อม,ปล่อยไป,ไฟเป็นแสง,เสียงตูมตึง,ผึงผาง,ที่กลางแปลง,ถูกเรือแคลง,แคมปรุทะ,ลุทลาย,บ้างถูกพวก,แขกดำ,ตกน้ำโพล่ง,ถูกซึ่โครง,อกแยก,แตกสลาย,บ้างขาหัก,แขนขาด,กระจัดกระจาย,ทั้งไพร่นาย,ตายล้มไม่,สมประดี
พอรุ่งแจ้ง,แสงทอง,ส่องอากาศ,สังฆราช,เร่งให้รบ,อย่าหลบหนี,รีบเข้าไป,ให้กระทั่ง,ฝั่งนที,ยกเข้าตี,ด่านให้ได้,อย่าไว้มัน,พอสว่าง,เห็นทาง,เร่งขึ้นบก,กระไดหก,พาดกำแพง,ให้แข็งขัน,ปีนเข้าไป,ในพารา,ไล่ฆ่าฟัน,อาวุธสั้น,เร่งเข้ากลุ้ม,ตะลุมบอน
พอสว่าง,เห็นทาง,เร่งขึ้นบก,กระไดหก,พาดกำแพง,ให้แข็งขัน,ปีนเข้าไป,ในพารา,ไล่ฆ่าฟัน,อาวุธสั้น,เร่งเข้ากลุ้ม,ตะลุมบอน,แกถือดาบ,ด้ำงา,อาญาสิทธิ์,ท้าวแขกติด,ตามหลัง,แกสั่งสอน,แล้วขับพวก,โยธา,พลากร,ให้เร่งต้อน,กันเข้ายิง,เป็นสิงคลี
แกถือดาบ,ด้ำงา,อาญาสิทธิ์,ท้าวแขกติด,ตามหลัง,แกสั่งสอน,แล้วขับพวก,โยธา,พลากร,ให้เร่งต้อน,กันเข้ายิง,เป็นสิงคลี,เรือประดา,หน้าหลัง,อยู่คั่งคับ,เอาปืนตับ,ยิงหอรบ,ไม่หลบหนี,พวกชาวเมือง,เยื้องยิง,ทิ้งอัคคี,พอสุริย์,ศรีพวยพุ่ง,จะรุ่งราง
เรือประดา,หน้าหลัง,อยู่คั่งคับ,เอาปืนตับ,ยิงหอรบ,ไม่หลบหนี,พวกชาวเมือง,เยื้องยิง,ทิ้งอัคคี,พอสุริย์,ศรีพวยพุ่ง,จะรุ่งราง,บาทหลวงให้,ทอดสะพาน,กระดานเรียบ,พอคนเหยียบ,ขึ้นไปได้,เอาไม้ขวาง,เอาเหล็กแผ่น,บังกาย,วิ่งไปพลาง,ขึ้นไปทาง,ชายหาด,ดาษดา
บาทหลวงให้,ทอดสะพาน,กระดานเรียบ,พอคนเหยียบ,ขึ้นไปได้,เอาไม้ขวาง,เอาเหล็กแผ่น,บังกาย,วิ่งไปพลาง,ขึ้นไปทาง,ชายหาด,ดาษดา,ยกบันได,เข้าไปพาด,พลาดถลำ,ชาวเมืองซ้ำ,แทงดิ้น,สิ้นสังขาร์,หลอมตะกั่ว,คั่วทราย,ปรายลงมา,จนเวลา,รุ่งแจ้ง,แสงอุทัย
ยกบันได,เข้าไปพาด,พลาดถลำ,ชาวเมืองซ้ำ,แทงดิ้น,สิ้นสังขาร์,หลอมตะกั่ว,คั่วทราย,ปรายลงมา,จนเวลา,รุ่งแจ้ง,แสงอุทัย,บาทหลวงขึ้น,บนฝั่ง,สั่งทหาร,ให้ปลูกร้าน,ริมท่า,ชลาไหล,เอาเหล็กราง,บังกั้น,ข้างชั้นใน,แล้วตั้งให้,ค่ายล้อมรอบ,เป็นขอบคัน
บาทหลวงขึ้น,บนฝั่ง,สั่งทหาร,ให้ปลูกร้าน,ริมท่า,ชลาไหล,เอาเหล็กราง,บังกั้น,ข้างชั้นใน,แล้วตั้งให้,ค่ายล้อมรอบ,เป็นขอบคัน,แผ่นเหล็กใหญ่,หนาราว,สักเก้านิ้ว,ตั้งเป็นทิว,ล้อมรอบ,เป็นขอบขันธ์,แล้วให้ลาก,ปืนใหญ่,ขึ้นไปพลัน,พอตะวัน,ส่องสว่าง,กระจ่างตา
แผ่นเหล็กใหญ่,หนาราว,สักเก้านิ้ว,ตั้งเป็นทิว,ล้อมรอบ,เป็นขอบขันธ์,แล้วให้ลาก,ปืนใหญ่,ขึ้นไปพลัน,พอตะวัน,ส่องสว่าง,กระจ่างตา,ไล่พหล,พลรบ,ขึ้นหลบอยู่,บาทหลวงดู,เชิงเทินดิน,ล้วนหินผา,ถึงจะคิด,รื้อถอน,ก้อนศิลา,ชายคงคา,เห็นไม่ได้,ดั่งใจปอง
ไล่พหล,พลรบ,ขึ้นหลบอยู่,บาทหลวงดู,เชิงเทินดิน,ล้วนหินผา,ถึงจะคิด,รื้อถอน,ก้อนศิลา,ชายคงคา,เห็นไม่ได้,ดั่งใจปอง,จำจะยิง,ปืนใหญ่,เข้าไปสู้,ให้คนผู้,บางเบา,ทิ้งข้าวของ,ยิงเข้าไป,จะได้รู้,ดูทำนอง,แล้วก็จ้อง,เข้าไป,ในเชิงเทิน
จำจะยิง,ปืนใหญ่,เข้าไปสู้,ให้คนผู้,บางเบา,ทิ้งข้าวของ,ยิงเข้าไป,จะได้รู้,ดูทำนอง,แล้วก็จ้อง,เข้าไป,ในเชิงเทิน,เสียงตูมตึง,ผึงผาง,ลงกลางค่าย,ถูกพลไพร่,วิ่งวก,ระหกระเหิน,บ้างล้มตาย,หลายคน,บนเชิงเทิน,ที่ยับเยิน,เจ็บป่วย,บ้างม้วยมรณ์
ทำไมกับ,เมืองกำพล,อยู่บนบก,เปรียบเหมือนนก,หนีหลบ,กระทบหิน,มันคงต้อง,เลิกล่า,เข้าธานินทร์,เก็บให้สิ้น,เมืองด่าน,ชานชลา,บาทหลวงคิด,อิ่มเอม,เปรมในจิต,คงสมคิด,แท้แล้ว,ไม่แคล้วหวา,ทหารเรา,เล่าก็ดี,มีศักดา,จงอุตส่าห์,เคี่ยวขับ,คอยรับรอง
จะกล่าวฝ่าย,นายด่าน,อาจารย์สั่ง,ให้รอรั้ง,พักพหล,คนทั้งผอง,จงตั้งมั่น,กันตรวจ,เป็นหมวดกอง,ดูทำนอง,ข้าศึก,เห็นฮึกครัน,แล้วพราหมณ์เฒ่า,เข้าที่,พิธีไสย,เสกใบไม้,บินเวียน,อยู่เหียนหัน,เป็นต่อแตน,แน่นอากาศ,ประหลาดครัน,ท่านพราหมณ์นั้น,เป่ามนต์,ให้ทนคง
เสียงหวี่หวู่,อู้ไป,เข้าค่ายแขก,คนตื่นแตก,วิ่งเตร่,ระเหระหน,มันตอมต่อย,หัวหู,ทุกผู้คน,เที่ยววิ่งวน,ปืนผา,ไม่กล้ายิง,แล้วตอมต่อย,เข้าที่หน้า,ตาบาทหลวง,วิ่งทะลวง,ร้องอี้,ดั่งผีสิง,บ้างเที่ยวแอบ,ตอไม้,คล้ายกับลิง,บ้างก็วิ่ง,หาไป,มาใส่กอง
แล้วตอมต่อย,เข้าที่หน้า,ตาบาทหลวง,วิ่งทะลวง,ร้องอี้,ดั่งผีสิง,บ้างเที่ยวแอบ,ตอไม้,คล้ายกับลิง,บ้างก็วิ่ง,หาไป,มาใส่กอง,พอควันกลุ้ม,ต่อต่อย,ไม่ถอยหนี,เสียงอู้อี้,วนวิ่ง,ทิ้งข้าวของ,บาทหลวงเห็น,แปลกจิต,ผิดทำนอง,เห็นจะต้อง,เวทมนตร์,พวกคนดี
พอควันกลุ้ม,ต่อต่อย,ไม่ถอยหนี,เสียงอู้อี้,วนวิ่ง,ทิ้งข้าวของ,บาทหลวงเห็น,แปลกจิต,ผิดทำนอง,เห็นจะต้อง,เวทมนตร์,พวกคนดี,จำจะคิด,แก้ไข,ที่ในสัตว์,ให้วิบัติ,แพ้พ่าย,กระจายหนี,ต้องหาของ,อ้ายที่ชั่ว,ตัวอัปรีย์,มาแก้ที่,เวทมนตร์,คนสำคัญ
ส่งให้พวก,บริษัท,ขึ้นกวัดแกว่ง,ต่อที่แรง,บินเปิด,เตลิงหลง,บาทหลวงสั่ง,พวกพหล,รณรงค์,ให้เอาธง,ปักไว้,รอบค่ายคู,แล้วจึงสั่ง,พวกทหาร,ชำนาญครบ,ปืนจะรบ,ประจุไว้,ใส่ดินหู,พอพลบค่ำ,ย่ำระฆัง,พังประตู,พากันกรู,ยกเข้าด่าน,ชานบุรินทร์
ขอพระองค์,จงเตรียม,โยธาทัพ,ไปตั้งรับ,อยู่ที่นั่น,อย่าผันผาย,เอาทหาร,ปืนใหญ่,ทั้งไพร่นาย,ไปตั้งราย,ตามประตู,ทุกหมู่กอง,พระตรัสสั่ง,พวกพหล,พลทั้งหลาย,เสนานาย,ต่างประมูล,ทูลฉลอง,ขออาสา,การศึก,เหมือนนึกปอง,มิให้ต้อง,เคืองบาทา,ฝ่าธุลี
ฝ่ายโฉมยง,องค์พระ,มังคลาราช,สั่งอำมาตย์,มุลนาย,ทั้งซ้ายขวา,แม้นข้าศึก,ฮึกฮัก,จักเข้ามา,ทวารา,เปิดให้,ดังใจจง,ปล่อยให้เข้า,มาในด่าน,อย่าต้านหน้า,เหมือนดักปลา,ลงบ่อ,ไม่หลอหลง,พระสั่งเสร็จ,เย็นอับ,พยับลง,พลางแต่งองค์,ตรงมา,ขึ้นพาชี
จะกล่าวข้าง,สังฆราช,พระบาทหลวง,อาทิตย์ล่วง,ลับไม้,ในไพรศรี,จัดพหล,พลรบครบ,บาญชี,ถือหอกตรี,กริชปืน,นับหมื่นพัน,ขุนเสนี,กำกับ,เป็นทัพหน้า,ถัดลงมา,ขุนรอง,เป็นกองขัน,ทั้งปีกซ้าย,ปีกขวา,สารพัน,ขุนนางนั้น,กำกับ,ทุกทัพชัย
ขุนเสนี,กำกับ,เป็นทัพหน้า,ถัดลงมา,ขุนรอง,เป็นกองขัน,ทั้งปีกซ้าย,ปีกขวา,สารพัน,ขุนนางนั้น,กำกับ,ทุกทัพชัย,ท้าวกุลา,มาลี,กับบาทหลวง,ทุกกระทรวง,พร้อมพรั่ง,นั่งไสว,ท้าวจึ่งให้,ผูกม้า,อาชาไนย,บาทหลวงไป,ขึ้นรถ,บทจร
ท้าวกุลา,มาลี,กับบาทหลวง,ทุกกระทรวง,พร้อมพรั่ง,นั่งไสว,ท้าวจึ่งให้,ผูกม้า,อาชาไนย,บาทหลวงไป,ขึ้นรถ,บทจร,ด้วยเทียมม้า,กล้าหาญ,ในการรบ,มีเพลิงครบ,เคียงข้าง,นั่งสลอน,พอพลบค่ำ,ย่ำแสง,ทินกร,ยกทัพจร,กรีธา,พลาพล
ด้วยเทียมม้า,กล้าหาญ,ในการรบ,มีเพลิงครบ,เคียงข้าง,นั่งสลอน,พอพลบค่ำ,ย่ำแสง,ทินกร,ยกทัพจร,กรีธา,พลาพล,พวกทัพหน้า,กล้าหาญ,ในการยุทธ์,ถืออาวุธ,ปืนผา,โกลาหล,โห่ภาษา,แขกเดิน,ดำเนินพล,ยกเข้าปล้น,ข้างประตู,บูรพา
พวกทัพหน้า,กล้าหาญ,ในการยุทธ์,ถืออาวุธ,ปืนผา,โกลาหล,โห่ภาษา,แขกเดิน,ดำเนินพล,ยกเข้าปล้น,ข้างประตู,บูรพา,ปืนนกสับ,คาบศิลา,โยธาหาญ,ยิงสะท้าน,กึกก้อง,ห้องเวหา,เสียงตูมตึง,ผึงโผง,ตรงเข้ามา,ทวารา,ปิดไว้,ไม่ใส่ดาล
ปืนนกสับ,คาบศิลา,โยธาหาญ,ยิงสะท้าน,กึกก้อง,ห้องเวหา,เสียงตูมตึง,ผึงโผง,ตรงเข้ามา,ทวารา,ปิดไว้,ไม่ใส่ดาล,กรูกันเข้า,ไปในด่าน,ทหารหน้า,ทั้งปีกขวา,ปีกซ้าย,นายทหาร,พวกในค่าย,รายดาเป็น,หน้ากระดาน,ถือปืนขวาน,คับคั่ง,พวกนั่งกอง
กรูกันเข้า,ไปในด่าน,ทหารหน้า,ทั้งปีกขวา,ปีกซ้าย,นายทหาร,พวกในค่าย,รายดาเป็น,หน้ากระดาน,ถือปืนขวาน,คับคั่ง,พวกนั่งกอง,กรูกันเข้า,ตัดหลัง,ประดังโห่,พวกถือโล่,ฟาดฟัน,ผันผยอง,ยกเข้ากลุ้ม,รุมรับ,ทั้งทัพกอง,เสียงโห่ร้อง,เคลื่อนลั่น,สนั่นดัง
ฝ่ายพระมิ่ง,มังคลา,นราราช,ไล่อำมาตย์,พวกทวน,กระบวนหลัง,ตีกระทบ,ทัพหน้า,ดาประดัง,พวกแขกตั้ง,ตีกลุ้ม,ตะลุมบอน,พวกประตู,ครั่นครื้น,ลากปืนใหญ่,ยิงออกไป,ตายกลิ้ง,ริมสิงขร,บาทหลวงเห็น,โยธา,พลากร,ดูย่อหย่อน,ตายกลาด,ดาษดา
พวกประตู,ครั่นครื้น,ลากปืนใหญ่,ยิงออกไป,ตายกลิ้ง,ริมสิงขร,บาทหลวงเห็น,โยธา,พลากร,ดูย่อหย่อน,ตายกลาด,ดาษดา,เร่งพหล,พลรบ,สมทบทัพ,มาคั่งคับ,พลหมื่น,ยิงปืนผา,พวกเข้าไป,ในปราการ,ชานชลา,ชาวพารา,แทงยับ,ทั้งจับเป็น
เร่งพหล,พลรบ,สมทบทัพ,มาคั่งคับ,พลหมื่น,ยิงปืนผา,พวกเข้าไป,ในปราการ,ชานชลา,ชาวพารา,แทงยับ,ทั้งจับเป็น,พวกเสนา,พาไปขัง,ไว้ยังคุก,แล้วยกรุก,ออกไปตั้ง,ทั้งดั้งเขน,ระดมยิง,ปืนไป,ตายระเนน,บาทหลวงเกณฑ์,พลรบ,สมทบไป
พวกเสนา,พาไปขัง,ไว้ยังคุก,แล้วยกรุก,ออกไปตั้ง,ทั้งดั้งเขน,ระดมยิง,ปืนไป,ตายระเนน,บาทหลวงเกณฑ์,พลรบ,สมทบไป,ฝ่ายพระมิ่ง,มังคลา,ทรงม้าผ่าน,เร่งทหาร,ออกประตู,ดูไสว,พฤฒาเฒ่า,ขี่คานหาม,ออกตามไป,ทั้งโคมไฟ,แลสว่าง,ดั่งกลางวัน
เหมือนกับอี,วัณฬา,อีบ้าผัว,ไปเมามัว,นับถือ,เป็นฤๅษี,มึงก็ชาติ,พาลา,คนกาลี,นับถืออี,แขกขี้ข้า,อ้ายบ้ากาม,เสียแรงกู,สู้บำรุง,ผดุงไว้,ครั้นโตใหญ่,กลับระยำ,อ้ายซำสาม,ทั้งล้างชาติ,ศาสนา,อ้ายบ้ากาม,มึงคงงาม,แล้วคราวนี้,เห็นดีกู
เสียแรงกู,สู้บำรุง,ผดุงไว้,ครั้นโตใหญ่,กลับระยำ,อ้ายซำสาม,ทั้งล้างชาติ,ศาสนา,อ้ายบ้ากาม,มึงคงงาม,แล้วคราวนี้,เห็นดีกู,อย่าว่าแต่,มึงได้ครอง,กำพลเพชร,ให้อีกเจ็ด,พระนคร,คงอ่อนหู,กูจะหัก,ก้ามเคี้ยว,เหมือนเปี้ยวปู,พระเยซู,จะคอยซ้ำ,ร่ำเอามึง
อย่าว่าแต่,มึงได้ครอง,กำพลเพชร,ให้อีกเจ็ด,พระนคร,คงอ่อนหู,กูจะหัก,ก้ามเคี้ยว,เหมือนเปี้ยวปู,พระเยซู,จะคอยซ้ำ,ร่ำเอามึง,พระมังคลา,ว่าเจ้าคุณ,การุญแท้,มาตั้งแต่,โกโร,โมโหหึง,เราก็ใช่,คนพาล,สันดานดึง,ไม่เหมือนซึ่ง,ถ้อยคำ,ท่านรำพัน
ฝ่ายบาทหลวง,ยืนดู,อยู่หน้ารถ,ได้ปรากฏ,เสียงสัตว์,ประหวัดหวัง,เที่ยวแหงนดู,หูตรับ,สดับฟัง,สำเนียงดัง,เพราะพ้อง,ก้องกังวาน,นกก็ร้อง,เวียนวง,อยู่ตรงหน้า,ตามภาษา,เสียงเอก,วิเวกหวาน,ผิดวิหค,นกป่า,ดูอาการ,ร้องมานาน,บินเงื่อง,ดูเชื่องคน
พอขาดคำ,สกุณี,ตีเอาปาก,จิกกระชาก,เอาที่ลิ้น,แล้วบินหนี,ราวกะคน,ปากบอน,ต้อนตบตี,แกหลบหนี,เข้าในรถ,ระทดใจ,มาแพ้รู้,ผู้วิเศษ,สังเกตผิด,ให้เจ็บจิต,เหมือนใครเชือด,ให้เลือดไหล,อายกะอ้าย,ผู้ทำ,ระกำใจ,แกจึงไล่,ทัพหน้า,เข้าราวี
