w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
เราติดตาม,สามศัตรู,จนพ้นเขต,ไม่แจ้งเหตุ,ค้นในป่า,พนาสัณฑ์,กับหน่อนาถ,ร่วมใจ,ไปด้วยกัน,ถึงสามวัน,พากันไป,ชายทะเล,ได้แต่ม้า,มาทั้งสาม,ตามจนจบ,ไม่พานพบ,พวกมัน,ต้องหันเห,จะหาเรือ,ไปตาม,ข้ามทะเล,จะคะเน,เหนือใต้,ไม่ได้ความ
ป่างพระปิ่น,ภูวดล,กัมพลรัตน์,โองการตรัส,บัญชา,พลางปราศรัย,เรียกบุตรี,ศรีสมร,เสมอใจ,ให้มาไหว้,เชษฐา,ด้วยการุญ,มเหสี,พาบุตรี,มาก้มกราบ,โดยสุภาพ,กลมเกลียว,ไม่เฉียวฉุน,งามเสงี่ยม,ไม่สู้งอน,อ่อนละมุน,พึ่งแรกรุ่น,ชันษา,สิบห้าปี
กระนี้หรือ,เจ็ดพารา,มิน่าหลง,ด้วยรูปทรง,นุชนาง,เหมือนอย่างหมาย,พากันยก,จัตุรงค์,มาหลงตาย,หัวอกชาย,เต็มที,เช่นนี้เจียว,พินิจพลาง,ทางแล,ไปสบเนตร,สองเทวษ,ผูกพัน,กระสันเสียว,ใช่จะเป็น,แต่ข้างชาย,ไปฝ่ายเดียว,เหมือนน้ำเชี่ยว,ลมชัก,เรื่องรักกัน
เหมือนกลิ่นนุช,สุดสวาท,ประหลาดนัก,หรือน้องรัก,อยู่ที่ไหน,อาลัยถึง,พระย่างเยื้อง,แลพลาง,ทางคะนึง,เสียงหึ่งหึ่ง,ฆ้องย่ำ,ประจำยาม,น้ำค้างย้อย,พรอยพรม,ลมก็เรื่อย,มาเย็นเฉื่อย,ทรวงเจ็บ,ดั่งเหน็บหนาม,ไม่เห็นนวล,หวนนึก,เอาแต่นาม,ให้มีความ,ร้อนใจ,ไม่ไสยา
น้ำค้างย้อย,พรอยพรม,ลมก็เรื่อย,มาเย็นเฉื่อย,ทรวงเจ็บ,ดั่งเหน็บหนาม,ไม่เห็นนวล,หวนนึก,เอาแต่นาม,ให้มีความ,ร้อนใจ,ไม่ไสยา,จนเดือนชาย,บ่ายคล้อย,ยิ่งสร้อยเศร้า,พระร้อนเร่า,รัญจวน,ให้หวนหา,คิดจะกล่าว,เล่าพร้อง,แก่น้องยา,นึกก็น่า,อดสู,ดูไม่ดี
จนเดือนชาย,บ่ายคล้อย,ยิ่งสร้อยเศร้า,พระร้อนเร่า,รัญจวน,ให้หวนหา,คิดจะกล่าว,เล่าพร้อง,แก่น้องยา,นึกก็น่า,อดสู,ดูไม่ดี,เขาจะว่า,ลุ่มหลง,ทรงผู้หญิง,แม้นสมจริง,ก็จะพา,ชูราศี,ถ้าไม่ได้,เขาเป็นเมีย,สิเสียที,มิรู้ที่,จะแบกหน้า,พากันอาย
เขาจะว่า,ลุ่มหลง,ทรงผู้หญิง,แม้นสมจริง,ก็จะพา,ชูราศี,ถ้าไม่ได้,เขาเป็นเมีย,สิเสียที,มิรู้ที่,จะแบกหน้า,พากันอาย,จำจะให้,ครูบา,พฤฒาเฒ่า,แถลงเล่า,ความในจิต,ที่คิดหมาย,ถึงจะได้,หรือมิได้,ก็ไม่อาย,ให้ทำนาย,ดูแล,แกแน่นอน
จำจะให้,ครูบา,พฤฒาเฒ่า,แถลงเล่า,ความในจิต,ที่คิดหมาย,ถึงจะได้,หรือมิได้,ก็ไม่อาย,ให้ทำนาย,ดูแล,แกแน่นอน,แล้วกลับเขา,ในห้อง,ย่องไปหา,ท่านพฤฒา,ยังตื่นอยู่,ดูอักษร,จึ่งเข้าไป,วันทา,แล้วว่าวอน,หลานนี้ร้อน,ในอุรา,ท่านปรานี
แล้วกลับเขา,ในห้อง,ย่องไปหา,ท่านพฤฒา,ยังตื่นอยู่,ดูอักษร,จึ่งเข้าไป,วันทา,แล้วว่าวอน,หลานนี้ร้อน,ในอุรา,ท่านปรานี,พฤฒาเฒ่า,เข้าใจ,ที่ในจิต,เห็นจริต,รักใคร่,ไม่หน่ายหนี,ในลูกสาว,เจ้าจังหวัด,ปัถพี,แกรู้ที,ทำเป็นว่า,มาทำไม
นรินทร์รัตน์,ฟังอรรถอา,จารย์แถลง,จึ่งเล่าแจ้ง,ความที่รัก,เขาหนักหนา,ท่านโปรดด้วย,ช่วยดู,คู่ชะตา,กัลยา,นี้อย่างไร,จะได้การ,หรือไม่ได้,ในตำรา,ชะตาชัด,ท่านโปรดจัด,แจงด้วย,จงช่วยหลาน,ฝ่ายนิกรม,พรหมมหา,พฤฒาจารย์,แกชำนาญ,รู้แน่,มาแต่เดิม
