w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ต่างเข้าเฝ้า,เจ้าลังกา,วัณฬาราช,อภิวาท,ทูลตาม,เนื้อความหลัง,ชาวผลึก,ศึกเสือ,เหลือกำลัง,ชำนาญทั้ง,สงคราม,แลความคิด,พระบาทหลวง,ลวงล่อ,จะรอทัพ,เขาก็กลับ,ปลอมปนเป็น,คนสนิท,เข้าจุดไฟ,ไหม้ด่าน,ผลาญชีวิต,ไม่ทันคิด,รบสู้,ทุกผู้คน
พระบาทหลวง,ลวงล่อ,จะรอทัพ,เขาก็กลับ,ปลอมปนเป็น,คนสนิท,เข้าจุดไฟ,ไหม้ด่าน,ผลาญชีวิต,ไม่ทันคิด,รบสู้,ทุกผู้คน,เขาได้เขา,เจ้าประจัญ,แล้ววันนี้,จะตามตี,มาประชิด,ติดสิงหล,จะเสียวัง,ลังกา,เข้าตาจน,จงผ่อนปรน,โปรดตริ,ดำริการ
นางยุพา,ว่าประหลาด,พระบาทหลวง,คนทั้งปวง,ปะใคร,ก็ไต่ถาม,จะเป็นตาย,หายไป,ไม่ได้ความ,ด้วยสงคราม,เหลือรู้,จะสู้รบ,ถึงใครดี,มีศักดา,อานุภาพ,มาช่วยปราบ,ก็เห็นจะ,ไม่สงบ,เว้นแต่องค์,พระอภัย,เจ้าไตรภพ,จะเกลื่อนกลบ,ให้แผ่นดิน,สิ้นศัตรู
นางยุพา,ว่าพระองค์,ไม่สงสาร,ทรมาน,เหมือนหนึ่งว่า,เลือดตาไหล,จะแลเหลียว,เปลี่ยวเปล่า,เศร้าพระทัย,ขอลาไป,ช่วยชีวิต,พระบิดา,แล้วบังคม,ก้มกราน,ค่อยคลานคล้อย,ชวนน้องน้อย,ร่วมจิต,ขนิษฐา,ไปปรางค์ทอง,ห้องใน,ที่ไสยา,ค่อยแอบฝา,คอยฟัง,กำบังกาย
สงสารองค์,พระอภัย,อยู่ในห้อง,แต่ตรึกตรอง,ไม่สม,อารมณ์หมาย,ครั้นห่างนาง,สร่างมนต์,กระวนกระวาย,ให้คิดอา,ยอกใจ,กระไรเลย,มิรอรั้ง,บังอาจ,ประมาทหมิ่น,มาหลงลิ้น,ลังกา,นิจจาเอ๋ย,โอ้ยามเคราะห์,เพราะนิยม,จะชมเชย,โอ้ไม่เคย,เลยแสน,จะแค้นใจ
มิรอรั้ง,บังอาจ,ประมาทหมิ่น,มาหลงลิ้น,ลังกา,นิจจาเอ๋ย,โอ้ยามเคราะห์,เพราะนิยม,จะชมเชย,โอ้ไม่เคย,เลยแสน,จะแค้นใจ,จนจวนแก่,แพ้รู้,อีผู้หญิง,ประหลาดจริง,เจียวน่า,เลือดตาไหล,นอนไม่หลับ,กลับนั่ง,คลั่งพระทัย,หวนอาลัย,ลูกยา,นุชาชาญ
จนจวนแก่,แพ้รู้,อีผู้หญิง,ประหลาดจริง,เจียวน่า,เลือดตาไหล,นอนไม่หลับ,กลับนั่ง,คลั่งพระทัย,หวนอาลัย,ลูกยา,นุชาชาญ,เคยเห็นพี่,มิได้เห็น,ทุกเย็นเช้า,จะโศกเศร้า,โศกา,น่าสงสาร,ทั้งเสียเมีย,เสียพงศ์,ทั้งวงศ์วาน,เพราะเสียการ,กลศึก,ไม่ตรึกตรา
เคยเห็นพี่,มิได้เห็น,ทุกเย็นเช้า,จะโศกเศร้า,โศกา,น่าสงสาร,ทั้งเสียเมีย,เสียพงศ์,ทั้งวงศ์วาน,เพราะเสียการ,กลศึก,ไม่ตรึกตรา,โอ้เอ็นดู,สุมาลี,เจ้าพี่เอ๋ย,จะลับเลย,หลงคอย,ละห้อยหา,โอ้ลูกน้อย,สร้อยสุวรรณ,จันทร์สุดา,ทั้งสุดสา,ครพ่อ,จะท้อใจ
ฝ่ายยุพา,ผกา,ที่มาเฝ้า,เห็นโศกเศร้า,ซูบทรง,น่าสงสาร,กระทั่งไอ,ให้เสียง,แล้วเมียงคลาน,มากราบกราน,ทรงศักดิ์,ตรงพักตรา,จึงทูลถาม,ความในใจ,จะใคร่รู้,พระมาอยู่,เมืองหม่อมฉัน,นั้นหรรษา,หรือเศร้าหมอง,ข้องขัด,พระอัชฌา,ลูกพึ่งมา,มิได้อยู่,ในบูรี
พระผันแปร,แลเห็นหน้า,ยุพาพักตร์,กลับนึกรัก,วัณฬา,มารศรี,สะอื้นพลาง,ทางว่า,บิดานี้,สู้เสียพี่,น้องมา,เอกากาย,ได้เห็นแต่,แม่วัณฬา,พอมาถึง,ก็โกรธขึ้ง,ทิ้งขว้าง,ให้ห่างหาย,ชีวิตพ่อ,ก็ไม่รอด,จะวอดวาย,พลางฟูมฟาย,ชลนา,โศกาลัย
