w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายนางสุ,วรรณมาลี,ศรีสวัสดิ์,นางกษัตริย์,ไสยาสน์,ให้หวาดไหว,ด้วยสามี,วิปริต,ในจิตใจ,ให้หม่นไหม้,มิ่งขวัญ,ก็รัญจวน,คิดถึงพระ,อภัย,ที่ไปทัพ,นอนไม่หลับ,เลยให้,อาลัยหวน,ได้ลำบาก,ยากแค้น,แม้นประชวร,จะคร่ำครวญ,ถึงน้อง,ตรึกตรองตรอม
คิดถึงพระ,อภัย,ที่ไปทัพ,นอนไม่หลับ,เลยให้,อาลัยหวน,ได้ลำบาก,ยากแค้น,แม้นประชวร,จะคร่ำครวญ,ถึงน้อง,ตรึกตรองตรอม,สรงเสวย,เคยอร่อย,จะถอยรส,ต้องออมอด,โอ้พระรูป,จะซูบผอม,เข้ารบพุ่ง,ฟุ้งฝุ่น,จะมุ่นมอม,ทูลกระหม่อม,เมียเอ๋ย,มิเคยเป็น
สรงเสวย,เคยอร่อย,จะถอยรส,ต้องออมอด,โอ้พระรูป,จะซูบผอม,เข้ารบพุ่ง,ฟุ้งฝุ่น,จะมุ่นมอม,ทูลกระหม่อม,เมียเอ๋ย,มิเคยเป็น,นางครวญคร่ำ,รำลึก,จนดึกดื่น,หลับลงคืน,วันนั้น,ให้ฝันเห็น,ว่าเดือนหงาย,ฉายช่วง,ดวงกระเด็น,มาติดเป็น,เพลิงร้อน,เผากรกาย
นางครวญคร่ำ,รำลึก,จนดึกดื่น,หลับลงคืน,วันนั้น,ให้ฝันเห็น,ว่าเดือนหงาย,ฉายช่วง,ดวงกระเด็น,มาติดเป็น,เพลิงร้อน,เผากรกาย,แล้วสตรี,มีศัสตรา,วิ่งมาตัด,ทั้งสองหัตถ์,นางนาฏ,นั้นขาดหาย,ความเจ็บแสบ,แทบไม่รอด,จะวอดวาย,พอมีชาย,เหาะมาแต่,ปราจิม
แล้วสตรี,มีศัสตรา,วิ่งมาตัด,ทั้งสองหัตถ์,นางนาฏ,นั้นขาดหาย,ความเจ็บแสบ,แทบไม่รอด,จะวอดวาย,พอมีชาย,เหาะมาแต่,ปราจิม,เอาน้ำมัน,มาให้,ใส่เป็นขวด,ที่เจ็บปวด,หายเห็น,เป็นปัจฉิม,แล้วซ้ำหยิบ,ทิพรส,ให้ซดชิม,นางกลืนอิ่ม,อมฤก,รู้สึกองค์
เอาน้ำมัน,มาให้,ใส่เป็นขวด,ที่เจ็บปวด,หายเห็น,เป็นปัจฉิม,แล้วซ้ำหยิบ,ทิพรส,ให้ซดชิม,นางกลืนอิ่ม,อมฤก,รู้สึกองค์,พอรุ่งราง,นางคิด,นิมิตฝัน,ยิ่งหวาดหวั่น,พรั่นจิต,พิศวง,หรือผ่านเกล้า,เข้าประจญ,รณรงค์,จะเสียองค์,อับปาง,เป็นอย่างไร
พอรุ่งราง,นางคิด,นิมิตฝัน,ยิ่งหวาดหวั่น,พรั่นจิต,พิศวง,หรือผ่านเกล้า,เข้าประจญ,รณรงค์,จะเสียองค์,อับปาง,เป็นอย่างไร,หรือว่าการ,บ้านเมือง,จะเคืองเข็ญ,หรือจะเป็น,สุริย์วงศ์,พระองค์ไหน,จะเกิดเหตุ,เภทพาล,ประการใด,จึงดลใจ,ให้วิบัติ,อัศจรรย์
หรือว่าการ,บ้านเมือง,จะเคืองเข็ญ,หรือจะเป็น,สุริย์วงศ์,พระองค์ไหน,จะเกิดเหตุ,เภทพาล,ประการใด,จึงดลใจ,ให้วิบัติ,อัศจรรย์,ดำริพลาง,ทางให้หา,โหราเฒ่า,เข้ามาเฝ้า,เล่าตาม,เนื้อความฝัน,พระโหรดู,รู้โชค,โฉลกวัน,ฝันว่าจันทร์,แจ่มฟ้า,ในราตรี
ดำริพลาง,ทางให้หา,โหราเฒ่า,เข้ามาเฝ้า,เล่าตาม,เนื้อความฝัน,พระโหรดู,รู้โชค,โฉลกวัน,ฝันว่าจันทร์,แจ่มฟ้า,ในราตรี,ต้องตำรา,ว่าหญิง,ช่วงชิงคู่,ไปเป็นชู้,เชยชม,ประสมศรี,ซึ่งเดือนหงาย,กลายเห็น,เป็นอัคคี,ต้องอินทรีย์,สายสมร,ให้ร้อนรน
ต้องตำรา,ว่าหญิง,ช่วงชิงคู่,ไปเป็นชู้,เชยชม,ประสมศรี,ซึ่งเดือนหงาย,กลายเห็น,เป็นอัคคี,ต้องอินทรีย์,สายสมร,ให้ร้อนรน,จะเกิดความ,ลามลุก,ถึงยุคเข็ญ,ให้จำเป็น,รวนเร,ระเหระหน,ซึ่งหัตถ์ขาด,ญาติที่รัก,ร่วมพระชนม์,จะมีคน,เขามาพราก,ให้จากไป
