w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายลูกสาว,เจ้าเมือง,มีเครื่องครบ,รื้อตลบ,สั่งให้กัน,กั้นตาไข่,คิดขวางทาง,ข้างบน,เป็นกลไก,ใครเข้าไป,ติดตึง,เหมือนตรึงตรา,พอเห็นเขา,เอาศพ,มาเสียบไว้,นางจำได้,แทบจะดิ้น,สิ้นสังขาร์,บังอลู,มูรหุ่ม,ขุนมาตา,แต่บิดา,ยังไม่เห็น,ว่าเป็นตาย
พอเห็นเขา,เอาศพ,มาเสียบไว้,นางจำได้,แทบจะดิ้น,สิ้นสังขาร์,บังอลู,มูรหุ่ม,ขุนมาตา,แต่บิดา,ยังไม่เห็น,ว่าเป็นตาย,ทั้งยันตัง,สั่งไว้,ยังไม่กลับ,หรือเสียทัพ,ท่วงที,จะหนีหาย,ยังคิดเห็น,เป็นว่ารอด,ไม่วอดวาย,เที่ยวเดินกราย,ตรวจพล,สกลไกร
ฝ่ายสามพราหมณ์,สามทัพ,ไม่ยับยั้ง,หมายจะพัง,ป้อมประตู,เข้าสู้ไล่,ให้เอาโซ่,ทำขั้น,เป็นบันได,ขึ้นชิงชัย,ชาวพล,บนกำแพง,พวกฝรั่ง,ทั้งสิ้น,เอาหินทิ้ง,บ้างยืนยิง,ปืนสั้น,เกาทัณฑ์แผลง,แต่หักหาญ,ราญรอน,จนอ่อนแรง,ฝรั่งแทง,ล้มตาย,เสียหลายคน
สินสมุทร,หยุดอยู่,ดูทัพหน้า,เห็นโยธา,ถอยกลับ,วิ่งสับสน,ลงจากสิงห์,วิ่งไล่,พวกไพร่พล,เข้ารุมปล้น,ป้อมค่าย,ขึ้นป่ายปีน,ทหารปืน,ยื่นโซ่,ขึ้นโย้แย่ง,ฝรั่งแทง,ฟันฟาดขาด,เป็นสีน,พระหน่อไท,ไล่ตาม,แขกจามจีน,แล้วพลอยปีน,ป้อมกำแพง,มันแทงฟัน
ฝ่ายลูกสาว,เจ้าเมือง,เยื้องขยับ,เห็นนายทัพ,แทงฟัน,ไม่หวั่นไหว,ถือธนู,อยู่พอ,พระหน่อไท,เข้ามาใกล้,น้าวสาย,หมายสำคัญ,ลั่นลูกออก,ตรอกโอษฐ์,กระโดดดิ้น,พลัดตกดิน,แทบชีวา,จะอาสัญ,ชักลูกดอก,ออกภา,วนาพลัน,ที่แผลนั้น,หายเหตุ,ด้วยเวทมนตร์
ลั่นลูกออก,ตรอกโอษฐ์,กระโดดดิ้น,พลัดตกดิน,แทบชีวา,จะอาสัญ,ชักลูกดอก,ออกภา,วนาพลัน,ที่แผลนั้น,หายเหตุ,ด้วยเวทมนตร์,ยิ่งคิดแค้น,แหงนดู,เห็นผู้หญิง,ลุกขึ้นวิ่ง,ขับทัพ,เข้าสับสน,พอหุ้มห้อม,ล้อมกัน,ขึ้นชั้นบน,เข้าใกล้กล,ไกกาง,ตารางคลุม
ยิ่งคิดแค้น,แหงนดู,เห็นผู้หญิง,ลุกขึ้นวิ่ง,ขับทัพ,เข้าสับสน,พอหุ้มห้อม,ล้อมกัน,ขึ้นชั้นบน,เข้าใกล้กล,ไกกาง,ตารางคลุม,จึงครอบครุ,บหุบเอา,พลทมิฬ,มันยกหิน,หอบกลิ้ง,มาทิ้งทุ่ม,เปิดประตู,จั่นหับ,ออกจับกุม,พรูกันกลุ้ม,คลุกคลี,เข้าตีรัน
สินสมุทร,ฉุดฉีก,จะหลีกลอด,บ่าวมันกอด,กลมกลัด,ฮึดฮัดหัน,พอทัพพระ,อนุชา,ยกมาทัน,ช่วยแก้กัน,ออกไป,ทั้งไพร่นาย,พอพลบค่ำ,คล้ำคลุ้ม,ชอุ่มอับ,พวกกองทัพ,ถอยหลัง,มาตั้งค่าย,ทุกหมู่หมวด,ตรวจเกณฑ์,ตระเวนราย,ฝ่ายตัวนาย,พร้อมนึก,ปรึกษาการ
เจ้าโมรา,ว่าจะผูก,เรือยนต์รบ,บรรจุครบ,พลนิกาย,ทั้งนายไพร่,แล่นไปตาม,ข้ามภูเขา,เข้าข้างใน,เห็นจะได้,โดยง่าย,ไม่หลายวัน,ต่างเห็นพร้อม,ยอมจิต,เหมือนคิดอ่าน,วิชาการ,กลเรือ,เหลือขยัน,จะแต่งไพร่,ไว้บ้าง,ข้างประจัญ,ปรึกษากัน,ตรวจตรา,ในราตรี
ฝ่ายลูกสาว,เจ้าเมือง,เป็นแม่ทัพ,เห็นศึกกลับ,ออกไปได้,ยังไม่หนี,ให้รีบร้อน,ต้อนเหล่า,ชาวบุรี,ขึ้นหน้าที่,พร้อมทหาร,เป็นการจวน,ประหลาดจิต,บิดา,หามาไม่,คิดสงสัย,เศร้าสร้อย,ละห้อยหวน,จะรอรั้ง,อยู่ที่นี่,ก็มิควร,เป็นการจวน,จึงปรึกษา,เสนานาย
