w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
สินสมุทร,วิ่งมา,หาแม่เลี้ยง,เข้านั่งเคียง,ข้างกาย,สายสมร,แล้วเล่าความ,ตามคิด,กับบิดร,จะรีบจร,ไปรักษา,พาราไว้,ถึงแม้นว่า,ข้าศึก,จะนึกร้าย,มิให้อาย,ชาวลังกา,อย่าสงสัย,นางฟังคำ,ทำเป็นตอบ,ว่าขอบใจ,นั่นมิใช่,หรือแม่คิด,ไม่ผิดเลย
ถึงแม้นว่า,ข้าศึก,จะนึกร้าย,มิให้อาย,ชาวลังกา,อย่าสงสัย,นางฟังคำ,ทำเป็นตอบ,ว่าขอบใจ,นั่นมิใช่,หรือแม่คิด,ไม่ผิดเลย,น่าหัวร่อ,พ่อเจ้า,เธอเคล่าคล่อง,เห็นได้ช่อง,แล้วก็เกี้ยว,เอาเฉยเฉย,ถ้าทีหลัง,สั่งความ,พ่อทรามเชย,อย่ารับเลย,ทีเดียวนะ,แม่จะตี
น่าหัวร่อ,พ่อเจ้า,เธอเคล่าคล่อง,เห็นได้ช่อง,แล้วก็เกี้ยว,เอาเฉยเฉย,ถ้าทีหลัง,สั่งความ,พ่อทรามเชย,อย่ารับเลย,ทีเดียวนะ,แม่จะตี,แล้วนางเรียก,สาวใช้,ให้มาพร้อม,ให้ขับกล่อม,ดุริยางค์,อยู่ข้างที่,พอโพล้เพล้,เวลา,จะราตรี,จุดอัคคี,โคมสว่าง,ดังกลางวัน
ได้ยินเสียง,ดีดสี,ดนตรีกล่อม,ประสานซ้อม,มโหรี,ปี่ไฉน,พระนั่งฟัง,วังเวง,วิเวกใจ,หวนอาลัย,รำลึก,นึกถึงนาง,มาพานพบ,สบสม,อารมณ์คิด,แต่จนจิต,จำวิบัติ,ให้ขัดขวาง,เพราะนิ่มน้อง,หมองเมิน,เขินระคาง,จะทำอย่าง,ไรดี,กระนี้นา
สงสารองค์,พระอภัย,วิไลลักษณ์,กำเริบรัก,รุ่มร้อน,อาวรณ์หวัง,เงียบสำเนียง,เสียงขับ,คอยตรับฟัง,ให้คลุ้มคลั่ง,คล้ายคล้าย,ว่าสายใจ,มายืนยิ้ม,พริ้มอยู่,ประตูเก๋ง,พระแลเล็ง,ลืมองค์,ด้วยหลงใหล,ขยับเขยื้อน,เลื่อนลุก,ลีลาไป,ยิ้มละไม,มองหา,ยุพาพาล
มายืนยิ้ม,พริ้มอยู่,ประตูเก๋ง,พระแลเล็ง,ลืมองค์,ด้วยหลงใหล,ขยับเขยื้อน,เลื่อนลุก,ลีลาไป,ยิ้มละไม,มองหา,ยุพาพาล,ไม่พบองค์,หลงหา,ข้างหน้าหลัง,พอฝรั่ง,เดินมา,ข้างหน้าฉาน,เห็นพระองค์,ลงนั่ง,จะกราบกราน,นฤบาล,เคลิ้มคล้าย,หมายว่านาง
เห็นแต่คน,พลรบ,เขาหลบนั่ง,ยิ่งแค้นคั่ง,เคืองใน,พระทัยแหนง,เที่ยวค้นคว้า,หานาง,ด้วยคลางแคลง,ทุกตำแหน่ง,หน้าที่,มิได้พบ,ยังสงสัย,ไล่มอง,ทุกห้องหับ,เป็นหลายกลับ,ลดเลี้ยว,เที่ยวตลบ,ถึงห้องนาง,สว่างแจ้ง,ด้วยแสงคบ,เห็นสงบ,เงียบเสียง,ค่อยเมียงมอง
ยังสงสัย,ไล่มอง,ทุกห้องหับ,เป็นหลายกลับ,ลดเลี้ยว,เที่ยวตลบ,ถึงห้องนาง,สว่างแจ้ง,ด้วยแสงคบ,เห็นสงบ,เงียบเสียง,ค่อยเมียงมอง,เขาทักถาม,ขามเขิน,ทำเมินเฉย,ลีลาเลย,เลี้ยวไป,เข้าในห้อง,ทอดพระองค์,ลงบรรทม,บนเตียงทอง,กรประคอง,กอดหมอน,ถอนฤทัย
เขาทักถาม,ขามเขิน,ทำเมินเฉย,ลีลาเลย,เลี้ยวไป,เข้าในห้อง,ทอดพระองค์,ลงบรรทม,บนเตียงทอง,กรประคอง,กอดหมอน,ถอนฤทัย,โอ้สุวรรณ,มาลี,เจ้าพี่เอ๋ย,ไม่เห็นเลย,ที่พี่คิด,พิสมัย,มาหมองหมาง,ห่างเหิน,สะเทิ้นใจ,สิ้นอาลัย,แล้วหรือนาง,จึงอย่างนี้
โอ้สุวรรณ,มาลี,เจ้าพี่เอ๋ย,ไม่เห็นเลย,ที่พี่คิด,พิสมัย,มาหมองหมาง,ห่างเหิน,สะเทิ้นใจ,สิ้นอาลัย,แล้วหรือนาง,จึงอย่างนี้,แม้นโฉมยง,นงนุช,สุดสวาท,เจ้าตัดขาด,คิดอาง,ขนางหนี,ไม่หลอเหลือ,เยื่อใย,เป็นไมตรี,ชีวิตพี่,ไหนจะรอด,ตลอดไป
แม้นโฉมยง,นงนุช,สุดสวาท,เจ้าตัดขาด,คิดอาง,ขนางหนี,ไม่หลอเหลือ,เยื่อใย,เป็นไมตรี,ชีวิตพี่,ไหนจะรอด,ตลอดไป,พระตรึกตรา,อาดูร,พูนเทวษ,น้ำพระเนตร,คลอคลอ,จะหล่อไหล,หวนรำลึก,นึกสะอื้น,ขืนอาลัย,เหมือนจิตใจ,จะวินาศ,หวาดระวัง
พวกนายทัพ,รับคำ,ซ้ำกินเหล้า,กำลังเมา,มึนหน้า,ต่างกล้าแข็ง,ให้เรือใช้,ไปสืบ,ด้วยคลางแคลง,กลับมาแจ้ง,ว่าเรือใหญ่,นั้นไคลคลา,เห็นใช้ใบ,ไปทาง,ทิศพายัพ,กระบวนทัพ,ล้อมแล่น,ไปแน่นหนา,อุศเร,นเจนทาง,กลางคงคา,จึงตรัสว่า,มันยังไม่,ไปเมืองมัน
เห็นใช้ใบ,ไปทาง,ทิศพายัพ,กระบวนทัพ,ล้อมแล่น,ไปแน่นหนา,อุศเร,นเจนทาง,กลางคงคา,จึงตรัสว่า,มันยังไม่,ไปเมืองมัน,เห็นจะไป,เมืองผลึก,เหมือนนึกแน่,กูจะแก้,แค้นฆ่า,ให้อาสัญ,เราตามไป,ได้อยู่,เหนือลมมัน,คงเผาลำ,กำปั่น,ได้มั่นคง
เห็นจะไป,เมืองผลึก,เหมือนนึกแน่,กูจะแก้,แค้นฆ่า,ให้อาสัญ,เราตามไป,ได้อยู่,เหนือลมมัน,คงเผาลำ,กำปั่น,ได้มั่นคง,แล้วสั่งให้,ไพร่นาย,รายเรือรบ,พอค่ำพลบ,ชื่นชม,สมประสงค์,ให้กางใบ,ได้ลม,อุตราตรง,ออกแล่นนำ,ลำทรง,มาพร้อมเพรียง
แล้วสั่งให้,ไพร่นาย,รายเรือรบ,พอค่ำพลบ,ชื่นชม,สมประสงค์,ให้กางใบ,ได้ลม,อุตราตรง,ออกแล่นนำ,ลำทรง,มาพร้อมเพรียง,จันทร์กระจ่าง,กลางคืน,เป็นคลื่นคลั่ง,ทั้งหน้าหลัง,แล่นลัด,ตัดเฉลียง,ตามเรือนำ,สำคัญ,โคมคู่เคียง,จนเดือนเที่ยง,ก็พอทัน,กำปั่นนาง
จันทร์กระจ่าง,กลางคืน,เป็นคลื่นคลั่ง,ทั้งหน้าหลัง,แล่นลัด,ตัดเฉลียง,ตามเรือนำ,สำคัญ,โคมคู่เคียง,จนเดือนเที่ยง,ก็พอทัน,กำปั่นนาง,พอลมตรง,ส่งท้าย,หมายชนะ,แล่นปะทะ,เลี้ยวเรียง,เข้าเคียงข้าง,ปล่อยปืนหลัก,ยักกะตรา,ขานกยาง,ปืนใหญ่วาง,วับผึง,เสียงปึงปัง
สินสมุทร,ผลุดลุก,ปลุกแม่เลี้ยง,แล้วว่าเสียง,ข้าศึก,ฮึกใจหาย,ฉวยดาบโดด,โลดแล่น,กำลังกาย,มาถึงท้าย,พบปะ,พระบิดา,ตะโกนก้อง,ร้องเรียก,ทหารรบ,ซ้ายสมทบ,รบด้วย,ช่วยข้างขวา,แล้วแกว่งดาบ,เดินหวด,เที่ยวตรวจตรา,ให้รักษา,เรือใหญ่ระ,ไวระวัง
อุศเร,นเห็นทัพ,เข้ารับรบ,เร่งสมทบ,โยธา,ทั้งหน้าหลัง,ตีระดม,ลมกล้า,ดาประดัง,จนกระทั่ง,เรือใหญ่,เอาไฟโยน,บ้างทิ้งผ้า,น้ำมันยาง,บ้างขว้างคบ,บ้างตลบ,ปีนป่าย,ตะกายโหน,จนเพลิงพลุ่ง,รุ่งโรจน์,ขึ้นโชติโชน,ทหารโจน,รบรับ,บ้างดับไฟ
บ้างทิ้งผ้า,น้ำมันยาง,บ้างขว้างคบ,บ้างตลบ,ปีนป่าย,ตะกายโหน,จนเพลิงพลุ่ง,รุ่งโรจน์,ขึ้นโชติโชน,ทหารโจน,รบรับ,บ้างดับไฟ,บ้างอุดช่อง,สองข้าง,เอาวางถัง,ให้น้ำขัง,ดาดฟ้า,ชลาไหล,ถึงจะทิ้ง,เพลิงเผา,สักเท่าไร,ก็ไม่ไหม้,สำเภา,เสากระโดง
บ้างอุดช่อง,สองข้าง,เอาวางถัง,ให้น้ำขัง,ดาดฟ้า,ชลาไหล,ถึงจะทิ้ง,เพลิงเผา,สักเท่าไร,ก็ไม่ไหม้,สำเภา,เสากระโดง,ด้วยทองหุ้ม,ชุ่มน้ำ,แล้วซ้ำสาด,ข้าศึกฟาด,ไฟน้ำมัน,ควันโขมง,ติดแต่ใบ,สายระยาง,สว่างโพลง,เสียงผางโผง,พลขันธ์,ประจัญรบ
ด้วยทองหุ้ม,ชุ่มน้ำ,แล้วซ้ำสาด,ข้าศึกฟาด,ไฟน้ำมัน,ควันโขมง,ติดแต่ใบ,สายระยาง,สว่างโพลง,เสียงผางโผง,พลขันธ์,ประจัญรบ,พระอภัย,ศรีสุวรรณ,สินสมุทร,อุตลุด,ขับไพร่,มิให้หลบ,อุศเร,นรุกร้น,พลสมทบ,เข้ารุกรบ,เรือใหญ่,ไฟประดัง
พระอภัย,ศรีสุวรรณ,สินสมุทร,อุตลุด,ขับไพร่,มิให้หลบ,อุศเร,นรุกร้น,พลสมทบ,เข้ารุกรบ,เรือใหญ่,ไฟประดัง,พอเพลิงไหม้,ใบกลาง,สว่างฟ้า,อังกุหร่า,แลเห็นลำ,เรือที่นั่ง,ให้พลขึ้น,ยืนเยื้อง,ยิงประดัง,ถูกพลลัง,กาตาย,เสียหลายพัน
