w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
จะกล่าวหน่อ,บพิตร,อดิศร,สุดสาคร,ตามติด,กนิษฐา,จนล่วงเข้า,อ่าวสินธุ์,ถิ่นนาคา,เห็นภูผา,วุ้งเวิ้ง,เชิงคิริน,ดูโพลงพลุ่ง,รุ่งโรจน์,โชติสว่าง,อยู่ท่ามกลาง,เกลียวมหา,ชลาสินธุ์,จะแลซ้าย,ฝ่ายขวา,ล้วนนาคิน,ขึ้นไล่กิน,กุ้งปลาใน,สาชล
ขับมังกร,ถอนถีบ,เร็วรีบไล่,เห็นไรไร,ไม่รู้ถึง,ตะลึงหลง,เลี้ยวละเมาะ,เกาะเกียน,วกเวียนวง,จนสุริ,ยงเย็นรอน,อ่อนกำลัง,เห็นลิบลิบ,ถีบถลา,ข้างหน้าลับ,ครั้นเหลียวกลับ,แลเขม้น,เห็นข้างหลัง,เอะผิดที,ผีหลอก,ดอกกระมัง,ให้หลงตั้ง,ติดตาม,ถึงสามวัน
พอแลเห็น,เป็นชะวาก,ที่ปากอ่าว,มีเกาะยาว,ใหญ่ขวาง,อยู่ข้างหน้า,ควันโขมง,สงสัยใน,วิญญาณ์,จึงขับม้า,ขึ้นละเมาะ,เกาะค้างคาว,เห็นโรงใหญ่,ไปดู,พบผู้เฒ่า,นั่งชันเข่า,เหลาตอก,ผมหงอกขาว,เป็นชายอยู่,ผู้เดียว,หญิงเกรียวกราว,ล้วนสาวสาว,น้อยน้อย,สักร้อยคน
เห็นโรงใหญ่,ไปดู,พบผู้เฒ่า,นั่งชันเข่า,เหลาตอก,ผมหงอกขาว,เป็นชายอยู่,ผู้เดียว,หญิงเกรียวกราว,ล้วนสาวสาว,น้อยน้อย,สักร้อยคน,บ้างนั่งเรียง,เคียงรอบ,ริมขอบแคร่,พระแลแล,หลากจิต,คิดฉงน,ฝ่ายตาเฒ่า,เจ้าผัว,ตามัวมน,มองเห็นคน,ขับเมีย,ไปเสียไกล
หน่อกษัตริย์,ตรัสถาม,ตามสุภาพ,อย่ากรานกราบ,เลยธุระ,จะมาหา,แล้วลงนั่ง,ยังชะง่อน,ก้อนศิลา,ร้องเรียกมา,ซักถาม,ตามพระทัย,แน่ท่านครู,ผู้เฒ่า,จงเล่าเรื่อง,อยู่บ้านเมือง,แห่งหน,ตำบลไหน,เกิดวิบัติ,ขัดขวาง,เป็นอย่างไร,มาอยู่ใน,เกาะแก่ง,ตำแหน่งนี้
ฝ่ายผู้เฒ่า,เล่าความ,ไปตามซื่อ,ข้าเจ้าหรือ,ชาวพารา,สาวัตถี,เมื่อหนุ่มนั้น,ภรรยา,ข้าไม่มี,เกี้ยวสตรี,โกรธา,เที่ยวด่าทอ,จนขอสู่,ผู้ใหญ่,ยกให้พร้อม,ยังไม่ยอม,เป็นเมีย,ต้องเสียหอ,อายมนุษย์,สุดกำลัง,ไม่รั้งรอ,จะผูกคอ,เสียให้ตาย,วายชีวา
ด้วยแก่เฒ่า,เคล้าเคลีย,มีเมียสาว,มาปล่อยอ่าว,พารา,สาวัตถี,จึงสิงสู่,อยู่เกาะ,ละเมาะนี้,พวกนารี,ทั้งนั้น,เป็นภรรยา,ขอถามพระ,จะไปไหน,อยากใคร่ทราบ,แสนสุภาพ,น่ารัก,นั้นหนักหนา,พระตรองตรึก,นึกจะใคร่,ได้วิชา,ให้น้องยา,ยอมบ้าง,เหมือนอย่างใจ
ขอถามพระ,จะไปไหน,อยากใคร่ทราบ,แสนสุภาพ,น่ารัก,นั้นหนักหนา,พระตรองตรึก,นึกจะใคร่,ได้วิชา,ให้น้องยา,ยอมบ้าง,เหมือนอย่างใจ,จึงเล่าความ,ตามเรื่อง,ที่เคืองข้อง,มาตามน้อง,มิได้แจ้ง,ตำแหน่งไหน,ท่านตาครู,รู้เล่ห์,เสน่ห์ใน,ช่วยสอนให้,แยบคาย,ตามลายแทง
จึงเล่าความ,ตามเรื่อง,ที่เคืองข้อง,มาตามน้อง,มิได้แจ้ง,ตำแหน่งไหน,ท่านตาครู,รู้เล่ห์,เสน่ห์ใน,ช่วยสอนให้,แยบคาย,ตามลายแทง,ถ้าสมหวัง,ดังคำ,ที่ร่ำกล่าว,ให้ได้สาว,ประดิพัทธ์,ไม่ขัดแข็ง,จะแทนบุญ,คุณบ้าง,อย่าคลางแคลง,ช่วยจัดแจง,เภตรา,ออกมารับ
ฝ่ายตาครู,รู้ว่า,เป็นกษัตริย์,ไม่ขืนขัด,ไขความ,ตามตำรับ,เชิงสัมผัส,สตรี,ที่ลี้ลับ,สังเกตจับ,จิกเล็บ,ที่เทพจร,จะปลาบปลื้ม,ลืมหลง,ปลงสวาท,อย่าให้คลาด,เคลื่อนจำ,เหมือนคำสอน,รู้จับแน่,แก่สาว,ย่อมหาวนอน,สุดสาคร,ขอประสิทธิ์,สมคิดไว้
ออกน้ำเขียว,ฝ่าคลื่น,ขึ้นข้างเหนือ,ใหญ่กว่าเรือ,ไปมา,เที่ยวค้าขาย,สังเกตแดน,แผนที่,บุรีราย,จะเข้าฝ่าย,ฝั่งพารา,วาหุโลม,แล้วจับยาม,ตามไป,จะได้ปะ,สงสารพระ,ผอมซูบ,เสียรูปโฉม,ช่างเดินทาง,กลางคลื่น,ครึกครื้นโครม,ต้องทุกข์โท,มนัสสา,น่าปรานี
พระฟังคำ,ร่ำเล่า,สำเภาใหญ่,จะตามไป,เพื่อจะพบ,ประสบศรี,จึงบัญชา,ว่าท่านครู,อยู่จงดี,ธุระมี,จะขอลา,ท่านคลาไคล,แล้วขึ้นนั่ง,หลังมังกร,รีบถอนโถม,โจนกระโจม,ลงมหา,ชลาไหล,ออกน้ำลึก,ครึกครื้น,ตามคลื่นไป,กำหนดใน,ทิศทาง,ข้างอุดร
สิบห้าวัน,ครั้นเย็น,แลเห็นด่าน,มีปราการ,ก่อป้อม,คร่อมสิงขร,สำเภาจอด,ทอดท่า,ริมสาคร,เห็นแน่นอน,นางจะมา,เภตรานี้,เมื่อแรกทำ,จำได้,ทั้งใบเสา,ผิดสำเภา,ชาวเมือง,มีเครื่องสี่,ขับม้าทรง,ตรงมา,พอราตรี,ก็ถึงที่,ฝั่งทะเล,ขึ้นเภตรา
เมื่อแรกทำ,จำได้,ทั้งใบเสา,ผิดสำเภา,ชาวเมือง,มีเครื่องสี่,ขับม้าทรง,ตรงมา,พอราตรี,ก็ถึงที่,ฝั่งทะเล,ขึ้นเภตรา,เห็นคนอยู่,รู้จัก,จึงทักถาม,ถึงเรื่องความ,ตามติด,กนิษฐา,เขาทูลความ,ตามเรื่อง,จากเมืองมา,จนชิงชัย,ได้พารา,วาหุโลม
พระฟังคำ,ร่ำแถลง,แจ้งประจักษ์,เหมือนพบพักตร์,เสาวคนธ์,วิมลโฉม,เป็นฤๅษี,พี่จะได้,ไปเป็นโยม,ปลอบประโลม,ลองวิชา,ของตาครู,แม้สมนึก,สึกชี,เหมือนอิเหนา,ไม่ปลอดเปล่า,เปลื้องปลด,ที่อดสู,จะบวชตาม,ทรามวัย,ลอบไปดู,มิให้ผู้,อื่นแจ้ง,จะแพร่งพราย
แม้สมนึก,สึกชี,เหมือนอิเหนา,ไม่ปลอดเปล่า,เปลื้องปลด,ที่อดสู,จะบวชตาม,ทรามวัย,ลอบไปดู,มิให้ผู้,อื่นแจ้ง,จะแพร่งพราย,จึงแปลงองค์,ทรงนุ่ง,หนังเสือเหลือง,ประดับเครื่อง,ครองเลิศ,ล้วนเฉิดฉาย,พอรุ่งแจ้ง,แสงตะวัน,พรรณราย,จึงสั่งนาย,พวกที่เฝ้า,สำเภาทรง
พี่เลี้ยงช่วย,อวยพร,สมรมิ่ง,จะใหญ่ยิ่ง,ยศถา,มารศรี,อันศึกเสือ,เหนือใต้,เห็นไม่มี,เพราะพระพี่,ผูกพระทัย,อยู่ในน้อง,จึงฝันเห็น,เป็นคู่,ที่ชูชื่น,ใช่ผู้อื่น,จะระคน,อย่าหม่นหมอง,นางขวยเขิน,เมินนึก,นิ่งตรึกตรอง,อยู่ในห้อง,ให้รัญจวน,ปั่นป่วนใจ
จะกล่าวสุด,สาคร,หยุดหย่อนบ้าง,ผู้นำทาง,ร่ำเดิน,เนินไศล,ยี่สิบวัน,ครั้นรุ่ง,ถึงกรุงไกร,จึงปล่อยให้,ม้ามังกร,ผ่อนกำลัง,สั่งผู้นำ,ตำบล,สองคนนั้น,ให้พากัน,กลับไป,เหมือนใจหวัง,แต่พระองค์,ตรงมา,ถึงหน้าวัง,เข้าหยุดยั้ง,นั่งหน้า,ศาลาลัย
สั่งผู้นำ,ตำบล,สองคนนั้น,ให้พากัน,กลับไป,เหมือนใจหวัง,แต่พระองค์,ตรงมา,ถึงหน้าวัง,เข้าหยุดยั้ง,นั่งหน้า,ศาลาลัย,พอขอเฝ้า,เยาวมาลย์,มาพานพบ,เข้านอบนบ,ยินดี,จะมีไหน,พระรู้จัก,ทักถาม,ถึงทรามวัย,เขาทูลให้,แจ้งจิต,ไม่ปิดบัง
พอขอเฝ้า,เยาวมาลย์,มาพานพบ,เข้านอบนบ,ยินดี,จะมีไหน,พระรู้จัก,ทักถาม,ถึงทรามวัย,เขาทูลให้,แจ้งจิต,ไม่ปิดบัง,อันฤๅษี,ที่เป็นหมอ,พวกขอเฝ้า,เคยเดินเข้า,ออกได้,เหมือนใจหวัง,เชิญพระองค์,ตรงไป,เข้าในวัง,อย่าให้ทั้ง,ปวงแจ้ง,จะแพร่งพราย
พระชื่นชอบ,ตอบคำ,ให้นำหน้า,ขอเฝ้าพา,มาปราสาท,เหมือนมาดหมาย,เห็นฤๅษี,พี่เลี้ยง,อยู่เรียงราย,แกล้งเมียงม่าย,มิให้รู้,ว่าผู้ใด,ครั้นเห็นเมิน,เดินด้อม,แอบอ้อมเสา,ค่อยแฝงเงา,ม่านทอง,ที่สองไข,เห็นน้องนอน,ซ่อนหน้า,นึกอาลัย,เข้านั่งใกล้,แกล้งประคอง,ลองตำรา
ครั้นเห็นเมิน,เดินด้อม,แอบอ้อมเสา,ค่อยแฝงเงา,ม่านทอง,ที่สองไข,เห็นน้องนอน,ซ่อนหน้า,นึกอาลัย,เข้านั่งใกล้,แกล้งประคอง,ลองตำรา,นางซาบ,เสียวเหลียวดู,รู้ว่าพี่,ไม่หน่ายหนี,นึกสมเพช,พระเชษฐา,พระแอบอุ้ม,จุมพิต,วนิดา,พี่อุส่าห์,ติดตาม,ด้วยความรัก
นางซาบ,เสียวเหลียวดู,รู้ว่าพี่,ไม่หน่ายหนี,นึกสมเพช,พระเชษฐา,พระแอบอุ้ม,จุมพิต,วนิดา,พี่อุส่าห์,ติดตาม,ด้วยความรัก,พลางรับขวัญ,มั่นหมาย,ว่าตายราบ,นางก้มกราบ,ซบทับ,ลงกับตัก,พระลูบโลม,โฉมเฉลา,เยาวลักษณ์,นางแกล้งผลัก,พลางว่า,ไม่ปรานี
พลางปลดเปลื้อง,เครื่องครอง,ออกกองไว้,เครื่องทรงใน,นั้นเป็นพราหมณ์,งามหนักหนา,กอดประทับ,รับขวัญ,จำนรรจา,อย่าหน่วงช้า,ทารกรรม,ให้ช้ำใจ,อันตัวพี่,นี้เหมือน,แมงภู่ผึ้ง,มาพบซึ่ง,เสาวรส,อันสดใส,สุดจะห้าม,ความรัก,หักฤทัย,พลางลูบไล้,โลมน้อง,ประคองเชย
อันตัวพี่,นี้เหมือน,แมงภู่ผึ้ง,มาพบซึ่ง,เสาวรส,อันสดใส,สุดจะห้าม,ความรัก,หักฤทัย,พลางลูบไล้,โลมน้อง,ประคองเชย,ถนอมแนบ,แอบชิด,จุมพิตพักตร์,ภิรมย์รัก,ร่วมเรียง,เคียงเขนย,นางเบือนหนี,นี่อะไร,ฉันไม่เคย,พระก่ายเกย,กอดประทับ,ไว้กับทรวง
ถนอมแนบ,แอบชิด,จุมพิตพักตร์,ภิรมย์รัก,ร่วมเรียง,เคียงเขนย,นางเบือนหนี,นี่อะไร,ฉันไม่เคย,พระก่ายเกย,กอดประทับ,ไว้กับทรวง,พอสบเชิง,เริงรื่น,ชูชื่นแช่ม,ต่างยิ้มแย้ม,หย่อนตาม,ไม่ห้ามหวง,มณฑาทิพย์,กลีบหุ้ม,เป็นพุ่มพวง,ขยายดวง,เด่นกระจ่าง,เมื่อกลางวัน
พอสบเชิง,เริงรื่น,ชูชื่นแช่ม,ต่างยิ้มแย้ม,หย่อนตาม,ไม่ห้ามหวง,มณฑาทิพย์,กลีบหุ้ม,เป็นพุ่มพวง,ขยายดวง,เด่นกระจ่าง,เมื่อกลางวัน,เกษมสุข,ทุกสถาน,พิมานทิพย์,เห็นลิบลิบ,ลอยสล้าง,กลางสวรรค์,พวกรำเต้น,เล่นงาน,ค้างการนั้น,กลับประชัน,โรงรำ,ตามลำพัง
เกษมสุข,ทุกสถาน,พิมานทิพย์,เห็นลิบลิบ,ลอยสล้าง,กลางสวรรค์,พวกรำเต้น,เล่นงาน,ค้างการนั้น,กลับประชัน,โรงรำ,ตามลำพัง,เหมือนราตรี,มีโขน,ละครหุ่น,กลางวันวุ่น,วิ่งเต้น,กลับเล่นหนัง,ตะโพนฆ้อง,กลองตี,ไม่มีดัง,เหมือนสองสัง,วาสสวาท,ไม่คลาดคลา
ฝ่ายนารี,พี่เลี้ยง,แว่วเสียงตรัส,กลับสงัด,เงียบระงับ,หรือหลับใหล,ค่อยแหวกม่าน,คลานแล,อยู่แต่ไกล,เห็นเนาใน,แท่นทอง,ทั้งสององค์,นึกเอะใจ,ใครหนอ,นอนคลอเคล้า,พลางเคียงเข้า,พินิจ,พิศวง,สังเกตจำ,สำคัญ,ได้มั่นคง,รู้ว่าองค์,เชษฐา,สุดสาคร
น่าหัวเราะ,เพราะหนี,อภิเษก,มาลอยเมฆ,เหมือนเขาว่า,น่าอดสู,นางถอยกลับ,ลับม่าน,ขี้คร้านดู,ทำไม่รู้,เสียเถิดหนอ,หัวร่อกัน,บ้างค่อยว่า,ตาขยิบ,ซุบซิบพูด,เทวทูต,ท่านมาเตือน,จึงเฟือนฝัน,นึกว่าใคร,ไหนจะคิด,มาติดพัน,มิรู้ว่า,พระอนัน,ตนาคา
บ้างค่อยว่า,ตาขยิบ,ซุบซิบพูด,เทวทูต,ท่านมาเตือน,จึงเฟือนฝัน,นึกว่าใคร,ไหนจะคิด,มาติดพัน,มิรู้ว่า,พระอนัน,ตนาคา,บ้างพลอยว่า,สาแก่จิต,ที่บิดพลิ้ว,เดี๋ยวนี้หิว,เห็นจะรัก,เธอหนักหนา,จะคอยดู,อยู่เมื่อตื่น,ฟื้นกายา,จะพูดจา,ว่ากระไร,จะใคร่ฟัง
บ้างพลอยว่า,สาแก่จิต,ที่บิดพลิ้ว,เดี๋ยวนี้หิว,เห็นจะรัก,เธอหนักหนา,จะคอยดู,อยู่เมื่อตื่น,ฟื้นกายา,จะพูดจา,ว่ากระไร,จะใคร่ฟัง,บ้างค่อยว่า,น่าสงสัย,หรือไม่รู้,เธอจะจู่,มาเมื่อหลับ,ลอบลับหลัง,บ้างค่อนว่า,ถ้ากระนั้น,ก็น่าชัง,ดูเหมือนดัง,ดินอิฐ,ใช่จิตใจ
ฝ่ายนงเยาว์,เสาวคนธ์,วิมลโฉม,ปลื้มประโลม,หลับเนตร,แนบเชษฐา,ครั้นเต็มตื่น,ฟื้นกายอาย,วิญญาณ์,กลับซบหน้า,นึกแน่น,แค้นใจตัว,แต่เดิมที,หนีหาย,ไม่หมายคบ,เธอมาพบ,หรือเผอิญ,กลับเพลินผัว,ผิดวิสัย,ใจเรา,มาเมามัว,เหมือนหญิงชั่ว,ชายเกี้ยว,ประเดี๋ยวใจ
แต่เดิมที,หนีหาย,ไม่หมายคบ,เธอมาพบ,หรือเผอิญ,กลับเพลินผัว,ผิดวิสัย,ใจเรา,มาเมามัว,เหมือนหญิงชั่ว,ชายเกี้ยว,ประเดี๋ยวใจ,วิบากกรรม,จำจน,ให้อ้นอั้น,สุดจะผัน,สุดจะแปร,สุดแก้ไข,สุดจะอาย,ขายหน้า,พวกข้าไท,น่าน้อยใจ,ใจเอ๋ย,ไม่เคยคิด
วิบากกรรม,จำจน,ให้อ้นอั้น,สุดจะผัน,สุดจะแปร,สุดแก้ไข,สุดจะอาย,ขายหน้า,พวกข้าไท,น่าน้อยใจ,ใจเอ๋ย,ไม่เคยคิด,จะใคร่ล้วง,ดวงใจ,ออกให้เห็น,ว่ามันเป็น,อย่างไร,หนอในจิต,จึงริรัก,มักง่าย,ให้ชายชิด,ช่างไม่คิด,เกรงกลัว,มืดมัวเมา
