w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายองค์พระ,อภัย,เจ้าไตรจักร,ให้อาลักษณ์,ตรึกตรอง,จำลองสาร,ไปนัดฤกษ์,อนุชา,วิวาห์การ,ตามโบราณ,ร่วมจังหวัด,ปถพี,ฉบับหนึ่ง,ถึงพารา,การะเวก,ว่าจะเสก,ลูกรัก,เป็นศักดิ์ศรี,บรรณาการ,พานทอง,ล้วนของดี,ทูตทั้งสี่,นายรับ,กำกับไป
ฉบับหนึ่ง,ถึงพารา,การะเวก,ว่าจะเสก,ลูกรัก,เป็นศักดิ์ศรี,บรรณาการ,พานทอง,ล้วนของดี,ทูตทั้งสี่,นายรับ,กำกับไป,เชิญลงลำ,กำปั่น,สุวรรณหงส์,เป็นลำทรง,ราชสาร,ไปขานไข,พอลมดี,คลี่คลาย,ขยายใบ,แล่นไปใน,แถวทาง,กลางทะเล
เชิญลงลำ,กำปั่น,สุวรรณหงส์,เป็นลำทรง,ราชสาร,ไปขานไข,พอลมดี,คลี่คลาย,ขยายใบ,แล่นไปใน,แถวทาง,กลางทะเล,ระลอกคลื่น,ครื้นครึก,เสียงกึกก้อง,กระทบท้อง,กำปั่น,ให้หันเห,นายท้ายบ่าย,หัวทิศา,อาคเนย์,ข้ามทะเล,ลอยแล่น,แสนสำราญ
ระลอกคลื่น,ครื้นครึก,เสียงกึกก้อง,กระทบท้อง,กำปั่น,ให้หันเห,นายท้ายบ่าย,หัวทิศา,อาคเนย์,ข้ามทะเล,ลอยแล่น,แสนสำราญ,ไม่ขัดข้อง,ล่องลม,ถึงรมจักร,ขึ้นตึกพัก,แขกเมือง,แจ้งเรื่องสาร,ทั้งเพชรนิล,จินดา,บรรณาการ,พนักงาน,พาเข้า,เฝ้าพระองค์
ในสารทรง,องค์อภัย,มณีนาถ,บรมบาท,บพิตร,อดิศร,มาถึงพระ,อนุชา,สถาวร,เจริญพร,พูนสวัสดิ์,ปถพี,ด้วยเยี่ยงอย่าง,ปางก่อน,บวรนาถ,เสวยราชย์,ร่วมรัก,เป็นศักดิ์ศรี,ย่อมสู่ขอ,หน่อนาถ,ราชบุตรี,ตั้งพิธี,ทำงาน,การวิวาห์
พระทรงฟัง,สั่งทูต,ให้หยุดพัก,ตึกตำหนัก,นอกประตู,บูรีศรี,แล้วหยิบสาร,ลานทอง,กล่องมณี,จรลี,ไปประณต,ท้าวทศวงศ์,ถวายสาร,อ่านจบ,แล้วนบนอบ,ท้าวเธอชอบ,ชื่นอารมณ์,สมประสงค์,ว่าควรแล้ว,พี่น้อง,ทั้งสององค์,จะดำรง,ร่วมคู่,ตามบุราณ
ถวายสาร,อ่านจบ,แล้วนบนอบ,ท้าวเธอชอบ,ชื่นอารมณ์,สมประสงค์,ว่าควรแล้ว,พี่น้อง,ทั้งสององค์,จะดำรง,ร่วมคู่,ตามบุราณ,มเหสี,ดีใจ,ดังได้แก้ว,เป็นรู้แล้ว,พ้นทุกข์,ทั้งลูกหลาน,แล้วสั่งเหล่า,สาวสรรค์,พนักงาน,ตระเตรียมการ,ไว้เสียเจียว,ประเดี๋ยวนี้
ศรีสุวรรณ,ทูลลา,ออกมาสั่ง,ให้ตอบทั้ง,บรรณาการ,ตอบสารศรี,ทั้งข้าวเกลือ,เสื้อผ้า,บรรดามี,ประทานสี่,ทูตถือ,หนังสือมา,ทูตคำนับ,รับสาร,ก้มกรานกราบ,ต่างได้ลาภ,ทั่วกัน,ก็หรรษา,ลงเรือใช้,ใบขึง,ตะบึงมา,ไปกรุงกา,ระเวกถึง,ทางครึ่งเดือน
ทูตคำนับ,รับสาร,ก้มกรานกราบ,ต่างได้ลาภ,ทั่วกัน,ก็หรรษา,ลงเรือใช้,ใบขึง,ตะบึงมา,ไปกรุงกา,ระเวกถึง,ทางครึ่งเดือน,ประทับทอด,จอดท่า,ขึ้นหาล่าม,ต่างแจ้งความ,ดีใจ,ใครจะเหมือน,บ้างทักถาม,ตามธรรมเนียม,มาเยี่ยมเยือน,เคยเป็นเพื่อน,กันเมื่อครั้ง,รบลังกา
ครั้นสายแสง,แต่งองค์,สรงสนาน,พนักงาน,เครื่องถวาย,ทั้งซ้ายขวา,ทรงสุคนธ์,ปนทอง,ประคองทา,ผลัดภูษา,ค่าเมือง,เรืองระยับ,ฉลององค์,ทรงสวมเกราะ,นวมกระหนก,ทับทรวงอก,ปิดทรวง,ดวงประดับ,กระหวัดองค์,ทรงสังวาล,ผูกบานพับ,ปั้นเหน่งทับ,ทิมอร่าม,แวววามแวม
ครั้นสรรพเสร็จ,เสด็จเดิน,นางเชิญเครื่อง,ผิวเนื้อเหลือง,เหมือนหุ่น,พึ่งรุ่นสาว,เชิญพระแสง,แต่งเล็บ,ไว้ยาวยาว,ต่างตามท้าว,ออกที่นั่ง,บัลลังก์ทอง,พระลดองค์,ลงบนที่,ทอดยี่ภู่,มีนางอยู่,งานนั่งรับ,สั่งสนอง,ประโคมทั้ง,สังข์แตร,ออกแซ่ซ้อง,ท้าคู่กลอง,แขกเสนาะ,เพราะสำเนียง
พระลดองค์,ลงบนที่,ทอดยี่ภู่,มีนางอยู่,งานนั่งรับ,สั่งสนอง,ประโคมทั้ง,สังข์แตร,ออกแซ่ซ้อง,ท้าคู่กลอง,แขกเสนาะ,เพราะสำเนียง,ปี่ไฉน,ได้ทำนอง,กลองชนะ,เสียงเปิงปะ,เปิงครึ่ม,กระหึ่มเสียง,อำมาตย์หมอบ,นอบน้อม,อยู่พร้อมเพรียง,บังคมเคียง,คอยสดับ,รับโองการ
ในลักษณ์อัก,ษรสาร,ศรีสวัสดิ์,ปิ่นกษัตริย์,ทรงเดช,พระเชษฐา,เจริญราช,ไมตรี,ด้วยปรีดา,มาถึงพระ,อนุชา,ให้ถาวร,เป็นปิ่นปัก,นัครา,การะเวก,อดิเรก,เรืองฤทธิ์,อดิศร,พระทรงธรรม์,กรุณา,สุดสาคร,เหมือนบิดร,เลี้ยงดู,ให้อยู่เย็น
เป็นปิ่นปัก,นัครา,การะเวก,อดิเรก,เรืองฤทธิ์,อดิศร,พระทรงธรรม์,กรุณา,สุดสาคร,เหมือนบิดร,เลี้ยงดู,ให้อยู่เย็น,ทั้งนงเยาว์,เสาวคนธ์,คุมพลรบ,ไปสมทบ,ช่วยทุกข์,เมื่อยุคเข็ญ,เหมือนหนึ่งญาติ,มาดหมาย,ไม่วายเว้น,ขอไว้เป็น,ธิดา,ด้วยอาลัย
อภิเษก,สินสมุทร,กับบุตรน้อง,เป็นคู่ครอง,นคเรศ,แทนเชษฐา,แล้วเผ่าพงศ์,วงศ์กษัตริย์,ขัตติยา,จึงจะมา,เมืองพระน้อง,ครองไมตรี,จนตราบสิ้น,ดินฟ้า,สุทธาวาส,ดำรงราชย์,ร่วมบำรุง,ซึ่งกรุงศรี,ได้ดับเข็ญ,เช่นฉัตรชาว,ปถพี,จะเป็นที่,พึ่งจบ,ทั้งภพไตร
ฝ่ายเสนี,สี่ทูต,พูดฉลาด,อภิวาท,ทูลความ,ตามประสงค์,พระเดชา,อานุภาพ,ปราบณรงค์,เสมอองค์,อวตาร,ผลาญไพริน,ให้ราบเรียบ,เงียบสงบ,ที่รบพุ่ง,ทรงบำรุง,ศาสนา,รักษาศิล,เสนาใน,ไพร่ฟ้า,ข้าแผ่นดิน,ได้ทำกิน,ค้าขาย,สบายใจ
หัสไชยไป,ลังกา,อาสาศึก,เจ้าผลึก,จะใคร่ได้,ไว้เป็นเขย,ก็คิดเห็น,เป็นบุญ,ที่คุ้นเคย,ไม่แคลงเลย,แล้วจะคง,เป็นวงศ์วาน,ตามแต่พระ,ทรงเดช,เกศกษัตริย์,จะตอบตัด,หรือจะตาม,เนื้อความสาร,พระว่าพี่,นี้ตริ,ดำริการ,จะแต่งงาน,เสียให้สิ้น,ที่นินทา
ตามแต่พระ,ทรงเดช,เกศกษัตริย์,จะตอบตัด,หรือจะตาม,เนื้อความสาร,พระว่าพี่,นี้ตริ,ดำริการ,จะแต่งงาน,เสียให้สิ้น,ที่นินทา,ไหนไหนได้,เป็นลูก,จะปลูกฝัง,ให้พร้อมพรั่ง,เผ่าพงศ์,พระวงศา,สองกษัตริย์,ตรัสอยู่ใน,ที่ไสยา,จนนิทรา,เลยหลับ,ระงับไป
ทั้งข้าวเกลือ,เสื้อผ้า,เงินตราแจก,ให้พวกแขก,เมืองมา,พร้อมหน้าฉาน,ทั้งนายไพร่,ได้ลาภ,ต่างกราบกราน,แล้วรับสาร,สองฉบับ,รีบกลับไป,ถึงพารา,พากัน,เข้าเฝ้าพร้อม,ประณตน้อม,ทูลแจ้ง,แถลงไข,แล้วถวาย,สิ่งของ,สองกรุงไกร,พระสั่งให้,พนักงาน,อ่านสารตรา
พอสิ้นสาร,อ่านจบ,แล้วนบนอบ,พระชื่นชอบ,สรวลสันต์,ด้วยหรรษา,จึงตรัสสั่ง,ทั้งอำมาตย์,ชาติเสนา,เร่งตรวจตรา,เตรียมกำปั่น,สักพันลำ,บรรดาเหล่า,ชาวพล,คนทั้งหลาย,ทั้งไพร่นาย,นุ่งห่ม,ให้คมขำ,สำหรับเมือง,เครื่องเล่น,พวกเต้นรำ,ทั้งมวยปล้ำ,เมืองเรา,จัดเอาไป
บรรดาเหล่า,ชาวพล,คนทั้งหลาย,ทั้งไพร่นาย,นุ่งห่ม,ให้คมขำ,สำหรับเมือง,เครื่องเล่น,พวกเต้นรำ,ทั้งมวยปล้ำ,เมืองเรา,จัดเอาไป,เล่นประชัน,กันกับเขา,ชาวเมืองโน้น,ละครโขน,แต่งงาม,ตามวิสัย,ครั้นสั่งเสร็จ,เสด็จขึ้น,ปราสาทชัย,สั่งข้างใน,ทุกตำแหน่ง,จัดแจงการ
