w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ว่าจะหนี,ไปพารา,หาลูกเขย,เรียกคนเคย,เข้ามา,แล้วว่าขาน,จงไปนัด,พวกเรา,เล่าอาการ,อย่าเนิ่นนาน,บอกให้ทั่ว,ทุกตัวคน,ค่ำวันนี้,กูจะหนี,เข้าไปด่าน,จงเตรียมการ,ไว้ให้ทั่ว,ตัวพหล,เอาเรือบด,ลดลงไว้,ในสายชล,อย่าให้คน,อื้ออึง,คะนึงไป
ค่ำวันนี้,กูจะหนี,เข้าไปด่าน,จงเตรียมการ,ไว้ให้ทั่ว,ตัวพหล,เอาเรือบด,ลดลงไว้,ในสายชล,อย่าให้คน,อื้ออึง,คะนึงไป,ครั้นสั่งเสร็จ,เดินเหย่า,เข้าในห้อง,เก็บข้าวของ,ตามประสา,อัชฌาสัย,แต่บรรดา,พวกพหล,สกลไกร,ของท้าวไท,เตรียมทั่ว,ทุกตัวคน
ครั้นสั่งเสร็จ,เดินเหย่า,เข้าในห้อง,เก็บข้าวของ,ตามประสา,อัชฌาสัย,แต่บรรดา,พวกพหล,สกลไกร,ของท้าวไท,เตรียมทั่ว,ทุกตัวคน,พอสองยาม,เมฆอับ,พยับฟ้า,พระจันทรา,มืดมัว,ทั่วเวหน,ท้าวโกสัย,จัดแจง,แปลงสกนธ์,เหมือนพวก,พลรีบตรง,ไปลงเรือ
เข้าประตู,เดินไป,หานายด่าน,แจ้งอาการ,ให้เสมียน,เขียนอักษร,ว่าตัวเรา,คนสนิท,เป็นบิดร,ของบังอร,บุษบง,อนงค์นาง,ขุนด่านแจ้ง,เรียกหา,พวกม้าใช้,ให้รีบไป,เร็วรัด,อย่าขัดขวาง,เอาหนังสือ,บอกไป,ให้ขุนนาง,ตามเยี่ยงอย่าง,ทูลบพิตร,อิศรา
ขุนด่านแจ้ง,เรียกหา,พวกม้าใช้,ให้รีบไป,เร็วรัด,อย่าขัดขวาง,เอาหนังสือ,บอกไป,ให้ขุนนาง,ตามเยี่ยงอย่าง,ทูลบพิตร,อิศรา,พวกม้าใช้,รีบไป,ถึงนิเวศน์,แล้วแจ้งเหตุ,ให้ฟัง,ที่กังขา,ขุนเสนี,รับสาร,อ่านสารา,แล้วจึ่งว่า,คอยเรา,จะเข้าทูล
ให้แก่ท้าว,เจ้าพารา,ปตาหวี,ยกโยธี,หมายกำจัด,ที่ขัดขวาง,ข้าสืบรู้,แยบคาย,มันหลายทาง,อย่าได้วาง,ใจมัน,เป็นมั่นคง,จงชวนกัน,หนีมา,บรรดาแขก,มันทำแหลก,เกือบกระจุย,เป็นผุยผง,ขอเชิญทราบ,ในลิขิต,ดั่งจิตจง,พอจบลง,ที่ในเรื่อง,เคืองพระทัย
จงชวนกัน,หนีมา,บรรดาแขก,มันทำแหลก,เกือบกระจุย,เป็นผุยผง,ขอเชิญทราบ,ในลิขิต,ดั่งจิตจง,พอจบลง,ที่ในเรื่อง,เคืองพระทัย,แล้วพระองค์,เอื้อนอรรถ,ตรัสบังคับ,เร่งไปรับ,อิศโร,ท้าวโกสัย,อย่าให้ทัน,รุ่งแจ้ง,แสงอุทัย,เชิญมาใน,เวียงวัง,จึ่งบังควร
พระสั่งเสร็จ,แล้วเสด็จ,ยุรยาตร,ขึ้นจากอาสน์,เคืองขุ่น,ให้หุนหัน,เป็นไรมี,ที่จะเป็น,ได้เล่นกัน,เราก็ชั้น,เชิงชาย,ใช่สตรี,เข้าในปรางค์,ทางแถลง,แจ้งรหัส,แล้วก็ตรัส,กับพระมิ่ง,มเหสี,ว่าน้อยหรือ,บาทหลวง,ทำท่วงที,คิดจะตี,เมืองเรา,เอาเจ้าไป
ฝ่ายเสนี,ที่ไปรับ,ท้าวโกสัย,รีบลงไป,เร็วพลัน,ดั่งบรรหาร,ถึงแล้วทูล,ท้าวพลัน,มิทันนาน,มีโองการ,เชิญท่านไท,ไปบุรินทร์,อย่าให้ทัน,สุริยา,ภาณุมาศ,พวกอำมาตย์,ชื่นชม,สมถวิล,ท้าวโกสัย,ขึ้นรถา,ไปธานินทร์,ออกจากถิ่น,เมืองด่าน,ชานนคร
อย่าให้ทัน,สุริยา,ภาณุมาศ,พวกอำมาตย์,ชื่นชม,สมถวิล,ท้าวโกสัย,ขึ้นรถา,ไปธานินทร์,ออกจากถิ่น,เมืองด่าน,ชานนคร,สารถี,ตีม้า,อาชาชาติ,ล่วงลีลาศ,มาตามทาง,หว่างสิงขร,ทั้งเกณฑ์แห่,เป็นขนัด,อัสดร,ให้รีบร้อน,ไปกระทั่ง,ถึงวังใน
